Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
240184916628,Bumm.sk,Bumm.sk,7534,68
237866863359494,Slovensko bez igelitiek,"PS:Digital, s.r.o.",7513,274
107513417390745,Kovács György,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,7507,74
355021862017547,Norbert Kurilla,Most-Híd (Híd-Most),7503,35
124771041038345,Magyar Kereszténydemokrata Szövetség,Most-Híd (Híd-Most),7420,115
108977687373649,PVO - Predchádzanie vzniku odpadu,"PS:Digital, s.r.o.",7391,279
145677979100505,NÁRODNÁ KOALÍCIA,These ads ran without a disclaimer,7316,26
1625320827727426,Cziprusz Zoltán,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,7198,83
467066839986458,Erika Jurinová,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,6974,15
53798312370,EURACTIV.sk,EURACTIV.sk,6914,645
299027620531773,JUDr. Peter Puškár,Puskar Peter,6875,151
2631817786833672,Michal Wiezik - SPOLU za zelenú Európu,SPOLU - občianska demokracia,6834,55
128401833854581,Nagy József,Nagy József,6799,82
108193933986667,Milan Kabina • mladé KDH,KDH,6743,79
1061086993931165,Petra Krištúfková • Sme rodina,Sme rodina,6729,102
106757647529429,Daniel Miklóš -MKÖ,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,6663,6
113776217018410,Netky,Petsoftmedia,6511,1247
552717621530226,Alojz Hlina,Hlina Alojz,6424,177
259594940734093,Magyar Közösség Pártja,Magyar Közösség Pártja,6421,2752
2322076957827734,Ladislav Kamenický,Ladislav Kamenický,6310,460
128401833854581,Nagy József,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,6195,78
324560137683033,Ivan ŠTEFANEC,KDH,6182,10
2687957954762822,Igor Melicher - Mladí Sociálni Demokrati,Robert Bestro,6150,63
147166706140048,Martin Hojsík,Hojsik Martin,6124,102
156395481064391,Michal Šipoš - OĽANO,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,5983,29
168813446552680,Richard Vašečka,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,5940,28
260530294113765,Milan Krajniak,Sme rodina,5894,10
231177683632352,Branislav Gröhling - Vzdelanie je budúcnosť krajiny,Sloboda a Solidarita,5816,51
124820585577608,Zuzana Števulová • Progresívne Slovensko,Progresívne Slovensko,5778,114
634042709987309,Post Bellum SK / Príbehy 20. storočia,Post Bellum SK / Príbehy 20. storočia,5376,70
109216190454517,Összefogás,Összefogás,5269,66
234408327441626,Martina Lubyová,Slovenská národná strana,5257,60
1782047902030177,László Sólymos,These ads ran without a disclaimer,5227,8
194278021265803,Michal Šimečka • Progresívne Slovensko,Michal Šimečka • Progresívne Slovensko,5171,209
256241975019809,Erik Tomáš,Erik Tomáš,5146,227
1464734340450562,Pavel Nechala SPOLU - občianska demokracia,PS:Digital,5131,492
103176581079348,Vladimír Šucha,Progresívne Slovensko,5009,154
1527856434120951,SOLIDARITA – Hnutie pracujúcej chudoby,SOLIDARITA – Hnutie pracujúcej chudoby,5009,70
145677979100505,NÁRODNÁ KOALÍCIA,Kotlebovci - Ľudová strana Naše Slovensko,5000,9
161166119377,EDS - EURÓPSKA DEMOKRATICKÁ STRANA,Európska Demokratická Strana,4987,176
295432564349839,"Jaro Naď - minister obrany SR, OĽANO",OBYČAJNÍ ĽUDIA a nezávislé osobnosti,4917,28
267456060571592,Zora Jaurová • Progresívne Slovensko,Jaurová Zora,4910,39
416241655198822,Jaroslava Lukačovičová SPOLU - občianska demokracia,SPOLU - občianska demokracia,4809,115
271619682920012,Tomáš Korček - váš poslanec za BA - Nové Mesto,Tomáš Korček,4764,73
185434848168916,Rudolf Kusý,Rudolf Kusý,4727,181
2047997592105476,Ľuboš Blaha,SMER - SD,4657,150
253595649968,Monika Beňová,Monika Beňová,4650,1082
336510953176462,Lucia Štasselová SPOLU - občianska demokracia,SPOLU - občianska demokracia,4535,75
2671787962847811,Martin Lancz - kandidát na europoslanca 2019,Švec František,4490,161
110826907089455,Ján Palenčár,Dobrá voľba,4448,100
336180380183278,ÚNIA regionálnych združení vlastníkov neštátnych lesov Slovenska,Milan Ovseník,4445,30
2109897839105854,Bindics László,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,4286,12
314039802486286,Pavol Škápik,SPOLU - občianska demokracia,4274,18
363775050920520,Konzervatívny web,Peter Bercik,4262,379
296619733876807,Byrokratický nezmysel,Sloboda a Solidarita,4193,43
978554185546219,Ábel Ravasz,Ábel Ravasz,4185,127
108503483962488,Ján Hoľko,Slovenská národná strana,4179,73
1795556150546258,Dominik Hatiar • Progresívne Slovensko,Progresívne Slovensko,4030,101
207289726707929,Milan Mazurek • Republika,Kotlebovci - Ľudová strana Naše Slovensko,4017,8
188809557823360,Tomáš Halász • Progresívne Slovensko,Progresívne Slovensko,4002,130
1111614645518109,Őry Péter,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,3915,40
324560137683033,Ivan ŠTEFANEC,Stefanec Ivan,3908,47
267456060571592,Zora Jaurová • Progresívne Slovensko,Progresívne Slovensko,3867,81
1449806428460200,My sme les,My sme les,3853,104
116247916416187,PS Magyar Platform • PS Maďarská Platforma,SPOLU - občianska demokracia,3780,100
822009714820627,Robert Hajšel,Krcmarikova Katarina,3774,41
283020615980546,Denník S,Tribun Media a.s.,3753,11
115166009100692,DOMA DOBRE,Pribocký Jozef,3737,59
137416183351336,Miriam Kuzarova,KDH,3719,91
1664533523674012,Ivan Štefunko • Progresívne Slovensko,Progresívne Slovensko,3690,59
822009714820627,Robert Hajšel,Mgr. Hajšel Robert,3672,35
145677979100505,NÁRODNÁ KOALÍCIA,dtp media,3659,29
70746153342,VÚB banka,VÚB banka,3624,36
107898832590939,European Commission,These ads ran without a disclaimer,3609,16
106918014077172,Mózes Szabolcs,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,3593,49
101692711560193,Nechajme to otvorené,Kreatívna Dvojica,3580,570
267456060571592,Zora Jaurová • Progresívne Slovensko,MPhilms o.z.,3576,64
2011031775831511,Martin Beluský - poslanec NR SR,Kotlebovci - Ľudová strana Naše Slovnesko,3549,41
277077069455,Transparency International Slovensko,Transparency International Slovensko,3466,170
145677979100505,NÁRODNÁ KOALÍCIA,NÁRODNÁ KOALÍCIA,3465,141
600235073447674,Sme rodina,These ads ran without a disclaimer,3446,9
132353247111236,Simona Petrík,Hudáčková Silvia,3440,68
2011031775831511,Martin Beluský - poslanec NR SR,Kotleba - Ľudová strana Naše Slovensko,3438,26
1601222556777680,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,3438,90
293944084004700,Welcome to the Jungle Česko,These ads ran without a disclaimer,3422,75
305608429284,EU Environment,EU Environment,3419,52
829031324096235,Orosz Örs,Magyar Közösségi Összefogás - Maďarská Komunitná Spolupatričnosť,3343,19
307556876112136,Peter Pollák,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,3340,19
594790970995799,Miriam Lexmann,Miriam Lexmann,3306,85
231173317068190,Viera Dubačová SPOLU - občianska demokracia,SPOLU - občianska demokracia,3284,77
218362661516983,AMOBE,AMOBE,3273,28
277333422298557,Eduard Chmelár,Matej Pinter,3256,41
102405008036483,PARKuj - Zdravé parky,"PS:Digital, s.r.o.",3238,142
247635282469245,Caroline Líšková,KDH,3206,20
49067816623,Pravda,Pravda,3198,215
104437914498100,EkoŠoférovanie,"PS:Digital, s.r.o.",3174,154
802573516467334,Juraj Blanár,Juraj Blanár,3151,281
111033813679339,Dúhy.sk,"Mladí, o.z.",3138,25
1472836309622380,Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,3118,140
246238118725735,SOS/BirdLife Slovensko,SOS/BirdLife Slovensko,3104,11
111139740487907,Zelený kód - Environmentálne označovanie produktov,"PS:Digital, s.r.o.",3074,147
582911831720503,Mladí Sociálni Demokrati,Mladí sociálni demokrati,3007,9
889169094587556,"Ján Richter, poslanec NR SR","Ján Richter, poslanec NR SR",2984,65
184760561603680,Richard Sulik,Richard Sulik,2981,95
148882081880955,MKP Érsekújvári járás,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,2974,39
2687957954762822,Igor Melicher - Mladí Sociálni Demokrati,SMER - SD,2944,193
522186401540084,Magyar Fórum - Maďarské fórum,Simon Zsolt,2943,155
480862355305905,Jaroslav Paška,Pašková Juliana,2899,62
3105213332837346,Martin Borguľa,Sme rodina,2898,11
103767897898202,Voda - Naše bohatstvo,"PS:Digital, s.r.o.",2864,140
104621171128419,Monika Sofiya Soročinová,Vlasť,2860,5
107994074058865,Most-Híd-Východ,Most-Híd (Híd-Most),2859,81
178362315106,European Parliament,These ads ran without a disclaimer,2823,34
107921990548568,Opre Roma,Horváth Csaba,2809,33
136276779732548,Bastrnák Tibor - az Ön parlamenti képviselője / Váš poslanec NR SR,Most-Híd,2805,41
238750306307024,Juraj Droba,Juraj Droba,2775,187
1551879298397654,Viliam Novotný,Most-Híd (Híd-Most),2663,45
101193724827794,Enviroexpo - Slovensko,"PS:Digital, s.r.o.",2663,141
104285237742651,Peter Kmec,SMER - SD,2658,12
100101374940421,NES - Národná environmentálna služba,"PS:Digital, s.r.o.",2636,148
151962591495628,Richard Raši,These ads ran without a disclaimer,2582,7
730919327293761,"JUDr. Miroslav Radačovský, nezávislý a nezaradený poslanec EP",Radačovský Michal,2579,59
112242639386,Spolu zvíťazíme - ako lepšie žiť,Puskar Peter,2559,16
457124584400548,Rasťo TRNKA,Rastislav Trnka,2552,21
769172466530481,Menyhárt József,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,2538,54
1531303130520133,Anton Hrnko,Slovenská národná strana,2519,4
462466280992892,Krajská organizácia SMER - SD Žilina,strana-smer.sk,2495,67
1797841726985468,Krajská organizácia SMER - SD Nitra,SMER - SD,2460,62
193258414360612,Milan Uhrík • Republika,Milan Uhrík,2454,14
1079184598879469,Kresťanskí kandidáti,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",2448,7
106940574007742,Martin Ondráš • Progresívne Slovensko,Progresívne Slovensko,2438,31
1475489046003379,Krajská organizácia Smer-SD Bratislava,SMER - SD,2420,59
375069459723496,Richard Jánoš SPOLU - občianska demokracia,SPOLU - občianska demokracia,2394,17
150482942161820,Monika Uhlerová - viceprezidentka KOZ SR,Konfederácia odborových zväzov Slovenskej republiky - KOZ SR,2349,86
394347701414382,Krajská organizácia SMER - SD Košice,strana-smer.sk,2335,62
2114747078615092,Tibor Gašpar,These ads ran without a disclaimer,2327,9
444025863076653,Krajská organizácia SMER - SD Banská Bystrica,SMER - SD,2299,58
1832737646971147,Reserved,These ads ran without a disclaimer,2294,1
162852047168915,Andrej Kiska,These ads ran without a disclaimer,2288,16
594790970995799,Miriam Lexmann,KDH,2287,12
288447254691571,Veronika Remišová,Za ľudí,2286,18
175203236178487,Naša voľba,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",2256,9
1668119776801243,Martin Dubéci • Progresívne Slovensko,Progresívne Slovensko,2240,32
103660101145202,DiEM25 Slovensko - Hnutie za demokratizáciu Európy,Michal Gabris,2183,69
460072524405386,Hlavný denník,These ads ran without a disclaimer,2182,21
104903197645959,PhDr. Janits Erzsébet,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,2172,31
353195602108,Most-Híd (Híd-Most),These ads ran without a disclaimer,2158,5
71030757230,Sloboda a Solidarita,These ads ran without a disclaimer,2158,78
269221090588670,Bauer Ildikó,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,2147,45
106111777595069,Zdenko Čambal - Slovenská národná strana,Slovenská národná strana,2116,12
203137776705262,Pavel Sibyla • Progresívne Slovensko,Progresívne Slovensko,2092,43
409652449379928,"Ministerstvo investícií, regionálneho rozvoja a informatizácie SR",Úrad podpredsedu vlády pre investície a informatizáciu,2061,11
174150095983441,Dana Kleinert • Progresívne Slovensko,Progresívne Slovensko,2052,98
117754892955994,Braňo Vančo • Progresívne Slovensko,Progresívne Slovensko,2042,43
467053049981677,Mikolášik,KDH,2041,15
111977983820589,Ján Ferenčák - poslanec NRSR,Ján Ferenčák,2040,98
1124369994241230,Eduard Heger - minister financií SR,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",2023,6
281189505375741,Simon Zsolt,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,2018,27
2246560835462358,Juraj Hipš SPOLU - občianska demokracia,Juraj Hipš,2016,424
100328558137240,Martin Macharik - Dá sa to.,SPOLU - občianska demokracia,2008,12
133590787230331,Erik Kaliňák,SMER - SD,2004,159
105795497938186,Gastráč ináč,AMOBE,2000,1
391017845719,Martin Poliačik,Marketing na kľúč,1994,20
558882197954288,Kresťanská únia,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",1982,11
406278169742738,Climate Conference Slovakia,Peter Krajčík,1974,40
111410950299518,Iván Tamás,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,1959,42
1812364492410907,Rigó Konrád,Rigó Konrád,1946,40
2322076957827734,Ladislav Kamenický,SMER - SD,1940,68
207289726707929,Milan Mazurek • Republika,Mazurek Milan,1930,16
1243405345708614,Peter Cibulka - poslanec za Solinky,Peter Cibulka,1899,56
571160823088196,Mladí proti fašizmu,These ads ran without a disclaimer,1893,10
1837372286577972,Braňo Diďák - Za Lepšiu Políciu,SPOLU - občianska demokracia,1886,13
457124584400548,Rasťo TRNKA,These ads ran without a disclaimer,1878,23
355021862017547,Norbert Kurilla,These ads ran without a disclaimer,1871,6
106799860815101,Baranyay Zsolt,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,1866,18
106145080992983,Enviromesto Slovensko,"PS:Digital, s.r.o.",1862,134
840387256147891,Anna Dojčanová,Progresívne Slovensko,1842,78
2179416825506024,Ladislav Blažek ∙ Progresívne Slovensko,Progresívne Slovensko,1837,45
53247283454,Hospodárske noviny,"MAFRA Slovakia, a.s.",1794,16
770518376400784,Tento Slovensko,These ads ran without a disclaimer,1740,1
175203236178487,Naša voľba,Naša voľba,1739,11
112169106845127,Matej Petroci • Progresívne Slovensko,Progresívne Slovensko,1734,49
968070566734856,HLAS ĽUDU,Hľas ľudu,1716,80
113222456736895,Confirm Page Business Notify 2020,Dobrá voľba,1715,18
237493046280813,Katarina Roth Nevedalova,Roth Nevedalova Katarina,1669,21
760597567447948,Hrot.info,Inštitút pre paradigmatické reformy,1664,19
168054920212177,Marián Čaučík,KDH,1662,29
1851504675124369,Cseh Peter,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1633,44
2001358070115171,Jaro Polaček,Jaro Polaček,1627,43
498344090236733,Jaroslav Baška,SMER - SD,1626,13
253595649968,Monika Beňová,These ads ran without a disclaimer,1619,53
107752747505118,Tomáš Taraba - poslanec NR SR,Tomáš Taraba,1618,47
2308634932743152,Socialisti,Socialisti.sk,1609,45
1641391512746783,Martin Klus,Sloboda a Solidarita,1608,37
141671725857844,Forbes Slovensko,Forbes Slovensko,1607,117
884043258427382,Ján Marosz OĽANO,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1595,14
101379528135365,Vladimíra Marcinková,Za ľudí,1594,3
1555021474808039,Richard Takáč - poslanec NR SR,Richard Takáč,1587,214
889169094587556,"Ján Richter, poslanec NR SR",SMER - SD,1578,13
100982391340470,Dávid Dej • Progresívne Slovensko,GoUP Online Agency,1555,23
100693598023866,Hlas pravice,Hlas pravice,1553,78
28312410177,World Food Programme,These ads ran without a disclaimer,1536,24
101151354736897,Elemér Jakab,Most-Híd (Híd-Most),1534,62
599864820155830,MKP Galántai Járás - Összefogás Mátyusföldért,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,1532,53
101591588392040,Asociácia nemocníc Slovenska,Asociácia nemocníc Slovenska,1520,137
232030540857,XTB Online Trading,These ads ran without a disclaimer,1501,2
102200698451761,Gyimesi György,Gyimesi György - NRSR,1487,11
1782047902030177,László Sólymos,László Solymós,1474,64
254064215516213,Milan Ftorek • Progresívne Slovensko,Ftorek Milan,1467,65
571160823088196,Mladí proti fašizmu,"Mladí, o.z.",1461,14
142965026500972,Michal Truban,These ads ran without a disclaimer,1453,34
1287561881391098,Jem pre Zem,Humánny pokrok,1453,26
377156526350901,Jedným ťahom,Habitat for Humanity,1441,71
113318586886890,Erik Zbiňovský,Slovenská národná strana,1438,10
357167768708223,Hrdí Rómovia na slobodnom Slovensku,Hrdí Rómovia na slobodnom Slovensku,1436,11
114095796699657,Rišo Eliáš,Rišo Eliáš,1424,97
71030757230,Sloboda a Solidarita,Richard Sulik,1418,96
664771476880455,Anna Zaborska - Kresťanská únia,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1412,67
690215231040900,Agócs Gergely,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,1392,26
124151041686824,Ľubica Laššáková,SMER - SD,1386,44
1928247723902365,Humánny pokrok,These ads ran without a disclaimer,1384,5
858732787843932,Juraj Šeliga - Za ľudí,Za ľudí,1375,14
157812890940172,Ministerstvo životného prostredia SR,Ministerstvo životného prostredia SR,1362,3
1392444644388134,Jozef Lukáč,Sme rodina,1359,13
113926581996892,Na telo s Michalom Kovačičom,Televízia Markíza,1349,222
253595649968,Monika Beňová,Švec František,1343,43
254064215516213,Milan Ftorek • Progresívne Slovensko,Progresívne Slovensko,1341,83
306217430051254,"Dominik Drdul, poslanec Národnej rady, OĽANO",OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1341,22
105795497938186,Gastráč ináč,These ads ran without a disclaimer,1340,10
1551879298397654,Viliam Novotný,Šanca,1339,15
251522014921848,Ján MRVA,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1332,28
256241975019809,Erik Tomáš,SMER - SD,1332,57
367397770311396,Penta - Zlepšujeme zdravotníctvo,Penta Investments,1323,35
103282527949641,Peťko Smeťko - Naša Zem je guľatá,"PS:Digital, s.r.o.",1318,134
108326823969091,Zuzana Bošnáková KDH,KDH,1315,21
477185102444951,Zuzana Zimenová,Sloboda a Solidarita,1311,59
1555021474808039,Richard Takáč - poslanec NR SR,SMER - SD,1305,11
1293379587429941,Braňo Gigac za lepšiu Prievidzu,Gigac Branislav,1299,388
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,1297,12
1977234279243101,Milan Potocký - Poslanec NRSR,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1292,7
1321935907958539,SMER - SD Bratislava IV.,SMER- SD,1291,43
103588277841746,Tomáš Smutný,Za ľudí,1291,25
558882197954288,Kresťanská únia,Kresťanská únia,1289,14
406050816211235,Šanca,Šanca,1286,8
116165421757343,Natália Blahová,Demokratická strana,1282,27
335875173768348,Dobrá voľba,These ads ran without a disclaimer,1273,2
1906572852985056,Marek Machata,Za ľudí,1240,5
277333422298557,Eduard Chmelár,Socialisti,1235,45
714437508635046,Lucia Ď. Nicholsonová,Sloboda a Solidarita,1232,7
202710680666491,Michal Páleník • Progresívne Slovensko,Progresívne Slovensko,1230,106
396331590493376,Miroslav Žiak,Bc. Žiak Miroslav,1223,112
245361515516655,Maroš Šefčovič,SMER - SD,1214,10
100171861388723,Branislav Becík,Dobrá voľba,1209,35
281656152765874,Lucia Gurbáľová,KDH,1203,13
1023617851143344,SMER - SD Petržalka,SMER - SD,1202,26
272581203378678,Dávid Šingovský • Progresívne Slovensko,Progresívne Slovensko,1199,43
587016641709920,SMER - SD Prešovský kraj,SMER - SD,1198,46
221642564686520,Katarína Macháčková,SPOLU - občianska demokracia,1184,11
179539541347,Ondrej Dostál,Sloboda a Solidarita,1182,93
185434848168916,Rudolf Kusý,Dobrá voľba,1178,9
108112000726531,Iveta Gálošová Bušová,Vlasť,1171,6
262687807695014,Igor Čombor - nezávislý kandidát strany Vlasť,Vlasť,1171,11
1057020590987528,SPOLU - občianska demokracia,Progresívne Slovensko,1170,33
1922560371099297,Miroslava Vermeiren • Progresívne Slovensko,Progresívne Slovensko,1162,14
800561563389371,SMER - SD Nitra,SMER - SD,1161,33
107397047310332,Greenlogy,"Twinlogy, s.r.o.",1158,26
112075302165041,Rada mládeže Slovenska,Rada mládeže Slovenska,1151,148
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,1151,10
336693806455466,Radovan Kazda,Radovan Kazda,1150,162
998784373556308,Ľuboš Krajčír,Sme rodina,1144,6
108553947417768,Igor Matovič - premiér Slovenskej republiky,These ads ran without a disclaimer,1139,4
232491033085,Európsky parlament – Kancelária na Slovensku,These ads ran without a disclaimer,1129,30
213792102801831,"Be Hero, Go Zero",These ads ran without a disclaimer,1119,1
120652744629805,Martin Kapitulík,Kapitulík Martin,1112,51
89147726543,.týždeň,.týždeň,1112,27
323517698585680,ODVÁŽNE,Odvážne,1107,10
111202290430870,Tomáš Meravý Za ľudí,Za ľudí,1095,5
1695285870694719,Peter Bobula • KDH,KDH,1088,15
182208128930621,"FinReport.sk, nezávislý finančný magazín",Financial Report,1088,42
272361053251921,Tomáš Šudík,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1068,14
650218391722484,SPP,SPP,1059,8
124771041038345,Magyar Kereszténydemokrata Szövetség,MKDSZ,1057,45
889169094587556,"Ján Richter, poslanec NR SR",These ads ran without a disclaimer,1049,4
1160570887436415,Igor Dušenka - kandidát do Európskeho parlamentu,OBYČAJNÍ ĽUDIA a nezávislé osobnosti,1048,9
232927930575589,Ondrej Lunter,Ondrej Lunter,1033,33
139025019440898,Inštitút ľudských práv - Human Rights Institute,Inštitút ľudských práv - Human Rights Institute,1031,40
568694713257269,Tomáš Šošovec - nezávislý poslanec MsZ Ružomberka,Tomas Sosovec,1030,61
261287197728322,Zuzana Aufrichtová - starostka Starého Mesta,Sloboda a Solidarita,1028,49
722655554755578,Tibor Jančula  • SNS,These ads ran without a disclaimer,1026,23
590859404733213,SMER - SD Košice okolie,SMER - SD,1020,43
153879156743,Juraj Petrovic,Sloboda a Solidarita,1020,89
