Page ID,Page Name,Disclaimer,Amount Spent (PLN)
350958838905984,Praca w Komisji Wyborczej,KW Kandydata na Prezydenta RP Stanisława Żółtka,3631
818457621539495,Łukasz Mejza,Łukasz Mejza,3494
103140061377835,Do Domu Wszystko,PMC,3347
483998452409690,Waytosale,www.waytosale.pl,3212
1647982582133585,Małgorzata Kidawa-Błońska,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Małgorzaty Kidawy-Błońskiej,3104
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,3095
213564818806045,Marcin Jabłoński Zarząd Województwa Lubuskiego Koalicja Obywatelska,KKW Koalicja Obywatelska PO .N IPL Zieloni,2982
830561370356753,Czerkawski Odszkodowania Sp z oo,Czerkawski Odszkodowania Sp z oo,2816
475584852475176,Pozytron,Pozytron,2766
91021863613,Szlachetna PACZKA,Szlachetna PACZKA,2759
282592881929497,Huel,These ads ran without a disclaimer,2759
1647982582133585,Małgorzata Kidawa-Błońska,KKW Koalicja Obywatelska PO .N iPL Zieloni,2654
65335771090,Rafał Trzaskowski,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Rafała Trzaskowskiego,2603
63563473556,Gazeta Wyborcza,These ads ran without a disclaimer,2588
107758219306090,OLX Polska,OLX Polska,2447
223507664353257,Robert Biedroń,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Roberta Biedronia,2426
105362917800929,Lubuskie Centrum Informacyjne,Lubuskie,2359
109793703689436,Prawdziwa Polska,Prawdziwa Polska,2287
262228993842853,Lidl Polska,Lidl Polska,2209
15087023444,Nike,These ads ran without a disclaimer,2203
450454309024632,Ekopatrioci,WWF Polska,2187
469702339755768,Paweł Tanajno,Paweł Jan Tanajno,2186
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,2186
1683534065241470,OKO.press,OKO.press,2119
102931488739,Platforma Obywatelska,Platforma Obywatelska RP,2107
174590316460026,CONVERSE,CONVERSE,2091
133482470024453,Newsweek Polska,Newsweek Polska,2047
111888203889045,Nie Głosuj Wybory 2020,Echo24,2034
2086903074945768,Miedzyrzecz - Skandal w Prosektorium,These ads ran without a disclaimer,2000
142614625077,WWF Polska,WWF Polska,1958
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1930
152299864806918,Bartosz Arłukowicz,Bartosz Arłukowicz,1897
514516589009863,Grzegorz Potęga dla Lubuskiego,KKW Koalicja Obywatelska PO .N iPL Zieloni,1870
213564818806045,Marcin Jabłoński Zarząd Województwa Lubuskiego Koalicja Obywatelska,These ads ran without a disclaimer,1850
176114889652,Kancelaria Premiera,These ads ran without a disclaimer,1833
1227194230675141,Pratia,Monika Charuza,1802
481798668902322,Fundacja Dobroczynna Serce Anioła,Fundacja Dobroczynna Serce Anioła,1773
224046595063252,Waldemar Sługocki - Poseł RP,KKW Koalicja Obywatelska PO .N iPL Zieloni,1723
2246647628925721,Wiosna Biedronia,KW Wiosna Roberta Biedronia,1689
257593184447834,Władysław Kosiniak-Kamysz,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Władysława Kosiniaka-Kamysza,1676
219298606466,MamPrawoWiedziec.pl,MamPrawoWiedziec.pl,1670
425196744741236,Lepiej bez smogu,Isover,1617
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,1614
110109212411292,VELUX,VELUX,1610
152299864806918,Bartosz Arłukowicz,KKW Koalicja Europejska PO PSL SLD .N Zieloni,1587
722625777782250,Joachim Brudziński,Joachim Brudziński,1554
261234447384286,Nabici we Franki,These ads ran without a disclaimer,1530
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,1529
32104614789,Greenpeace Polska,Greenpeace Polska,1527
286552821400365,Platforma Obywatelska Lubuskie,Platforma Obywatelska RP,1487
403820169762537,Renergy - odnawialna energia słoneczna,Krzysztof Rodak,1476
103189994608689,20stopnidlaklimatu.pl,Konceptlab,1468
173086948664,Infor.pl,Infor.pl,1450
1496105257172584,"Ministerstwo Rozwoju, Pracy i Technologii","Ministerstwo Rozwoju, Pracy i Technologii",1440
196722357090264,Polskie Stowarzyszenie Energetyki Wiatrowej - PSEW,Polskie Stowarzyszenie Energetyki Wiatrowej,1411
104330734389743,Wolnorynkowy.pl,Willa Anielin,1399
408117162858507,Krystyna Sibińska - Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N iPL Zieloni,1379
105670971142883,Dresler Consulting - wspieramy rozwój biznesu,Marek Watoła,1365
1643994439224385,Witold Pahl,Sikker sp. z o.o.,1364
104884392877324,Alivia - Fundacja Onkologiczna,These ads ran without a disclaimer,1359
1782125158778273,WASTA - Odnawialne Źródła Energii,Piotr Tadeusz Wardęga,1356
305950706802,Uniwersytet SWPS,Uniwersytet SWPS,1341
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,1329
159958780695093,Radosław Sujak,KKW Koalicja Obywatelska PO .N IPL Zieloni,1309
187973811228166,Gazeta Lubuska,Gazeta Lubuska,1305
1613320612064848,Dedoles.pl,These ads ran without a disclaimer,1285
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,1254
114453729684,gazetaprawna.pl,gazetaprawna.pl,1209
392825617399575,wGospodarce.pl,wGospodarce.pl,1191
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,1184
503202659703049,Centrum UNEP/GRID-Warszawa,Centrum UNEP/GRID-Warszawa przy użyciu kuponów reklamowych Facebooka,1146
118890385502947,"Sprawdź, kto oferuje Ci prąd i gaz",Clickad Interactive,1144
100560075131498,Arrena.pl,ARRENA.PL,1130
107898832590939,European Commission,These ads ran without a disclaimer,1104
102931488739,Platforma Obywatelska,KKW Koalicja Obywatelska PO .N iPL Zielon,1089
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,1084
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,1076
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",1070
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii,1062
2158040201174746,"Rewers Janusz. Zielona Góro, zróbmy to z kulturą. Radny Miasta ZG",Janusz Rewers,1021
109549034124187,Dostępne Mieszkanie,HRE Think Tank Fundacja,1017
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,1000
402330900557208,Anita Kucharska-Dziedzic - posłanka na Sejm RP,KW Sojusz Lewicy Demokratycznej,1000
255100403945,Polityka,Polityka,993
728590287185661,Jakub Ziółkowski,KW Wiosna Roberta Biedronia,990
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,973
104442609633150,Lubuskie,These ads ran without a disclaimer,965
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,961
118055394941878,ABB,OS3 sp. z o.o.,960
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,957
1181684038602267,Niepodległa,Niepodległa,955
141366725876424,European Greens,European Greens,954
1468635720112377,Bogusław Wontor,KW Sojusz Lewicy Demokratycznej,953
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,952
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,941
100412623352304,Decathlon Polska,Decathlon Polska,923
49490583862,Cropp,These ads ran without a disclaimer,912
109700147032711,Wiadomości Zielona Góra,SmartPress,895
127619873953536,Stefczyk.info,Stefczyk.info,858
513969188677442,Compassion Polska,Compassion Polska,858
372341662829366,Onet Styl Życia,Onet Styl Życia,831
145405785523396,Sage,These ads ran without a disclaimer,831
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,823
391098174296294,se.pl,se.pl,822
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,818
104609701196973,Allex,Jacek Jan Szczepan,815
1249992775165697,Konfederacja Zach-Pom,Andrzej Ostrowski,803
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali Doradztwo Podatkowe,795
197976517202228,Jarosław Porwich,KW Prawo i Sprawiedliwość,776
1235256026493430,EPG - Fotowoltaika dla Ciebie,These ads ran without a disclaimer,768
111036577086588,1971 zł Dla Opiekuna Dorosłej Osoby Niepełnosprawnej,Vestra,765
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,764
403820169762537,Renergy - odnawialna energia słoneczna,These ads ran without a disclaimer,759
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,757
295161506338,AKADEMIA PRZYSZŁOŚCI,AKADEMIA PRZYSZŁOŚCI,753
101854721421733,Świadczenie dla Opiekuna,Vestra,748
100276381956414,ESPC,These ads ran without a disclaimer,740
1579819912230855,Coca-Cola,Coca-Cola,733
193417587881296,Royal Fashion,These ads ran without a disclaimer,730
104260964686781,Wiadomości Nowa Sól,SmartPress Radosław Sujak,730
1231484993545202,Foton Technik,These ads ran without a disclaimer,698
107969160908903,UczciwaWycena.pl,Uczciwa Wycena,689
330644215221,Bankier.pl,Bankier.pl,675
383296170843,Puls Biznesu,Puls Biznesu,674
531772040534886,Hity Sprzedaży,These ads ran without a disclaimer,670
904980706358533,Dodomuwszystko - akcesoria domowe,PMC,668
427996317730040,"Tymoteusz Myrda, Członek Zarządu Województwa Dolnośląskiego",Komitet Wyborczy Wyborców Koalicja Bezpartyjni i Samorządowcy,664
373903230004337,30. ROK WOLNOŚCI,These ads ran without a disclaimer,656
250008548428800,PanPablo.pl,PanPablo.pl,652
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,650
104609701196973,Allex,Aleksander Jerzy Czerniewicz,649
1274369392699969,Anna Synowiec,Komitet Wyborczy Wyborców Anny Synowiec,648
152299864806918,Bartosz Arłukowicz,These ads ran without a disclaimer,647
102346118403253,Amperio - porównywarka ofert fotowoltaicznych,Amperio Sp. z o.o.,645
231241783585661,Ibuprom,These ads ran without a disclaimer,644
100344868172671,Szkodaplus.pl,Szkodaplus,642
402330900557208,Anita Kucharska-Dziedzic - posłanka na Sejm RP,Anitę Kucharską-Dziedzic,636
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,634
1491476861156693,Marie Zélie,These ads ran without a disclaimer,621
105573710832960,Edyta Płaneta-Siewierska,KW Sojusz Lewicy Demokratycznej,600
859639814104576,Razem Lubuskie,"KKW Lewica Razem - Razem, Unia Pracy, RSS",596
188972590657,Moto.pl,These ads ran without a disclaimer,595
342956762998558,KlimatAlert,Wojciech Makowski,584
56024223012,Onet Wiadomości,Onet Wiadomości,581
185265414715,Onet,Onet Wiadomości,570
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,568
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,568
108015612575658,Forbes.pl,Forbes.pl,566
1406676512964411,Echo24,Echo24,563
100384718193249,Bosak2020,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,562
455467618216750,CPN w Siedlisku - Stacja Paliw,These ads ran without a disclaimer,560
284219099021432,Polskie Zakłady Bukmacherskie,These ads ran without a disclaimer,560
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,555
336438736394843,Wydawnictwo AGORA,Wydawnictwo AGORA,554
323540101461265,Fundacja Neuron+,Fundacja Neuron+,554
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,551
141661125895236,Związek Gmin Zagłębia Miedziowego,Związek Gmin Zagłębia Miedziowego,550
118309719575561,Coway Polska,Coway Polska,541
101751661613203,Adam Lutkowski,Adam Andrzej Lutkowski,540
481009832080945,Carpatree,These ads ran without a disclaimer,538
1246204728789474,Allegra,These ads ran without a disclaimer,535
1870187766453541,Charlotte Fashion,Łukasz Gancarz,524
209923455696930,Platforma Obywatelska Pomorze Zachodnie,KKW Koalicja Obywatelska PO .N iPL Zieloni,518
221077284662,Kwartalnik Przekrój,Fundacja Przekrój,517
111341706947214,Krystian Kamiński,Biuro poselskie Krystiana Kamińskiego,514
186282968121069,outfilm.pl,outfilm.pl,500
2329294190674046,Monika Drubkowska - Lewica  Gorzów Wlkp.,KW Sojusz Lewicy Demokratycznej,500
203675933025899,"Ministerstwo Kultury, Dziedzictwa Narodowego i Sportu",Ministerstwo Kultury i Dziedzictwa Narodowego,498
152670925543661,HelioExpert,HelioExpert,494
189858077869482,kaes,KS SPORT,493
128440100681377,Prawo dla ludzi,Prawo dla ludzi,492
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,489
277681892059,Janusz Korwin-Mikke,partia Wolność,484
100332468010980,Elżbieta Płonka,Elżbieta Teresa Płonka,483
177473808919,Polskie Stronnictwo Ludowe,Komitet Wyborczy Polskie Stronnictwo Ludowe,483
165042683632090,Artur E. Dziambor,partia Wolność,482
111465470197991,Mateusz Morawiecki,Komitet Wyborczy Prawo i Sprawiedliwość,479
108007439221136,jestem na pTAK!,jestem na pTAK!,476
1782125158778273,WASTA - Odnawialne Źródła Energii,These ads ran without a disclaimer,467
148183311971804,Stanisław Żółtek,KW Kandydata na Prezydenta RP Stanisława Żółtka,460
290606948382,ERGO Hestia,ERGO Hestia,460
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,457
140962469393020,Konrad Berkowicz,partia Wolność,453
213911122748997,Goodvalley,These ads ran without a disclaimer,452
602546603094182,Muzeum Pamięci Sybiru,Muzeum Pamięci Sybiru,448
1734397933461997,Artur Stojanowski,Artur Stojanowski,446
277892342334350,Akcja Demokracja,Akcja Demokracja,445
1465965073732774,Łukasz Kohut,Łukasz Kohut,443
32104614789,Greenpeace Polska,These ads ran without a disclaimer,440
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,438
439822419795040,Nowoczesne Kobiety - Lelum.pl,These ads ran without a disclaimer,437
2108123329252132,Rafał Kasza - Najsprawniejszy Radny w Polsce,Rafał Mariusz Kasza,436
277681892059,Janusz Korwin-Mikke,Willa Anielin sp. z o.o.,423
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,422
770401946407523,Hypnotize Butik,Adam Jędrzejczak,421
121388362246,Goldman Sachs,These ads ran without a disclaimer,415
118084194963414,Kultura Liberalna,Kultura Liberalna,414
152431494900977,Polacy,Grzegorz Roman Granowski,413
6243987495,Spotify,These ads ran without a disclaimer,411
976303465726527,Sebastian Pieńkowski Wiceprzewodniczący Rady Miasta Gorzowa Wielkopolskiego,KW Prawo i Sprawiedliwość,411
830561370356753,Czerkawski Odszkodowania Sp z oo,These ads ran without a disclaimer,408
654912251187357,Grupa PGE,These ads ran without a disclaimer,405
221077284662,Kwartalnik Przekrój,Kwartalnik Przekrój,402
147645371952078,WOJAS,These ads ran without a disclaimer,397
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,392
84022354529,Radio ZET,Radio ZET,379
112414626788784,Internetowe Konto Pacjenta,Clickad Interactive,379
144808095552639,ING Polska,ING Polska,378
220473935337563,Gotard - Biuro Rachunkowe,Gotard Biuro Rachunkowe,367
140708165940689,EKO-UNIA,Stowarzyszenie Ekologiczne EKO-UNIA,366
2120959491567230,Łukasz Porycki - Wicemarszałek Województwa Lubuskiego - PSL,These ads ran without a disclaimer,364
222141244609992,Poseł Jakub Rutnicki,KKW Koalicja Europejska PO PSL SLD .N Zieloni,363
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,359
8340223883,Avaaz,Avaaz,356
106552182752379,Fortum Polska,Fortum Polska,344
112077363639199,Krajowe Centrum ds. AIDS,Clickad Interactive,343
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,343
230115400471918,Sanatorium Sanus,These ads ran without a disclaimer,340
1990158841237371,Fundacja Pomocy Prawnej Gryf,Fundacja Pomocy Prawnej GRYF,340
240360349829878,Otvarta,These ads ran without a disclaimer,339
638214303009886,Kosmal & Kwiatkowski - kancelaria restrukturyzacyjna,Dariusz Kwiatkowski,338
108566759302831,Cognitus Centrum Szkoleń,Cognitus Centrum Szkoleń,334
605038106603214,Tomasz Aniśko - Poseł na Sejm RP,KKW Koalicja Europejska PO PSL SLD .N Zieloni,333
266659403739571,uStyle.pl,These ads ran without a disclaimer,327
2329294190674046,Monika Drubkowska - Lewica  Gorzów Wlkp.,KW Wiosna Roberta Biedronia,325
1495480087399256,Jacek Ozdoba,"Jacek Ozdoba, Poseł na Sejm RP",323
172103990044692,Laur- Polskie Ubranka dla Dzieci,Agata Markiewicz,322
517037508369297,zrzutka.pl,zrzutka.pl,321
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,320
110708862329064,nazwa.pl,These ads ran without a disclaimer,320
224046595063252,Waldemar Sługocki - Poseł RP,These ads ran without a disclaimer,320
148975835158813,analizy.pl,analizy.pl,319
252515568151639,Piotr Borys,KKW Koalicja Obywatelska PO .N iPL Zieloni,318
110491392351511,LINK4,LINK4,316
1593828134172917,Open Eyes Economy,Open Eyes Economy,315
415023695371209,NOIZZ.pl,NOIZZ.pl,313
902903449807433,SOVA Accounting,These ads ran without a disclaimer,311
294018820689458,Reserved Kids,These ads ran without a disclaimer,311
185265414715,Onet,These ads ran without a disclaimer,307
1967695263556184,Sylwia Spurek,European Parliament–S&D Group,306
114736753588704,Też mamy we frankach,Fundacja Patronus,302
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,302
1747566525274487,Klar,Klar,302
1715700672019998,LoveAir.pl,These ads ran without a disclaimer,301
222141244609992,Poseł Jakub Rutnicki,KKW Koalicja Obywatelska PO .N iPL Zieloni,300
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,300
106464864246053,Polskie Zakłady Bukmacherskie - PZBuk,These ads ran without a disclaimer,300
333409683428621,Nowa Konfederacja,Nowa Konfederacja,299
654912251187357,Grupa PGE,Grupa PGE,298
1643686859194259,Sebastian Kaleta,"Sebastian Kaleta, Poseł na Sejm RP",297
541568909232306,Federacja Konsumentów,Federacja Konsumentów,297
48391402694,Partia Zieloni,KKW Koalicja Europejska PO PSL SLD .N Zieloni,294
199446073725474,BohaterON,BohaterON,292
2006018146291113,EWE,These ads ran without a disclaimer,290
120246601382882,Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",290
102158341220030,Wolskie Rotundy,Wolskie Rotundy,289
749503038777719,Roman Knop,Andrzej Bartosz Piotrowicz,288
100740295192199,Przychodnia Lekarska Optima Przemyśl,Przychodnia Lekarska Optima Przemyśl,288
2268238196629139,Techie Monster,These ads ran without a disclaimer,285
10345222756,Rainbow 6,These ads ran without a disclaimer,285
567066860335135,Błękitny Węgiel,Błękitny Węgiel,281
1429125147335369,Zadłużenia.com,These ads ran without a disclaimer,278
159958780695093,Radosław Sujak,These ads ran without a disclaimer,278
225922327476984,Nauka i Edukacja,DO IT crew sp. z o.o,278
590514511295079,Front Europejski,Medium: agencja reklamowa,276
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,276
249339145090625,LPP,These ads ran without a disclaimer,274
427904043969735,Ogólnopolska Baza Pracodawców Osób Niepełnosprawnych - OBPON,Ogólnopolska Baza Pracodawców Osób Niepełnosprawnych - OBPON,274
729627343834501,Kialo,These ads ran without a disclaimer,273
1433433930282695,"Filmy, które zmieniają życie","Filmy, które zmieniają życie",273
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,These ads ran without a disclaimer,272
590514511295079,Front Europejski,Front Europejski,270
132197036871908,Muzeum II Wojny Światowej,Marcin Morga,270
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,266
1893342327447607,RM Solar,These ads ran without a disclaimer,264
241700669305956,Media Expert,These ads ran without a disclaimer,264
101139355034097,Pomoc Opiekunom,Kamil Antkowiak,263
312204349288060,Mariusz Gosek,"Mariusz Gosek, Poseł na Sejm RP",262
402330900557208,Anita Kucharska-Dziedzic - posłanka na Sejm RP,KW Wiosna Roberta Biedronia,261
117352768274749,e-pity,e-pity,260
147708741914083,Polska Zbrojna,Polska Zbrojna,259
102312718279571,Europejski Instytut Finansowy,These ads ran without a disclaimer,258
740651082735379,Wschowa.news,Krzysztof Owoc,258
111005887038781,Prawnicy Pomagają,Prawnicy Pomagają,257
373046469444636,Tygodnik Sieci,wGospodarce.pl,252
1531198867144837,Sprite,Sprite,252
176619537364977,Grodno S.A.,Grodno S.A.,252
798249970192065,Edukacja dla Dobrego Klimatu,Wojciech Makowski,250
77049287117,WPROST,WPROST,249
499646073441042,Jacek Wilk,partia Wolność,249
2491797157533218,Konfederacja Lubuskie,Komitet Wyborczy Konfederacja Wolność i Niepodległość,249
329822703732548,player.pl,These ads ran without a disclaimer,246
118164226251917,Lekcje z Temidą,These ads ran without a disclaimer,244
106682789378530,FALKON,FALKON,242
345172606093631,Ekoparty.pl,Ekoparty,240
255605291822511,GovTech Polska,GovTech Polska,240
743083706091027,Odpowiedzialność,Odpowiedzialność,240
198708360250259,50 style,These ads ran without a disclaimer,238
187208098156614,energyRe,These ads ran without a disclaimer,237
2043233019121208,Insmednet,Michał Niedbalski,236
101495964956858,Verba Veritatis • Instytut do Walki z Antypolonizmem,Żaneta Barbara Jarząb,235
57544755889,Amnesty International Polska,These ads ran without a disclaimer,234
242715895828254,Lexus,Lexus Polska,234
371359310400318,Janusz Kowalski,Janusz Kowalski,234
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,233
341292779314155,PSL Lubuskie,Przemysław Piotr Osiński,232
112409497198964,Polski Bon Turystyczny,Polska Organizacja Turystyczna,232
1868858213334919,Z Man,These ads ran without a disclaimer,231
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,230
113356018705476,Rzeczpospolita,Rzeczpospolita,230
1578491772374130,Małopolska Organizacja Turystyczna,Małopolska Organizacja Turystyczna,229
116769358389826,Polskie Centrum Programu "Safer Internet",Polskie Centrum Programu "Safer Internet",229
109435040434606,Rzecznik Praw Dziecka,Biuro Rzecznika Praw Dziecka,229
180134978723172,Centrum Praw Kobiet,Centrum Praw Kobiet,228
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,227
1861472084081423,Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego,Radosław Kordowski,226
592154920826245,Gosh Copenhagen Polska,Piotr Michalak,224
1815622945427416,Swonco,These ads ran without a disclaimer,222
157458232131,Prawo i Sprawiedliwość,These ads ran without a disclaimer,221
514334101911031,szczesliva.pl,szczesliva.pl,220
370319116027,Andrzej Halicki,Andrzej Halicki,217
124917759176863,SuperKsięgowa,These ads ran without a disclaimer,216
505842266159802,Stowarzyszenie "Podwale Siedem",Stowarzyszenie Podwale Siedem,215
111989813719331,Partia Sami Swoi,Sławomir Grzywa,211
762437460599208,Vaillant,These ads ran without a disclaimer,210
171382802698,Klub Jagielloński,Klub Jagielloński,210
48391402694,Partia Zieloni,Partia Zieloni,209
784984844885093,Masaż Tkanek Głębokich,Masaż Tkanek Głębokich,208
166466416745074,T-Mobile PL,These ads ran without a disclaimer,208
102931488739,Platforma Obywatelska,. KKW Koalicja Europejska PO PSL SLD .N Zieloni,207
267364100361065,BiOgardena,These ads ran without a disclaimer,207
605038106603214,Tomasz Aniśko - Poseł na Sejm RP,These ads ran without a disclaimer,206
653937168081792,PZU,These ads ran without a disclaimer,204
109700147032711,Wiadomości Zielona Góra,These ads ran without a disclaimer,204
2441930755826028,E-Dopłaty,These ads ran without a disclaimer,203
123113364510536,Biełsat po polsku,Biełsat po polsku,203
614714785630728,IBOS - Internetowe Badania Opinii Społecznej,These ads ran without a disclaimer,203
1881927918605470,Zamówprezent.pl,These ads ran without a disclaimer,203
286672948180163,Tomasz Trela,Poseł Tomasz Trela,203
403357120492005,Wojciech Czypicki,KW Wiosna Roberta Biedroni,202
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,202
107771894084953,iLoveSłubice.pl,Rafał Adam Wojtyński,200
137877409609952,Lewica,Nowa Lewica,199
811386852385837,Key-Drop,These ads ran without a disclaimer,198
895813770469361,Berlin - Agencja Opieki,These ads ran without a disclaimer,195
308684629246305,Tomasz Latos,These ads ran without a disclaimer,195
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,190
182038191908977,Cyfryzacja KPRM,These ads ran without a disclaimer,188
1427955770678691,Fundacja Warto być równym nad Wartą,Monika Drubkowska,188
101105854947171,Czas na restart,Czas na restart,187
1851601788258292,Sztuczna Inteligencja,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,187
105695739472295,Plus,These ads ran without a disclaimer,186
114461679899598,Krystyna Magdziarek FP,KKW Koalicja Obywatelska PO .N IPL Zieloni,186
457898865021573,Rides,These ads ran without a disclaimer,185
1963817073834526,Kariera Media Expert,Kariera Media Expert,185
732473396814232,Columbus Energy,Columbus Energy,183
350958838905984,Praca w Komisji Wyborczej,KW Prawica,183
393084100793680,Wiedza i Praktyka,These ads ran without a disclaimer,183
167065280022344,Huawei Mobile,These ads ran without a disclaimer,181
209081646533820,The Elder Scrolls Online,These ads ran without a disclaimer,180
161839717185932,Wydawnictwo MUZA SA,Wydawnictwo MUZA SA,179
