Page ID,Page Name,Disclaimer,Amount Spent (PLN)
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,3874
528572717569139,Facebook app,Facebook,3851
83002766357,Siepomaga.pl,Siepomaga.pl,3743
1647982582133585,Małgorzata Kidawa-Błońska,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Małgorzaty Kidawy-Błońskiej,3707
91021863613,Szlachetna PACZKA,Szlachetna PACZKA,3683
250926873365,Komisja Europejska w Polsce,Komisja Europejska w Polsce,3606
614527949067381,Agata Wojda,KKW Koalicja Obywatelska PO .N iPL Zieloni,3580
109793703689436,Prawdziwa Polska,Prawdziwa Polska,3351
344601569562994,Przemysław Gierada - Kandydat Niezależny,Paula Kopciak w imieniu KWW A. P. Gierady,3350
65335771090,Rafał Trzaskowski,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Rafała Trzaskowskiego,3347
714441542062275,Szybki Angielski Kielce,These ads ran without a disclaimer,3332
832320483579139,Vestra,Vestra,3317
137877409609952,Lewica,KW Sojusz Lewicy Demokratycznej,3273
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,2967
111888203889045,Nie Głosuj Wybory 2020,Echo24,2736
130727956973250,Anna Krupka,Komitet Wyborczy Prawo i Sprawiedliwość,2686
174590316460026,CONVERSE,CONVERSE,2621
831495030528894,Maciej Gdula,KW Wiosna Roberta Biedronia,2475
655478697900071,Kamil Suchański,Kamil Jerzy Suchański,2468
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,2434
107758219306090,OLX Polska,OLX Polska,2418
475584852475176,Pozytron,Pozytron,2413
103511761063493,Agata Wojtyszek nr 7 lista PiS,KW Prawo i Sprawiedliwość,2394
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,2334
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,2333
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,2320
469702339755768,Paweł Tanajno,Paweł Jan Tanajno,2229
103140061377835,Do Domu Wszystko,PMC,2223
1227194230675141,Pratia,Monika Charuza,2219
262228993842853,Lidl Polska,Lidl Polska,2215
407715332768236,Adam Cyrański,KKW Koalicja Europejska Platforma PSL SLD .N Zieloni.,2213
133482470024453,Newsweek Polska,Newsweek Polska,2134
830561370356753,Czerkawski Odszkodowania Sp z oo,Czerkawski Odszkodowania Sp z oo,2116
109455607090046,Edward Rzepka,KKW Koalicja Obywatelska PO .N iPL Zieloni,2108
407715332768236,Adam Cyrański,KKW Koalicja Obywatelska PO .N IPL Zieloni,2099
219298606466,MamPrawoWiedziec.pl,MamPrawoWiedziec.pl,2078
223507664353257,Robert Biedroń,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Roberta Biedronia,2032
63563473556,Gazeta Wyborcza,These ads ran without a disclaimer,1974
282592881929497,Huel,These ads ran without a disclaimer,1949
176114889652,Kancelaria Premiera,These ads ran without a disclaimer,1936
557096197716476,Lucjan Pietrzczyk,KWW Koalicja Obywatelska PO .N iPL Zieloni,1906
102931488739,Platforma Obywatelska,Platforma Obywatelska RP,1880
1647982582133585,Małgorzata Kidawa-Błońska,KKW Koalicja Obywatelska PO .N iPL Zieloni,1866
732473396814232,Columbus Energy,These ads ran without a disclaimer,1863
257593184447834,Władysław Kosiniak-Kamysz,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Władysława Kosiniaka-Kamysza,1850
2220438254866020,Robert Jarkiewicz -  Kraków,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N i PL Zieloni,1790
109549034124187,Dostępne Mieszkanie,HRE Think Tank Fundacja,1753
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,1715
1851986395025715,Michał Braun Radny Miasta Kielce,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA  PO .N IPL ZIELONI,1653
302395430446635,"Michał Cieślak Minister Rady Ministrów, Poseł na Sejm RP",Michał Cieślak,1605
481798668902322,Fundacja Dobroczynna Serce Anioła,Fundacja Dobroczynna Serce Anioła,1600
1683534065241470,OKO.press,OKO.press,1599
305950706802,Uniwersytet SWPS,Uniwersytet SWPS,1555
1496105257172584,"Ministerstwo Rozwoju, Pracy i Technologii","Ministerstwo Rozwoju, Pracy i Technologii",1551
467184786631576,Czesław Siekierski,Komitet Wyborczy Polskie Stronnictwo Ludowe,1550
110109212411292,VELUX,VELUX,1541
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,1530
142614625077,WWF Polska,WWF Polska,1450
425196744741236,Lepiej bez smogu,Isover,1445
104330734389743,Wolnorynkowy.pl,Willa Anielin,1445
118890385502947,"Sprawdź, kto oferuje Ci prąd i gaz",Clickad Interactive,1424
196722357090264,Polskie Stowarzyszenie Energetyki Wiatrowej - PSEW,Polskie Stowarzyszenie Energetyki Wiatrowej,1410
2246647628925721,Wiosna Biedronia,KW Wiosna Roberta Biedronia,1395
468525903637460,Bartłomiej Sienkiewicz,KKW Koalicja Obywatelska PO .N iPL Zieloni,1358
199877710116314,Patryk Jaki,KW Prawo i Sprawiedliwość,1357
105670971142883,Dresler Consulting - wspieramy rozwój biznesu,Marek Watoła,1342
103189994608689,20stopnidlaklimatu.pl,Konceptlab,1315
140229586049381,Adam Jarubas,Materiał sfinansowany przez KKW Koalicja Europejska PO PSL SLD .N Zieloni,1314
1581518611867021,Zbigniew Ziobro,KW Prawo i Sprawiedliwość,1300
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,1296
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,1288
173086948664,Infor.pl,Infor.pl,1250
141833139301,Krzysztof Bosak,Krzysztof Bosak,1245
114453729684,gazetaprawna.pl,gazetaprawna.pl,1235
107898832590939,European Commission,These ads ran without a disclaimer,1208
102099774502296,Sławek Gągorowski,These ads ran without a disclaimer,1205
1505572822833771,Platforma Obywatelska Miasto Kielce,Platforma Obywatelska,1200
228951150597089,Adam Bielan,KW PRAWO I SPRAWIEDLIWOŚĆ,1197
15087023444,Nike,These ads ran without a disclaimer,1189
1235256026493430,EPG - Fotowoltaika dla Ciebie,These ads ran without a disclaimer,1189
121834242955140,Wybierz Zdrowie,Market Research World,1188
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,1185
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,1156
503202659703049,Centrum UNEP/GRID-Warszawa,Centrum UNEP/GRID-Warszawa przy użyciu kuponów reklamowych Facebooka,1146
450454309024632,Ekopatrioci,WWF Polska,1139
32104614789,Greenpeace Polska,Greenpeace Polska,1129
49490583862,Cropp,These ads ran without a disclaimer,1119
1181684038602267,Niepodległa,Niepodległa,1108
141366725876424,European Greens,European Greens,1104
392825617399575,wGospodarce.pl,wGospodarce.pl,1080
255100403945,Polityka,Polityka,1002
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,993
196225687394161,Bogdan Latosiński,Komitet Wyborczy Prawo i Sprawiedliwość,993
100276381956414,ESPC,These ads ran without a disclaimer,987
213911122748997,Goodvalley,These ads ran without a disclaimer,980
118055394941878,ABB,OS3 sp. z o.o.,973
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,962
199877710116314,Patryk Jaki,These ads ran without a disclaimer,949
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,914
115661305179529,Platforma Obywatelska Region Lubelski,KKW Koalicja Obywatelska PO .N iPL Zieloni,914
1296554510442155,Karol Kliś,Komitet Wyborczy Polskie Stronnictwo Ludowe,911
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,902
468129909901640,Prom-Art Kielce,Leszek Janusz Janiszewski,889
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii,889
104884392877324,Alivia - Fundacja Onkologiczna,These ads ran without a disclaimer,882
391098174296294,se.pl,se.pl,881
75775141409,Bogusław Sonik,KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,879
107097390672753,"Dr hab. Piotr Wawrzyk, wiceminister spraw zagranicznych, poseł na Sejm RP",Komitet Wyborczy Prawo i Sprawiedliwość,877
140229586049381,Adam Jarubas,Grupa Europejskiej Partii Ludowej EPL,869
261234447384286,Nabici we Franki,These ads ran without a disclaimer,868
1579819912230855,Coca-Cola,Coca-Cola,849
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,847
111036577086588,1971 zł Dla Opiekuna Dorosłej Osoby Niepełnosprawnej,Vestra,838
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,816
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,812
100560075131498,Arrena.pl,ARRENA.PL,810
764173717025409,Edyta Handze,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N IPL ZIELONI,809
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali Doradztwo Podatkowe,801
127619873953536,Stefczyk.info,Stefczyk.info,794
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,779
100384718193249,Bosak2020,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,775
1210118042471186,Stowarzyszenie "Inicjatywa dla Starachowic",Inicjatywa dla Starachowic,768
109290147401664,Polska Organizacja Handlu i Dystrybucji,Polska Organizacja Handlu i Dystrybucji,767
1406676512964411,Echo24,Echo24,764
1613320612064848,Dedoles.pl,These ads ran without a disclaimer,755
273260992765744,Róża Thun,Róża Thun,748
383296170843,Puls Biznesu,Puls Biznesu,745
102931488739,Platforma Obywatelska,KKW Koalicja Obywatelska PO .N iPL Zielon,743
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",742
193417587881296,Royal Fashion,These ads ran without a disclaimer,719
104609701196973,Allex,Aleksander Jerzy Czerniewicz,718
1491476861156693,Marie Zélie,These ads ran without a disclaimer,711
1559447727616898,Starachowice-Net.pl,Starachowice-Net.pl,694
145405785523396,Sage,These ads ran without a disclaimer,679
330644215221,Bankier.pl,Bankier.pl,677
104609701196973,Allex,Jacek Jan Szczepan,670
295161506338,AKADEMIA PRZYSZŁOŚCI,AKADEMIA PRZYSZŁOŚCI,667
765775746847652,Damian Sławski - Wójt Gminy Miedziana Góra,Damian Sławski,665
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,664
100412623352304,Decathlon Polska,Decathlon Polska,660
111465470197991,Mateusz Morawiecki,Komitet Wyborczy Prawo i Sprawiedliwość,653
344601569562994,Przemysław Gierada - Kandydat Niezależny,Paula Kopciak,650
108015612575658,Forbes.pl,Forbes.pl,647
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,643
372341662829366,Onet Styl Życia,Onet Styl Życia,632
342956762998558,KlimatAlert,Wojciech Makowski,631
188972590657,Moto.pl,These ads ran without a disclaimer,625
107969160908903,UczciwaWycena.pl,Uczciwa Wycena,620
513969188677442,Compassion Polska,Compassion Polska,618
165042683632090,Artur E. Dziambor,partia Wolność,613
185265414715,Onet,Onet Wiadomości,606
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,603
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,602
118309719575561,Coway Polska,Coway Polska,602
231241783585661,Ibuprom,These ads ran without a disclaimer,601
177473808919,Polskie Stronnictwo Ludowe,Komitet Wyborczy Polskie Stronnictwo Ludowe,596
148183311971804,Stanisław Żółtek,KW Kandydata na Prezydenta RP Stanisława Żółtka,585
1870187766453541,Charlotte Fashion,Łukasz Gancarz,580
56024223012,Onet Wiadomości,Onet Wiadomości,577
100344868172671,Szkodaplus.pl,Szkodaplus,569
1775105489415756,Bartłomiej Orzeł,Bartłomiej Piotr Orzeł,569
138672122865258,Platforma Obywatelska Świętokrzyskie,Platforma Obywatelska RP,562
121388362246,Goldman Sachs,These ads ran without a disclaimer,561
373903230004337,30. ROK WOLNOŚCI,These ads ran without a disclaimer,549
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,544
336438736394843,Wydawnictwo AGORA,Wydawnictwo AGORA,540
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,540
743083706091027,Odpowiedzialność,Odpowiedzialność,539
228951150597089,Adam Bielan,Biuro Posła do Parlamentu Europejskiego Adama Bielana,535
1246204728789474,Allegra,These ads ran without a disclaimer,534
531772040534886,Hity Sprzedaży,These ads ran without a disclaimer,533
101751661613203,Adam Lutkowski,Adam Andrzej Lutkowski,528
130727956973250,Anna Krupka,These ads ran without a disclaimer,526
1851986395025715,Michał Braun Radny Miasta Kielce,Michal Braun,525
203675933025899,"Ministerstwo Kultury, Dziedzictwa Narodowego i Sportu",Ministerstwo Kultury i Dziedzictwa Narodowego,525
765775746847652,Damian Sławski - Wójt Gminy Miedziana Góra,These ads ran without a disclaimer,515
221077284662,Kwartalnik Przekrój,Fundacja Przekrój,509
110162843885810,Pomoc Dla Opiekuna,Vestra,487
144808095552639,ING Polska,ING Polska,487
284219099021432,Polskie Zakłady Bukmacherskie,These ads ran without a disclaimer,485
770401946407523,Hypnotize Butik,Adam Jędrzejczak,484
250008548428800,PanPablo.pl,PanPablo.pl,483
323540101461265,Fundacja Neuron+,Fundacja Neuron+,479
103842664542724,Związek Strzelecki Oddział Staszów,Jakub Majka,478
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,468
602546603094182,Muzeum Pamięci Sybiru,Muzeum Pamięci Sybiru,454
172103990044692,Laur- Polskie Ubranka dla Dzieci,Agata Markiewicz,447
407715332768236,Adam Cyrański,Adam Jan Kądziela,440
109413077332949,Spontaniczny Sztab Obywatelski,Marcin Stanisław Mycielski,429
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,423
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,423
147645371952078,WOJAS,These ads ran without a disclaimer,422
277681892059,Janusz Korwin-Mikke,partia Wolność,416
904980706358533,Dodomuwszystko - akcesoria domowe,PMC,410
816533615024487,Wspólnie dla Przyszłości,Kamil Feczko,407
186282968121069,outfilm.pl,outfilm.pl,406
108007439221136,jestem na pTAK!,jestem na pTAK!,403
110708862329064,nazwa.pl,These ads ran without a disclaimer,402
840524899451516,Naostro.info,Łukasz Grudniewscy,399
184198091704470,Świętokrzyski Urząd Wojewódzki w Kielcach,Krystian Patryk Zaród,399
277681892059,Janusz Korwin-Mikke,Willa Anielin sp. z o.o.,392
112414626788784,Internetowe Konto Pacjenta,Clickad Interactive,392
830561370356753,Czerkawski Odszkodowania Sp z oo,These ads ran without a disclaimer,389
439822419795040,Nowoczesne Kobiety - Lelum.pl,These ads ran without a disclaimer,383
654912251187357,Grupa PGE,These ads ran without a disclaimer,382
590514511295079,Front Europejski,Medium: agencja reklamowa,378
1851986395025715,Michał Braun Radny Miasta Kielce,These ads ran without a disclaimer,374
303703310200055,PCWO Energy,These ads ran without a disclaimer,373
290606948382,ERGO Hestia,ERGO Hestia,369
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,367
197272847700522,Światowy Ruch Katolików na rzecz Środowiska,Światowy Ruch Katolików na Rzecz Środowiska,367
84022354529,Radio ZET,Radio ZET,366
221077284662,Kwartalnik Przekrój,Kwartalnik Przekrój,365
152431494900977,Polacy,Grzegorz Roman Granowski,364
118084194963414,Kultura Liberalna,Kultura Liberalna,363
225922327476984,Nauka i Edukacja,DO IT crew sp. z o.o,360
108566759302831,Cognitus Centrum Szkoleń,Cognitus Centrum Szkoleń,358
128440100681377,Prawo dla ludzi,Prawo dla ludzi,357
1531198867144837,Sprite,Sprite,357
111005887038781,Prawnicy Pomagają,Prawnicy Pomagają,354
1643686859194259,Sebastian Kaleta,"Sebastian Kaleta, Poseł na Sejm RP",353
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,352
148975835158813,analizy.pl,analizy.pl,344
112077363639199,Krajowe Centrum ds. AIDS,Clickad Interactive,343
1465965073732774,Łukasz Kohut,Łukasz Kohut,342
220473935337563,Gotard - Biuro Rachunkowe,Gotard Biuro Rachunkowe,341
6243987495,Spotify,These ads ran without a disclaimer,340
32104614789,Greenpeace Polska,These ads ran without a disclaimer,340
1593828134172917,Open Eyes Economy,Open Eyes Economy,340
294018820689458,Reserved Kids,These ads ran without a disclaimer,335
187208098156614,energyRe,These ads ran without a disclaimer,334
2151930015072907,Radny Maciej Bursztein,These ads ran without a disclaimer,333
638214303009886,Kosmal & Kwiatkowski - kancelaria restrukturyzacyjna,Dariusz Kwiatkowski,331
333409683428621,Nowa Konfederacja,Nowa Konfederacja,325
415023695371209,NOIZZ.pl,NOIZZ.pl,322
1495480087399256,Jacek Ozdoba,"Jacek Ozdoba, Poseł na Sejm RP",321
423773377820479,Solgen,These ads ran without a disclaimer,320
273260992765744,Róża Thun,These ads ran without a disclaimer,320
185265414715,Onet,These ads ran without a disclaimer,319
230115400471918,Sanatorium Sanus,These ads ran without a disclaimer,319
2272893249704364,Tomasz Terlecki,KW Wiosna Roberta Biedronia,319
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,318
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,314
312204349288060,Mariusz Gosek,These ads ran without a disclaimer,312
120246601382882,Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",306
115898521829547,"Wydział Energetyki i Paliw, AGH",These ads ran without a disclaimer,304
1433433930282695,"Filmy, które zmieniają życie","Filmy, które zmieniają życie",304
100807991421631,Ocalić Bohaterów,ECR Party,300
105611370821475,Patrycja Iwańska-Bęben,Albert Ksel,300
157416141112329,"FlexiPower Group - instalacje fotowoltaiczne, pompy ciepła",Marta Sobczak,297
106552182752379,Fortum Polska,Fortum Polska,297
371359310400318,Janusz Kowalski,Janusz Kowalski,296
1861472084081423,Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego,Radosław Kordowski,293
329822703732548,player.pl,These ads ran without a disclaimer,293
654912251187357,Grupa PGE,Grupa PGE,291
517037508369297,zrzutka.pl,zrzutka.pl,289
199446073725474,BohaterON,BohaterON,286
481009832080945,Carpatree,These ads ran without a disclaimer,285
118164226251917,Lekcje z Temidą,These ads ran without a disclaimer,282
100740295192199,Przychodnia Lekarska Optima Przemyśl,Przychodnia Lekarska Optima Przemyśl,281
249339145090625,LPP,These ads ran without a disclaimer,281
198708360250259,50 style,These ads ran without a disclaimer,280
101433527872341,Krzysztof Sobolewski,Komitet Wyborczy Prawo i Sprawiedliwość,280
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,279
614527949067381,Agata Wojda,Agata Wojda,278
286089935061890,Piotr Apel • Kukiz15,Radosław Krzysztof Dobrowolski,278
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,275
467184786631576,Czesław Siekierski,KKW Koalicja Europejska PO PSL SLD .N Zieloni,273
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,These ads ran without a disclaimer,273
228951150597089,Adam Bielan,Adam Bielan,272
102312718279571,Europejski Instytut Finansowy,These ads ran without a disclaimer,271
1578491772374130,Małopolska Organizacja Turystyczna,Małopolska Organizacja Turystyczna,270
237680510146048,Marek Szewczyk,Konfederacja Wolność i Niepodległość,270
117352768274749,e-pity,e-pity,269
1967695263556184,Sylwia Spurek,European Parliament–S&D Group,267
147461036107583,House Solutions,House Solutions,267
698495676960463,Błażej Poboży,Błażej Poboży,266
592154920826245,Gosh Copenhagen Polska,Piotr Michalak,266
541568909232306,Federacja Konsumentów,Federacja Konsumentów,265
110491392351511,LINK4,LINK4,264
715121001964423,TOP Creative,TOP CREATIVE,263
109435040434606,Rzecznik Praw Dziecka,Biuro Rzecznika Praw Dziecka,261
266659403739571,uStyle.pl,These ads ran without a disclaimer,261
784984844885093,Masaż Tkanek Głębokich,Masaż Tkanek Głębokich,260
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,259
653937168081792,PZU,These ads ran without a disclaimer,258
140962469393020,Konrad Berkowicz,partia Wolność,258
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,257
1747566525274487,Klar,Klar,257
255605291822511,GovTech Polska,GovTech Polska,257
112409497198964,Polski Bon Turystyczny,Polska Organizacja Turystyczna,256
106334611194662,Grineko,These ads ran without a disclaimer,256
240360349829878,Otvarta,These ads ran without a disclaimer,256
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,254
125039164234284,JestesModna.pl,These ads ran without a disclaimer,252
106682789378530,FALKON,FALKON,251
902903449807433,SOVA Accounting,These ads ran without a disclaimer,249
2268238196629139,Techie Monster,These ads ran without a disclaimer,249
277892342334350,Akcja Demokracja,Akcja Demokracja,249
103244641338777,Doradca Podatkowy - Tomasz Jaworski,Biuro Doradcy Podatkowego Tomasz Jaworski,248
2194916307235438,Amoreo,Paweł Marek Bankert,245
132197036871908,Muzeum II Wojny Światowej,Marcin Morga,244
171382802698,Klub Jagielloński,Klub Jagielloński,241
809371925859194,"Nieodpłatna pomoc prawna, poradnictwo obywatelskie i mediacje",Stowarzyszenie Sursum Corda /w górę serca/,236
1815622945427416,Swonco,These ads ran without a disclaimer,235
157458232131,Prawo i Sprawiedliwość,These ads ran without a disclaimer,235
567066860335135,Błękitny Węgiel,Błękitny Węgiel,235
101495964956858,Verba Veritatis • Instytut do Walki z Antypolonizmem,Żaneta Barbara Jarząb,235
393084100793680,Wiedza i Praktyka,These ads ran without a disclaimer,234
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,234
196338433729597,Wyborcza.pl Radom,These ads ran without a disclaimer,233
373046469444636,Tygodnik Sieci,wGospodarce.pl,232
77049287117,WPROST,WPROST,230
1851601788258292,Sztuczna Inteligencja,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,228
180134978723172,Centrum Praw Kobiet,Centrum Praw Kobiet,227
1868858213334919,Z Man,These ads ran without a disclaimer,226
106108377536510,EL-GREG Fotowoltaika,EL-GREG,223
370319116027,Andrzej Halicki,Andrzej Halicki,223
116769358389826,Polskie Centrum Programu "Safer Internet",Polskie Centrum Programu "Safer Internet",223
102158341220030,Wolskie Rotundy,Wolskie Rotundy,220
315554499027635,Inwestycje w Słońce,Sławomir Wiśniewski,219
48391402694,Partia Zieloni,KKW Koalicja Europejska PO PSL SLD .N Zieloni,217
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,217
102931488739,Platforma Obywatelska,. KKW Koalicja Europejska PO PSL SLD .N Zieloni,216
2441930755826028,E-Dopłaty,These ads ran without a disclaimer,215
1023267937857918,Wyższe Świadczenie Dla Opiekunów Dorosłych Osób Niepełnosprawnych,Vestra,215
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,214
241700669305956,Media Expert,These ads ran without a disclaimer,212
811386852385837,Key-Drop,These ads ran without a disclaimer,212
419119601985760,Iwona Wielgus,KW Sojusz Lewicy Demokratycznej,211
113356018705476,Rzeczpospolita,Rzeczpospolita,210
282404075935482,Fundacja Czyste Powietrze,Magdalena Strózik,210
408582579294175,UK government,These ads ran without a disclaimer,209
1715700672019998,LoveAir.pl,These ads ran without a disclaimer,209
350477452206142,Politykotki,Artur Wyrzykowski,208
168367579948719,PCh24.pl,PCh24.pl,208
182038191908977,Cyfryzacja KPRM,These ads ran without a disclaimer,208
157022071030696,Centrum Bajki w Pacanowie,Centrum Bajki w Pacanowie,206
2272893249704364,Tomasz Terlecki,These ads ran without a disclaimer,205
111989813719331,Partia Sami Swoi,Sławomir Grzywa,205
590514511295079,Front Europejski,Front Europejski,205
163878463633817,Platforma Obywatelska Mazowsze,KKW Koalicja Obywatelska PO .N iPL Zieloni,204
514334101911031,szczesliva.pl,szczesliva.pl,204
104442609633150,Lubuskie,Lubuskie,202
351273376024,Fundacja FOR (Forum Obywatelskiego Rozwoju),Fundacja FOR (Forum Obywatelskiego Rozwoju),202
106464864246053,Polskie Zakłady Bukmacherskie - PZBuk,These ads ran without a disclaimer,202
136661699751668,Marzena Okła-Drewnowicz,These ads ran without a disclaimer,200
110496355685054,Projekt Test,Fundacja Edukacji Społecznej,200
226093617419783,"Medicover Hospital, Warsaw, Wilanow",These ads ran without a disclaimer,199
798249970192065,Edukacja dla Dobrego Klimatu,Wojciech Makowski,198
157416141112329,"FlexiPower Group - instalacje fotowoltaiczne, pompy ciepła",These ads ran without a disclaimer,197
1515429468729990,PV Instalator Polska Grupa PVGE,These ads ran without a disclaimer,196
161839717185932,Wydawnictwo MUZA SA,Wydawnictwo MUZA SA,196
280491309159965,Ocieplam dom i walczę ze smogiem,Mikołaj Mervil Castricum,196
762437460599208,Vaillant,These ads ran without a disclaimer,195
287522908694085,H&M Careers,These ads ran without a disclaimer,194
147708741914083,Polska Zbrojna,Polska Zbrojna,194
242715895828254,Lexus,Lexus Polska,192
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,191
167065280022344,Huawei Mobile,These ads ran without a disclaimer,191
448997978507784,Kościół Rzymsko-Katolicki,Jacek Komarnicki,190
244721992745154,AdLynk,These ads ran without a disclaimer,188
100412623352304,Decathlon Polska,These ads ran without a disclaimer,187
