Page ID,Page Name,Disclaimer,Amount Spent (PLN)
122478802612852,Pole Widzenia,Kamil Sygidus,≤100
227713793026,Wydawnictwo WAM,These ads ran without a disclaimer,≤100
2096456700624673,Fundacja Polska Bezgotówkowa,These ads ran without a disclaimer,≤100
0,Instagram User 4055176817,These ads ran without a disclaimer,≤100
345542629529907,Hubert Górski,KW Sojusz Lewicy Demokratycznej,≤100
103308431054927,Iwona Kalinowska #Lewica,KW Sojusz Lewicy Demokratycznej,≤100
102513917871154,Alleverse Edukacja Pozaformalna,Aleksandra Maria Jarocka,≤100
106657544210929,Kapnij dla Afryki,These ads ran without a disclaimer,≤100
161376023925313,Delia Cosmetics,These ads ran without a disclaimer,≤100
256850261180940,Przemysław Przybylski,These ads ran without a disclaimer,≤100
116578442339818,NATO Battlegroup Estonia,These ads ran without a disclaimer,≤100
116584983469286,Panie Prezydencie sprawa jest,These ads ran without a disclaimer,≤100
104128654533298,WeedFest,These ads ran without a disclaimer,≤100
126772280725628,Nor-Shipping,These ads ran without a disclaimer,≤100
1775963156022107,SuperFish,These ads ran without a disclaimer,≤100
207879489225663,Chałas i Wspólnicy Kancelaria Prawna,These ads ran without a disclaimer,≤100
127658083949071,Galeria LueLue,These ads ran without a disclaimer,≤100
1375766342497812,Zest Creations,These ads ran without a disclaimer,≤100
104058044547874,"My, Europejczycy",These ads ran without a disclaimer,≤100
314007156127060,Dr.Wierzbicka,These ads ran without a disclaimer,≤100
105188967783420,Aktywiusz.pl,Konfederacja Inicjatyw Pozarządowych Rzeczypospolitej,≤100
612725748801524,Karol Karski,Komitet Wyborczy Prawa i Sprawiedliwości,≤100
562430293933994,Biolit Europe,Biolit Europe Sp. z o.o.,≤100
1888710094723094,DJ/Prezenter Jakub Koniński,These ads ran without a disclaimer,≤100
100134404722843,dorota_wredota,These ads ran without a disclaimer,≤100
604173389992274,Głos Pracowników Opieki,Karolina Bożena Zwierzyńska,≤100
207628562677449,Motofaktor.pl,These ads ran without a disclaimer,≤100
105310170967272,Konrad Kalisz Producent video,Konrad Jan Kalisz,≤100
395763451038303,Letnie spotkania z muzyką,These ads ran without a disclaimer,≤100
243521982362140,KoMa Tax Usługi Księgowe,These ads ran without a disclaimer,≤100
1914535455464750,NSZZ "Solidarność" KWK "Knurów-Szczygłowice",These ads ran without a disclaimer,≤100
161704781305446,The Spark Company,These ads ran without a disclaimer,≤100
2043198562459575,Vobmat.pl,These ads ran without a disclaimer,≤100
2030793103655195,Festiwal Inspirowane Górami,These ads ran without a disclaimer,≤100
32446259606,Faithless,These ads ran without a disclaimer,≤100
1788504824544226,Nie dla mobbingu,Bartłomiej Rychter,≤100
108366922541283,Kursylawinowe,These ads ran without a disclaimer,≤100
1608898765820336,Vogue Polska,These ads ran without a disclaimer,≤100
104931929567463,Getin Bank,These ads ran without a disclaimer,≤100
106275587901242,Dotacje Unijne,These ads ran without a disclaimer,≤100
100422926670762,Jadwiga Rotnicka,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100
101883101671001,happy.bijou,These ads ran without a disclaimer,≤100
203362054891,idź Pod Prąd,These ads ran without a disclaimer,≤100
144198155654046,Construction Europe,These ads ran without a disclaimer,≤100
104428360964354,Po Stronie Sprzedawcy,Sebastian Jakubiec,≤100
504861936318325,Gabinet od zaplecza,These ads ran without a disclaimer,≤100
111768447217700,Daniel Kowalik - Starosta Kutnowski,Daniel Kowalik,≤100
105487254177426,Piotr Panasiuk Konfederacja,Piotr Adam Panasiuk,≤100
332488670527790,HR Way,These ads ran without a disclaimer,≤100
545119192673930,Marysia Skwarek,These ads ran without a disclaimer,≤100
1207975609267509,Ostrowskie Forum Rozwoju,These ads ran without a disclaimer,≤100
106401144038377,Małgorzata Grabarczyk,KWW Koalicja Obywatelska PO .N iPL Zieloni,≤100
105254901133084,Akademia Podatków i Prawa,These ads ran without a disclaimer,≤100
1593828134172917,Open Eyes Economy,These ads ran without a disclaimer,≤100
147996858553723,SOUTH BLAST,Daniel Władysław Górny,≤100
506182003078568,VSquare,These ads ran without a disclaimer,≤100
364346404270994,Women's Romance Tips,These ads ran without a disclaimer,≤100
578175505694344,Pani P.,These ads ran without a disclaimer,≤100
976303465726527,Sebastian Pieńkowski Wiceprzewodniczący Rady Miasta Gorzowa Wielkopolskiego,These ads ran without a disclaimer,≤100
396929964123506,Twój Ogród z Semmelrock,These ads ran without a disclaimer,≤100
1123124531048369,Marta Wcisło - Poseł na Sejm RP,These ads ran without a disclaimer,≤100
119056389489039,Zakaz pornografii w Polsce w 2020?,These ads ran without a disclaimer,≤100
103002223116292,Prawy.pl,These ads ran without a disclaimer,≤100
304972010400039,Lepiej wybierz,Katarzyna Stańczak,≤100
380172145757282,Łąki kwietne,These ads ran without a disclaimer,≤100
108007439221136,jestem na pTAK!,These ads ran without a disclaimer,≤100
1532161687102689,Podatki dla marynarza,These ads ran without a disclaimer,≤100
1685332388164462,Wazifa - DUA,These ads ran without a disclaimer,≤100
334136634190074,China Observers in Central and Eastern Europe,These ads ran without a disclaimer,≤100
670136326521810,Stava,These ads ran without a disclaimer,≤100
100787008498456,Silna Adwokatura,These ads ran without a disclaimer,≤100
103153101354681,Urbanxmasks,These ads ran without a disclaimer,≤100
1576591379231457,Paweł Kobyliński - Poseł na Sejm RP VIII kadencji,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100
832320483579139,Vestra,These ads ran without a disclaimer,≤100
189784365005924,"WiadomosciPłock.pl - Zawsze tam, gdzie coś się dzieje",These ads ran without a disclaimer,≤100
592218130846448,Yes Yes Fotografia i Film,These ads ran without a disclaimer,≤100
1953359771419094,Poseł Kamil Bortniczuk,These ads ran without a disclaimer,≤100
101283291180,dziennik.pl,These ads ran without a disclaimer,≤100
101711028044093,MyGreenway - ekologia w Twoim domu,These ads ran without a disclaimer,≤100
101623421419022,Book Nerd,These ads ran without a disclaimer,≤100
262199830817132,Fundacja Europejski Instytut Outsourcingu,Fundacja Europejski Instytut Outsourcingu,≤100
1851601788258292,Sztuczna Inteligencja,These ads ran without a disclaimer,≤100
114309145251327,RTI,These ads ran without a disclaimer,≤100
903349666527508,Super Express Sport,Super Express Sport,≤100
484921434936353,Miasto Obywatelskie Lubartów,Elżbieta Wąs,≤100
351692711582595,Corten Medic,These ads ran without a disclaimer,≤100
247017985396492,Speak Up,These ads ran without a disclaimer,≤100
500025820148171,newonce.net,These ads ran without a disclaimer,≤100
1872436366376118,Poprostubuty.pl,These ads ran without a disclaimer,≤100
303612723798289,Niebo Za Miastem,These ads ran without a disclaimer,≤100
197401687460,Martin G. Tigermaan,These ads ran without a disclaimer,≤100
1993307217348068,MP NOWEK Aronia,These ads ran without a disclaimer,≤100
726872147393340,Pielęgniarz i Położny to Brzmi Dumnie,These ads ran without a disclaimer,≤100
415188885779341,Robblebr,These ads ran without a disclaimer,≤100
106266044538167,Jenny Fairy,These ads ran without a disclaimer,≤100
725423827513324,Basia Basia,These ads ran without a disclaimer,≤100
413235405549297,Asenis,These ads ran without a disclaimer,≤100
1556311221056192,RV Entertainment Center,These ads ran without a disclaimer,≤100
106330629427143,polnocna.tv,These ads ran without a disclaimer,≤100
181655075223219,mamotoja.pl,These ads ran without a disclaimer,≤100
107411181014186,Polka w Ameryce,These ads ran without a disclaimer,≤100
1940171592913675,Tygodnik TVP,These ads ran without a disclaimer,≤100
1483938021891274,Piotr Soćko - Radny Rady Powiatu w Kętrzynie,Piotr Soćko,≤100
117926916280847,Hurtownia Tkanin Salma Fashion,These ads ran without a disclaimer,≤100
106189024132479,Bez retuszu,Marcin Tadeusz Markiewicz,≤100
111303544027092,Misyjni,These ads ran without a disclaimer,≤100
268872956643088,Grzegorz Braun,These ads ran without a disclaimer,≤100
287016184752301,Platforma Obywatelska Sochaczew,These ads ran without a disclaimer,≤100
1016275225230751,Energia Miast,These ads ran without a disclaimer,≤100
179080292652702,Asher & Lyric,These ads ran without a disclaimer,≤100
1503777343001066,Michał Giersz,Michał Bartosz Giersz,≤100
100102148047072,potrafiszpomoc.pl,Marcin Białas,≤100
324241838080505,Społeczny Rzecznik Praw Mężczyzn,These ads ran without a disclaimer,≤100
356399718336645,Promenada Animacje,Bartosz Staszak,≤100
771947142920359,IReader,These ads ran without a disclaimer,≤100
108381834261611,"You need this thing, use it every day",These ads ran without a disclaimer,≤100
1655146611385973,Gordon Ryan,These ads ran without a disclaimer,≤100
1741317032574968,Senkara,These ads ran without a disclaimer,≤100
634462460314443,ecoopakowania.pl,Marek Piotr Zwoliński,≤100
512374155442078,DRH Lindersvold,These ads ran without a disclaimer,≤100
524769350870107,Światowy Związek Żołnierzy AK Koło w Rykach im. Mariana Bernaciaka "Orlika",Mariusz Pawlak,≤100
111051765655698,Oras Polska,These ads ran without a disclaimer,≤100
84072659617,Dom Spotkań z Historią,These ads ran without a disclaimer,≤100
111432176938591,ecoszczoteczki,These ads ran without a disclaimer,≤100
121002487971309,Beata Rusinowska,These ads ran without a disclaimer,≤100
102772411181917,Top News PL,These ads ran without a disclaimer,≤100
152707438774202,Mafia City H5,These ads ran without a disclaimer,≤100
580196775761588,Matełusz Marek,These ads ran without a disclaimer,≤100
12597491214,ADRA International,These ads ran without a disclaimer,≤100
2272291219756279,Staniewski Marcin,These ads ran without a disclaimer,≤100
107306800619893,Filip Finke,Filip Franciszek Finke,≤100
112570597201591,NIE dla LGBT,Michał Pyszel,≤100
102078191321550,przez.pryzmat,Hanna Alina Jaśkiewicz,≤100
382186268590822,ADF International,These ads ran without a disclaimer,≤100
101140254685283,Radna Sigillewska,Aleksandra Maria Sigillewska,≤100
151452937981,Philips Polska,These ads ran without a disclaimer,≤100
332568040913012,Renate �,These ads ran without a disclaimer,≤100
0,Instagram User 3419767874,These ads ran without a disclaimer,≤100
111916870435775,Kampania mordercza AD 2020,These ads ran without a disclaimer,≤100
105136944339914,Clare Evans,These ads ran without a disclaimer,≤100
333130450736561,E-GO: wypożyczalnia monocykli elektrycznych - UTO,These ads ran without a disclaimer,≤100
106113884323273,Top PB PL,These ads ran without a disclaimer,≤100
191355255130747,Comparic24.TV,These ads ran without a disclaimer,≤100
362951984352100,Popieram PiS,Patryk Piotr Stańko,≤100
101201231995986,Od Dołu,Olga Skowrońska,≤100
208821641772,Unity,These ads ran without a disclaimer,≤100
332046167490298,Photography mania,These ads ran without a disclaimer,≤100
141467528178,BiblioNETka.pl,These ads ran without a disclaimer,≤100
152327404827768,Zox,These ads ran without a disclaimer,≤100
256553858231360,Małgorzata Tadeusz-Ciesielczyk Ekspert Wystąpień Publicznych,These ads ran without a disclaimer,≤100
103567081462543,Compu Canvas,These ads ran without a disclaimer,≤100
219033634796739,IAA Polska Międzynarodowe Stowarzyszenie Reklamy,These ads ran without a disclaimer,≤100
544177619304092,Lombard. Życie pod zastaw,These ads ran without a disclaimer,≤100
100455544683666,Grzegorz Kapusta,Komitet Wyborczy Polskie Stronnictwo Ludowe,≤100
0,Instagram User 9644566325,These ads ran without a disclaimer,≤100
1841374236178281,Kręcimy Nieruchomości,These ads ran without a disclaimer,≤100
102328081257220,Blog New Medical,These ads ran without a disclaimer,≤100
1163413547063528,NIE dla Mostu i Trasy Krasińskiego,Stanisław Wojciech Trzciński,≤100
355627028567595,StrzelnoOnline,StrzelnoOnline,≤100
143983189616803,Nicolle-moda,These ads ran without a disclaimer,≤100
182672665883755,Marek Dudziński - profil publiczny,Marek Dudziński,≤100
1427955770678691,Fundacja Warto być równym nad Wartą,Monika Drubkowska,≤100
398965670201836,Ekosun Energia z Natury,These ads ran without a disclaimer,≤100
324369870936189,KMY.pl,KMY.pl,≤100
2005674483039626,Pawel Delag / Павел Делонг,These ads ran without a disclaimer,≤100
309903502854476,Obserwator  Rzeczywistosci,These ads ran without a disclaimer,≤100
479731478843752,Kotły Rakoczy - ogrzej swój dom czysto i oszczędnie,Krystian Tomczyk,≤100
130904563618237,Konfederacja Pracy,OPZZ Konfederacja Pracy,≤100
846427369040115,Zielone witaminy,These ads ran without a disclaimer,≤100
115523949840248,Polska Lewica,Patrycjusz Kazimierz Pasik,≤100
102496028270062,Darek Piotrowski,Dariusz Piotrowski,≤100
281731535230769,Hemmersbach,These ads ran without a disclaimer,≤100
213178965387804,Union for the Mediterranean,These ads ran without a disclaimer,≤100
463905580460731,MOXIE Agencja Kreatywna,These ads ran without a disclaimer,≤100
1800358203617154,Imprint Media Agencja Wydawnicza,Błażej Dominik Gałkowski,≤100
319399994763548,300Polityka,These ads ran without a disclaimer,≤100
413308155738036,Test DNA - badania genetyczne. Testy na ojcostwo i medyczne badania DNA,These ads ran without a disclaimer,≤100
102515077927838,po_prostu_roszek,These ads ran without a disclaimer,≤100
130240977733658,Instytut Zielarstwa Polskiego i Terapii Naturalnych,These ads ran without a disclaimer,≤100
1500359650261089,Marcin Gołaszewski,Marcin Łukasz Gołaszewski,≤100
977523509021262,Iamdanram,These ads ran without a disclaimer,≤100
112181370371262,klaudia_nyga,These ads ran without a disclaimer,≤100
704869779574729,Adrian Kołodziej,These ads ran without a disclaimer,≤100
110808984035911,Finance,These ads ran without a disclaimer,≤100
1973524929591577,Forum Dialogu - perspektywy ze środka Europy,These ads ran without a disclaimer,≤100
108268376706018,4books,These ads ran without a disclaimer,≤100
706128359420091,Betania.pl,These ads ran without a disclaimer,≤100
581105989216814,"Beatrice, Jay Renzi Ltd",These ads ran without a disclaimer,≤100
106384787664170,Otwieramy Oczy,Mateusz Zbojna,≤100
232857130612513,Działaj z Impetem,These ads ran without a disclaimer,≤100
111098050258204,Artur Bagieński,KWW Artura Bagieńskiego,≤100
115463656495415,InstaForex Polska,These ads ran without a disclaimer,≤100
587383691335788,Skup Złomu Pruszków - Green Recycling,These ads ran without a disclaimer,≤100
1479047189015939,Polski Cement,Tomasz Gleń,≤100
1675155022760666,Michał Mulawa,Michał Mulawa,≤100
1617267165199975,Lech Sprawka,These ads ran without a disclaimer,≤100
118953531468665,Paclan,These ads ran without a disclaimer,≤100
607391652607909,Vaccines Today,These ads ran without a disclaimer,≤100
332323110691169,Telekom Smart City,These ads ran without a disclaimer,≤100
177749770020,Optimy,These ads ran without a disclaimer,≤100
608501619304621,ATT Investments Europe -Ewelina Tobiasz Inwestycje,These ads ran without a disclaimer,≤100
590514511295079,Front Europejski,These ads ran without a disclaimer,≤100
1077037262419590,BoaOnda Guesthouse Peniche,These ads ran without a disclaimer,≤100
1442503926059330,Browar Zamkowy Cieszyn,These ads ran without a disclaimer,≤100
803626549744498,Stronnictwo Popularów,Franciszek Mikołaj Sobieraj,≤100
104319789622995,SmakPiwa.pl,These ads ran without a disclaimer,≤100
855579227816842,Dobry prąd,These ads ran without a disclaimer,≤100
103710278399860,Glamorouss,These ads ran without a disclaimer,≤100
445193038824663,PROFinformatyka - it dla Ciebie - Warszawa,These ads ran without a disclaimer,≤100
701712783209960,Girl on the Wave,These ads ran without a disclaimer,≤100
681516382181056,refurbed,These ads ran without a disclaimer,≤100
103429604804380,"Myra, Bessie Jordan LLC",These ads ran without a disclaimer,≤100
1691787104452834,Obiektiv.com,These ads ran without a disclaimer,≤100
256201441097529,ICE Kraków Congress Centre,These ads ran without a disclaimer,≤100
103355664387336,Piotr Pacyno - Kultura niepoprawna,KW Sojusz Lewicy Demokratycznej,≤100
317238445597,Visit Malta,These ads ran without a disclaimer,≤100
108190863892392,Rakowski Tomasz,Tomasz Rakowski,≤100
588483911275765,Bezpieczne Spółki Kapitałowe,Krzysztof Marciniak,≤100
0,Instagram User 797068593,These ads ran without a disclaimer,≤100
591814601338215,BEVEL MEBLE,These ads ran without a disclaimer,≤100
485290418240956,ROCKWOOL,These ads ran without a disclaimer,≤100
294926710911626,Polscy Patrioci w Irlandii,These ads ran without a disclaimer,≤100
101056994586274,Fundacja Polski Walczącej,These ads ran without a disclaimer,≤100
119170654825694,PayU,These ads ran without a disclaimer,≤100
100600111478700,Nowa Energia Dla Łodzi,VEOLIA NOWA ENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,≤100
110401367011240,Grafic Studio,These ads ran without a disclaimer,≤100
106769987775940,Solutia Inc,These ads ran without a disclaimer,≤100
100388561880516,Wspieram Decyzję Kobiet,These ads ran without a disclaimer,≤100
295695424351478,marwoy.pl,These ads ran without a disclaimer,≤100
500149840081946,SimplyAnna,These ads ran without a disclaimer,≤100
101314541565246,PiSlandia.pl,These ads ran without a disclaimer,≤100
10150164215625305,Egmont Polska - gry,These ads ran without a disclaimer,≤100
1807532432843736,Shrimp House Warszawa Cybernetyki,These ads ran without a disclaimer,≤100
110581407405189,maciejprochalski,These ads ran without a disclaimer,≤100
431437174289195,Finalist.pl,Sebastian Listecki,≤100
137410079645823,Instituto Europeo de Psicología Positiva - IEPP,These ads ran without a disclaimer,≤100
101385911671200,przyjaznaprofilaktyka.pl,Urszula Piekarska,≤100
162659223822276,Hello Polska,These ads ran without a disclaimer,≤100
1500994903503163,Fundacja Godność w Szkole "Goszko",These ads ran without a disclaimer,≤100
491503441213522,Fundacja Służby Ratunkowe RP,These ads ran without a disclaimer,≤100
1224419624236113,New Data Labs,These ads ran without a disclaimer,≤100
455357228295545,Mongolian wool & cashmere,Karolina Anna Tomaszewska,≤100
491342734263699,Cat-Bag,These ads ran without a disclaimer,≤100
101443851683314,ziegertjanet,These ads ran without a disclaimer,≤100
317463093373,The Akshaya Patra Foundation,These ads ran without a disclaimer,≤100
2273981376024578,ePiSkopatologia,These ads ran without a disclaimer,≤100
349062301862216,Laboratorium Kosmetyczne Joanna,These ads ran without a disclaimer,≤100
1444150745854584,Piotr Zychowicz,These ads ran without a disclaimer,≤100
106791160733254,Nie będę robił na PiS,These ads ran without a disclaimer,≤100
102670467836350,Code::Girls,Patrycja Wasielewska,≤100
111235220509901,Przemysław Staciwa,Przemysław Artur Staciwa,≤100
109415967228066,Oneplanetearth2020,These ads ran without a disclaimer,≤100
303562849695504,Joachim Witt,These ads ran without a disclaimer,≤100
1441646296137741,Carnage,These ads ran without a disclaimer,≤100
389195574469268,RzeczJasna,Stowarzyszenie Inicjatyw Możliwych RzeczJasna,≤100
105964948095337,wencek_michal,These ads ran without a disclaimer,≤100
1436355646627270,GRUPA BRDI S.A.,Katarzyna Trochimczuk,≤100
511908632322302,Artur Chojecki wojewoda warmińsko-mazurski,KW Prawo i Sprawiedliwość,≤100
130806480900721,Magic Keratin Słupsk- keratynowe prostowanie odbudowa włosów Trycholog P.K.,Patrycja Kunysz,≤100
119141229716118,SeniorApp,Jan Śliwakowski,≤100
176136722487454,Videoparlament.pl,Videoparlament.pl,≤100
324392991573670,BuuV - Kooperatywa Zero Waste,These ads ran without a disclaimer,≤100
103626648072864,Muzyka na nowo,These ads ran without a disclaimer,≤100
1507027312953591,Wojciech Murdzek - Poseł na Sejm,Komitet Wyborczy Prawo i Sprawiedliwość,≤100
159710077373461,Monarchiści,These ads ran without a disclaimer,≤100
390822861047406,Łańcut biega,These ads ran without a disclaimer,≤100
0,Instagram User 1795644414,These ads ran without a disclaimer,≤100
192306614229596,Tomasz Zimoch,These ads ran without a disclaimer,≤100
955532034498408,Leszek Samborski,These ads ran without a disclaimer,≤100
123685632361631,Konkret Babka,Agata Kunderman,≤100
1352290914826304,Animator z pomysłem,These ads ran without a disclaimer,≤100
239859706057658,Program Liderzy PAFW,These ads ran without a disclaimer,≤100
835519263468051,Michał Wawrykiewicz,Michał Wawrykiewicz,≤100
461721447226744,Solum Service,Barbara Woźniak,≤100
111287903557274,filmowanie_polska,These ads ran without a disclaimer,≤100
110936507646813,Wrap-Paris,Konrad Paryż,≤100
699761540194215,Stowarzyszenie im. Tadeusza Regera - pismo Równość,These ads ran without a disclaimer,≤100
254648688697651,Eko. Paulina Górska,These ads ran without a disclaimer,≤100
126277652382549,Młoda Unia,Młoda Unia,≤100
1015719418531067,Marcin Stroński - społecznik mysłowicki,Marcin Stroński,≤100
235109110436535,Dobra Sztela,These ads ran without a disclaimer,≤100
106867114207690,Salary Index,Fundacja Rising Human,≤100
904055186296328,Igor Chmieliński,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100
2136910396534415,Dziennik Śledczy,These ads ran without a disclaimer,≤100
174690989371337,TEO,These ads ran without a disclaimer,≤100
463744017088829,White Pointe Shoes,These ads ran without a disclaimer,≤100
1005766306161483,ABC Energia,These ads ran without a disclaimer,≤100
101322261275620,Całym Życiem,These ads ran without a disclaimer,≤100
135776239771948,ifirma.pl,These ads ran without a disclaimer,≤100
936454799785180,NAVVI - specjaliści ds. projektów unijnych,NAVVI - specjaliści ds.projektów unijnych,≤100
144701119581605,Kancelaria  It,These ads ran without a disclaimer,≤100
112183440265614,Nova.PV Instalacje Fotowoltaiczne,These ads ran without a disclaimer,≤100
117131093382589,Kamil Kwiatosinski Na Zdrowie,These ads ran without a disclaimer,≤100
101154374849781,Beautiful-minds.pl,Jarosław Błasiak,≤100
105911847567517,talabeauty_,These ads ran without a disclaimer,≤100
110795540293139,Zuzanna Jakowicka,Zuzanna Katarzyna Jakowicka,≤100
451080461657500,Koszalińska Kolej Wąskotorowa,Towarzystwo Koszalińskiej Kolei Wąskotorowej,≤100
110261277081384,Breeze,Maciej Wieczorek,≤100
100735077981575,Arkadiusz Kasznia - Kandydat na Senatora,KWW Koalicja Obywatelska PO .N iPL Zieloni,≤100
428595680624741,Buty Sergio Leone,These ads ran without a disclaimer,≤100
150873051654314,Mirosława Nykiel Posłanka na Sejm RP,Mirosława Nykiel Posłanka na Sejm,≤100
1412912258936588,teatralny.pl,teatralny.pl,≤100
102513917871154,Alleverse Edukacja Pozaformalna,These ads ran without a disclaimer,≤100
2201915263358821,odrabiamy.pl,These ads ran without a disclaimer,≤100
141876059855240,Bankowo,Artur Chojnacki,≤100
1763008750645929,InteliWISE Polska,These ads ran without a disclaimer,≤100
102838741451786,International Diving Association Polska,Bogdan Raducha,≤100
1144110505620023,Myśli Uwolnione,Paweł Szlendak,≤100
1012136575512070,Esteri,These ads ran without a disclaimer,≤100
1804721369628141,Instytut Rzeczypospolitej,Krzysztof Szczucki,≤100
184785184872911,JCC Krakow,These ads ran without a disclaimer,≤100
173790409494657,Nebule,These ads ran without a disclaimer,≤100
106943850892440,Ziemia dobrych ludzi,Maciej Zubel,≤100
244134452410827,Max Elektro,These ads ran without a disclaimer,≤100
1766290483602259,dr Patryk Wawrzyński,Patryk Wawrzyński,≤100
2236311793289091,Lubelskie Prawe i Sprawiedliwe,These ads ran without a disclaimer,≤100
608698472806273,Twoje Pretensje,These ads ran without a disclaimer,≤100
196244807064385,Polski Instytut Spraw Międzynarodowych - PISM,These ads ran without a disclaimer,≤100
115262329299520,Barbara Grygorcewicz Wiceprzewodnicząca Rady Miejskiej w Koszalinie,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100
113362365386303,Fundacja Polistrefa,Fundacja Polistrefa,≤100
310000485750934,Elżbieta Bińczycka - Przewodnicząca Unii Europejskich Demokratów,KW PSL,≤100
129996417011607,Marcin OCIEPA,Marcin Ociepa,≤100
209437925750354,Ecol-Unicon Sp. z o.o.,These ads ran without a disclaimer,≤100
483256629085586,Fantomas Films,Monika Grzybowska,≤100
1524092604564024,Kamil Kita Fotografia,These ads ran without a disclaimer,≤100
101191635045041,dimedic,These ads ran without a disclaimer,≤100
102558641242367,ESTI - bez poliestru,Adam Kwiatkowski,≤100
103029947826899,4-PE,These ads ran without a disclaimer,≤100
334148853342657,KRUK S.A. - Domowy Plan Finansowy,These ads ran without a disclaimer,≤100
104862120960413,Forum Polskiej Gospodarki - FPG24,Filip Lamański,≤100
693016270710051,Nasza Gazeta Świętochłowice - ngs24.pl,These ads ran without a disclaimer,≤100
321428085154346,GarKuchnia,These ads ran without a disclaimer,≤100
380761862841016,What a waste,These ads ran without a disclaimer,≤100
1674901842722925,Grzegorz Furgo,These ads ran without a disclaimer,≤100
1420566234841179,Centrum Medyczne Damiana,These ads ran without a disclaimer,≤100
396470690725768,Ogólnopolska Federacja Przedsiębiorców,These ads ran without a disclaimer,≤100
556341741567556,Konfederacja Lipno,These ads ran without a disclaimer,≤100
1749415345270156,Fakty Po Mitach,Fakty i Mity,≤100
1549588988656782,Damiss,Damian Szwaczyk,≤100
957084001118270,Michał Zarzecki,Michał Zarzecki,≤100
111521860195683,LGBT Poland,These ads ran without a disclaimer,≤100
378891755591358,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,Takie Studio,≤100
513312902378044,Epic Drama PL,These ads ran without a disclaimer,≤100
103618791089688,Luminous Terrace,These ads ran without a disclaimer,≤100
369487376508015,Kraina Szeptów,These ads ran without a disclaimer,≤100
195044540414,National Geographic,These ads ran without a disclaimer,≤100
204679676240646,Ireneusz Niewiarowski,Ireneusz Niewiarowski,≤100
248439168940347,Chmurski & Trzebiatowski Adwokaci,These ads ran without a disclaimer,≤100
621959344553367,DNA Rynków,These ads ran without a disclaimer,≤100
102317201272382,Michał Stasiak,Michał Stasiak,≤100
304972133690517,CiekaweRozmowy.pl,Karol Piotr Juchniewicz,≤100
101734474950603,Po Pierwsze Rodzina,These ads ran without a disclaimer,≤100
129106191269483,Herbs - Naturalne kosmetyki od farmaceutów,These ads ran without a disclaimer,≤100
102012125112142,Spółka z o.o. w pytaniach i odpowiedziach,These ads ran without a disclaimer,≤100
1087980284697533,Beata Białowąs,Beata Iwona Białowąs,≤100
2450102151676398,Biznes na plus - Restrukturyzacje i ratunek dla przedsiębiorstw,Biznes Na Plus,≤100
183669232379916,Traveliada.pl Wycieczkisamolotem.pl,These ads ran without a disclaimer,≤100
578889855476959,Kancelaria Doradcy Podatkowego Robert Adam Okulski,These ads ran without a disclaimer,≤100
188456294515888,Pure Magenta Studio,These ads ran without a disclaimer,≤100
2366487770286031,Tala Fashion,These ads ran without a disclaimer,≤100
1731367186879844,Wars i Sawa w Nowym,These ads ran without a disclaimer,≤100
975858542485394,Stowarzyszenie Miłośników Wsi Solec,These ads ran without a disclaimer,≤100
217554138262536,Stowarzyszenie Pedagogów Teatru,These ads ran without a disclaimer,≤100
852941698373603,For Glam,These ads ran without a disclaimer,≤100
110466136986802,Jolanta Turczynowicz-Kieryłło,KW Prawo i Sprawiedliwość,≤100
1874524479302479,Perfect Diver,Perfect Diver,≤100
281913192414182,Fundacja Karta,These ads ran without a disclaimer,≤100
148595758679188,Megaforma.pl,These ads ran without a disclaimer,≤100
872837646206061,Mariusz Witczak,Mariusz Witczak,≤100
284523145297051,MumMe,These ads ran without a disclaimer,≤100
1833207823379404,Tomasz Górzyński,Tomasz Bartłomiej Górzyński,≤100
105068214638397,Tomasz Piekielnik,These ads ran without a disclaimer,≤100
122962185768289,mLokalo.pl,Krzysztof Stankowski,≤100
109420387556852,Drewno - Pozytywna Energia,These ads ran without a disclaimer,≤100
1517284968510965,Fundacja Przyszłość Pokoleń,These ads ran without a disclaimer,≤100
547150582095369,Kusi na Kulturę,These ads ran without a disclaimer,≤100
1302937763176423,Easy Robots,These ads ran without a disclaimer,≤100
381232885585908,Człowiek Absurdalny,These ads ran without a disclaimer,≤100
697832163660171,Fundacja na Rzecz Przeciwdziałania Przemocy Feniks,These ads ran without a disclaimer,≤100
536226363179826,Kroniki Kłodzkie,These ads ran without a disclaimer,≤100
219399664744574,RTV Euro AGD,These ads ran without a disclaimer,≤100
528337110691833,S&R Podziel i Zarabiaj,Damian Piotr Rakowski,≤100
107193893968582,Łukasz Chrzęszczyk,These ads ran without a disclaimer,≤100
822516751221485,Inside Park,These ads ran without a disclaimer,≤100
502479826472183,Objectivity,These ads ran without a disclaimer,≤100
1664764310208009,Katolwica & Mąż,These ads ran without a disclaimer,≤100
175695919283485,Nestlé,These ads ran without a disclaimer,≤100
