Page ID,Page Name,Disclaimer,Amount Spent (PLN)
388420167894959,Profesor Piotr Gliński,Komitet Wyborczy Prawo i Sprawiedliwość,4000
8340223883,Avaaz,Avaaz,3952
345657042512946,Krzysztof Rąkowski,KWW Koalicja Obywatelska PO .N  iPL Zieloni,3897
157355164863,Łódź,Łódź,3871
124332160920454,Centralne Muzeum Włókiennictwa / Central Museum of Textiles,Centralne Muzeum Włókiennictwa / Central Museum of Textiles,3835
176114889652,Kancelaria Premiera,These ads ran without a disclaimer,3790
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,3786
220271058162352,Damian Raczkowski - Radny Rady Miejskiej w Łodzi.,Damian Raczkowski - Radny Rady Miejskiej w Łodzi.,3751
102931488739,Platforma Obywatelska,KKW Koalicja Obywatelska PO .N iPL Zielon,3691
110109212411292,VELUX,VELUX,3647
104330734389743,Wolnorynkowy.pl,Willa Anielin,3644
109793703689436,Prawdziwa Polska,Prawdziwa Polska,3622
164184896961884,Cezary Tomczyk,KKW Koalicja Obywatelska PO .N iPL Zieloni,3567
173086948664,Infor.pl,Infor.pl,3417
1496105257172584,"Ministerstwo Rozwoju, Pracy i Technologii","Ministerstwo Rozwoju, Pracy i Technologii",3397
103189994608689,20stopnidlaklimatu.pl,Konceptlab,3395
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,3303
15087023444,Nike,These ads ran without a disclaimer,3262
261234447384286,Nabici we Franki,These ads ran without a disclaimer,3220
896877697172150,Co dalej z Elektrownią Bełchatów?,ClientEarth - Prawnicy dla Ziemi,3188
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,3171
732473396814232,Columbus Energy,These ads ran without a disclaimer,3163
100600111478700,Nowa Energia Dla Łodzi,VEOLIA NOWA ENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,3147
105670971142883,Dresler Consulting - wspieramy rozwój biznesu,Marek Watoła,3143
145405785523396,Sage,These ads ran without a disclaimer,3128
114453729684,gazetaprawna.pl,gazetaprawna.pl,3126
196722357090264,Polskie Stowarzyszenie Energetyki Wiatrowej - PSEW,Polskie Stowarzyszenie Energetyki Wiatrowej,3023
498943453541170,All-Med Centrum Medyczne,These ads ran without a disclaimer,3001
392825617399575,wGospodarce.pl,wGospodarce.pl,2984
852871474902416,Tomasz Frączak,KW Sojusz Lewicy Demokratycznej,2969
255100403945,Polityka,Polityka,2951
416203085182275,Antoni Hodak,Antoni Henryk Hodak,2942
107898832590939,European Commission,These ads ran without a disclaimer,2922
104609701196973,Allex,Jacek Jan Szczepan,2922
1235256026493430,EPG - Fotowoltaika dla Ciebie,These ads ran without a disclaimer,2873
111098050258204,Artur Bagieński,KWW Artura Bagieńskiego,2814
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,2802
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii,2757
1613320612064848,Dedoles.pl,These ads ran without a disclaimer,2755
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,2747
220473935337563,Gotard - Biuro Rachunkowe,These ads ran without a disclaimer,2739
425196744741236,Lepiej bez smogu,Isover,2706
503202659703049,Centrum UNEP/GRID-Warszawa,Centrum UNEP/GRID-Warszawa przy użyciu kuponów reklamowych Facebooka,2688
114162133618547,Kancelaria Finansowo-Prawna DEXTO,Kancelaria finansowo prawna DEXTO,2657
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,2656
321692994894080,Małgorzata Janowska,Małgorzata Janowska - KW PiS,2572
118890385502947,"Sprawdź, kto oferuje Ci prąd i gaz",Clickad Interactive,2538
1181684038602267,Niepodległa,Niepodległa,2535
104884392877324,Alivia - Fundacja Onkologiczna,These ads ran without a disclaimer,2534
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",2530
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,2525
104609701196973,Allex,Aleksander Jerzy Czerniewicz,2523
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,2497
141366725876424,European Greens,European Greens,2447
513969188677442,Compassion Polska,Compassion Polska,2445
49490583862,Cropp,These ads ran without a disclaimer,2425
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,2413
107407940627899,Agata Kobylińska - Pełnomocniczka Prezydenta Miasta Łodzi,KKW Koalicja Obywatelska  PO .N IPL Zieloni,2400
2267332073324587,Narodowy Instytut Samorządu Terytorialnego,Narodowy Instytut Samorządu Terytorialnego,2383
373903230004337,30. ROK WOLNOŚCI,These ads ran without a disclaimer,2356
373330199849811,Murapol- Najlepsze miejsca na świecie,Murapol,2348
111036577086588,1971 zł Dla Opiekuna Dorosłej Osoby Niepełnosprawnej,Vestra,2327
1491476861156693,Marie Zélie,These ads ran without a disclaimer,2319
2141505889506223,Magdalena Gałkiewicz - Partia Zieloni,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,2300
1227194230675141,Pratia,These ads ran without a disclaimer,2296
2154797738169705,Anita Sowińska,KW Wiosna Roberta Biedronia,2257
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,2233
118055394941878,ABB,OS3 sp. z o.o.,2203
885512231530945,Witold Stępień,Witold Stępień,2195
295161506338,AKADEMIA PRZYSZŁOŚCI,AKADEMIA PRZYSZŁOŚCI,2194
383296170843,Puls Biznesu,Puls Biznesu,2184
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,2153
346027522166890,Krzysztof Piątkowski  Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N iPL Zieloni;,2150
587380481330698,Paweł Bejda,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,2131
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,2091
562389473917766,Tomasz Kacprzak,KKW Koalicja Obywatelska PO .N iPL Zieloni,2079
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,2073
106058134201158,Tobiasz Bocheński - Wojewoda Łódzki,Tobiasz Bocheński,2063
607693929384621,Magdalena Spólnicka,KKW Koalicja Obywatelska PO .N iPL Zieloni,2035
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali Doradztwo Podatkowe,1994
342406363090793,Marcin Ficner,Marcin Tomasz Ficner,1993
499646073441042,Jacek Wilk,partia Wolność,1980
127619873953536,Stefczyk.info,Stefczyk.info,1962
106108377536510,EL-GREG Fotowoltaika,EL-GREG,1958
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,1949
456376714772657,Mikołaj Stefanowski - Łódzki Radny,Mikołaj Mirosław Stefanowski,1940
100560075131498,Arrena.pl,ARRENA.PL,1925
100276381956414,ESPC,These ads ran without a disclaimer,1890
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,1887
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1876
254834855469973,Marek Belka,Marek Marian Belka,1868
109290147401664,Polska Organizacja Handlu i Dystrybucji,Polska Organizacja Handlu i Dystrybucji,1860
213911122748997,Goodvalley,These ads ran without a disclaimer,1859
615861255158647,Monopolis,These ads ran without a disclaimer,1845
274904002573727,Joanna Skrzydlewska,These ads ran without a disclaimer,1835
1039768889387198,Cezary Grabarczyk,KKW Koalicja Obywatelska PO .N IPL Zieloni.,1826
587380481330698,Paweł Bejda,Bejda Paweł,1786
140962469393020,Konrad Berkowicz,partia Wolność,1774
852871474902416,Tomasz Frączak,Tomasz Frączak,1769
1579819912230855,Coca-Cola,Coca-Cola,1766
336438736394843,Wydawnictwo AGORA,Wydawnictwo AGORA,1744
221077284662,Kwartalnik Przekrój,Fundacja Przekrój,1696
866032916857039,NEOEnergetyka Sp z oo,NEOEnergetyka sp. z o.o.,1690
108015612575658,Forbes.pl,Forbes.pl,1690
1782125158778273,WASTA - Odnawialne Źródła Energii,These ads ran without a disclaimer,1679
330644215221,Bankier.pl,Bankier.pl,1674
567066860335135,Błękitny Węgiel,Błękitny Węgiel,1655
268754989803637,Iwona Śledzińska-Katarasińska,Łukasz Damian Przybylak,1646
250008548428800,PanPablo.pl,PanPablo.pl,1645
1231484993545202,Foton Technik,These ads ran without a disclaimer,1634
228951150597089,Adam Bielan,KW PRAWO I SPRAWIEDLIWOŚĆ,1626
391098174296294,se.pl,se.pl,1625
372341662829366,Onet Styl Życia,Onet Styl Życia,1615
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,1598
456995064489685,Mateusz Walasek,Mateusz Jan Walasek,1594
101751661613203,Adam Lutkowski,Adam Andrzej Lutkowski,1585
1324558754300684,Joanna Kopcińska,KW Prawo i Sprawiedliowość,1577
1406676512964411,Echo24,Echo24,1569
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,1568
342956762998558,KlimatAlert,Wojciech Makowski,1568
188972590657,Moto.pl,These ads ran without a disclaimer,1556
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,1526
346027522166890,Krzysztof Piątkowski  Poseł na Sejm RP,These ads ran without a disclaimer,1520
193417587881296,Royal Fashion,These ads ran without a disclaimer,1511
110212927013188,Krzysztof Habura,KKW Koalicja Obywatelska PO .N iPL Zieloni,1477
100384718193249,Bosak2020,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,1448
111465470197991,Mateusz Morawiecki,Komitet Wyborczy Prawo i Sprawiedliwość,1435
100412623352304,Decathlon Polska,Decathlon Polska,1430
107969160908903,UczciwaWycena.pl,Uczciwa Wycena,1428
100344868172671,Szkodaplus.pl,Szkodaplus,1427
185265414715,Onet,Onet Wiadomości,1424
321692994894080,Małgorzata Janowska,Małgorzata Janowska - Biuro Poselskie,1422
118309719575561,Coway Polska,Coway Polska,1402
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,1395
231241783585661,Ibuprom,These ads ran without a disclaimer,1378
112192082191063,"Dorota Rutkowska - Poseł na Sejm RP VI, VII, VIII kadencji",KKW Koalicja Obywatelska PO .N IPL ZIELONI,1376
221077284662,Kwartalnik Przekrój,Kwartalnik Przekrój,1375
2154797738169705,Anita Sowińska,KW Sojusz Lewicy Demokratycznej,1366
56024223012,Onet Wiadomości,Onet Wiadomości,1363
350958838905984,Praca w Komisji Wyborczej,KW Prawica,1323
148183311971804,Stanisław Żółtek,KW Kandydata na Prezydenta RP Stanisława Żółtka,1308
1501081603517551,Ewa Wendrowska-Twój kandydat do Sejmu RP,KW Prawo i Sprawiedliwość,1300
1246204728789474,Allegra,These ads ran without a disclaimer,1286
165042683632090,Artur E. Dziambor,partia Wolność,1284
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,1275
531772040534886,Hity Sprzedaży,These ads ran without a disclaimer,1260
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,1247
121388362246,Goldman Sachs,These ads ran without a disclaimer,1246
203675933025899,"Ministerstwo Kultury, Dziedzictwa Narodowego i Sportu",Ministerstwo Kultury i Dziedzictwa Narodowego,1238
166466416745074,T-Mobile PL,These ads ran without a disclaimer,1235
2154797738169705,Anita Sowińska,Anita Sowińska,1234
1870187766453541,Charlotte Fashion,Łukasz Gancarz,1220
111716448916594,Adam Janusz Jarecki,Adam Janusz Jarecki,1209
108007439221136,jestem na pTAK!,jestem na pTAK!,1199
32104614789,Greenpeace Polska,These ads ran without a disclaimer,1194
583823491630995,Piotr Cieplucha,Jan Józef Widuliński,1185
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,1185
108885850494016,Monika Mamulska,KKW Koalicja Obywatelska PO .N iPL Zielono,1181
1644704155824603,Marlena Wężyk-Głowacka - Radna Rady Miasta Piotrkowa Tryb.,Mariusz Konrad Woźniak,1172
128440100681377,Prawo dla ludzi,Prawo dla ludzi,1159
2199237327027242,Grzegorz Majewski,Grzegorz Piotr Majewski,1154
439822419795040,Nowoczesne Kobiety - Lelum.pl,These ads ran without a disclaimer,1144
186282968121069,outfilm.pl,outfilm.pl,1141
1224502281011628,Patryk Marjan,Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy,1138
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1120
197213600661357,Mota-Engil Real Estate,These ads ran without a disclaimer,1114
109413077332949,Spontaniczny Sztab Obywatelski,Marcin Stanisław Mycielski,1114
323540101461265,Fundacja Neuron+,Fundacja Neuron+,1100
877274712289561,Dariusz Joński,KKW Koalicja Obywatelska PO .N iPL Zieloni,1086
102841451319464,Świadczenie pielęgnacyjne dla Opiekuna Osoby Niepełnosprawnej,Vestra,1083
177473808919,Polskie Stronnictwo Ludowe,Komitet Wyborczy Polskie Stronnictwo Ludowe,1078
284219099021432,Polskie Zakłady Bukmacherskie,These ads ran without a disclaimer,1060
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,1057
602546603094182,Muzeum Pamięci Sybiru,Muzeum Pamięci Sybiru,1051
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,1043
315612947940,Cosinus,These ads ran without a disclaimer,1042
770401946407523,Hypnotize Butik,Adam Jędrzejczak,1034
277681892059,Janusz Korwin-Mikke,Willa Anielin sp. z o.o.,1027
340063453455898,Wiktor Idzikowski,KW Sojusz Lewicy Demokratycznej,1012
152670925543661,HelioExpert,HelioExpert,1012
904980706358533,Dodomuwszystko - akcesoria domowe,PMC,1010
1334670796626277,Łódzkie Pudełko - dieta pudełkowa,These ads ran without a disclaimer,1007
118084194963414,Kultura Liberalna,Kultura Liberalna,1003
144808095552639,ING Polska,ING Polska,1003
590514511295079,Front Europejski,Medium: agencja reklamowa,1003
280017966255552,Stowarzyszenie Nowoczesna Łódź,Adam Janusz Jarecki,999
686125628235251,Szkolenia dofinansowane,Perfect English,995
6243987495,Spotify,These ads ran without a disclaimer,991
152431494900977,Polacy,Grzegorz Roman Granowski,990
1815523855365897,Safety Work And Training,These ads ran without a disclaimer,989
1465965073732774,Łukasz Kohut,Łukasz Kohut,988
1025086447521656,Hanna Gill-Piątek,KW Sojusz Lewicy Demokratycznej,985
1495480087399256,Jacek Ozdoba,"Jacek Ozdoba, Poseł na Sejm RP",972
2141505889506223,Magdalena Gałkiewicz - Partia Zieloni,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,970
396470690725768,Ogólnopolska Federacja Przedsiębiorców,These ads ran without a disclaimer,966
321692994894080,Małgorzata Janowska,KW Prawo i Sprawiedliwość,957
148975835158813,analizy.pl,These ads ran without a disclaimer,953
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,946
1643686859194259,Sebastian Kaleta,"Sebastian Kaleta, Poseł na Sejm RP",945
84022354529,Radio ZET,Radio ZET,941
333409683428621,Nowa Konfederacja,Nowa Konfederacja,939
743083706091027,Odpowiedzialność,Odpowiedzialność,918
349783468716743,Włodzimierz Tomaszewski,Komitet Wyborczy Prawo i Sprawiedliwość,916
220473935337563,Gotard - Biuro Rachunkowe,Gotard Biuro Rachunkowe,911
798249970192065,Edukacja dla Dobrego Klimatu,Wojciech Makowski,910
481009832080945,Carpatree,These ads ran without a disclaimer,909
277892342334350,Akcja Demokracja,Akcja Demokracja,902
729627343834501,Kialo,These ads ran without a disclaimer,886
206578949374958,Fundacja Republikańska,Fundacja Republikańska,885
312204349288060,Mariusz Gosek,"Mariusz Gosek, Poseł na Sejm RP",876
2039652406129097,Lekko. PL,Lekko.,868
148975835158813,analizy.pl,analizy.pl,861
654912251187357,Grupa PGE,These ads ran without a disclaimer,859
112077363639199,Krajowe Centrum ds. AIDS,Clickad Interactive,849
48391402694,Partia Zieloni,KKW Koalicja Europejska PO PSL SLD .N Zieloni,830
1715700672019998,LoveAir.pl,These ads ran without a disclaimer,827
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,818
347909096516,PJATK,These ads ran without a disclaimer,810
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,806
115026935230038,Platforma Obywatelska Łódzkie,Platforma Obywatelska RP,804
329822703732548,player.pl,These ads ran without a disclaimer,799
136794603354334,Maciej Łuczak - Senator RP,KW Prawo i Sprawiedliwość,798
171382802698,Klub Jagielloński,Klub Jagielloński,794
108566759302831,Cognitus Centrum Szkoleń,Cognitus Centrum Szkoleń,792
498095026875843,Caritas Archidiecezji Łódzkiej,These ads ran without a disclaimer,792
1593828134172917,Open Eyes Economy,Open Eyes Economy,790
607778456353454,Michał Pietrzak,KW Sojusz Lewicy Demokratycznej,786
266659403739571,uStyle.pl,These ads ran without a disclaimer,780
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,777
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,777
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,770
112414626788784,Internetowe Konto Pacjenta,Clickad Interactive,763
345172606093631,Ekoparty.pl,Ekoparty,762
110708862329064,nazwa.pl,These ads ran without a disclaimer,760
185265414715,Onet,These ads ran without a disclaimer,760
371359310400318,Janusz Kowalski,Janusz Kowalski,759
1747566525274487,Klar,Klar,754
105168914878824,Pomagam Opiekunom,Mikołaj Mirosław Stefanowski,753
517037508369297,zrzutka.pl,zrzutka.pl,753
2088746881440473,Robert Pastryk Fotografia,Robert Pastryk,750
541568909232306,Federacja Konsumentów,Federacja Konsumentów,749
187208098156614,energyRe,These ads ran without a disclaimer,746
1963817073834526,Kariera Media Expert,Kariera Media Expert,741
172103990044692,Laur- Polskie Ubranka dla Dzieci,Agata Markiewicz,739
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,732
240360349829878,Otvarta,These ads ran without a disclaimer,727
648495745485275,Adrian Witczak,Adrian Witczak,727
415023695371209,NOIZZ.pl,NOIZZ.pl,723
110496355685054,Projekt Test,Fundacja Edukacji Społecznej,723
277817385641904,Wydział Inżynierii Procesowej i Ochrony Środowiska PŁ,These ads ran without a disclaimer,722
544533579211710,Martyna Urbańczyk,KW Sojusz Lewicy Demokratycznej,715
425465015050,Przewodnik Katolicki,Święty Wojciech Dom Medialny sp. z o.o.,707
902903449807433,SOVA Accounting,These ads ran without a disclaimer,702
147645371952078,WOJAS,These ads ran without a disclaimer,702
1967695263556184,Sylwia Spurek,European Parliament–S&D Group,702
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,701
111005887038781,Prawnicy Pomagają,Prawnicy Pomagają,701
106552182752379,Fortum Polska,Fortum Polska,699
816533615024487,Wspólnie dla Przyszłości,Wspólnie dla Przyszłości,699
290606948382,ERGO Hestia,ERGO Hestia,692
57544755889,Amnesty International Polska,These ads ran without a disclaimer,689
314225156073572,Zdzisław Wolski,KW Sojusz Lewicy Demokratycznej,688
147547541961576,Council of the European Union,Council of the European Union,683
104173724500646,Pomoc Opiekunom,Vestra,681
349783468716743,Włodzimierz Tomaszewski,These ads ran without a disclaimer,679
101495964956858,Verba Veritatis • Instytut do Walki z Antypolonizmem,Żaneta Barbara Jarząb,678
2268238196629139,Techie Monster,These ads ran without a disclaimer,678
638214303009886,Kosmal & Kwiatkowski - kancelaria restrukturyzacyjna,Dariusz Kwiatkowski,677
590514511295079,Front Europejski,Front Europejski,675
255605291822511,GovTech Polska,GovTech Polska,673
294018820689458,Reserved Kids,These ads ran without a disclaimer,670
199446073725474,BohaterON,BohaterON,670
112417197179499,Paweł Kowalczyk - Radny Sejmiku Województwa Łódzkiego,Paweł Kowalczyk,664
751680918250336,Artur Ostrowski,KW Sojusz Lewicy Demokratycznej,661
544533579211710,Martyna Urbańczyk,Martyna Natalia Urbańczyk,659
1851601788258292,Sztuczna Inteligencja,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,657
120246601382882,Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",650
110491392351511,LINK4,LINK4,646
77049287117,WPROST,WPROST,645
340063453455898,Wiktor Idzikowski,KW Wiosna Roberta Biedronia,645
1531198867144837,Sprite,Sprite,645
761050890608306,Arkadiusz Ciach,KW Sojusz Lewicy Demokratycznej,641
113356018705476,Rzeczpospolita,Rzeczpospolita,638
225922327476984,Nauka i Edukacja,DO IT crew sp. z o.o,634
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,632
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,630
2441930755826028,E-Dopłaty,These ads ran without a disclaimer,626
106682789378530,FALKON,FALKON,624
277681892059,Janusz Korwin-Mikke,partia Wolność,622
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,621
102312718279571,Europejski Instytut Finansowy,These ads ran without a disclaimer,621
1433433930282695,"Filmy, które zmieniają życie","Filmy, które zmieniają życie",611
949877945121732,Laser Cosmetic - Gabinet Laseroterapii,These ads ran without a disclaimer,605
349703585094979,Marsz dla Życia i Rodziny w Łodzi,These ads ran without a disclaimer,604
117352768274749,e-pity,e-pity,603
106464864246053,Polskie Zakłady Bukmacherskie - PZBuk,These ads ran without a disclaimer,596
102158341220030,Wolskie Rotundy,Wolskie Rotundy,596
534685217001932,Paweł Drążczyk,Paweł Feliks Drążczyk,596
230115400471918,Sanatorium Sanus,These ads ran without a disclaimer,593
830561370356753,Czerkawski Odszkodowania Sp z oo,These ads ran without a disclaimer,588
514334101911031,szczesliva.pl,szczesliva.pl,588
116769358389826,Polskie Centrum Programu "Safer Internet",Polskie Centrum Programu "Safer Internet",586
