Page ID,Page Name,Disclaimer,Amount Spent (PLN)
102931488739,Platforma Obywatelska,KKW Koalicja Europejska PO PSL SLD .N Zieloni,6755
1322952864433993,Małopolski Urząd Wojewódzki,Małopolski Urząd Wojewódzki,6722
114790301907953,Jarosław Gowin,KW PRAWO I SPRAWIEDLIWOŚĆ,6698
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,6649
469702339755768,Paweł Tanajno,Paweł Jan Tanajno,6583
1514291542233058,telewizja.krakow.pl,Kraków PL,6498
109549034124187,Dostępne Mieszkanie,HRE Think Tank Fundacja,6465
172287049543925,Artur Mazur - Partia Zieloni,KKW Koalicja Obywatelska PO .N iPL Zieloni,6423
397430734381499,Tomasz Leśniak,KW Sojusz Lewicy Demokratycznej,6246
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,6202
1759040441044970,SmogLab,SmogLab,6183
262228993842853,Lidl Polska,Lidl Polska,6164
397430734381499,Tomasz Leśniak,KW Wiosna Roberta Biedronia,6067
8340223883,Avaaz,Avaaz,6014
110109212411292,VELUX,VELUX,5947
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,5873
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,5864
115954991750634,Accent School of Polish,Katarzyna Teresa Roś,5830
1491476861156693,Marie Zélie,These ads ran without a disclaimer,5603
109649700417909,Piotr Sak,Komitet Wyborczy Prawo i Sprawiedliwość,5601
832320483579139,Vestra,Vestra,5591
104330734389743,Wolnorynkowy.pl,Willa Anielin,5585
257593184447834,Władysław Kosiniak-Kamysz,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Władysława Kosiniaka-Kamysza,5546
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,5448
141366725876424,European Greens,European Greens,5373
2039652406129097,Lekko. PL,Lekko.,5307
830561370356753,Czerkawski Odszkodowania Sp z oo,Czerkawski Odszkodowania Sp z oo,5154
1506072209651281,Marta Wodyńska - radna z Krowodrzy,KWW Koalicja Obywatelska PO .N IPL Zieloni,5039
373903230004337,30. ROK WOLNOŚCI,These ads ran without a disclaimer,5010
425196744741236,Lepiej bez smogu,Isover,4992
193296807743031,Ministerstwo Infrastruktury,Ministerstwo Infrastruktury,4921
273260992765744,Róża Thun,KKW Koalicja Europejska PO PSL SLD .N Zieloni,4908
814991668621838,Norbert Kaczmarczyk Poseł na Sejm RP,KW Prawo i Sprawiedliwość,4894
1496105257172584,"Ministerstwo Rozwoju, Pracy i Technologii","Ministerstwo Rozwoju, Pracy i Technologii",4816
255100403945,Polityka,Polityka,4741
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,4735
295161506338,AKADEMIA PRZYSZŁOŚCI,AKADEMIA PRZYSZŁOŚCI,4718
118055394941878,ABB,OS3 sp. z o.o.,4718
481798668902322,Fundacja Dobroczynna Serce Anioła,Fundacja Dobroczynna Serce Anioła,4622
373330199849811,Murapol- Najlepsze miejsca na świecie,Murapol,4559
173086948664,Infor.pl,Infor.pl,4525
15087023444,Nike,These ads ran without a disclaimer,4496
103189994608689,20stopnidlaklimatu.pl,Konceptlab,4473
114453729684,gazetaprawna.pl,gazetaprawna.pl,4464
176114889652,Kancelaria Premiera,These ads ran without a disclaimer,4453
105670971142883,Dresler Consulting - wspieramy rozwój biznesu,Marek Watoła,4448
145405785523396,Sage,These ads ran without a disclaimer,4330
171382802698,Klub Jagielloński,Klub Jagielloński,4320
503202659703049,Centrum UNEP/GRID-Warszawa,Centrum UNEP/GRID-Warszawa przy użyciu kuponów reklamowych Facebooka,4308
2253646548208182,Krzysztof Mazur,KW Prawo i Sprawiedliwość,4275
1613320612064848,Dedoles.pl,These ads ran without a disclaimer,4225
489987727829326,Arkadiusz Mularczyk,Komitet Wyborczy Prawo i Sprawiedliwość,4134
1231484993545202,Foton Technik,These ads ran without a disclaimer,4124
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,4118
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,4093
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,Aleksander Miszalski - Poseł na Sejm RP,4025
261234447384286,Nabici we Franki,These ads ran without a disclaimer,4019
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,4018
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,4017
109223993792330,Andrzej Domański - profil publiczny,KW Koalicja Obywatelska,3919
107898832590939,European Commission,These ads ran without a disclaimer,3908
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,3906
199877710116314,Patryk Jaki,These ads ran without a disclaimer,3904
407715332768236,Adam Cyrański,KKW Koalicja Europejska Platforma PSL SLD .N Zieloni.,3881
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii,3842
513969188677442,Compassion Polska,Compassion Polska,3774
199877710116314,Patryk Jaki,KW Prawo i Sprawiedliwość,3769
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,3656
118890385502947,"Sprawdź, kto oferuje Ci prąd i gaz",Clickad Interactive,3618
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,3611
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,3598
392825617399575,wGospodarce.pl,wGospodarce.pl,3578
261539247363970,Andrzej Adamczyk,Biuro Poselskie Andrzeja Adamczyka,3537
237766786367393,Krowoderska.pl,Krowoderska.pl,3523
49490583862,Cropp,These ads ran without a disclaimer,3515
899169200167062,BO Małopolska,Urząd Marszałkowski Województwa Małopolskiego,3485
75775141409,Bogusław Sonik,KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,3455
140962469393020,Konrad Berkowicz,Konrad Berkowicz,3453
1181684038602267,Niepodległa,Niepodległa,3452
317722036029,K MAG,K MAG,3387
196722357090264,Polskie Stowarzyszenie Energetyki Wiatrowej - PSEW,Polskie Stowarzyszenie Energetyki Wiatrowej,3384
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,These ads ran without a disclaimer,3368
383296170843,Puls Biznesu,Puls Biznesu,3352
111344660657379,Andrzej Nawrocki-Kandydat na Wójta Gminy Czernichów,Andrzej Nawrocki,3340
538515796192849,Ryszard Terlecki,These ads ran without a disclaimer,3302
102931488739,Platforma Obywatelska,KKW Koalicja Obywatelska PO .N iPL Zielon,3289
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,3262
124840717572849,Grzegorz Lipiec,KKW Koalicja Obywatelska PO .N IPL Zieloni,3199
272314852812121,Szybki Angielski Metoda Colina Rose Engram,These ads ran without a disclaimer,3192
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,3138
104884392877324,Alivia - Fundacja Onkologiczna,These ads ran without a disclaimer,3113
100560075131498,Arrena.pl,ARRENA.PL,3080
104609701196973,Allex,Jacek Jan Szczepan,3076
108015612575658,Forbes.pl,Forbes.pl,3030
1593828134172917,Open Eyes Economy,Open Eyes Economy,3015
102131960140089,Jerzy Meysztowicz,KKW Koalicja Obywatelska PO .N iPL Zieloni,2998
102087510135950,Bogdan Klich,KKW Koalicja Obywatelska PO .N IPL Zieloni,2996
182204635125220,Andrzej Czerwiński,KKW Koalicja Obywatelska PO .N iPL Zieloni,2985
376660699164364,Rafał Komarewicz,These ads ran without a disclaimer,2959
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,2915
1429158077312909,Łukasz Sęk Radny Miasta Krakowa,Łukasz Bartłomiej Sęk,2896
102320971179320,Radosław Macoń - kandydat na posła,Radosław Michał Macoń,2894
257593184447834,Władysław Kosiniak-Kamysz,Komitet Wyborczy Polskie Stronnictwo Ludowe,2894
221077284662,Kwartalnik Przekrój,Fundacja Przekrój,2885
1562050650677819,Urszula Nowogórska,Komitet Wyborczy Polskie Stronnictwo Ludowe - Urszula Nowogórska,2876
2195491054063320,Fundacja DomEnergia,These ads ran without a disclaimer,2785
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",2778
100276381956414,ESPC,These ads ran without a disclaimer,2760
501453199875042,Krakowski Alarm Smogowy,Krakowski Alarm Smogowy,2725
250008548428800,PanPablo.pl,PanPablo.pl,2723
342956762998558,KlimatAlert,Wojciech Makowski,2719
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,2656
1406676512964411,Echo24,Echo24,2651
266989963481692,Kurier Tarnowski,Kurier Tarnowski,2639
106141638016232,Solarsun Energy,Jakub Maciej Dziedzina,2493
102051544521446,Pokolenie Nafty,KW PSL Koalicja Polska,2451
140229586049381,Adam Jarubas,Materiał sfinansowany przez KKW Koalicja Europejska PO PSL SLD .N Zieloni,2441
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali Doradztwo Podatkowe,2440
182175548419,Wydawnictwo Otwarte,Wydawnictwo Otwarte,2429
75775141409,Bogusław Sonik,KKW Koalicja Obywatelska PO .N IPL,2411
221077284662,Kwartalnik Przekrój,Kwartalnik Przekrój,2401
1578491772374130,Małopolska Organizacja Turystyczna,Małopolska Organizacja Turystyczna,2394
729627343834501,Kialo,These ads ran without a disclaimer,2390
1715700672019998,LoveAir.pl,These ads ran without a disclaimer,2385
720378731388775,Stanisław Pasoń - Chłop,Stanisław Wojciech Pasoń,2378
188972590657,Moto.pl,These ads ran without a disclaimer,2356
1579819912230855,Coca-Cola,Coca-Cola,2347
330644215221,Bankier.pl,Bankier.pl,2335
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,2293
104609701196973,Allex,Aleksander Jerzy Czerniewicz,2252
213911122748997,Goodvalley,These ads ran without a disclaimer,2235
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,2230
706751942788938,Józef Leśniak,KW Prawo i Sprawiedliwość,2213
127619873953536,Stefczyk.info,Stefczyk.info,2193
372341662829366,Onet Styl Życia,Onet Styl Życia,2191
121388362246,Goldman Sachs,These ads ran without a disclaimer,2162
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,2093
148183311971804,Stanisław Żółtek,KW Kandydata na Prezydenta RP Stanisława Żółtka,2088
456134878149183,Daria Gosek-Popiołek,KW Sojusz Lewicy Demokratycznej,2085
273260992765744,Róża Thun,Róża Thun,2079
109290147401664,Polska Organizacja Handlu i Dystrybucji,Polska Organizacja Handlu i Dystrybucji,2050
261539247363970,Andrzej Adamczyk,These ads ran without a disclaimer,2048
193417587881296,Royal Fashion,These ads ran without a disclaimer,2043
1870187766453541,Charlotte Fashion,Łukasz Gancarz,2006
181731341875035,Wiesław Janczyk,Komitet Wyborczy Prawo i Sprawiedliwość,2000
115898521829547,"Wydział Energetyki i Paliw, AGH",These ads ran without a disclaimer,1980
111465470197991,Mateusz Morawiecki,Komitet Wyborczy Prawo i Sprawiedliwość,1974
185265414715,Onet,Onet Wiadomości,1973
128440100681377,Prawo dla ludzi,Prawo dla ludzi,1964
350958838905984,Praca w Komisji Wyborczej,KW Prawica,1953
118309719575561,Coway Polska,Coway Polska,1940
100384718193249,Bosak2020,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,1933
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,1931
113356018705476,Rzeczpospolita,Rzeczpospolita,1924
1807230202905323,Tomasz Stelmach - Radny Powiatu Tarnowskiego,Tomasz Stelmach,1910
544480002382374,Instytut Polityk Publicznych,Fundację Instytut Polityk Publicznych,1907
140962469393020,Konrad Berkowicz,partia Wolność,1887
32104614789,Greenpeace Polska,These ads ran without a disclaimer,1881
1246204728789474,Allegra,These ads ran without a disclaimer,1877
192608494083516,Queerowy Maj,Queerowy Maj,1854
102368084961579,Projekt 114,These ads ran without a disclaimer,1834
231241783585661,Ibuprom,These ads ran without a disclaimer,1827
330948814327976,Patryk Wicher,KW Prawo i Sprawiedliwość,1821
104064264539740,Dominik Homa Radny Miasta Krakowa,Dominik Adrian Homa,1811
104010554298630,Dr Wojciech Kasprowski,KW PRAWO I SPRAWIEDLIWOŚĆ,1790
277681892059,Janusz Korwin-Mikke,Willa Anielin sp. z o.o.,1784
186282968121069,outfilm.pl,outfilm.pl,1776
100810781390451,Fotowoltaika - Produkuj własny prąd,Tomasz Zbigniew Budak,1770
115478341884841,Platforma Obywatelska - Małopolska,Platforma Obywatelska RP,1766
147461036107583,House Solutions,House Solutions,1764
1754738967929886,Visual Production,These ads ran without a disclaimer,1757
1100158536843507,Andrzej Gut-Mostowy,Andrzej Gut Mostowy,1753
391098174296294,se.pl,se.pl,1739
100412623352304,Decathlon Polska,Decathlon Polska,1736
336438736394843,Wydawnictwo AGORA,Wydawnictwo AGORA,1732
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,1725
111036577086588,1971 zł Dla Opiekuna Dorosłej Osoby Niepełnosprawnej,Vestra,1717
590514511295079,Front Europejski,Medium: agencja reklamowa,1700
197272847700522,Światowy Ruch Katolików na rzecz Środowiska,Światowy Ruch Katolików na Rzecz Środowiska,1695
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,1691
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1682
265568017276074,Pismo,Pismo,1644
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,1610
107544957293753,Jerzy Woźniak - Lider Sojuszu Lewicy Demokratycznej w Tarnowie,KW Sojusz Lewicy Demokratycznej,1609
100344868172671,Szkodaplus.pl,Szkodaplus,1589
107969160908903,UczciwaWycena.pl,Uczciwa Wycena,1588
481009832080945,Carpatree,These ads ran without a disclaimer,1588
56024223012,Onet Wiadomości,Onet Wiadomości,1582
156566087714917,Józef Lassota - Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N IPL Zieloni,1580
561843337248654,Michał Drewnicki - wiceprzewodniczący Rady Miasta Krakowa,Michał Krzysztof Drewnicki,1549
132874990756518,techwish,www.TechWish.pl,1507
104385687706435,TakeCup,Take!Cup Sp. z o.o.,1506
295830137207924,Marek Sowa       Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N IPL Zieloni,1504
333409683428621,Nowa Konfederacja,Nowa Konfederacja,1503
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,1502
531772040534886,Hity Sprzedaży,These ads ran without a disclaimer,1501
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,1494
2272893249704364,Tomasz Terlecki,KW Wiosna Roberta Biedronia,1482
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,1470
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,1454
108007439221136,jestem na pTAK!,jestem na pTAK!,1447
144608222389665,Marsz Dla Życia i Rodziny w Krakowie,These ads ran without a disclaimer,1433
345172606093631,Ekoparty.pl,Ekoparty,1433
798249970192065,Edukacja dla Dobrego Klimatu,Wojciech Makowski,1421
147547541961576,Council of the European Union,Council of the European Union,1420
517037508369297,zrzutka.pl,zrzutka.pl,1411
330948814327976,Patryk Wicher,These ads ran without a disclaimer,1393
538515796192849,Ryszard Terlecki,Ryszard Terlecki,1393
108566759302831,Cognitus Centrum Szkoleń,Cognitus Centrum Szkoleń,1392
148975835158813,analizy.pl,These ads ran without a disclaimer,1387
101440088103129,Platforma Obywatelska Nowy Targ,Platforma Obywatelska RP,1385
203675933025899,"Ministerstwo Kultury, Dziedzictwa Narodowego i Sportu",Ministerstwo Kultury i Dziedzictwa Narodowego,1377
109767770404501,Poseł Dorota Niedziela,KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI,1367
307118409327621,TEMI.pl,TEMI - Galicyjski Tygodnik Informacyjny,1361
101751661613203,Adam Lutkowski,Adam Andrzej Lutkowski,1355
904980706358533,Dodomuwszystko - akcesoria domowe,PMC,1353
106188147486635,EkoMałopolska TV,These ads ran without a disclaimer,1353
144808095552639,ING Polska,ING Polska,1348
112077363639199,Krajowe Centrum ds. AIDS,Clickad Interactive,1343
1724148221220838,Grzegorz Gorczyca,Grzegorz Gorczyca,1340
176779452671759,Respro Polska,Jan Maciantowicz,1332
602546603094182,Muzeum Pamięci Sybiru,Muzeum Pamięci Sybiru,1316
428535411215832,Niezależni Doradcy Energetyczni,NDE Sp. z o.o,1315
284219099021432,Polskie Zakłady Bukmacherskie,These ads ran without a disclaimer,1314
106464864246053,Polskie Zakłady Bukmacherskie - PZBuk,These ads ran without a disclaimer,1306
118084194963414,Kultura Liberalna,Kultura Liberalna,1300
1149313711799815,Fundacja Frank Bold,Fundacja Frank Bold,1286
448997978507784,Kościół Rzymsko-Katolicki,Jacek Komarnicki,1267
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,1262
364911490222284,Włodzimierz Czarzasty,KW Sojusz Lewicy Demokratycznej,1256
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,1250
277892342334350,Akcja Demokracja,Akcja Demokracja,1239
177473808919,Polskie Stronnictwo Ludowe,Komitet Wyborczy Polskie Stronnictwo Ludowe,1238
182204635125220,Andrzej Czerwiński,KKW Koalicja Obywatelska PO .N IPL Zieloni,1221
261539247363970,Andrzej Adamczyk,Marta Weronika Kowalska,1214
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,1213
107553079931346,Miłosz Motyka,Komitet Wyborczy Polskie Stronnictwo Ludowe,1212
394136554567036,Erato Energy. Energia zasilana słońcem,These ads ran without a disclaimer,1206
347909096516,PJATK,These ads ran without a disclaimer,1205
147645371952078,WOJAS,These ads ran without a disclaimer,1203
75775141409,Bogusław Sonik,Biuro Posła do Parlamentu Europejskiego Bogusława Sonika,1200
48391402694,Partia Zieloni,KKW Koalicja Europejska PO PSL SLD .N Zieloni,1193
1086360811435644,More Bananas,Anna Daria Ledwoń-Blacha,1187
1851601788258292,Sztuczna Inteligencja,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,1186
1499232346986321,Jakub Kosek - Radny Miasta Krakowa,Jakub Daniel Kosek,1182
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,1176
1465965073732774,Łukasz Kohut,Łukasz Kohut,1168
84022354529,Radio ZET,Radio ZET,1157
415023695371209,NOIZZ.pl,NOIZZ.pl,1157
329822703732548,player.pl,These ads ran without a disclaimer,1155
770401946407523,Hypnotize Butik,Adam Jędrzejczak,1154
106552182752379,Fortum Polska,Fortum Polska,1141
2441930755826028,E-Dopłaty,These ads ran without a disclaimer,1130
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,1125
28312410177,World Food Programme,These ads ran without a disclaimer,1122
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,1108
6243987495,Spotify,These ads ran without a disclaimer,1107
323540101461265,Fundacja Neuron+,Fundacja Neuron+,1094
1516985451954279,Doradca Podatkowy Marta Niziołek,Marta Justyna Niziołek,1090
103914804825068,Fotowoltaika Orzeł,Michał Baryłka,1084
185265414715,Onet,These ads ran without a disclaimer,1082
105625444279726,Icon Live Entertainment,Visual Production,1075
255605291822511,GovTech Polska,GovTech Polska,1071
57544755889,Amnesty International Polska,These ads ran without a disclaimer,1069
102087510135950,Bogdan Klich,Biuro Senatorskie Bogdan Klich,1069
112427465462177,Śląskie. Pozytywna energia,JU Agencja,1067
439822419795040,Nowoczesne Kobiety - Lelum.pl,These ads ran without a disclaimer,1066
294018820689458,Reserved Kids,These ads ran without a disclaimer,1054
1221619051205439,Tomasz Daros - Radny Miasta Krakowa,Tomasz Daros,1054
172103990044692,Laur- Polskie Ubranka dla Dzieci,Agata Markiewicz,1049
148975835158813,analizy.pl,analizy.pl,1049
1747566525274487,Klar,Klar,1046
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,1036
110708862329064,nazwa.pl,These ads ran without a disclaimer,1026
105389471505123,Program Językowy Polskie Bony w woj. małopolskim,These ads ran without a disclaimer,1013
103865434354862,Bartosz Wilczyński,"Konfederacja Wolność i Niepodległość,",1013
266659403739571,uStyle.pl,These ads ran without a disclaimer,1008
102955348033806,"IGSPW - Paliwa, ekonomia, technologia",Izba Gospodarcza Sprzedawców Polskiego Węgla,1002
165042683632090,Artur E. Dziambor,partia Wolność,1001
448526941964220,Urszula Augustyn Posłanka na Sejm RP,KKW Koalicja Obywatelska PO .N IPL Zieloni,1000
228831783891820,Muzeum Armii Krajowej im. gen. Emila Fieldorfa "Nila" w Krakowie,These ads ran without a disclaimer,1000
654912251187357,Grupa PGE,These ads ran without a disclaimer,996
100135528047656,Marcin Mikos,KW PSL,972
1643686859194259,Sebastian Kaleta,"Sebastian Kaleta, Poseł na Sejm RP",971
307222882817244,Maciej Koźbiał,KKW Koalicja Obywatelska PO .N iPL Zieloni,964
277681892059,Janusz Korwin-Mikke,partia Wolność,964
110496355685054,Projekt Test,Fundacja Edukacji Społecznej,961
74863922834,Krytyka Polityczna,Krytyka Polityczna,958
152431494900977,Polacy,Grzegorz Roman Granowski,944
499646073441042,Jacek Wilk,partia Wolność,943
743083706091027,Odpowiedzialność,Odpowiedzialność,937
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,936
592154920826245,Gosh Copenhagen Polska,Piotr Michalak,935
1531198867144837,Sprite,Sprite,935
1868858213334919,Z Man,These ads ran without a disclaimer,932
290606948382,ERGO Hestia,ERGO Hestia,930
273260992765744,Róża Thun,These ads ran without a disclaimer,929
1971449359816511,Krzeszowicki Alarm Smogowy,Łukasz Kidoń,923
116769358389826,Polskie Centrum Programu "Safer Internet",Polskie Centrum Programu "Safer Internet",922
117352768274749,e-pity,e-pity,921
109413077332949,Spontaniczny Sztab Obywatelski,Marcin Stanisław Mycielski,920
155770611655343,Polonia Semper Fidelis,Polonia Semper Fidelis,909
106188147486635,EkoMałopolska TV,Ostudios,908
102312718279571,Europejski Instytut Finansowy,These ads ran without a disclaimer,900
106682789378530,FALKON,FALKON,898
457690554629140,Narodowy Instytut Architektury i Urbanistyki,Narodowy Instytut Architektury i Urbanistyki,897
269585043091544,Stowarzyszenie Dolina Karpia,Stowarzyszenie Dolina Karpia,891
164509430279845,Cricoteka,Cricoteka,879
732473396814232,Columbus Energy,Columbus Energy,877
107835320600434,Paweł Jezierski,KW Sojusz Lewicy Demokratycznej,869
111005887038781,Prawnicy Pomagają,Prawnicy Pomagają,862
168367579948719,PCh24.pl,PCh24.pl,857
220473935337563,Gotard - Biuro Rachunkowe,Gotard Biuro Rachunkowe,851
77049287117,WPROST,WPROST,851
