Page ID,Page Name,Disclaimer,Amount Spent (PLN)
107898832590939,European Commission,These ads ran without a disclaimer,1669
163569713685653,Piotr Cieśliński - Polityk,KKW Koalicja Obywatelska PO .N iPL Zieloni,1656
612725748801524,Karol Karski,Komitet Wyborczy Prawa i Sprawiedliwości,1652
105670971142883,Dresler Consulting - wspieramy rozwój biznesu,Marek Watoła,1648
228018320577056,Janusz Cichoń,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,1617
481918625619112,Dr Paweł Wójcik,KW Sojusz Lewicy Demokratycznej,1569
612725748801524,Karol Karski,Komitet Wyborczy Prawa i Sprawiedliwości,1568
119570464914832,Inmont Sp z o.o.,Pollyart,1567
114453729684,gazetaprawna.pl,gazetaprawna.pl,1546
392825617399575,wGospodarce.pl,wGospodarce.pl,1542
117707736280088,Stanislaw Gorczyca,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,1541
1227194230675141,Pratia,Monika Charuza,1503
484649981599959,Platforma Obywatelska Region Warmińsko-Mazurski,Platforma Obywatelska RP,1501
1559881444240989,Jarosław Słoma,KKW Koalicja Obywatelska PO .N iPL Zieloni,1495
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,1494
100849001288749,Zbigniew Ziejewski,Komitet Wyborczy PSL,1464
503202659703049,Centrum UNEP/GRID-Warszawa,Centrum UNEP/GRID-Warszawa przy użyciu kuponów reklamowych Facebooka,1463
104884392877324,Alivia - Fundacja Onkologiczna,These ads ran without a disclaimer,1462
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,1440
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,1440
1181684038602267,Niepodległa,Niepodległa,1430
49490583862,Cropp,These ads ran without a disclaimer,1402
1613320612064848,Dedoles.pl,These ads ran without a disclaimer,1389
372341662829366,Onet Styl Życia,Onet Styl Życia,1386
1831171497127636,Szybki Angielski Elbląg,These ads ran without a disclaimer,1385
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii,1358
104609701196973,Allex,Jacek Jan Szczepan,1347
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,1343
255100403945,Polityka,Polityka,1330
141366725876424,European Greens,European Greens,1321
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,1310
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,1308
612725748801524,Karol Karski,Overs sp. z o.o.,1282
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,1281
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",1279
100412623352304,Decathlon Polska,Decathlon Polska,1252
345542629529907,Hubert Górski,KW Sojusz Lewicy Demokratycznej,1232
100560075131498,Arrena.pl,ARRENA.PL,1226
2009282535782383,Antoni Czyżyk RM Elbląg,KKW Koalicja Obywatelska PO .N iPL Zieloni,1225
875023585928027,Razem Warmińsko-Mazurskie,"KKW Lewica Razem – Razem, Unia Pracy, RSS",1220
118055394941878,ABB,OS3 sp. z o.o.,1180
391098174296294,se.pl,se.pl,1176
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,1141
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,1125
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,1121
102931488739,Platforma Obywatelska,KKW Koalicja Obywatelska PO .N iPL Zielon,1114
2273340699395517,Tomasz Frankowski,These ads ran without a disclaimer,1086
513969188677442,Compassion Polska,Compassion Polska,1075
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,1065
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali Doradztwo Podatkowe,1054
145405785523396,Sage,These ads ran without a disclaimer,1052
629218470916687,Jarosław Arkadiusz Andrzejewski,These ads ran without a disclaimer,1047
127619873953536,Stefczyk.info,Stefczyk.info,1036
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1036
389195574469268,RzeczJasna,Stowarzyszenie Inicjatyw Możliwych RzeczJasna,1011
1041606099360010,Rafał Karaś Wiceprzewodniczący Rady Miasta Ełku,Rafał Karaś,1000
111036577086588,1971 zł Dla Opiekuna Dorosłej Osoby Niepełnosprawnej,Vestra,997
295161506338,AKADEMIA PRZYSZŁOŚCI,AKADEMIA PRZYSZŁOŚCI,983
110179840362318,Katarzyna Królak,KKW Koalicja Obywatelska PO .N iPL Zieloni,982
75571183641,Janusz Lewandowski,KKW Koalicja Europejska PO PSL SLD N Zieloni,973
193417587881296,Royal Fashion,These ads ran without a disclaimer,956
107859172612993,Anna Wasilewska,KKW Koalicja Obywatelska PO .N iPL Zieloni,952
1579819912230855,Coca-Cola,Coca-Cola,945
407649959674668,Fotowoltaika System - Produkuj Własną Energię,Wojciech Górski,928
1491476861156693,Marie Zélie,These ads ran without a disclaimer,916
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,913
107969160908903,UczciwaWycena.pl,Uczciwa Wycena,902
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,901
1406676512964411,Echo24,Echo24,894
383296170843,Puls Biznesu,Puls Biznesu,886
984149068324464,"Andrzej Maciejewski, polityk, poseł VIII kadencji",These ads ran without a disclaimer,886
250008548428800,PanPablo.pl,PanPablo.pl,871
100384718193249,Bosak2020,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,868
330644215221,Bankier.pl,Bankier.pl,867
100276381956414,ESPC,These ads ran without a disclaimer,866
104609701196973,Allex,Aleksander Jerzy Czerniewicz,862
149179815186721,Urszula Pasławska,KWW Koalicja Europejska PO PSL SLD .N Zieloni,852
283934284368,Polskatimes.pl,Polskatimes.pl,844
320757495290279,Joanna Karpowicz,Uczelnia Jańskiego w Łomży,839
342956762998558,KlimatAlert,Wojciech Makowski,833
712276182237118,Jerzy Wcisła - Senator RP,KKW Koalicja Obywatelska PO .N iPL Zieloni,825
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,822
100344868172671,Szkodaplus.pl,Szkodaplus,805
231241783585661,Ibuprom,These ads ran without a disclaimer,796
185265414715,Onet,Onet Wiadomości,796
336438736394843,Wydawnictwo AGORA,Wydawnictwo AGORA,791
1861531027406035,Paweł Kowszyński,KW Prawo i Sprawiedliwość,790
177473808919,Polskie Stronnictwo Ludowe,Komitet Wyborczy Polskie Stronnictwo Ludowe,769
150062391754212,Lewica Warmia i Mazury,Cityboard Media Sp. z o.o.,768
307978460029741,Burmistrz Iławy Dawid Kopaczewski- Łączy nas Iława,Dawid Kopaczewski,762
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,760
111465470197991,Mateusz Morawiecki,Komitet Wyborczy Prawo i Sprawiedliwość,751
394579780586632,Robert Winnicki,Konfederacja KORWiN Braun Liroy Narodowcy,746
1246923655397022,Bernadeta Hordejuk,KKW Koalicja Obywatelska PO .N iPL Zieloni,744
56024223012,Onet Wiadomości,Onet Wiadomości,744
531772040534886,Hity Sprzedaży,These ads ran without a disclaimer,744
213911122748997,Goodvalley,These ads ran without a disclaimer,735
100344144672995,Artur Wrochna,KKW Koalicja Obywatelska PO .N iPL Zieloni,734
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,733
101751661613203,Adam Lutkowski,Adam Andrzej Lutkowski,733
188972590657,Moto.pl,These ads ran without a disclaimer,726
323540101461265,Fundacja Neuron+,Fundacja Neuron+,712
284219099021432,Polskie Zakłady Bukmacherskie,These ads ran without a disclaimer,704
125057667560070,Toruńska Szkoła Fotografii,Darek Piórkowski,703
1563121843792594,Olsztyński Marsz Równości,Agata Szerszeniewicz,698
2047620422187396,Anna Wojciechowska,KKW Koalicja Obywatelska PO .N IPL Zieloni,698
221077284662,Kwartalnik Przekrój,Fundacja Przekrój,698
203675933025899,"Ministerstwo Kultury, Dziedzictwa Narodowego i Sportu",Ministerstwo Kultury i Dziedzictwa Narodowego,697
686125628235251,Szkolenia dofinansowane,Perfect English,697
1246204728789474,Allegra,These ads ran without a disclaimer,690
228951150597089,Adam Bielan,KW PRAWO I SPRAWIEDLIWOŚĆ,683
904980706358533,Dodomuwszystko - akcesoria domowe,PMC,670
743083706091027,Odpowiedzialność,Odpowiedzialność,654
108015612575658,Forbes.pl,Forbes.pl,649
1856027401293148,Elbląskie Centrum Medyczne Lifeclinica,These ads ran without a disclaimer,647
108007439221136,jestem na pTAK!,jestem na pTAK!,640
290606948382,ERGO Hestia,ERGO Hestia,634
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,623
148183311971804,Stanisław Żółtek,KW Kandydata na Prezydenta RP Stanisława Żółtka,621
1483938021891274,Piotr Soćko - Radny Rady Powiatu w Kętrzynie,Piotr Soćko,614
602546603094182,Muzeum Pamięci Sybiru,Muzeum Pamięci Sybiru,613
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,609
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,604
373903230004337,30. ROK WOLNOŚCI,These ads ran without a disclaimer,599
1870187766453541,Charlotte Fashion,Łukasz Gancarz,597
32104614789,Greenpeace Polska,These ads ran without a disclaimer,593
130955346972893,Jacek Protas,Karina Sylwia Galibarczyk,587
121388362246,Goldman Sachs,These ads ran without a disclaimer,580
189858077869482,kaes,KS SPORT,579
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,579
224590780918572,Paweł Papke - Poseł na Sejm RP,These ads ran without a disclaimer,572
1719472084753456,Feel the Meal - catering dietetyczny,These ads ran without a disclaimer,572
100337224681194,Łukasz Szumowski,Komitet Wyborczy Prawo i Sprawiedliwość,565
186282968121069,outfilm.pl,outfilm.pl,559
152431494900977,Polacy,Grzegorz Roman Granowski,547
392063558062501,Szerszeniewicz Agata,Agata Szerszeniewicz,544
481009832080945,Carpatree,These ads ran without a disclaimer,543
221077284662,Kwartalnik Przekrój,Kwartalnik Przekrój,542
1465965073732774,Łukasz Kohut,Łukasz Kohut,536
439822419795040,Nowoczesne Kobiety - Lelum.pl,These ads ran without a disclaimer,535
167106813398123,Michał Kochanowski,Michał Kochanowski,529
277681892059,Janusz Korwin-Mikke,Willa Anielin sp. z o.o.,529
254896371882904,Bartosz Grucela,KW Sojusz Lewicy Demokratycznej,525
84022354529,Radio ZET,Radio ZET,518
654912251187357,Grupa PGE,These ads ran without a disclaimer,516
347909096516,PJATK,These ads ran without a disclaimer,516
144808095552639,ING Polska,ING Polska,515
770401946407523,Hypnotize Butik,Adam Jędrzejczak,514
163569713685653,Piotr Cieśliński - Polityk,Platforma Obywatelska,510
6243987495,Spotify,These ads ran without a disclaimer,509
112414626788784,Internetowe Konto Pacjenta,Clickad Interactive,507
830561370356753,Czerkawski Odszkodowania Sp z oo,These ads ran without a disclaimer,506
108566759302831,Cognitus Centrum Szkoleń,Cognitus Centrum Szkoleń,501
449078521776479,Warmia i Mazury - moje miejsce,These ads ran without a disclaimer,493
220473935337563,Gotard - Biuro Rachunkowe,Gotard Biuro Rachunkowe,491
1498156940497116,Jacek Pawlik,Komitet Wyborczy Prawo i Sprawiedliwość,486
118084194963414,Kultura Liberalna,Kultura Liberalna,480
1700907393519574,Mirosław Pampuch,KKW Koalicja Obywatelska PO .N iPL Zieloni,474
110708862329064,nazwa.pl,These ads ran without a disclaimer,474
638214303009886,Kosmal & Kwiatkowski - kancelaria restrukturyzacyjna,Dariusz Kwiatkowski,469
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,464
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,461
128440100681377,Prawo dla ludzi,Prawo dla ludzi,459
101935351587139,Nowoczesne Grzanie,These ads ran without a disclaimer,452
112077363639199,Krajowe Centrum ds. AIDS,Clickad Interactive,449
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,449
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,438
147645371952078,WOJAS,These ads ran without a disclaimer,433
148975835158813,analizy.pl,analizy.pl,425
590514511295079,Front Europejski,Medium: agencja reklamowa,425
106552182752379,Fortum Polska,Fortum Polska,424
111005887038781,Prawnicy Pomagają,Prawnicy Pomagają,420
1643686859194259,Sebastian Kaleta,"Sebastian Kaleta, Poseł na Sejm RP",420
729627343834501,Kialo,These ads ran without a disclaimer,419
230115400471918,Sanatorium Sanus,These ads ran without a disclaimer,416
225922327476984,Nauka i Edukacja,DO IT crew sp. z o.o,414
185265414715,Onet,These ads ran without a disclaimer,413
415023695371209,NOIZZ.pl,NOIZZ.pl,412
1531198867144837,Sprite,Sprite,411
249339145090625,LPP,These ads ran without a disclaimer,410
1593828134172917,Open Eyes Economy,Open Eyes Economy,407
147708741914083,Polska Zbrojna,Polska Zbrojna,405
1495480087399256,Jacek Ozdoba,"Jacek Ozdoba, Poseł na Sejm RP",403
1433433930282695,"Filmy, które zmieniają życie","Filmy, które zmieniają życie",403
120246601382882,Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",402
294018820689458,Reserved Kids,These ads ran without a disclaimer,397
187208098156614,energyRe,These ads ran without a disclaimer,395
654912251187357,Grupa PGE,Grupa PGE,393
1498156940497116,Jacek Pawlik,KW Prawo i Sprawiedliwość,392
517037508369297,zrzutka.pl,zrzutka.pl,388
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,These ads ran without a disclaimer,388
277892342334350,Akcja Demokracja,Akcja Demokracja,387
102312718279571,Europejski Instytut Finansowy,These ads ran without a disclaimer,387
199446073725474,BohaterON,BohaterON,385
308684629246305,Tomasz Latos,These ads ran without a disclaimer,384
1967695263556184,Sylwia Spurek,European Parliament–S&D Group,383
640069509398722,Kacper Szeluga,Kacper Szeluga,383
541568909232306,Federacja Konsumentów,Federacja Konsumentów,381
106299971092396,Pomoc Opiekunom Polska,These ads ran without a disclaimer,379
333409683428621,Nowa Konfederacja,Nowa Konfederacja,378
100740295192199,Przychodnia Lekarska Optima Przemyśl,Przychodnia Lekarska Optima Przemyśl,377
110491392351511,LINK4,LINK4,374
774849009249569,Jolanta Piotrowska - w trosce o Mazury,KKW Koalicja Obywatelska PO .N iPL Zieloni,373
132197036871908,Muzeum II Wojny Światowej,Marcin Morga,373
48391402694,Partia Zieloni,KKW Koalicja Europejska PO PSL SLD .N Zieloni,371
489884657789669,Marek Charzewski,Marek Charzewski,365
198708360250259,50 style,These ads ran without a disclaimer,361
902903449807433,SOVA Accounting,These ads ran without a disclaimer,357
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,357
112409497198964,Polski Bon Turystyczny,Polska Organizacja Turystyczna,356
117352768274749,e-pity,e-pity,355
567066860335135,Błękitny Węgiel,Błękitny Węgiel,355
118164226251917,Lekcje z Temidą,These ads ran without a disclaimer,354
102158341220030,Wolskie Rotundy,Wolskie Rotundy,354
240360349829878,Otvarta,These ads ran without a disclaimer,352
590514511295079,Front Europejski,Front Europejski,347
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,345
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,341
798249970192065,Edukacja dla Dobrego Klimatu,Wojciech Makowski,341
172103990044692,Laur- Polskie Ubranka dla Dzieci,Agata Markiewicz,340
904055186296328,Igor Chmieliński,KKW Koalicja Obywatelska PO .N iPL Zieloni,339
266659403739571,uStyle.pl,These ads ran without a disclaimer,339
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,339
373046469444636,Tygodnik Sieci,wGospodarce.pl,337
77049287117,WPROST,WPROST,336
241700669305956,Media Expert,These ads ran without a disclaimer,334
371359310400318,Janusz Kowalski,Janusz Kowalski,332
1429125147335369,Zadłużenia.com,These ads ran without a disclaimer,331
101495964956858,Verba Veritatis • Instytut do Walki z Antypolonizmem,Żaneta Barbara Jarząb,331
1747566525274487,Klar,Klar,331
303703310200055,PCWO Energy,These ads ran without a disclaimer,329
329822703732548,player.pl,These ads ran without a disclaimer,327
101854721421733,Świadczenie dla Opiekuna,Vestra,326
1656188307998719,Mirosław Adam Orliński,Komitet wyborczy PSL,322
206272136056236,Agnieszka Pomaska,KKW Koalicja Obywatelska PO .N iPL Zieloni,322
106682789378530,FALKON,FALKON,322
1815622945427416,Swonco,These ads ran without a disclaimer,320
1798798630436202,Paweł Krutul - Poseł na Sejm RP,Komitet Wyborczy Wiosna Roberta Biedronia,320
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,319
255605291822511,GovTech Polska,GovTech Polska,318
767545110280136,Michał Młotek,Michał Młotek,317
10345222756,Rainbow 6,These ads ran without a disclaimer,317
592154920826245,Gosh Copenhagen Polska,Piotr Michalak,317
2194916307235438,Amoreo,Paweł Marek Bankert,315
1578491772374130,Małopolska Organizacja Turystyczna,Małopolska Organizacja Turystyczna,313
380133332829228,Monika Falej - Posłanka RP,KW Wiosna Roberta Biedronia,313
109435040434606,Rzecznik Praw Dziecka,Biuro Rzecznika Praw Dziecka,312
111989813719331,Partia Sami Swoi,Sławomir Grzywa,312
242715895828254,Lexus,Lexus Polska,310
124341074289056,Marian Janicki,KKW Koalicja Obywatelska PO .N iPL Zieloni,308
653937168081792,PZU,These ads ran without a disclaimer,308
108494929216934,Marcin Kierwiński,KKW Koalicja Obywatelska PO .N iPL Zieloni,308
106339620744175,Małgorzata Matuszewska-Boruc,KW Sojusz Lewicy Demokratycznej,308
57544755889,Amnesty International Polska,These ads ran without a disclaimer,307
393084100793680,Wiedza i Praktyka,These ads ran without a disclaimer,306
2268238196629139,Techie Monster,These ads ran without a disclaimer,303
116769358389826,Polskie Centrum Programu "Safer Internet",Polskie Centrum Programu "Safer Internet",302
180134978723172,Centrum Praw Kobiet,Centrum Praw Kobiet,300
896493477157264,Piotr Kusznieruk,KW Sojusz Lewicy Demokratycznej,299
113356018705476,Rzeczpospolita,Rzeczpospolita,298
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,297
157458232131,Prawo i Sprawiedliwość,These ads ran without a disclaimer,296
732473396814232,Columbus Energy,Columbus Energy,288
171382802698,Klub Jagielloński,Klub Jagielloński,285
370319116027,Andrzej Halicki,Andrzej Halicki,283
1861472084081423,Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego,Radosław Kordowski,282
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,282
1868858213334919,Z Man,These ads ran without a disclaimer,280
762437460599208,Vaillant,These ads ran without a disclaimer,279
1851601788258292,Sztuczna Inteligencja,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,279
102931488739,Platforma Obywatelska,. KKW Koalicja Europejska PO PSL SLD .N Zieloni,276
514334101911031,szczesliva.pl,szczesliva.pl,276
334123340547325,Michał Korolko - profil publiczny,KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko),276
182038191908977,Cyfryzacja KPRM,These ads ran without a disclaimer,273
312204349288060,Mariusz Gosek,"Mariusz Gosek, Poseł na Sejm RP",266
123113364510536,Biełsat po polsku,Biełsat po polsku,264
483998452409690,Waytosale,www.waytosale.pl,262
102034481187968,Kamil Michał Wysocki - blog osobisty,KW Konfederacja Wolność i Niepodległość,262
784984844885093,Masaż Tkanek Głębokich,Masaż Tkanek Głębokich,261
746926948780592,Emilia Bartkowska-Młynek,KW Sojusz Lewicy Demokratycznej,261
168367579948719,PCh24.pl,PCh24.pl,260
203627442993022,Portal Oświatowy,Wiedza i Praktyka,255
811386852385837,Key-Drop,These ads ran without a disclaimer,255
1715700672019998,LoveAir.pl,These ads ran without a disclaimer,255
286672948180163,Tomasz Trela,Poseł Tomasz Trela,255
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,253
251126394921117,Jarosław Sellin - oficjalna strona,KW Prawo i Sprawiedliwość,251
698495676960463,Błażej Poboży,Błażej Poboży,250
110496355685054,Projekt Test,Fundacja Edukacji Społecznej,249
100412623352304,Decathlon Polska,These ads ran without a disclaimer,246
168196023197612,Top agrar Polska,These ads ran without a disclaimer,243
106464864246053,Polskie Zakłady Bukmacherskie - PZBuk,These ads ran without a disclaimer,242
