Page ID,Page Name,Disclaimer,Amount Spent (PLN)
1647982582133585,Małgorzata Kidawa-Błońska,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Małgorzaty Kidawy-Błońskiej,2770
137877409609952,Lewica,KW Sojusz Lewicy Demokratycznej,2743
386427264881621,Wojciech Komarzyński,KW Prawo i Sprawiedliwość,2730
102171797832303,Monika Jurek - radna Powiatu Brzeskiego,KWW Koalicja Obywatelska PO .N iPL Zieloni,2698
65335771090,Rafał Trzaskowski,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Rafała Trzaskowskiego,2629
832320483579139,Vestra,Vestra,2561
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,2535
91021863613,Szlachetna PACZKA,Szlachetna PACZKA,2447
475584852475176,Pozytron,Pozytron,2443
103140061377835,Do Domu Wszystko,PMC,2428
241895026465435,Piotr Niewadzisz,Piotr Niewadzisz,2337
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,2277
282592881929497,Huel,These ads ran without a disclaimer,2266
888931797828199,Ryszard Wilczyński - Poseł na Sejm RP,Materiał sfinansowany przez Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N i PLZieloni,2135
1227194230675141,Pratia,Monika Charuza,2125
450454309024632,Ekopatrioci,WWF Polska,2100
1647982582133585,Małgorzata Kidawa-Błońska,KKW Koalicja Obywatelska PO .N iPL Zieloni,2070
191915794152593,Mniejszość Niemiecka w Opolu / Deutsche Minderheit in Oppeln,TSKN na Śląsku Opolskim,2054
107758219306090,OLX Polska,OLX Polska,1990
830561370356753,Czerkawski Odszkodowania Sp z oo,Czerkawski Odszkodowania Sp z oo,1978
469702339755768,Paweł Tanajno,Paweł Jan Tanajno,1956
109793703689436,Prawdziwa Polska,Prawdziwa Polska,1932
129996417011607,Marcin OCIEPA,Marcin Ociepa,1904
2246647628925721,Wiosna Biedronia,KW Wiosna Roberta Biedronia,1880
174590316460026,CONVERSE,CONVERSE,1875
63563473556,Gazeta Wyborcza,These ads ran without a disclaimer,1864
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,1845
111888203889045,Nie Głosuj Wybory 2020,Echo24,1779
262228993842853,Lidl Polska,Lidl Polska,1778
133482470024453,Newsweek Polska,Newsweek Polska,1694
223507664353257,Robert Biedroń,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Roberta Biedronia,1693
219298606466,MamPrawoWiedziec.pl,MamPrawoWiedziec.pl,1626
102931488739,Platforma Obywatelska,Platforma Obywatelska RP,1587
1953359771419094,Poseł Kamil Bortniczuk,KW PRAWO I SPRAWIEDLIWOŚĆ,1576
1782125158778273,WASTA - Odnawialne Źródła Energii,Piotr Tadeusz Wardęga,1572
142614625077,WWF Polska,WWF Polska,1571
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1569
176114889652,Kancelaria Premiera,These ads ran without a disclaimer,1505
110109212411292,VELUX,VELUX,1504
1457176817905225,Marcelina Zawisza,KW Sojusz Lewicy Demokratycznej,1489
1550061501790606,Andrzej Kisielewicz,KW Prawo i Sprawiedliwość,1482
1683534065241470,OKO.press,OKO.press,1473
15087023444,Nike,These ads ran without a disclaimer,1440
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,1435
371359310400318,Janusz Kowalski,Janusz Kowalski,1432
1476482495991048,Agnieszka Ścigaj - Poseł na Sejm RP,Komitet Wyborczy Wyborców KUKIZ15,1427
466186134168406,Konfederacja Korony Polskiej,KW Konfederacja Wolność i Niepodległość,1391
481798668902322,Fundacja Dobroczynna Serce Anioła,Fundacja Dobroczynna Serce Anioła,1359
257593184447834,Władysław Kosiniak-Kamysz,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Władysława Kosiniaka-Kamysza,1338
425196744741236,Lepiej bez smogu,Isover,1320
954692934606047,Krzysztof Śmiszek,KW Wiosna Roberta Biedronia,1311
573994789747274,Janka Ochojska,KKW Koalicja Europejska PO PSL SLD .N Zieloni,1294
32104614789,Greenpeace Polska,Greenpeace Polska,1277
1496105257172584,"Ministerstwo Rozwoju, Pracy i Technologii","Ministerstwo Rozwoju, Pracy i Technologii",1254
1227194230675141,Pratia,These ads ran without a disclaimer,1227
1235256026493430,EPG - Fotowoltaika dla Ciebie,These ads ran without a disclaimer,1220
1953359771419094,Poseł Kamil Bortniczuk,These ads ran without a disclaimer,1208
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,1208
1492626540957540,Robert Jarosław Iwaszkiewicz,Marcin Piotr Dudek,1204
173086948664,Infor.pl,Infor.pl,1200
196722357090264,Polskie Stowarzyszenie Energetyki Wiatrowej - PSEW,Polskie Stowarzyszenie Energetyki Wiatrowej,1184
103189994608689,20stopnidlaklimatu.pl,Konceptlab,1167
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,1164
102931488739,Platforma Obywatelska,KKW Koalicja Obywatelska PO .N iPL Zielon,1163
305950706802,Uniwersytet SWPS,Uniwersytet SWPS,1153
886893341389765,Beniamin Godyla - Senator RP,KKW Koalicja Obywatelska PO .N iPL Zieloni,1133
120020028042626,Platforma Obywatelska Opolskie,Platforma Obywatelska RP,1122
104330734389743,Wolnorynkowy.pl,Willa Anielin,1108
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,1096
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,1094
109549034124187,Dostępne Mieszkanie,HRE Think Tank Fundacja,1081
114453729684,gazetaprawna.pl,gazetaprawna.pl,1018
261234447384286,Nabici we Franki,These ads ran without a disclaimer,1005
1613320612064848,Dedoles.pl,These ads ran without a disclaimer,1004
141366725876424,European Greens,European Greens,995
1943772855921646,Marek Kawa - Radny Miasta Opola,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,995
1231484993545202,Foton Technik,These ads ran without a disclaimer,995
107898832590939,European Commission,These ads ran without a disclaimer,986
503202659703049,Centrum UNEP/GRID-Warszawa,Centrum UNEP/GRID-Warszawa przy użyciu kuponów reklamowych Facebooka,985
755363824547489,Violetta Porowska,Materiał KW Prawo i Sprawiedliwość,984
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,972
118890385502947,"Sprawdź, kto oferuje Ci prąd i gaz",Clickad Interactive,968
171114382968728,Anna Zalewska,Grupa EKR - Anna Zalewska MEP,968
100560075131498,Arrena.pl,ARRENA.PL,948
392825617399575,wGospodarce.pl,wGospodarce.pl,933
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,930
104884392877324,Alivia - Fundacja Onkologiczna,These ads ran without a disclaimer,919
105670971142883,Dresler Consulting - wspieramy rozwój biznesu,Marek Watoła,918
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,913
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,885
255100403945,Polityka,Polityka,881
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",877
1181684038602267,Niepodległa,Niepodległa,858
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii,851
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,846
49490583862,Cropp,These ads ran without a disclaimer,818
314225156073572,Zdzisław Wolski,KW Sojusz Lewicy Demokratycznej,810
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,809
342536459089859,Beata Kempa,KW Prawo i Sprawiedliwość,807
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,802
118055394941878,ABB,OS3 sp. z o.o.,790
8340223883,Avaaz,Avaaz,787
295161506338,AKADEMIA PRZYSZŁOŚCI,AKADEMIA PRZYSZŁOŚCI,786
100666510056063,Jarosław Duda,KKW Koalicja Europejska PO PSL SLD .N ZIELONI,774
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,767
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,762
100276381956414,ESPC,These ads ran without a disclaimer,727
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,718
513969188677442,Compassion Polska,Compassion Polska,715
941634789255897,Dr Piotr Woźniak,KW Sojusz Lewicy Demokratycznej,715
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali Doradztwo Podatkowe,678
213911122748997,Goodvalley,These ads ran without a disclaimer,667
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,664
145405785523396,Sage,These ads ran without a disclaimer,657
391098174296294,se.pl,se.pl,638
1579819912230855,Coca-Cola,Coca-Cola,630
777991742238185,Semper Power,These ads ran without a disclaimer,624
1457176817905225,Marcelina Zawisza,"KKW Lewica Razem – Razem, Unia Pracy, RSS",618
127619873953536,Stefczyk.info,Stefczyk.info,613
277681892059,Janusz Korwin-Mikke,partia Wolność,595
153829669753,INVICTA,These ads ran without a disclaimer,591
140962469393020,Konrad Berkowicz,partia Wolność,589
383296170843,Puls Biznesu,Puls Biznesu,586
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,582
193417587881296,Royal Fashion,These ads ran without a disclaimer,576
372341662829366,Onet Styl Życia,Onet Styl Życia,569
100412623352304,Decathlon Polska,Decathlon Polska,569
499646073441042,Jacek Wilk,partia Wolność,562
1406676512964411,Echo24,Echo24,553
2187031718035138,Radosław PREIS - Radny Rady Miejskiej Brzegu,Radosław Stanisław Preis,552
798940726870349,Hubert Czerniak - Włączamy myślenie,Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy,551
165042683632090,Artur E. Dziambor,partia Wolność,547
167137436954873,Katarzyna Czochara,KW Prawo i Sprawiedliwość,546
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,540
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,537
1782125158778273,WASTA - Odnawialne Źródła Energii,These ads ran without a disclaimer,530
2039652406129097,Lekko. PL,Lekko.,529
104609701196973,Allex,Aleksander Jerzy Czerniewicz,529
743083706091027,Odpowiedzialność,Odpowiedzialność,525
330644215221,Bankier.pl,Bankier.pl,522
111036577086588,1971 zł Dla Opiekuna Dorosłej Osoby Niepełnosprawnej,Vestra,519
1491476861156693,Marie Zélie,These ads ran without a disclaimer,516
342956762998558,KlimatAlert,Wojciech Makowski,514
1704799239844675,Studio Masażu i Fizjoterapii,Bożena Barbara Bartela-Citak,507
420227048536701,Małgorzata Sekuła - Szmajdzińska,Katarzyna Kijakowska,501
100384718193249,Bosak2020,Komitet Wyborczy Kandydata na Prezydenta Rzeczypospolitej Polskiej Krzysztofa Bosaka,497
56024223012,Onet Wiadomości,Onet Wiadomości,491
531772040534886,Hity Sprzedaży,These ads ran without a disclaimer,490
188972590657,Moto.pl,These ads ran without a disclaimer,490
250008548428800,PanPablo.pl,PanPablo.pl,489
108015612575658,Forbes.pl,Forbes.pl,477
185265414715,Onet,Onet Wiadomości,477
171114382968728,Anna Zalewska,Paweł Kociński,476
103954990981609,Robert Węgrzyn Radny Województwa Opolskiego,KKW Koalicja Obywatelska PO .N iPL Zieloni,471
373903230004337,30. ROK WOLNOŚCI,These ads ran without a disclaimer,471
107216123986535,Bogdan Tomaszek,KW Prawo i Sprawiedliwość,470
568529440020644,Konrad Gęsiarz - Starosta Namysłowski,Konrad Gęsiarz,469
111465470197991,Mateusz Morawiecki,Komitet Wyborczy Prawo i Sprawiedliwość,466
1870187766453541,Charlotte Fashion,Łukasz Gancarz,466
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,463
231241783585661,Ibuprom,These ads ran without a disclaimer,461
104609701196973,Allex,Jacek Jan Szczepan,459
284219099021432,Polskie Zakłady Bukmacherskie,These ads ran without a disclaimer,455
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,453
1246204728789474,Allegra,These ads ran without a disclaimer,448
904980706358533,Dodomuwszystko - akcesoria domowe,PMC,437
336438736394843,Wydawnictwo AGORA,Wydawnictwo AGORA,436
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,434
168231353255335,Poseł Rajmund Miller,These ads ran without a disclaimer,430
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,425
148183311971804,Stanisław Żółtek,KW Kandydata na Prezydenta RP Stanisława Żółtka,424
221077284662,Kwartalnik Przekrój,Fundacja Przekrój,419
1465965073732774,Łukasz Kohut,Łukasz Kohut,415
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,411
144808095552639,ING Polska,ING Polska,407
107969160908903,UczciwaWycena.pl,Uczciwa Wycena,406
101751661613203,Adam Lutkowski,Adam Andrzej Lutkowski,402
306267676238615,Daniel Palimąka- Radny Powiatu Nyskiego,These ads ran without a disclaimer,400
861880497241607,Artur Nowak,Artur Nowak,399
323540101461265,Fundacja Neuron+,Fundacja Neuron+,399
931172590252835,Ryszard Galla,KWW Mniejszość Niemiecka,397
32104614789,Greenpeace Polska,These ads ran without a disclaimer,394
203675933025899,"Ministerstwo Kultury, Dziedzictwa Narodowego i Sportu",Ministerstwo Kultury i Dziedzictwa Narodowego,388
100344868172671,Szkodaplus.pl,Szkodaplus,377
118309719575561,Coway Polska,Coway Polska,375
770401946407523,Hypnotize Butik,Adam Jędrzejczak,368
121388362246,Goldman Sachs,These ads ran without a disclaimer,367
108007439221136,jestem na pTAK!,jestem na pTAK!,363
290606948382,ERGO Hestia,ERGO Hestia,360
164149077070159,Opolskie Fundusze Mają Moc,Marta Sobczak,358
141833139301,Krzysztof Bosak,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,356
186282968121069,outfilm.pl,outfilm.pl,344
481009832080945,Carpatree,These ads ran without a disclaimer,339
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,339
1023267937857918,Wyższe Świadczenie Dla Opiekunów Dorosłych Osób Niepełnosprawnych,Vestra,339
371359310400318,Janusz Kowalski,These ads ran without a disclaimer,339
145203809517773,Julia Rokicka,KKW Koalicja Europejska PO PSL SLD .N Zieloni,338
602546603094182,Muzeum Pamięci Sybiru,Muzeum Pamięci Sybiru,337
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,334
277892342334350,Akcja Demokracja,Akcja Demokracja,333
277681892059,Janusz Korwin-Mikke,Willa Anielin sp. z o.o.,332
115883558423028,Volvo Car Poland,These ads ran without a disclaimer,328
745227985614055,Razem Opolskie,"KKW Lewica Razem – Razem, Unia Pracy, RSS",325
221077284662,Kwartalnik Przekrój,Kwartalnik Przekrój,322
426735034064813,Parlament Europejski - Biuro we Wrocławiu,Parlament Europejski - Biuro we Wrocławiu,320
261362784032720,Sambudrol.pl - Ekspert w dziedzinie ogrzewania i paliw stałych,SAM-BUD-ROL Sp. z o.o. Sp.K.,319
147645371952078,WOJAS,These ads ran without a disclaimer,314
112077363639199,Krajowe Centrum ds. AIDS,Clickad Interactive,313
152431494900977,Polacy,Grzegorz Roman Granowski,312
654912251187357,Grupa PGE,These ads ran without a disclaimer,311
439822419795040,Nowoczesne Kobiety - Lelum.pl,These ads ran without a disclaimer,309
128440100681377,Prawo dla ludzi,Prawo dla ludzi,302
108566759302831,Cognitus Centrum Szkoleń,Cognitus Centrum Szkoleń,300
1491272227790537,Przyjazny Samorząd Powiatu Namysłowskiego,Roman Tadeusz Surdyk,300
3116013818724635,Koalicja Obywatelska Dolny Śląsk,KKW Koalicja Europejska PO PSL SLD .N Zieloni,299
106552182752379,Fortum Polska,Fortum Polska,298
1747566525274487,Klar,Klar,295
84022354529,Radio ZET,Radio ZET,291
6243987495,Spotify,These ads ran without a disclaimer,288
112414626788784,Internetowe Konto Pacjenta,Clickad Interactive,287
902903449807433,SOVA Accounting,These ads ran without a disclaimer,285
118084194963414,Kultura Liberalna,Kultura Liberalna,283
173184660508,Centrum Myśli Jana Pawła II,Centrum Myśli Jana Pawła II,283
590514511295079,Front Europejski,Medium: agencja reklamowa,281
333409683428621,Nowa Konfederacja,Nowa Konfederacja,279
266659403739571,uStyle.pl,These ads ran without a disclaimer,279
2101744433422885,Marta Stożek,KW Sojusz Lewicy Demokratycznej,276
517037508369297,zrzutka.pl,zrzutka.pl,274
112427465462177,Śląskie. Pozytywna energia,JU Agencja,273
110708862329064,nazwa.pl,These ads ran without a disclaimer,273
169913419732194,Michał Jaros,KKW Koalicja Obywatelska PO .N iPL Zieloni,272
729627343834501,Kialo,These ads ran without a disclaimer,269
101502827892099,"Dariusz Gajewski - rolnik, działacz sportowy, samorządowiec",KKW Koalicja Obywatelska PO .N iPL Zieloni,269
294018820689458,Reserved Kids,These ads ran without a disclaimer,266
187208098156614,energyRe,These ads ran without a disclaimer,266
1495480087399256,Jacek Ozdoba,"Jacek Ozdoba, Poseł na Sejm RP",264
1593828134172917,Open Eyes Economy,Open Eyes Economy,264
114212235598090,Witold Zembaczyński,KKW Koalicja Obywatelska PO N. iPL Zieloni,264
1715700672019998,LoveAir.pl,These ads ran without a disclaimer,261
240360349829878,Otvarta,These ads ran without a disclaimer,258
415023695371209,NOIZZ.pl,NOIZZ.pl,257
230115400471918,Sanatorium Sanus,These ads ran without a disclaimer,257
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,254
177473808919,Polskie Stronnictwo Ludowe,Komitet Wyborczy Polskie Stronnictwo Ludowe,253
148975835158813,analizy.pl,analizy.pl,253
106464864246053,Polskie Zakłady Bukmacherskie - PZBuk,These ads ran without a disclaimer,253
1643686859194259,Sebastian Kaleta,"Sebastian Kaleta, Poseł na Sejm RP",252
111005887038781,Prawnicy Pomagają,Prawnicy Pomagają,250
1578491772374130,Małopolska Organizacja Turystyczna,Małopolska Organizacja Turystyczna,250
526540830827539,Szymon Godyla - Radny Województwa,These ads ran without a disclaimer,247
167137436954873,Katarzyna Czochara,Marcin Feliks Miłkowski,246
185265414715,Onet,These ads ran without a disclaimer,246
1433433930282695,"Filmy, które zmieniają życie","Filmy, które zmieniają życie",244
109413077332949,Spontaniczny Sztab Obywatelski,Marcin Stanisław Mycielski,243
830561370356753,Czerkawski Odszkodowania Sp z oo,These ads ran without a disclaimer,239
172103990044692,Laur- Polskie Ubranka dla Dzieci,Agata Markiewicz,236
638214303009886,Kosmal & Kwiatkowski - kancelaria restrukturyzacyjna,Dariusz Kwiatkowski,236
2268238196629139,Techie Monster,These ads ran without a disclaimer,235
120246601382882,Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",Centrum Organizacyjno-Koordynacyjne ds. Transplantacji "Poltransplant",231
1486690634950930,Jerzy Wrębiak,Jerzy Wrębiak,231
567066860335135,Błękitny Węgiel,Błękitny Węgiel,230
373330199849811,Murapol- Najlepsze miejsca na świecie,Murapol,230
225922327476984,Nauka i Edukacja,DO IT crew sp. z o.o,228
249339145090625,LPP,These ads ran without a disclaimer,228
541568909232306,Federacja Konsumentów,Federacja Konsumentów,228
110491392351511,LINK4,LINK4,226
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,225
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,224
386427264881621,Wojciech Komarzyński,Wojciech Stanisław Komarzyński,224
1531198867144837,Sprite,Sprite,224
199446073725474,BohaterON,BohaterON,224
241700669305956,Media Expert,These ads ran without a disclaimer,223
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,223
136932946358747,Michał Dworczyk,Michał Dworczyk (PiS),220
220473935337563,Gotard - Biuro Rachunkowe,Gotard Biuro Rachunkowe,218
329822703732548,player.pl,These ads ran without a disclaimer,216
798249970192065,Edukacja dla Dobrego Klimatu,Wojciech Makowski,215
1868858213334919,Z Man,These ads ran without a disclaimer,213
967864676679365,ista Shared Services Polska,These ads ran without a disclaimer,212
1967695263556184,Sylwia Spurek,European Parliament–S&D Group,212
592154920826245,Gosh Copenhagen Polska,Piotr Michalak,209
774719169389714,OddechDlaKamila,These ads ran without a disclaimer,208
106682789378530,FALKON,FALKON,208
77049287117,WPROST,WPROST,207
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,These ads ran without a disclaimer,206
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,206
1665752617027212,Oświecony,Łukasz Wiśniewski,206
117352768274749,e-pity,e-pity,205
156828357681126,Tomasz Olszewski,KW Prawo i Sprawiedliwość,204
100740295192199,Przychodnia Lekarska Optima Przemyśl,Przychodnia Lekarska Optima Przemyśl,204
385046961963136,Łukasz Banaś - Strona oficjalna.,KKW Koalicja Obywatelska PO .N iPL Zieloni,203
103954304538310,Fundacja JSW,Fundacja JSW,203
461073697244669,Prawo i Sprawiedliwość Opolskie,Grzegorz Piotr Krukowski,203
171382802698,Klub Jagielloński,Klub Jagielloński,202
104442609633150,Lubuskie,Lubuskie,202
255605291822511,GovTech Polska,GovTech Polska,200
590514511295079,Front Europejski,Front Europejski,200
103452274414917,Kolonia Gosławicka - Wybory do Rady Dzielnicy,These ads ran without a disclaimer,200
57544755889,Amnesty International Polska,These ads ran without a disclaimer,198
1429125147335369,Zadłużenia.com,These ads ran without a disclaimer,197
113356018705476,Rzeczpospolita,Rzeczpospolita,196
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,195
164184896961884,Cezary Tomczyk,KKW Koalicja Obywatelska PO .N iPL Zieloni,194
654912251187357,Grupa PGE,Grupa PGE,194
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,194
109435040434606,Rzecznik Praw Dziecka,Biuro Rzecznika Praw Dziecka,193
373046469444636,Tygodnik Sieci,wGospodarce.pl,193
48391402694,Partia Zieloni,KKW Koalicja Europejska PO PSL SLD .N Zieloni,192
747326178727200,Janusz Sanocki,Komitet Przywrócić Prawo,192
116769358389826,Polskie Centrum Programu "Safer Internet",Polskie Centrum Programu "Safer Internet",191
118164226251917,Lekcje z Temidą,These ads ran without a disclaimer,191
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,191
102158341220030,Wolskie Rotundy,Wolskie Rotundy,189
1815622945427416,Swonco,These ads ran without a disclaimer,186
242715895828254,Lexus,Lexus Polska,185
132197036871908,Muzeum II Wojny Światowej,Marcin Morga,185
102931488739,Platforma Obywatelska,. KKW Koalicja Europejska PO PSL SLD .N Zieloni,183
653937168081792,PZU,These ads ran without a disclaimer,181
312204349288060,Mariusz Gosek,"Mariusz Gosek, Poseł na Sejm RP",181
732473396814232,Columbus Energy,Columbus Energy,180
101495964956858,Verba Veritatis • Instytut do Walki z Antypolonizmem,Żaneta Barbara Jarząb,180
180134978723172,Centrum Praw Kobiet,Centrum Praw Kobiet,179
230754547069436,Michał Woś,These ads ran without a disclaimer,177
393084100793680,Wiedza i Praktyka,These ads ran without a disclaimer,177
174480419336,Wyborcza.pl Wrocław,Wyborcza.pl Wrocław,176
10345222756,Rainbow 6,These ads ran without a disclaimer,176
157458232131,Prawo i Sprawiedliwość,These ads ran without a disclaimer,176
1851601788258292,Sztuczna Inteligencja,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,176
169913419732194,Michał Jaros,Michał Jaros,176
670381776365283,Barbara Kamińska,KKW Koalicja Obywatelska PO .N iPL Zieloni,175
2441930755826028,E-Dopłaty,These ads ran without a disclaimer,175
112409497198964,Polski Bon Turystyczny,Polska Organizacja Turystyczna,173
107193403993476,Marek Harasny,Komitet Wyborczy Prawo i Sprawiedliwość,173
514334101911031,szczesliva.pl,szczesliva.pl,172
198708360250259,50 style,These ads ran without a disclaimer,168
784984844885093,Masaż Tkanek Głębokich,Masaż Tkanek Głębokich,167
1861472084081423,Inna Perspektywa Rzeczywistości - Blog Radosława Kordowskiego,Radosław Kordowski,166
1586727111625119,Agnieszka Dziemianowicz-Bąk,KW Sojusz Lewicy Demokratycznej,165
83002766357,Siepomaga.pl,These ads ran without a disclaimer,165
235162340681268,Katarzyna Lubiniecka-Różyło,KW Wiosna Roberta Biedronia,164
102312718279571,Europejski Instytut Finansowy,These ads ran without a disclaimer,162
153098244704447,Jan Olbrycht,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,162
168367579948719,PCh24.pl,PCh24.pl,162
111989813719331,Partia Sami Swoi,Sławomir Grzywa,161
168196023197612,Top agrar Polska,These ads ran without a disclaimer,161
153098244704447,Jan Olbrycht,Jan Olbrycht,160
370319116027,Andrzej Halicki,Andrzej Halicki,159
303703310200055,PCWO Energy,These ads ran without a disclaimer,157
110101185691208,Wyższe Szkoły Bankowe,Wyższe Szkoły Bankowe,157
1782125158778273,WASTA - Odnawialne Źródła Energii,Ewelina Jasica,157
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,157
161839717185932,Wydawnictwo MUZA SA,Wydawnictwo MUZA SA,156
