Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
404082336387362,Ljudmila Novak,Ljudmila Novak,815,55
28312410177,World Food Programme,These ads ran without a disclaimer,793,23
241007802613,Slovenska ljudska stranka (SLS),Slovenska ljudska stranka (SLS),781,22
1193175320710704,Vlada Republike Slovenije,Vlada Republike Slovenije,758,64
729627343834501,Kialo,These ads ran without a disclaimer,721,304
107513767509341,EUYOU,EUYOU,710,16
141366725876424,European Greens,These ads ran without a disclaimer,691,5
2008118369496327,Trajnostna energija,"Borzen, d.o.o.",683,14
240130223029252,Časopis Slovenec,Slovenska ljudska stranka (SLS),679,22
1838954599722440,Matej Tonin,NSi,630,11
2264632877141356,Urša Zgojznik,Lista Povežimo se,614,23
1427590394196679,Luka Mesec,Levica,613,6
233559380524262,Dr. Jernej Štromajer,Socialni demokrati (SD),598,57
73452413740,Tanja Fajon,Socialni demokrati (SD),569,36
110273425683097,Union,These ads ran without a disclaimer,555,9
122029977844167,SD Slovenske Konjice,Socialni demokrati (SD),555,48
151181901582548,British Embassy Ljubljana,"Foreign, Commonwealth and Development Office",534,28
295393187034,Slovenska tiskovna agencija STA,These ads ran without a disclaimer,506,2
1543883469231132,Nova24TV,These ads ran without a disclaimer,500,15
1025408990823719,Romana Tomc,SDS - Slovenska demokratska stranka,486,8
1592516264370040,Združenje za MOČ,Združenje za MOČ,473,21
571044543390810,DOM - Domovinska liga,These ads ran without a disclaimer,473,8
1541413339429015,Patricija Šulin,SDS - Slovenska demokratska stranka,472,16
273155307484,Mladi forum SD,Mladi forum SD,456,33
100849647967813,Childhood Memories,These ads ran without a disclaimer,429,11
1563875737250155,Avtodomi Pilote & Filitheo,"Filitheo, d.o.o.",425,2
100547814905727,Tanja Petkovič,Rok Ravnikar,424,17
200806410113786,BK TV,Boštjan Lesjak,415,38
387199461316883,Radgonske gorice,Radgonske gorice,406,24
1838954599722440,Matej Tonin,These ads ran without a disclaimer,404,1
242210245976248,SAB - Stranka Alenke Bratušek,These ads ran without a disclaimer,397,4
1025408990823719,Romana Tomc,These ads ran without a disclaimer,397,2
110868810436737,ZA upokojence,ZaUpokojence,394,132
372152212807425,RR Selection,These ads ran without a disclaimer,387,1
263670416984862,Malibu Cocktails,These ads ran without a disclaimer,380,3
506627722754028,Društvo Moldavit Neprofitna Organizacija,Moldavite Association Non-profit Organization,357,9
195028880931733,O vinu,O vinu,356,16
104442135013272,Baked with Love,These ads ran without a disclaimer,338,4
233235373398168,Andrej Čuš,Zeleni Slovenije,322,34
233559380524262,Dr. Jernej Štromajer,Jernej Štromajer,315,69
148097975226385,Party of European Socialists,Party of European Socialists,313,12
228305553874558,Pivovarna Vizir,These ads ran without a disclaimer,283,4
283215548736352,MojeZnanje.si,MojeZnanje.si,279,1
328416220591536,Glorjana,Glorjana Veber,277,17
109398597476848,Savez Bošnjaka Slovenije - SBS,These ads ran without a disclaimer,268,11
106498941499241,Civilna iniciativa Zaboršt Domžale,Ivan Pšag,266,2
203197030603239,8 Billion Trees,These ads ran without a disclaimer,265,29
393074441061448,Siemens Slovenija,These ads ran without a disclaimer,262,10
266765980402532,Lesoteka Trgovine,These ads ran without a disclaimer,261,5
2326274654101802,Kaj je novega? Rundasekunda.si,These ads ran without a disclaimer,250,7
527351247377965,European Committee of the Regions,European Committee of the Regions,245,111
1921882511440655,Urška Repolusk - županja,Urška Repolusk,245,49
610637186067086,FutureProofing Healthcare,These ads ran without a disclaimer,241,10
160765861195,ZaMestoPoDveh,These ads ran without a disclaimer,237,15
1400142153350561,Topnews.si,These ads ran without a disclaimer,234,12
264247956985114,VELUX,These ads ran without a disclaimer,230,1
121744847886192,Zelene Doline,Žiga Šraml,225,18
100926308467869,Občina Tolmin,Obcina Tolmin,222,17
158511591011996,MLC Ljubljana,These ads ran without a disclaimer,219,16
114597496654474,necenzurirano.si,These ads ran without a disclaimer,219,1
106631122859687,mag. Dejan Židan,Dejan Židan,210,20
100107313369390,Evropska komisija v Sloveniji,These ads ran without a disclaimer,209,3
1195079090516237,Revija National Geographic Slovenija,Revija National Geographic Slovenija,205,13
1695889637360770,Hempire,These ads ran without a disclaimer,201,22
1025408990823719,Romana Tomc,Romana Tomc,200,2
526186704085625,Pravična trgovina Slovenija,"Zavod za pravično trgovino, 3MUHE",200,58
24697402646,Umanotera,Umanotera,200,11
1391043027849612,Igor Šoltes,DeSUS - Demokratična stranka upokojencev Slovenije,195,7
402640843147941,Socialistična Partija Slovenije - SPS,Trček Tadej,187,9
1176668699170582,Time Brewery,These ads ran without a disclaimer,187,2
2235496013147745,Neva Grašič,Socialni demokrati (SD),184,12
498580787292737,SD Rogaška Slatina,Socialni demokrati (SD),184,12
183314631692914,Evropski parlament Slovenija,These ads ran without a disclaimer,181,26
759466610743530,Jernej Pikalo,Socialni demokrati (SD),178,25
151181901582548,British Embassy Ljubljana,Foreign & Commonwealth Office,175,5
101434831606281,Peto kolo,Peto kolo,175,8
720507838062979,Policijski Sindikat Slovenije,These ads ran without a disclaimer,170,6
1575082379371560,TOM TAILOR,These ads ran without a disclaimer,169,2
1520205331553514,SD Zreče,Socialni demokrati (SD),164,18
1432597526978940,Velkopopovický Kozel,These ads ran without a disclaimer,151,1
259753617393616,Zeleni Slovenije,Škof Nejc,149,2
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,146,10
286404761480280,"Turistična kmetija Štok, Marezige",These ads ran without a disclaimer,141,4
98358327274,Pirati,These ads ran without a disclaimer,137,4
179111705452897,Iskreni.net,These ads ran without a disclaimer,136,2
189255987886234,Europe Direct Koper,Europe Direct Koper,130,6
372806209421168,Ljubljana Pride,Ljubljana Pride,130,14
157252641338,OANDA,These ads ran without a disclaimer,130,54
352221058220897,Biotehniška fakulteta,"Univerza v Ljubljani, Biotehniška fakulteta",126,3
477524882292355,Socialni demokrati Ptuj,Socialni demokrati (SD),126,17
1835112280145530,Sindikat Poštnih Delavcev,Saša Gržinič,120,2
119283008140727,Pela Case,These ads ran without a disclaimer,118,60
642148249206716,Matjaž Nemec,Socialni demokrati (SD),118,13
100288048071315,mestnik,Mestnik,117,56
135419383441,Žurnal24,These ads ran without a disclaimer,116,5
100724204651475,Klemen Grošelj,Klemen Grošelj,116,13
184626545351268,Skozi oči prekariata,Inštitut za študije prekariata,114,23
104979604447834,Photo Both,These ads ran without a disclaimer,112,1
100894361591796,Janez Cigler Kralj,NSi,110,2
110387100526150,World of Football,These ads ran without a disclaimer,109,1
188041007987825,Jeruzalem Ormož,Agencija DAMN d.o.o.,109,12
1959464527664958,NSi Trebnje,These ads ran without a disclaimer,105,8
169627877265206,Marko Bandelli - poslanec DZ v RS,These ads ran without a disclaimer,105,23
575884696102466,Kai Holst Andersen,These ads ran without a disclaimer,104,1
1433334876938631,Technogips Pro,These ads ran without a disclaimer,≤100,1
336407257109553,Politika Finance,These ads ran without a disclaimer,≤100,1
162678210637,"SLOGA, platforma NVO za razvoj, globalno učenje in humanitarno pomoč","SLOGA, platforma NVO za razvoj, globalno učenje in humanitarno pomoč",≤100,7
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100,70
178362315106,European Parliament,These ads ran without a disclaimer,≤100,20
216710789009679,Celjska županova lista,These ads ran without a disclaimer,≤100,21
265628680801942,Adijo NATO,These ads ran without a disclaimer,≤100,10
660444987306468,Vina Jarkovič,Igor Jarkovič,≤100,5
110752262946048,Crypterium,These ads ran without a disclaimer,≤100,13
2311203605640797,Aleksandra Pivec,These ads ran without a disclaimer,≤100,5
168130996671198,Alenka Bratušek,These ads ran without a disclaimer,≤100,2
1874547136091318,Milan Brglez,Socialni demokrati (SD),≤100,12
446464822479864,Mag. Karmen Furman,Karmen Furman,≤100,7
91741216297,Dnevnik,These ads ran without a disclaimer,≤100,10
402640843147941,Socialistična Partija Slovenije - SPS,These ads ran without a disclaimer,≤100,11
116531553060917,Ljubljana2025,These ads ran without a disclaimer,≤100,2
563857100339334,IL DIVJI,Žiga Šraml,≤100,1
495200794014045,Rakija to Go - Slovenija,These ads ran without a disclaimer,≤100,7
288826994603012,Franc Bogovič,These ads ran without a disclaimer,≤100,4
109023280756491,Írdalá.hu,These ads ran without a disclaimer,≤100,6
321553501639164,24/7 Dominik,Dinko Hamza,≤100,26
116206531782887,Wise,These ads ran without a disclaimer,≤100,2
660788524058935,Forum za enakopraven razvoj - FER,Forum za enakopraven razvoj - FER,≤100,3
259847777391666,Dejan Levanič,Socialni demokrati (SD),≤100,6
32585228571,Janez Janša,These ads ran without a disclaimer,≤100,3
404082336387362,Ljudmila Novak,These ads ran without a disclaimer,≤100,5
364331944402543,David Klobasa,These ads ran without a disclaimer,≤100,2
110413600788732,Milan Brglez,Milan Brglez,≤100,8
262681199589,ALDE Party – Liberals and Democrats for Europe,ALDE Party – Liberals and Democrats for Europe,≤100,12
2034872253397299,Zdravstveniportal.si,Roman Zajec,≤100,3
100920404965766,Združeni za Slovenijo,These ads ran without a disclaimer,≤100,29
102965438302916,Andrej Rajh,Andrej Rajh,≤100,16
2838762196141544,Oštro,Oštro.si,≤100,4
1036767556712196,Evropski dan trajnostnih skupnosti,Nara Petrovič,≤100,1
112598007033808,Jernej Vrtovec,Jernej Vrtovec,≤100,2
104563074522355,Interregnum,Interregnum,≤100,12
405727836160839,Gašper Ferjan,These ads ran without a disclaimer,≤100,2
105224947758714,Primerjaj kredit,OdpriPODJETJE.si,≤100,2
506627722754028,Društvo Moldavit Neprofitna Organizacija,Onohej Zlatove,≤100,2
162933820406065,Petrol Slovenija,These ads ran without a disclaimer,≤100,2
216710789009679,Celjska županova lista,CŽL,≤100,15
1614847602062699,Maister Brewery,These ads ran without a disclaimer,≤100,2
2673947536032254,Absolut Cocktails.si,These ads ran without a disclaimer,≤100,6
273155307484,Mladi forum SD,These ads ran without a disclaimer,≤100,1
450830918653624,IPES - Inštitut za proučevanje enakosti spolov,Ipes - Inštitut za proučevanje enakosti spolov,≤100,17
355087424564148,VoteWatch Europe,These ads ran without a disclaimer,≤100,12
660444987306468,Vina Jarkovič,These ads ran without a disclaimer,≤100,4
480165655347500,"Visit Idrija-UNESCO, Slovenia",These ads ran without a disclaimer,≤100,2
1693436154227616,Slovenski veslači,Marin Medak,≤100,2
1459898434295068,Aleksander Jevšek,Socialni demokrati (SD),≤100,6
106971900737894,The United Arab Emirates Nation Brand,These ads ran without a disclaimer,≤100,1
146955527905,EU Civil Protection & Humanitarian Aid - ECHO,These ads ran without a disclaimer,≤100,6
279397488827904,Milan Zver,These ads ran without a disclaimer,≤100,1
102459931791514,Scents Etc,These ads ran without a disclaimer,≤100,6
155718151491180,Jan Škoberne,These ads ran without a disclaimer,≤100,2
768831919857462,Levica Istra,Levica,≤100,4
1480835102172978,Franc Kangler,These ads ran without a disclaimer,≤100,1
206640950503,Diners Club Slovenija,These ads ran without a disclaimer,≤100,21
1532785573606734,"Barbara Gunčar, svetnica občine Kranj",Barbara Gunčar,≤100,3
198422827124,Saxo Bank,These ads ran without a disclaimer,≤100,22
1533230256924257,Etergo,These ads ran without a disclaimer,≤100,11
105721897991832,Megafon.si,These ads ran without a disclaimer,≤100,1
231956747215645,Levica Ljubljana,Levica,≤100,2
111314452327761,NSi,These ads ran without a disclaimer,≤100,3
919232861444360,European Youth Event,These ads ran without a disclaimer,≤100,20
126060760828576,24Bottles,These ads ran without a disclaimer,≤100,6
1532785573606734,"Barbara Gunčar, svetnica občine Kranj",These ads ran without a disclaimer,≤100,3
116535896400833,Japan piano center Ljubljana,Japan piano center Ljubljana,≤100,2
1040487469355385,TripActions,These ads ran without a disclaimer,≤100,1
159484047583090,Študentski svet UL Medicinske fakultete,These ads ran without a disclaimer,≤100,1
124626604303092,Inštitut za nutricionistiko,These ads ran without a disclaimer,≤100,1
139033149558484,Onaplus,These ads ran without a disclaimer,≤100,1
112598007033808,Jernej Vrtovec,NSi,≤100,1
101493915281566,Pravna mreža za varstvo demokracije,Pravna mreža za varstvo demokracije,≤100,1
118994451943491,Aktivni državljani,These ads ran without a disclaimer,≤100,1
100351174902531,Care4Climate,These ads ran without a disclaimer,≤100,1
124761534242816,Terme in smučišče Hotel Cerkno,These ads ran without a disclaimer,≤100,16
107898832590939,European Commission,These ads ran without a disclaimer,≤100,5
111668977130521,Escalash_studio_ljubljana,These ads ran without a disclaimer,≤100,4
1635736753328236,Fortrade Online Trading,These ads ran without a disclaimer,≤100,21
1876293809282851,Venka Vojo,These ads ran without a disclaimer,≤100,1
1600734723323761,Marko Koprivc,Socialni demokrati (SD),≤100,14
768831919857462,Levica Istra,These ads ran without a disclaimer,≤100,3
182073298490036,Gaia,These ads ran without a disclaimer,≤100,7
1802190060102725,e-maribor.si,These ads ran without a disclaimer,≤100,28
104780108093945,Jaka Škapin,These ads ran without a disclaimer,≤100,2
188041007987825,Jeruzalem Ormož,These ads ran without a disclaimer,≤100,4
562378543780840,King Kong Co.,These ads ran without a disclaimer,≤100,124
181284792671958,Podam ti roko,Kulturno izobraževalno društvo PiNA,≤100,5
2138522296174316,vsenovice.info,These ads ran without a disclaimer,≤100,4
642148249206716,Matjaž Nemec,These ads ran without a disclaimer,≤100,5
318355334879133,Ansambel Roka Žlindre URADNA STRAN,These ads ran without a disclaimer,≤100,1
415604782569895,Daystechar,These ads ran without a disclaimer,≤100,4
2302783133271151,Narodni Blok,These ads ran without a disclaimer,≤100,5
851064054915673,Versopolis,These ads ran without a disclaimer,≤100,1
837638503301608,Berg König Pale Ale,These ads ran without a disclaimer,≤100,2
1510216172561389,Stranka SMC,These ads ran without a disclaimer,≤100,1
241007802613,Slovenska ljudska stranka (SLS),These ads ran without a disclaimer,≤100,3
171431126213197,Puschkin,These ads ran without a disclaimer,≤100,1
282571525407218,Marijan Pojbič,These ads ran without a disclaimer,≤100,4
1915850545156502,Slovenski državni gozdovi,These ads ran without a disclaimer,≤100,1
151020021759219,Pod črto,These ads ran without a disclaimer,≤100,3
884154608265213,DeSUS - Demokratična stranka upokojencev Slovenije,DeSUS - Demokratična stranka upokojencev Slovenije,≤100,3
154346651925224,Mojca Erjavec - Ravne,Mojca Erjavec,≤100,6
106631122859687,mag. Dejan Židan,These ads ran without a disclaimer,≤100,2
215215525900844,Airocide Slovenija,These ads ran without a disclaimer,≤100,2
106281994515903,Županski kandidat Aleš Bandur,Aleš Bandur,≤100,3
151181901582548,British Embassy Ljubljana,Miha Trstenjak,≤100,1
118326401529068,Telekom Slovenije,These ads ran without a disclaimer,≤100,1
181924628560212,SumOfUs,These ads ran without a disclaimer,≤100,1
593571847655056,Fero-Term Slovenija,These ads ran without a disclaimer,≤100,5
170556819641340,Microsoft.si,These ads ran without a disclaimer,≤100,1
106028167876804,Občina Rogaška Slatina,Občina Rogaška Slatina,≤100,4
162005957329586,Zavod ŽIVIM,These ads ran without a disclaimer,≤100,1
547797765591053,Konkretno.si,These ads ran without a disclaimer,≤100,1
104423134776470,Digital Logic,These ads ran without a disclaimer,≤100,4
113266676923828,Univerzalni temeljni dohodek v Evropski uniji,Pirati,≤100,6
759466610743530,Jernej Pikalo,These ads ran without a disclaimer,≤100,2
2388354714741824,EcoInnova,These ads ran without a disclaimer,≤100,7
621988981162874,Gizzmo.si,These ads ran without a disclaimer,≤100,1
105021710967923,"Oddelek za psihologijo, Univerza v Ljubljani",These ads ran without a disclaimer,≤100,1
100689484914652,Nezlomljivi,These ads ran without a disclaimer,≤100,3
1282576378514374,Levica Koroška,Levica,≤100,2
335295366962341,Javna agencija za knjigo RS,These ads ran without a disclaimer,≤100,2
240130223029252,Časopis Slovenec,These ads ran without a disclaimer,≤100,2
671678142912339,Matjaž Han,Socialni demokrati (SD),≤100,2
151020021759219,Pod črto,Pod črto,≤100,6
522925221117541,Olaii,These ads ran without a disclaimer,≤100,5
603554766349702,Creative Europe,These ads ran without a disclaimer,≤100,1
305277273529701,Biljard & snooker bar Lukna,These ads ran without a disclaimer,≤100,1
832298706889408,111%,These ads ran without a disclaimer,≤100,1
1629990253744016,Brut UK,These ads ran without a disclaimer,≤100,15
209978799027273,GEN-I d.o.o.,These ads ran without a disclaimer,≤100,1
161565627590614,Društvo katoliških pedagogov Slovenije,These ads ran without a disclaimer,≤100,2
103710278399860,Glamorouss,These ads ran without a disclaimer,≤100,4
150166258411088,FOX Life Slovenia,These ads ran without a disclaimer,≤100,1
66500373395,Eurofound,These ads ran without a disclaimer,≤100,18
105493364718577,Binary Credit,These ads ran without a disclaimer,≤100,5
135399203144311,Data doo,Data doo,≤100,1
888370894607479,Prana prezračevanje Slovenija,These ads ran without a disclaimer,≤100,7
314250359445858,Franc Hočevar,Socialni demokrati (SD),≤100,2
1835112280145530,Sindikat Poštnih Delavcev,Saša,≤100,2
1616055965311602,Društvo e-Mobilnost Slovenija,These ads ran without a disclaimer,≤100,2
240966039259839,Slush,These ads ran without a disclaimer,≤100,163
157307490946817,Socialni demokrati Maribor,These ads ran without a disclaimer,≤100,2
253355901456286,Angelika Mlinar,These ads ran without a disclaimer,≤100,1
102238678301092,Top izdelki,Nuša Caf,≤100,2
400257777082904,Ljubica Jelušič,Socialni demokrati (SD),≤100,2
1939164669646556,NSi Ajdovščina,Jožko Premrn,≤100,5
120250914680166,EuroZprávy.cz,These ads ran without a disclaimer,≤100,1
114809489942814,Cooking Classic,These ads ran without a disclaimer,≤100,2
1688472281270558,Stranka LMŠ,These ads ran without a disclaimer,≤100,4
113827927016071,Big Sister,Marusa Lubej,≤100,10
149143795665302,NSi Zreče,These ads ran without a disclaimer,≤100,2
107123610664619,Lynx Pro Adventure,These ads ran without a disclaimer,≤100,1
233235373398168,Andrej Čuš,These ads ran without a disclaimer,≤100,4
402677536461567,OrganiCup,These ads ran without a disclaimer,≤100,2
48034275355,EPP - European People's Party,EPP - European People's Party,≤100,19
100296704772989,Wildlife Mission,These ads ran without a disclaimer,≤100,14
115366836686423,RegrowAustralia,These ads ran without a disclaimer,≤100,112
1785955144790155,Socialni demokrati Koper,Socialni demokrati,≤100,1
251705688596189,Aspectus športni center 24/7,But David,≤100,1
1378002502448433,G-sport,These ads ran without a disclaimer,≤100,1
142504106369936,IPM Inštitut,These ads ran without a disclaimer,≤100,5
360332507315783,Australian Gold Slovenija,Osterman Jure,≤100,2
335741737178809,Levica Radovljica & Bled,Levica,≤100,2
30790585231,SDS - Slovenska demokratska stranka,These ads ran without a disclaimer,≤100,1
1802190060102725,e-maribor.si,e-Maribor,≤100,11
903452459804925,My-Bracelet by Loboda,These ads ran without a disclaimer,≤100,5
1786298604995260,Frizi Beer kraft pivovarna,Dejan Krajnc,≤100,1
102846954406635,EverGreen Capsules,These ads ran without a disclaimer,≤100,1
825305624475174,Hawaiiyak,These ads ran without a disclaimer,≤100,1
103118144427643,Big Rig Racing Game,These ads ran without a disclaimer,≤100,19
310817129625465,Somersby,These ads ran without a disclaimer,≤100,3
1942970132670136,Lashbox LA Slovenija,These ads ran without a disclaimer,≤100,7
1094710717362508,Hyundai.Lifestyle,These ads ran without a disclaimer,≤100,6
670571516460787,SpodnjePodravje.si,These ads ran without a disclaimer,≤100,4
1797749590437273,Fitnes Center Starfit,These ads ran without a disclaimer,≤100,2
165754683438931,ZZD - Zveza za Dolenjsko,These ads ran without a disclaimer,≤100,2
660788524058935,Forum za enakopraven razvoj - FER,These ads ran without a disclaimer,≤100,1
167181946636051,Delo,These ads ran without a disclaimer,≤100,2
2240140432869414,LinKomp - Trgovina in Servis,LinKomp d.o.o.,≤100,5
1464480463798402,VSO TRŽIČ,These ads ran without a disclaimer,≤100,1
506627722754028,Društvo Moldavit Neprofitna Organizacija,These ads ran without a disclaimer,≤100,1
102462758427232,T20 Italy 2021,These ads ran without a disclaimer,≤100,5
1976924149229934,Lokalec Si,These ads ran without a disclaimer,≤100,3
293858104448686,PUFFI handmade,These ads ran without a disclaimer,≤100,6
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100,5
863132847189517,Гражданство ЕС - Aristipp,These ads ran without a disclaimer,≤100,3
500138606679882,SMania,These ads ran without a disclaimer,≤100,4
113544690072374,AP GIN,Lucija Murko Hajtnik,≤100,1
1341498399326049,Burger Time Slovenija,These ads ran without a disclaimer,≤100,9
2235496013147745,Neva Grašič,Grašič Neva,≤100,3
594709520657118,Matej T. Vatovec,Tašner Vatovec Matej,≤100,1
162678210637,"SLOGA, platforma NVO za razvoj, globalno učenje in humanitarno pomoč",These ads ran without a disclaimer,≤100,1
249147191559,Revija Reporter,These ads ran without a disclaimer,≤100,1
110497523924766,Ministrstvo za finance,These ads ran without a disclaimer,≤100,1
236167566483264,Teatro Miela Bonawentura,These ads ran without a disclaimer,≤100,4
114395063723130,Mabuto Hugo Škrinar m.p.,These ads ran without a disclaimer,≤100,2
242021835987488,ASEF: American Slovenian Education Foundation,These ads ran without a disclaimer,≤100,3
51722069733,icebreaker,These ads ran without a disclaimer,≤100,11
173504912667699,DNS International Teacher Training College,These ads ran without a disclaimer,≤100,21
402853403132404,BZ Photography,These ads ran without a disclaimer,≤100,1
200806410113786,BK TV,These ads ran without a disclaimer,≤100,2
352586381292,Žiga Turk,These ads ran without a disclaimer,≤100,1
1424579967840864,European Court of Auditors,These ads ran without a disclaimer,≤100,2
241711803132897,Svet kapitala,These ads ran without a disclaimer,≤100,1
196338847558789,The Bam & Boo Toothbrush,These ads ran without a disclaimer,≤100,6
193998370662069,GEN Svet energije,These ads ran without a disclaimer,≤100,1
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,≤100,102
396815627101554,CER - Sustainable Business Network Slovenia,These ads ran without a disclaimer,≤100,2
730777973687236,Tektonik kraft pivovarna,These ads ran without a disclaimer,≤100,2
115282317055375,Magazine Beacon,These ads ran without a disclaimer,≤100,1
187350871305972,FUEN - Federal Union of European Nationalities,These ads ran without a disclaimer,≤100,16
152400648234312,Novice Svet24,These ads ran without a disclaimer,≤100,3
1852520761657982,4ocean,These ads ran without a disclaimer,≤100,89
109845107083417,Bravo novel,These ads ran without a disclaimer,≤100,27
127929917258231,SD Slovenska Bistrica,These ads ran without a disclaimer,≤100,2
316002512431444,Tech@Facebook,These ads ran without a disclaimer,≤100,2
122074554119,EU Social,These ads ran without a disclaimer,≤100,5
36443658182,Večer,These ads ran without a disclaimer,≤100,2
631330526898793,D.Franklin,These ads ran without a disclaimer,≤100,10
687589164666184,MasterClass,These ads ran without a disclaimer,≤100,28
110624593850464,Waltersitalian,These ads ran without a disclaimer,≤100,1
248986568895243,Speechify,These ads ran without a disclaimer,≤100,14
1573441899601646,Hismile,These ads ran without a disclaimer,≤100,52
101406858270809,barberclubceleia,These ads ran without a disclaimer,≤100,2
198678530311717,Eko Deteljica,These ads ran without a disclaimer,≤100,1
211695042358039,Steklarski Studio Matijaž Gostečnik,These ads ran without a disclaimer,≤100,4
515443008519476,Znanost na cesti / Science on the Street,These ads ran without a disclaimer,≤100,1
154633001340558,Ifimes,These ads ran without a disclaimer,≤100,6
135399203144311,Data doo,These ads ran without a disclaimer,≤100,1
1631858323793594,Ayatana - vegan culinary,Ayatana - vegan culinary,≤100,1
118597467708,Pes moj prijatelj,These ads ran without a disclaimer,≤100,1
8002590959,Rainforest Action Network,These ads ran without a disclaimer,≤100,25
340350069863795,Levica Postojna,Levica,≤100,1
1212524292238625,Povežimo se,These ads ran without a disclaimer,≤100,1
60348462502,Laško Pivo,These ads ran without a disclaimer,≤100,2
475537709271775,Rokovi Vinogradi,These ads ran without a disclaimer,≤100,5
386623295399008,Dominik Štrakl,These ads ran without a disclaimer,≤100,3
1659523027526638,Civilna iniciativa za varovano mejo,Rojc Borut,≤100,3
123999554286896,Časnik.si - Spletni magazin z mero,These ads ran without a disclaimer,≤100,5
2235496013147745,Neva Grašič,These ads ran without a disclaimer,≤100,1
281904555771607,Gool Gadgets Go,These ads ran without a disclaimer,≤100,53
113240466988606,Lokalni komite SPS Posavje,These ads ran without a disclaimer,≤100,6
115816835104562,Deutsche Bank,These ads ran without a disclaimer,≤100,13
807754219250501,Laburistička Stranka BiH,These ads ran without a disclaimer,≤100,6
260783067293307,"EU Internal Market, Industry, Entrepreneurship & SMEs",These ads ran without a disclaimer,≤100,2
2399205093469033,Irish Tax Agency,These ads ran without a disclaimer,≤100,2
328771631175563,"Breeze: mood journal, diary",These ads ran without a disclaimer,≤100,1
317238445597,Visit Malta,These ads ran without a disclaimer,≤100,6
841230545913536,Steven Kotler,These ads ran without a disclaimer,≤100,6
207082576296571,SuperBee Wax Wraps,These ads ran without a disclaimer,≤100,8
87481778254,Morphsuits,These ads ran without a disclaimer,≤100,3
966222013563231,Večer Koroška,These ads ran without a disclaimer,≤100,1
369585276422610,Milijonar,These ads ran without a disclaimer,≤100,1
183125116821,EURES,These ads ran without a disclaimer,≤100,6
2305444013007903,Sunywayz,These ads ran without a disclaimer,≤100,4
607391652607909,Vaccines Today,These ads ran without a disclaimer,≤100,17
292443537522136,Cobags,These ads ran without a disclaimer,≤100,1
110206995729311,Oljka - stranka Slovenske Istre,These ads ran without a disclaimer,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,3
1615311422132275,TU Wien - Continuing Education Center,These ads ran without a disclaimer,≤100,2
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,41
