Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
470323203056530,Συμμαχία Πολιτών,ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ,2114,59
935543569845191,ΠΝΟΗ ΛΑΟΥ,ΠΝΟΗ ΛΑΟY,2044,72
100514261565221,Chinese Embassy in Cyprus,Georgios Kitis,2042,29
771955332942116,Χριστιάνα Ερωτοκρίτου,Christiana Erotokritou,2038,107
147547541961576,Council of the European Union,Council of the European Union,1979,237
404386316397983,Κόμμα Δικαιοσύνης - ΟΑΔ,Michael Minas,1888,59
173956835959315,Ευθύμιος Δίπλαρος - Efthimios Diplaros,Ευθυμιος Διπλαρος,1881,189
111125275639882,epic cy,epic cy,1866,11
794974070573548,Toyota Cyprus,Toyota Cyprus,1820,19
1184280198249256,Κίνημα Αλληλεγγύη,Κίνημα Αλληλεγγύη,1717,57
502944236549149,Ανδρέας Αποστόλου,Ανδρέας Α. Αποστόλου,1631,70
114157567088314,Γιώργος Διογένους - Georgios Diogenous,Γεωργιος Διογενους,1565,33
609745702447737,ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ,Eleftherios Demetriou,1398,27
305608429284,EU Environment,EU Environment,1335,70
220687858081709,Hasan Taçoy,HASAN TAÇOY,1322,12
620027974738907,Γραφείο Τύπου και Πληροφοριών - Press and Information Office,These ads ran without a disclaimer,1262,4
141366725876424,European Greens,European Greens,1251,5
270213387069072,Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou,\tGeorgia Constantinou Panayiotou,1224,17
1663243560590599,Ονούφριος Κουλλά l Onoufrios Koulla,Onoufrios Koulla,1195,99
1339801222697855,Γιώργος Δημητριάδης - George Demetriades,Georgios Demetriades,1172,40
306684270037168,Μαρίνος Μουσιούττας,Andreas Nikitaras,1126,58
28312410177,World Food Programme,These ads ran without a disclaimer,1118,26
46620712083,Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS,Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS,1063,32
2043648115906156,Alecos Markides - Αλέκος Μαρκίδης,Alecos Markides,963,28
998046016880140,Νικόλας Παπαδόπουλος,Constantinos Georgallides,955,22
2221678617878265,Coca-Cola,Coca-Cola,950,2
1938937872998528,Κωνσταντίνος Λετυμπιώτης - Konstantinos Letymbiotis,Konstantinos Letymbiotis,924,31
114666170404607,Lakis Ioannou - Γραφείο Δικαιωμάτων Πολίτη,Λακης Ιωαννου,918,60
131599480586562,Katerina Christophidou,Katerina Christophidou,891,33
169357619771189,University of Nicosia,These ads ran without a disclaimer,869,2
101131288575477,Protagonistes.com.cy,Protagonistes.com.cy,860,7
112465656970942,Θκυό Λόγια / Thkio Logia,Thkio Logia,837,64
1644214549164677,Halkın Partisi,Halkın Partisi,774,93
293704380825571,Δημοκρατικό Κόμμα,Constantinos Georgallides,759,41
156466074385246,Kıbrıs Postası,Kıbrıs Postası,757,30
102111178030734,ALPAN UZ,Uz Alpan,750,15
122074554119,EU Social,These ads ran without a disclaimer,744,5
230976897088341,Χαράλαμπος - Πάμπος Πιττοκοπίτης,Χαράλαμπος Πιττοκοπίτης,724,111
811609932267686,AKEL Türkçe,ΑΚΕΛ - AKEL,712,7
1384880214973279,Παγκύπρια Συντεχνία Ισότητα,Kyriacos Kyriacou,693,6
470323203056530,Συμμαχία Πολιτών,Δημος Κουγιουντας,684,29
151183983049330,Γιώργος Κουντούρης,Γιώργος Κουντούρης,667,56
335703007273595,5forPlanet,Eteoklis Papanastasiou,656,84
100501781957851,Μάριος Σταδιώτης - Υποψήφιος Βουλευτής Λεμεσού,Marios Stadiotis,649,14
214592115648666,Happy Hour με τον Αντρέα Γιόρτσιο,Andreas Giortsios,639,164
406404342873724,Κίνημα Οικολόγων - Συνεργασία Πολιτών,Κίνημα Οικολόγων - Συνεργασία Πολιτών,633,43
822417261217421,Dr. Eleni Stavrou - Δρ Ελένη Σταύρου,Eleni Stavrou,628,33
105824561051061,"Υφυπουργείο Έρευνας, Καινοτομίας & Ψηφιακής Πολιτικής",These ads ran without a disclaimer,600,5
311289838967373,ΚΩΝΣΤΑΝΤΙΝΟΣ ΟΔΥΣΣΕΩΣ,Κωνσταντινος Οδυσσεως,572,37
339741359534555,Katerina Panagopoulos,These ads ran without a disclaimer,562,1
101507828426717,Μάριος Πουλλικκάς - Marios Poullikkas,Marios Poullikkas,560,7
275845143290085,Ioannis Savva Archaeologist - Research Historian,Ioannis Savva,559,17
1406872809567447,Δημήτρης Παπαδάκης,Δημήτρης Παπαδάκης - Demetris Papadakis,536,23
166984250879162,Vekibris,VeKıbrıs,531,39
104680544860990,Σώτος Σάββα / Sotos Savva,Praxoulla Aresti,524,14
319277908712118,Netcast Zone,Netcast Zone,522,37
310934165676880,Sophia For Children,Sophia For Children,521,6
160132285717693,Ως Ιθάκην : Κίνημα Αλλαγής και Κάθαρσης,Ioannis Cannas,519,16
831939610501208,Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή,Marinos Cleanthous,502,9
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,499,61
131599480586562,Katerina Christophidou,These ads ran without a disclaimer,495,3
109970137454269,תביעה יצוגית לתיקון הטיפול בקורונה בארץ,These ads ran without a disclaimer,493,2
243441845686056,Τουριστικός Τύπος - Tourist Press,Antreas Erotokritou,490,67
228407760651671,Μάριος Χαννίδης,Marios Hannides,489,18
219265161533109,StudentLife.com.cy,StudentLife.com.cy,487,29
878208312216203,Prof. Dr. Niyazi Kızılyürek,Niyazi Kızılyürek,486,20
113626357005765,CITR International,CITR Cyprus,485,11
436419753766608,Παναγιώτης Σεντώνας - Panayiotis Sentonas,Παναγιώτης Σεντώνας - Panayiotis Sentonas,485,21
998046016880140,Νικόλας Παπαδόπουλος,Μανωλης Κυριακου,483,33
1450100371962753,Δήμος Αμμοχώστου,Δήμος Αμμοχώστου,482,21
237392416610109,Coca-Cola HBC Cyprus,Lanitis Bros,480,14
103538311724112,George Kourris,George Kourris - Director at CGI COMMERCIAL GENERAL INSURANCE,470,11
315840879071640,Loucas Fourlas,Loucas Fourlas,467,30
104306170943615,Γιώργος Σολωμού,Γεωργιος Σολωμου,459,35
271120899565258,Σάβια Ορφανίδου | Savia Orphanidou,Savoula Orphanidou,454,16
114633950337823,Υφυπουργείο Τουρισμού,Deputy Ministry of Tourism,451,8
574047286040162,A. Karitzis & Associates LLC,Ζαχαρίας Καψής,450,36
527351247377965,European Committee of the Regions,European Committee of the Regions,444,85
184060638403926,Pavlides Laboratory,These ads ran without a disclaimer,443,10
173342948271,Νεολαία Δημοκρατικού Συναγερμού (ΝΕΔΗΣΥ - NEDISY),Νεολαία Δημοκρατικού Συναγερμού (ΝΕΔΗΣΥ - NEDISY),440,11
1970316573002822,Şiddete Karşı Yan Yana,Şiddete Karşı Yan Yana,430,10
1510321672328078,Ανδρέας Κωνσταντίνου Δήμαρχος Αγλαντζιάς,Andreas Constantinou,430,6
553108428214366,Simos Ioannou - Σίμος Ιωάννου,Simos Ioannou,427,14
794332650955917,Fouroshiki,Fouroshiki Limited,418,6
104810994326126,De Jure,De Jure,413,70
277677495962176,Μάριος Μούγης,Marios Mouyis,388,19
112535566894357,Χρίστος Ζαννέττου - Christos Zannettou,Giorgos Zannetos,383,11
1184280198249256,Κίνημα Αλληλεγγύη,Κίνημα Αλληλεγγύη,369,29
100308438203777,Είναι η ώρα,Constantinos Georgallides,367,18
102547288547992,Πέτρος Μηνάς - Υποψήφιος Βουλευτής Λεμεσού - Αφύπνιση 2020,Petros Minas,366,38
100174771640018,Δημοσθένης Στεφανίδης,These ads ran without a disclaimer,361,2
157252641338,OANDA,These ads ran without a disclaimer,356,41
326882297995016,Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο,These ads ran without a disclaimer,349,3
162863994461073,Center for Social Innovation - CSI,Center for Social Innovation - CSI,349,10
102529745081074,Γιώτα Κουφαλίδου,Panayiota Koufalidou,346,14
600328553408402,Friedrich Ebert Stiftung - FES Cyprus,FES Cyprus,332,11
715275145197045,Dialogos,Dialogos,331,38
100288645327895,Παναγιώτης Παχωμίου,Αλεξανδρος Αλεξανδρου,330,10
240739611661,European University Cyprus,These ads ran without a disclaimer,323,1
120634585355666,LuXembourg - Let's make it happen,These ads ran without a disclaimer,322,5
184459331590578,Michalis Sophocleous,Michalis Sophocleous,321,39
453414104748271,Lefkoşa Türk Belediyesi,Atif Muezzinler,320,3
358536694500716,Άννα Κοσμά / Anna Kosma /,Anna Kosma,317,32
2675147075848707,Νέα Δημοκρατία Κύπρου,Νέα Δημοκρατία Κύπρου,311,32
1900800053503394,Ulusal Birlik Partisi,These ads ran without a disclaimer,309,13
293704380825571,Δημοκρατικό Κόμμα,Μανωλης Κυριακου,308,19
102701778528140,Δώρος Παφίτης,S.C.G Opsis Digital Ltd,307,7
252217245625469,Earth and Ocean Cyprus,Earth & Ocean,305,12
495002217621322,Lawrence Kalogreades - Psychology and Psychotherapy in Cyprus,Lawrence Kalogreades,300,2
325422097488660,Cumhuriyetçi Türk Partisi,Cumhuriyetçi Türk Partisi,300,1
376769355759242,Cumhuriyetçi Türk Partisi Gençlik Örgütü,Cumhuriyetçi Türk Partisi,295,6
111658128847068,Amnesty International,These ads ran without a disclaimer,291,7
183981211645839,Neophytos Charalambides / Νεόφυτος Χαραλαμπίδης,Νεοφυτος Χαραλαμπιδης,286,35
1555729751333078,Ersin Tatar,These ads ran without a disclaimer,281,11
794974070573548,Toyota Cyprus,Amalia Chiromeridou,274,35
103521984661356,Cyprus Forum,Zenox Ltd,273,57
1489551161093608,Trilogy Лимасол,These ads ran without a disclaimer,272,24
1656967294525083,Red Wolf,Red Wolf,270,3
157790290940020,Χαράλαμπος Θεοπέμπτου,Θεοπέμπτου Χαράλαμπος,270,16
103268228338042,Νατάσα Ιωάννου,Anastasia Ioannou,267,33
1820884184678798,Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019,These ads ran without a disclaimer,263,19
101600574720044,Tolga Atakan,Tolga Atakan,263,33
1639752569433397,Θεόδωρος Μανιταράς,Theodoros Manitaras,261,5
1473921552826370,Peletico,Peletico,261,10
108405347646957,Λίνος Τσοκκάς - Linos Tsokkas,Leonidas - Linos Tsokkas,255,21
108214251033191,Γιώργος Λυσανδρίδης - George Lysandrides,Georghios Lysandrides,255,8
104093047863641,Ανδρέας Θεοφάνους,Andreas Theophanous,254,47
1695889637360770,Hempire,These ads ran without a disclaimer,251,22
106006620830952,USR Diaspora - Cipru,Partidul Uniunea Salvati Romania,250,10
295407850902725,Anytime Online Cyprus,Anytime Online Cyprus,250,18
1405721126369385,Μιχάλης Μηνά -  Πρόεδρος Κόμμα Δικαιοσύνης,Μιχάλης Μηνά -  Πρόεδρος Κόμμα Δικαιοσύνης,249,29
244607425634139,StockWatch Cyprus,These ads ran without a disclaimer,249,7
109708957464833,Μάριος Ορφανός,Marios Orphanos,240,5
1621817474777722,Μαρίνα Γλυκή Χατζημανώλη - Marina Glykis Hadjimanolis,Christos Hadjimanolis,236,11
107152124619265,Έλενα Παπαδοπούλου Υποψήφια Βουλευτής Λευκωσίας 14,Έλενα Παπαδοπούλου,233,6
489124984493054,Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ,These ads ran without a disclaimer,231,4
1924710064268211,The Pionears Cyprus,Eleni Tsiouti,231,9
394425467361593,Dr. Fischer Cyprus,These ads ran without a disclaimer,230,9
620355444756025,Μαρίνος Κυριάκου Δήμαρχος Αγίου Αθανασίου,Androula Alkiviadou,228,8
2243589379200521,Cyclamen Project,These ads ran without a disclaimer,228,6
928438600538684,Γιώργος Αγαπίου,Γεωργιος Αγαπιου,227,73
313134405833857,LegalMatters,Christophoros Christophi,226,13
106899231054376,Enalios,Maria Avraam,224,1
116206531782887,Wise,These ads ran without a disclaimer,222,2
2388354714741824,EcoInnova,These ads ran without a disclaimer,221,2
123012451159091,Karantonis Group,Karantonis Group,220,9
420675871612712,Τομέας Κοινωνικής Πολιτικής Δημοκρατικού Κόμματος,Avgousta Faconti,220,14
178362315106,European Parliament,These ads ran without a disclaimer,219,7
711283972334118,Δρ Χρήστος Χατζηκώστας DLC,These ads ran without a disclaimer,210,4
788345414696872,Erhan Arıklı,These ads ran without a disclaimer,206,34
105582654841821,Maria Kokkinou Boege - Μαρία Κόκκινου Μπέγκε -,Μαρια Κοκκινου Μπεγκε,205,23
168662459863747,Κεντρικό Συμβούλιο ΕΔΟΝ - Central Council EDON,Κεντρικό Συμβούλιο ΕΔΟΝ - Central Council EDON,205,18
141366725876424,European Greens,These ads ran without a disclaimer,205,3
138070989548204,Νίκος Νικολαΐδης / Nicos Nicolaides,Νικος Νικολαιδης,204,13
204010523005302,UK in Cyprus - British High Commission Nicosia,These ads ran without a disclaimer,202,3
105793014658187,Dursun Oğuz,Dursun Oğuz,201,5
315840879071640,Loucas Fourlas,Isidoros Kolotas,200,2
249760808408460,Οργάνωση Νέων Επιστημόνων ΔΗΣΥ,These ads ran without a disclaimer,200,2
100165882026706,Kleanthis Koutsoftas,Kleanthis Koutsoftas,200,2
580719635325211,"Round Table 1 Nicosia, Cyprus - RT1",Round Table 1 Nicosia,200,2
396767630880373,The Duke Boutique Suites,These ads ran without a disclaimer,195,17
101440238551397,Άνθια Χριστοδούλου,Anthia Theofilou,193,12
100936455330537,Σαββας Βουτήρου - Savvas Voutirou,Savvas Voutirou,193,6
101231768104636,Cyprus Public Transport,Cyprus Public Transport,192,2
103878277828894,Φωνή Ελευθερίας,Ανδρεας Παπαελληνας,192,6
349178569593704,Αποστόλου Ιωάννης - Υποψήφιος Βουλευτής - Apostolou Ioannis,Ioannis Apostolou,189,7
108613407328077,Georgiou Makis,Apollonia Palmyri,189,7
101155998600240,Σωτήρης Ιωάννου,Σωτηρης Ιωαννου,188,24
638668976238472,Cyprus Times,Δημήτριος Χατζηαντώνη,185,15
100422741901365,Γιώργος Χατζηγιάννης,Georgios Hadjiyiannis,183,19
305608429284,EU Environment,These ads ran without a disclaimer,182,6
919105684851954,ΧΡΙΣΤΟΣ Κ. ΣΕΝΕΚΗΣ,Χριστος Σενεκης,181,14
1547289762223708,Casino İşletmecileri Birliği,Aziz Korkmaz,180,19
100398562131226,The Cyprus Political Television,Charalambos Therapis,179,20
306684270037168,Μαρίνος Μουσιούττας,Αλεξανδρος Αλεξανδρου,177,3
1570853669894501,Elias Myrianthous Βουλευτής Κ. Σ. ΕΔΕΚ Πάφου,These ads ran without a disclaimer,174,1
115653995162093,Nicos Tornaritis - Νίκος Τορναρίτης,These ads ran without a disclaimer,170,3
103371315030884,Διεθνολόγος Πέτρος Ζαρούνας,Petros Zarounas,170,7
256299421194660,Αβέρωφ Νεοφύτου - Averof Neofytou,Αβέρωφ Νεοφύτου - Averof Neofytou,170,4
107885494373225,CY-Educational Services,S. Papavassiliou Educational Services,168,3
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,162,71
1418941045019809,EKO Cyprus,Foivos Foivou,162,1
105635324852095,Αλέξης Κωνσταντίνου-Alexis Constantinou,Παναγιωτης Ευσταθιου,161,7
325340077556996,EUROPA DONNA CYPRUS,EUROPA DONNA CYPRUS,160,1
1152618878096298,Μαριέλλα Αριστείδου,Mariella Aristeidou,159,10
1803068596647618,Στέλιος Γεωργίου,Στυλιανος Γεωργιου,157,3
192502287525568,24h.com.cy,These ads ran without a disclaimer,156,4
1666888540256216,Νεολαία Οικολόγων-Young Cyprus Greens,These ads ran without a disclaimer,155,5
492377674148648,Παγκύπριο Φεστιβάλ Νεολαίας & Φοιτητών ΕΔΟΝ,Alkis Sylikiotis,150,4
355087424564148,VoteWatch Europe,These ads ran without a disclaimer,149,12
1803683629674363,Seçim Analiz,These ads ran without a disclaimer,147,7
107898832590939,European Commission,These ads ran without a disclaimer,146,5
1449052665318446,European Asylum Support Office - EASO,These ads ran without a disclaimer,145,6
277418479069194,CTP Girne İlçesi,Cumhuriyetçi Türk Partisi,144,2
328613154758514,Νέο Κύμα - Η Άλλη Κύπρος / New Wave - The Other Cyprus,Isabella Kounidou,144,15
1688405511407437,Οργάνωση Νέων Επιστημόνων ΔΗΣΥ Πάφου,Georgios Pitros,143,12
1017841565031729,Νίκος Σπύρου - Nikos Spyrou,Νικος Σπυρου,141,28
549773158424219,Oxygono,Oxygono,141,10
101719528367457,Πάμπος Χριστοδούλου -  Pampos Christodoulou,Πάμπος Χριστοδούλου,139,12
103468051635506,Νίκος Γεωργίου,Nikos Georgiou,139,15
103290268349654,Michalis Skordis,360 Chartered PR Consultants,138,3
338449099676042,SiFu Giorgio Gigs,These ads ran without a disclaimer,138,19
241026116810590,Κέντρο Εκπαιδευτικής Κατάρτισης Shiatsu Προκόπης Προκοπίου,Prokopis Prokopiou,136,3
581358692335584,Νεολαία Δημοκρατικού Κόμματος - ΝΕΔΗΚ,ΝΕΔΗΚ,135,36
846785392333726,Voice Kıbrıs Haber,VOICE,133,134
108586117646325,Χαράλαμπος Πάζαρος - Charalampos Pazaros,Χαράλαμπος Πάζαρος,133,13
737625886325105,Anonymous BEACH HOTEL,Spyros Spyrou,132,7
332523037613071,Ιακώβου Βάκης,Γιωργος Αλεξανδρου,131,7
251947318652423,Δημοκρατική Παράταξη Κυπρίων Φοιτητών Αναγέννηση,ΑΝΑΓΕΝΝΗΣΗ,131,26
177944865550775,Cyprus News,Cyprus News,130,18
169121216555235,Μακαρία Άντρη Στυλιανού,Μακαρια Αντρη Στυλιανου,130,12
173555302713353,Curves Larnaca,These ads ran without a disclaimer,130,7
100443554796863,Αιμιλία Ευαγγέλου Ξύδια-Aimilia Evangelou Xidia,Ioanna Evangelou,129,16
360808164554150,Ίδρυμα Αρχιεπισκόπου Μακαρίου Γ',These ads ran without a disclaimer,128,3
270213387069072,Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou,These ads ran without a disclaimer,127,5
104325881696989,Ανεξάρτητοι Κύπριοι Πολίτες,These ads ran without a disclaimer,127,2
878208312216203,Prof. Dr. Niyazi Kızılyürek,These ads ran without a disclaimer,126,7
733399116695923,Vouli.TV,Charalambos Therapis,126,17
1125913217430048,University of Nicosia Medical School,These ads ran without a disclaimer,125,1
106262547828612,Φωτεινή Τσιρίδου - Fotini Tsiridou,Fotini Tsiridou,125,11
810985982594990,Μιχάλης Ιωάννου - Michalis Ioannou,Avaton Communications,125,3
295407850902725,Anytime Online Cyprus,Andreas Anastasiades,123,13
111125275639882,epic cy,These ads ran without a disclaimer,123,1
159662674097761,Phedon Phedonos,Phedon Phedonos,123,19
110953617710769,Πάνος Πλατρίτης Υποψήφιος βουλευτής Αμμοχώστου Αριστίνδην εδεκ,Παναγιωτης Πλατριτης,122,7
731667146982325,Cyprus - National Emergency,Alexander Zelitchenko,122,42
106255524806329,Φίλοι Ανδρέα Θεμιστοκλέους,Cydigitalnet,121,8
100886468510131,Γρηγορία Ευριπίδου - Gregoria Evripidou,Gregoria Evripidou,121,17
455359674534839,Νίκος Σύκας - Nikos Sykas,Νικολαος Συκας,120,6
556928857821561,Onisiforos Iordanou - Ονησίφορος Ιορδάνου,Onisiforos Iordanou,119,9
333557080076083,G Valmas  cleaning & pest control Ltd CY tel:7008 77 88,These ads ran without a disclaimer,119,3
919232861444360,European Youth Event,These ads ran without a disclaimer,119,20
117799504920552,ΑΚΕΛ - AKEL,These ads ran without a disclaimer,116,3
114666170404607,Lakis Ioannou - Γραφείο Δικαιωμάτων Πολίτη,These ads ran without a disclaimer,115,6
103896194849922,Μάριος Ρούσσος,Marios Roussos,115,17
104837798005091,Πρόδρομος Αλαμπρίτης - Prodromos Alambritis,Προδρομος Αλαμπριτης,115,6
642656172469187,Kim Nicolaou - Artist,Kyriacos Nicolaou,115,3
571235809599203,Tothemaonline,Tothemaonline,114,20
264549677274777,Andreas Ttaouxis - Ανδρέας Τταουξιής,Ανδρέας Τταουξιη,112,9
1630070390636457,Πινακίδες αυτοκινήτων γάμου,These ads ran without a disclaimer,112,1
359990714123068,Οργανισμός Νεολαίας Κύπρου / Youth Board of Cyprus,Οργανισμός Νεολαίας Κύπρου / Youth Board of Cyprus,112,8
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,110,10
261958090506019,Πάνος Αναστασίου · Υποψήφιος Βουλευτής Λεμεσού · ΔΗΠΑ 2,Παναγιωτης Αναστασιου,109,3
822417261217421,Dr. Eleni Stavrou - Δρ Ελένη Σταύρου,These ads ran without a disclaimer,109,6
112532663914512,Fuat Türköz Çiner,Fuat Ciner,107,8
529931393774871,Paralimni Municipality,These ads ran without a disclaimer,105,2
445219289352830,PSD Diaspora Cipru,These ads ran without a disclaimer,104,6
121334904602662,Maria Vasiliadou Deputy President Social Democrats Party EDEK,Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ,104,30
181313018573327,Phileleftheros (Ό Φιλελεύθερος),Phileleftheros (Ό Φιλελεύθερος),104,7
100452531647793,deVere Europe,These ads ran without a disclaimer,104,2
106470571231204,ITglobal,These ads ran without a disclaimer,102,1
831939610501208,Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή,These ads ran without a disclaimer,101,3
1969039479869301,Νατάσα Ιωάννου,These ads ran without a disclaimer,≤100,2
104155561465348,Μάριος Ηλιάδης - Marios Eliades,Avaton Communications,≤100,2
609385236182625,SafeMetrix,These ads ran without a disclaimer,≤100,1
107020484724682,Πέτρος Νακούζη - Petros Nacouzi,Petros Nacouzi,≤100,2
1788557328061678,Παρατηρητήριο Τρίτης Ηλικίας Κύπρου,Dimosthenis Antoniou,≤100,2
383346945565320,Ontime Media,Ontime Media,≤100,8
335176123526601,Μιχάλης Γιακουμή - Υποψήφιος Βουλευτής Αμμοχώστου #1 ΔΗΠΑ - Συνεργασία,Michalis Giakoumi,≤100,3
112484194005573,Ρένα Γιαβάση,Dimos Kougiountas,≤100,3
103295775079959,Αντρέας Τελεβάντος,Panayiotis Efstathiou,≤100,1
117799504920552,ΑΚΕΛ - AKEL,ΑΚΕΛ,≤100,11
106904391218088,Σπύρος Χριστοφίδης- Spyros Christofides,Σπύρος Χριστοφίδης,≤100,17
598527666975286,Yiotis Jewellery,Charalampos Papachristofi,≤100,27
103060595116934,Παντελής Κώστα,Pantelis Kosta,≤100,5
118186911528334,Mediterranean Institute of Gender Studies (MIGS),Mediterranean Institute of Gender Studies,≤100,4
941527405907798,Πανίκος Λεωνίδου,Σωτηριος Παπαδοπουλος,≤100,3
129254657098019,Accept - LGBTI Cyprus,These ads ran without a disclaimer,≤100,1
431423564056198,IDEAL Air Purifiers Cyprus,Iordanis Kridiotis,≤100,8
397591464403313,Marefind,These ads ran without a disclaimer,≤100,15
108702734375349,SoundBites,Christophoros Christophi,≤100,9
104326668304681,Πρόδρομος Τσουλούπας - Μάκης,Προδρομος Τσουλουπας,≤100,2
187484578648822,Pani Pantelides Developmental Care Centre,Χρυσανθος Παντελιδης,≤100,2
1778227562441020,Αλέξανδρος - Αλέξης Χαραλάμπους,Marios Loizou,≤100,6
1651084981816691,Boobam,These ads ran without a disclaimer,≤100,12
1533230256924257,Etergo,These ads ran without a disclaimer,≤100,13
1820884184678798,Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019,Andreas Andreou,≤100,12
105654158058004,Theano Kalavana,Theano Kalavana,≤100,9
104848171350469,Andreas G. Christodoulou - Ανδρέας Γ. Χριστοδούλου,Ανδρεας Χριστοδουλου,≤100,22
492377674148648,Παγκύπριο Φεστιβάλ Νεολαίας & Φοιτητών ΕΔΟΝ,These ads ran without a disclaimer,≤100,7
166984250879162,Vekibris,These ads ran without a disclaimer,≤100,17
101463311965634,Γεώργιος Παπαδόπουλος-Georgios Papadopoulos,Παναγιωτης Ευσταθιου,≤100,2
101965784487870,Γιώργος Γεωργίου,Georgios Georgiou,≤100,7
104705784234532,Keep our sand and sea plastic-free,Keep our sand and sea plastic-free,≤100,5
103469391602268,Δήμος Γεωργιάδης - Demos Georgiades,Δημοσθενης Γεωργιαδης,≤100,7
1704786759802929,Μιχάλης Βασιλείου - Michalis Vasileiou,Μιχάλης Βασιλείου,≤100,4
112484194005573,Ρένα Γιαβάση,Δημος Κουγιουντας,≤100,3
1985858501691776,Birleşik Kıbrıs Partisi,These ads ran without a disclaimer,≤100,11
1793510380925494,USR Diaspora,These ads ran without a disclaimer,≤100,11
1185000461662514,Metgin,These ads ran without a disclaimer,≤100,2
105904571520508,ΠΡΩΤΑ η Κύπρος,Λεωνιδας Ιωαννου,≤100,2
325422097488660,Cumhuriyetçi Türk Partisi,These ads ran without a disclaimer,≤100,4
1790421457837296,Μάριος Πελεκάνος - Marios Pelekanos,Marios Pelekanos,≤100,5
146244086011398,Dr. Faiz Sucuoğlu,These ads ran without a disclaimer,≤100,11
106407737483779,Συμμαχία Γυναικών,Δημος Κουγιουντας,≤100,3
2196859477243731,Antonis Theocharous,Antonios Theocharous,≤100,11
106826124673131,Θεοδώρα Κυριάκου - Υπ. Βουλευτής ΔΗΠΑ,Σωτηριος Παπαδοπουλος,≤100,3
103295775079959,Αντρέας Τελεβάντος,Αντρέας Τελεβάντος,≤100,3
