Page ID,Page Name,Disclaimer,Amount Spent (SEK)
1177015185803869,Textilsmart,Naturvårdsverket,6940
157164123601,Trafikverket,Trafikverket,6838
631884690229029,Klimatsmart vardag,Örebro kommun,6751
361300916858,Vy Bus4You,Anna-Karin Mooren,6507
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,6375
101732614555355,Freebo Sverige,Freebo AB,6281
280313835329493,Officersförbundet,Officersförbundet,6264
104868656264137,Quorn,These ads ran without a disclaimer,6249
280875784474,Löfbergs,Löfbergs,6176
270592853332987,Alternativ för Sverige,Alternativ för Sverige,6122
829011830554926,Premium Lifestyle Club,Jonas Eriksson,6107
378078532701117,Bosch Car Service Bilverkstad,These ads ran without a disclaimer,5901
19746853632,Djurens Rätt,Djurens Rätt,5857
496067290759872,LRF Jag bryr mig,These ads ran without a disclaimer,5845
116155191929039,Gårdssällskapet,Gårdssällskapet,5696
601924389861969,Svea Solar Sverige,These ads ran without a disclaimer,5685
152343168813435,Informationscentrum för hållbart byggande,Informationscentrum för hållbart byggande,5678
148926808494478,Synsam,Synsam Sverige,5665
103457111315098,Vänsterpartiet Örebro Kommun,Vänsterpartiet Örebro kommun,5611
135535579842556,Läkarförbundet,Läkarförbundet,5576
107661276615407,Enkla Kassen,Enkla Kassen,5572
212049035488183,The Hunger Project Sverige,Hungerprojektet,5568
151450234896857,Barndiabetesfonden,Barndiabetesfonden,5548
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,5490
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,5383
113710601984970,Barnfonden,Barnfonden,5361
15223945415,Svenska kyrkan,Svenska kyrkan,5333
19746853632,Djurens Rätt,These ads ran without a disclaimer,5225
191293334563233,Clio,Clio,5220
118943054880945,Annie Lööf,Centerpartiet,5163
1133304143374162,Tullverket,KSMG,5155
361313524734299,Alivia,Alivia,5154
334318366655425,Facebook,Facebook,5112
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,5051
661702230515862,Ebba Busch,Kristdemokraterna,4890
273053169937029,ClimateHero,ClimateHero,4878
219410318157271,Läkarmissionen,Läkarmissionen,4821
141366725876424,European Greens,European Greens,4819
614939535271869,Tobias Baudin,Kommunal,4725
150057951690751,OKQ8,These ads ran without a disclaimer,4666
767749640051136,Heléne Fritzon,Socialdemokraterna,4631
119450207545,Almega,Almega AB,4617
1591202340989596,Bygg Klimatsmart,Informationscentrum för hållbart byggande,4616
442263832573462,MittJobb,MittJobb,4550
273053169937029,ClimateHero,ClimateHero AB,4476
176407156115,OLW,These ads ran without a disclaimer,4460
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,4453
182933185135,Skogsindustrierna,Skogsindustrierna,4438
107898832590939,European Commission,These ads ran without a disclaimer,4432
59324455950,UNICEF Sverige,These ads ran without a disclaimer,4412
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,4356
116898726366043,Skatteverket - Företag,Skatteverket - Företag,4355
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,4327
255497147555,Outnorth,Outnorth,4318
799634660143537,Arbetsmarknadsnytt,Arbetsmarknadsnytt,4280
110605492300,RFSL,RFSL,4258
177327255619338,Finspångs kommun,Finspångs kommun,4184
399044617221,Läraren,Lärarnas tidning,4149
118090278221826,Erikshjälpen,Erikshjälpen,4142
194584990588253,Vattenfall,Vattenfall Sverige,4075
119647334855044,Telinet Energi Sverige,Telinet,4074
297546973785228,Vänsterpartiet Orebro Kommun,Vänsterpartiet Örebro kommun,3989
56002955332,Jörgen Warborn,Moderaterna,3952
234172635050,Forum för levande historia,Forum för levande historia,3940
112721127296622,Rena Resan,Region Örebro län,3910
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,3847
109612275862342,Liberalerna Kumla,Liberalerna Kumla,3841
171919835807,TCO,TCO,3753
1884410665176817,Frösunda Personlig Assistans,Quist Martin Wetiono,3697
195379633820701,Svenskt Kött,Svenskt Kött,3680
1516836921924490,Sverigedemokraterna Örebro kommun,SD Örebro kommun,3599
952158124988143,Pinky Pine,These ads ran without a disclaimer,3595
365318283559965,Spotify,Spotify,3589
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",3580
103915918247717,Bulletin,Bulletin,3516
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,3482
347422875756487,Magnus Claesson Centerpartiet Kumla,Magnus Arvid Claesson,3476
108009643922048,Christian Liljenhed - Liberalerna,Christian Liljenhed,3450
140417992681511,Clowner utan Gränser,Clowner utan Gränser,3400
101046821819253,Planethjältar,WWF,3305
160989331158715,klimatkompensera.se,klimatkompensera.se,3273
710383215713602,Special Nest,Special Nest,3273
347852331958080,En Företagares Vardag,Eriksson Mats Ove,3226
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,3217
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,3193
153985509353,Holmgrens Bil,Holmgrens Bil,3144
430535663641398,Kristdemokraterna i Örebro län,Cesar Eje Alexander,3132
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,3117
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,3078
172441106275050,KPA Pension,These ads ran without a disclaimer,3065
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,3038
208751565805849,Stiftelsen Expo,Stiftelsen Expo,3029
161513867384504,Giving People,Giving People,3012
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,2966
209271425846739,Open Doors Sverige,Open Doors Sverige,2963
155535611147164,GS,GS-facket,2958
237813956289260,Maskrosbarn,Maskrosbarn,2934
498055310222383,UD Resklar,Utrikesdepartementet,2929
120633071295935,Fairtrade Sverige,Fairtrade Sverige,2916
2337692372925538,Reformisterna,Reformisterna,2884
1773525662972524,Socialdemokraterna Hallsbergs kommun,Lars Billström,2868
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,2849
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,2836
264875033604598,Extra Tuggummi,Alexandra Casquilho,2800
368972829945550,AP7 Statens premiepensionsfonder,AP7,2791
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,2783
273644476088862,Fiat,FCA Sweden,2763
22561206841,MAX Burgers,Max Burgers,2750
1928591733901079,Brf-mappen,These ads ran without a disclaimer,2738
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,2673
135251863288,Polisförbundet,Polisförbundet,2656
100650935646,Skiftet,Skiftet,2651
1622018661360930,Moderaterna i Örebro län,These ads ran without a disclaimer,2610
294275997335715,Advania Sverige,Advania Sverige,2607
1047016558650888,Yrkesdörren,ÖppnaDörren,2590
112513375470294,Feministiskt initiativ,Feministiskt initiativ,2586
212604496324,Fackförbundet ST,Fackförbundet ST,2576
369122343101775,e.on,These ads ran without a disclaimer,2553
240615119468992,Kristdemokraterna i Degerfors,Johansson Jan Ove Mikael,2549
120477444659925,Svensk Handel,Svensk Handel,2531
169505510419467,Socialdemokraterna i Karlskoga,Lena Mileraux,2518
109067724119285,hyllningsklader.se,Frankieboy,2517
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,2501
76677247875,Wikimedia Sverige,Wikimedia Sverige,2499
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),2499
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2485
224009747651167,Socialdemokraterna i Örebro län,Sandstorm Jonas Marcus,2476
112243630493418,Speedy Spel,These ads ran without a disclaimer,2466
216311481960,Bill Gates,These ads ran without a disclaimer,2435
476930319155435,Orthex,Orthex,2428
115317275164993,RFSU,RFSU,2422
149671858392184,Miljöpartiet de gröna i Örebro,Folkeson Katarina Therese,2422
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,2404
388964421149126,Liberalerna Örebro län,Liberalerna i Örebro län,2403
455521331205717,Arvsfonden,Arvsfonden,2402
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,2396
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,2389
80386149597,ABF,ABF,2388
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,2350
101376125280259,Sträck ut en hand,Läkarmissionen,2343
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,2314
988106004636766,SAVR,These ads ran without a disclaimer,2271
37267060518,Världens Barn,Världens Barn,2266
183257281869053,Nestlé,Nestlé,2255
273053169937029,ClimateHero,These ads ran without a disclaimer,2251
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,2199
125809117477618,Recycla.se,These ads ran without a disclaimer,2193
163305633746125,Karneval förlag,Holviks,2182
328754490337,Vårdförbundet,Vårdförbundet,2179
951217261634608,Naturvårdsverket,Naturvårdsverket,2175
62185934430,Olof Palme International Center,Olof Palme International Center,2159
640780126093378,Norstedts Juridik,Norstedts Juridik,2146
327986101144,NA,These ads ran without a disclaimer,2141
61602439009,NCC,NCC,2104
634151680054842,Assistentjobb i JAG,JAG Personlig assistans,2099
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,2092
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),2073
408171019221426,Slöseriombudsmannen,Skattebetalarna,2059
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,2058
186513678039755,Fortum Sverige,These ads ran without a disclaimer,2049
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,2022
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,2019
1829725353928210,Tomas Tobé,Moderaterna,2004
114411691995670,Moderatkvinnorna,Moderatkvinnorna,1973
602053453278014,NIBE,Carla Lind Andersson,1958
466531623734110,Unga Reportrar,Håll Sverige Rent,1953
296423575695,Afrikagrupperna,Afrikagrupperna,1943
608975645850217,Vattenfall Sverige,Vattenfall Group,1925
273755455974802,Socialdemokraterna Värmland,Socialdemokraterna Värmland,1920
996264337099052,Arabiska Teatern / أرابيسكا تياترن,Arabiska Teatern / أرابيسكا تياترن,1909
770859709613264,PwC Sverige,PwC Sverige,1905
159259457556979,Moderaterna Kumla,Moderaterna Kumla,1901
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",1883
1429379000693011,Solinnovation.se,These ads ran without a disclaimer,1882
414884688611657,IVECO,These ads ran without a disclaimer,1881
636103536446815,Johan Danielsson,LO Sverige,1850
172455246970,Sweco,Sweco,1847
585837208126176,Naturbruksförvaltningen,Naturbruksförvaltningen,1845
430535663641398,Kristdemokraterna i Örebro län,Kristdemokraterna i Örebro län,1805
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,1790
1616562981695494,Barnsmart,These ads ran without a disclaimer,1774
20393019390,mymuesli,These ads ran without a disclaimer,1773
179931025357058,Kommunal,These ads ran without a disclaimer,1769
100642360004457,Unga Feminister,Unga Feminister,1765
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,1756
382243262003,Plan International Sverige,These ads ran without a disclaimer,1745
304506059702034,Tidningen Fönstret,Tidningen Fönstret,1738
28237261288,IOGT-NTO,IOGT-NTO,1735
175656912484553,Unionen,These ads ran without a disclaimer,1727
259503044175168,Barnvagnsmarschen,RFSU,1726
124892400864698,Företagarna,Företagarna,1722
138739162831736,ABB,ABB,1721
1532024840379422,Rättvisa bilskatter,Martin Eriksson,1695
404799406383484,myNanny,These ads ran without a disclaimer,1672
109098320518639,Dogoodel.,Veeradeth Thamhaksa,1656
185230521507744,Kommunalarbetaren,Kommunalarbetaren,1651
194161494007049,Centerpartiet i Örebro,Oscar Undevall,1641
123337624363698,Volvo Car Sverige,Volvo Car Sverige,1632
899603916845362,JAG Personlig assistans,JAG Personlig assistans,1631
106548512712870,Klarna,These ads ran without a disclaimer,1627
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,1625
103314093107115,Länsförsäkringar Bergslagen,These ads ran without a disclaimer,1621
347852331958080,En Företagares Vardag,En Företagares Vardag,1620
221292842061953,Love my country,These ads ran without a disclaimer,1609
812213475510282,UF Örebro - Utrikespolitiska föreningen,Utrikespolitiska Föreningen Örebro,1600
267558189923974,Estrella,Estrella,1598
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,1593
125440780804852,Childhood,Childhood,1582
238291762898419,ECOKRAFT AB,These ads ran without a disclaimer,1580
79587079066,Ljus i Öster,Erik Thunberg,1578
114526821939129,Arla,Arla,1574
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,1562
840264879353861,Ellevio,Jonatan Björck,1560
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,1526
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,1522
166819093366519,UN Women Sverige,UN Women Sverige,1517
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,1517
251829904829983,David Lega,David Lega,1511
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,1506
183174951720116,Skogaholm,Esatto,1501
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,1499
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,1487
1307727569320278,Moderaterna i Arboga,Soderland Anders Mikael,1481
685746988175151,Kry,These ads ran without a disclaimer,1480
189736311810878,Centerpartiet i Hällefors,Nygren Ingemar Tobias,1478
473590032845127,Tankesmedjan Futurion,Futurion,1468
105353814867299,Grytorochkastruller,Svenska Brasserier,1466
145401631365,SSAB,Esatto,1457
217391588404948,Katalys,Katalys,1452
223141487866750,Socialdemokraterna Örebro kommun,Bygden Alexander Erik Sebastian,1450
159701814199732,Business Sweden,Business Sweden,1445
508303959269502,Svenska Kyl & Värmepumpföreningen,Cecilia Branting,1419
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,1418
537053146327418,Readly,These ads ran without a disclaimer,1390
112338252157105,Viskadalen,Viskadalen,1361
1359442884155278,Järvaveckan,Stiftelsen The Global Village,1359
366598357326886,Mean deposition,These ads ran without a disclaimer,1355
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,1345
799284903479521,Hyresgästföreningen region Mitt,Collin Petra Jessica,1344
195379633820701,Svenskt Kött,These ads ran without a disclaimer,1323
325212711627446,Biovisor,Biovisor Healthcare AB,1303
707297726005994,Mänskliga rättigheter i Örebro,Örebro kommun,1301
169872296400480,gop,Glasfiber & Plastprodukter AB,1288
149138441769539,SOURCE,KSMG,1270
166237054048166,MyPick,These ads ran without a disclaimer,1263
175409944016081,Min hållbara karriär,Naturvetarna,1252
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,1242
108476980690724,VOTO,These ads ran without a disclaimer,1242
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,1240
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,1227
239855722130,Nyhetsmagasinet Fokus,Fokus,1225
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,1224
1531207330504867,Solkraft Sverige - en del av Bravida,Solkraft Sverige,1218
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,1211
1440827192814915,Vårdföretagarna,Vårdföretagarna,1210
165345187194459,Comfort,Comfort,1206
334691179891,Swedavia,Swedavia,1193
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,1193
237287320360804,Omtanke.today,Jenny Fors,1188
251829904829983,David Lega,Kristdemokraterna,1181
95044806149,Democrats Abroad Sweden,Democrats Abroad,1165
114603753626064,Du kan göra skillnad,ActionAid Sverige,1149
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,1146
143375352357454,En bok för alla,En bok för alla AB,1127
176631859160939,Sverigedemokraterna Örebro län,Anders Arne Fredrik Dahlberg,1125
378638422760827,Forward Energy,Forward Energy AB,1116
132266740623,Liberalerna,These ads ran without a disclaimer,1110
1530370053926078,Vision Chef,Vision,1104
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,1102
102466371208854,Fertilitetskollen,Gedeon Richter,1096
189332844828330,Medborgerlig Samling,Medborgerlig Samling,1089
103997904708356,M-lotten,M-Lotten,1084
1773525662972524,Socialdemokraterna Hallsbergs kommun,These ads ran without a disclaimer,1070
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,1069
1700525460180235,Arbetet Global,Arbetet Global,1068
111005714391,Scouterna,Scouterna,1061
130148200513245,Amazon Watch Sverige,Alex Brekke,1049
112338252157105,Viskadalen,Carin Elisabeth Carlström,1045
1558123334435806,War Child Sweden,War Child,1038
223053457729155,Unga Örnar,Unga Örnars Riksförbund,1036
727583257436235,Carl von Linnékliniken,Jesper Sjöström,1023
150021835034399,XXL Sport & Vildmark,These ads ran without a disclaimer,1023
137013703017885,Svensk fotboll,Svensk fotboll,1022
251324658704719,Streamify,These ads ran without a disclaimer,1020
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,1015
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,1012
154119694653902,Visit Mariestad,These ads ran without a disclaimer,1012
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,1009
877007112330399,Cross Sportswear,These ads ran without a disclaimer,1007
165548093623010,Lekebergs kommun,Carolina Jenneborg,1000
357453258411,Naturvetarna,Johanna Rösth,996
369337099772743,Skanska Sverige,Skanska Sverige,991
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,989
120745044633792,Lunds universitet,Lunds universitet,987
699391876922779,Veronica Magnusson,Vision,985
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,979
355060434560962,Reach for Change,Reach for Change,975
314872662206,Ekonomifakta,Ekonomifakta,968
383511565045309,Region Värmland,These ads ran without a disclaimer,965
112644953916525,Facklig Vänster,Vänsterpartiet,960
355819811185620,Arba Kokalari,Moderaterna i Stockholms stad och län,959
219410318157271,Läkarmissionen,Rosell Hanna Maria,955
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,950
111318024018750,Willhelm Sundman,Liberalerna i Örebro län,946
135866849759327,Sustainergies,Sustainergies,945
268608766607208,Svensk Tidskrift,Svensk Tidskrift,945
212648058838987,Träffpunkt Idrott,Axel Birgerstam,944
540799486089503,Allan Widman,Liberalerna,936
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,933
1404726273155127,Bli Miljönär-vänlig,Amanda Jaako,931
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,923
130022160902,Fastighetsbyrån,Fastighetsbyrån,922
312916959122730,Bostadspolitik.se,Kristina Gill,915
135566233221900,Vitalis,Svenska Mässan,897
460395575572,Kundkraft,Kundkraft,895
180701415377239,Aktion Rädda Vättern,Aktion Rädda Vättern,893
646148725543687,SelmaStories,SelmaStories,889
150453111655854,Folkbildningsrådet,Elin Sundling,874
539297539496434,Dagens Samhälle,Dagens Samhälle,871
206655259373987,ABF Västra Västmanland,Larsson Karl Ulrik,870
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,868
130666626950917,Öresundskraft,Öresundskraft,860
124819254209264,Försvarsmakten,These ads ran without a disclaimer,847
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,843
118653498212819,National Geographic,These ads ran without a disclaimer,836
100283070150569,Sverigedemokraterna Karlskrona,SD Karlskrona,827
386516671455892,Tage Rejmes Bil,Tage Rejmes Bil AB,818
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),817
132008873631170,Skatteverket,Skatteverket,813
1557508081238895,Dagens Samhälle Jobb & Karriär,Sara Lundblad,812
344490105376,Årstiderna,Årstiderna,810
324914190902686,Magasinet Paragraf,Magasinet Paragraf,803
177342259513521,Otovo Solar,These ads ran without a disclaimer,802
118191008217331,Handelsbanken,Handelsbanken,800
819100341608134,Switchr,Jonathan Galovan,798
109612275862342,Liberalerna Kumla,Liberalerna i Örebro län,798
337086006951883,Jessica Polfjärd,Moderaterna,797
114772146573324,Stoppa psykisk ohälsa,Bygden Alexander Erik Sebastian,791
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,791
361313524734299,Alivia,These ads ran without a disclaimer,780
1591202340989596,Bygg Klimatsmart,These ads ran without a disclaimer,779
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,776
164732593563582,Söderberg & Partners,Söderberg & Partners,771
1042091032500520,Kvartal,Kvartal,771
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,770
513322965515580,Socialdemokraterna Kumla,Andersson Lars Thomas,770
130927360876045,FPlus – nyhetstjänsten för företagsamma,These ads ran without a disclaimer,767
