Page ID,Page Name,Disclaimer,Amount Spent (SEK)
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,15204
1409496505838142,Doktor.se,These ads ran without a disclaimer,14377
108184264291841,Frankful,Frankful,14338
17775970938,Cancerfonden,Cancerfonden,14229
161213770567846,Operation Smile Sverige,Operation Smile Sverige,13547
118736418170998,Arbetsförmedlingen,Arbetsförmedlingen,13445
294378704099,FELIX,FELIX,13282
115198178364,Kristdemokraterna,Kristdemokraterna,12044
108492218918,IF Metall,IF Metall,11810
186513678039755,Fortum Sverige,Fortum Sverige,11640
308075749348969,Svenskt Näringsliv Kronoberg,Svenskt Näringsliv,11398
24574889995,Charlie Weimers MEP,Charlie Weimers,11334
191359334218856,Internetstiftelsen,Internetstiftelsen,11232
175656912484553,Unionen,Unionen,11203
115219002018409,Miljöpartiet de gröna i Växjö,Miljöpartiet de gröna i Växjö,11144
91818886532,We Effect,We Effect,10931
369337099772743,Skanska Sverige,Skanska Sverige,10355
234282713350536,Moderaterna Kronoberg,Moderaterna Kronoberg,10320
279974638809211,Oxfam Sverige,Oxfam Sverige,10200
110723197258182,Sverige inför verkligheten,Tankesmedjan Tiden,9956
196279137437005,Kristdemokraterna Växjö,Chavez Avelar Ricardo Arturo,9595
109886133732943,RESCUE - Sverige,RESCUE – Sverige,9446
237187386324119,Frälsningsarmén,Frälsningsarmén,9260
166859653342254,Roks - mot mäns våld mot kvinnor,Roks - mot mäns våld mot kvinnor,9125
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,9107
176407156115,OLW,OLW,8180
935167936599501,CSN,CSN,8175
126840196572,Kia Motors Sweden,Kia Motors Sweden,7990
133536819999319,SOS Barnbyar,SOS Barnbyar,7990
211654172200965,Pantamera,Pantamera,7909
153270724787,Amnesty International Sverige,Amnesty International Sverige,7892
368972829945550,AP7 Statens premiepensionsfonder,AP7 Statens pensionsfonder,7678
602053453278014,NIBE,NIBE,7555
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,7515
116032393137834,Jessica Stegrud MEP,Jessica J Stegrud,7447
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,7380
643137272398136,Sverige för UNHCR,Viva Media,7335
107898832590939,European Commission,European Commission,7234
371791194529,Världsnaturfonden WWF,These ads ran without a disclaimer,7210
262695680545557,Moderaterna i Växjö kommun,Moderaterna Kronoberg,6975
131257053599743,AMF,AMF,6716
163820136238,LO Sverige,LO Sverige,6711
2194546487442221,Neste,Neste,6655
104424181445833,Hela Sverige mot Hungerpandemin,We Effect,6649
171884817870,Lärarförbundet,Lärarförbundet,6624
291973617241,Ben & Jerry's,Ben & Jerry's,6496
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,6484
178362315106,European Parliament,These ads ran without a disclaimer,6419
1797724450537743,GoClimate,Go Climate Neutral,6417
717523045086468,Johanna Jaara Åstrand,Lärarförbundet,6354
214856611410,Svenska Postkodlotteriet,Svenska Postkodlotteriet,6254
175843834306,WaterAid Sverige,WaterAid Sverige,6170
208619589270223,Nextory,These ads ran without a disclaimer,6161
182933185135,Skogsindustrierna,Skogsindustrierna,5986
132266740623,Liberalerna,Liberalerna,5929
261455205686,LRF,LRF,5919
105235179512713,WW ViktVäktarna,WW ViktVäktarna,5911
177342259513521,Otovo Solar,These ads ran without a disclaimer,5908
1753266461644353,Socialdemokraterna Markarydskommun,Socialdemokraterna Markarydskommun,5765
314283591054,Byggnads,Byggnads,5765
412192732132640,ECPAT Sverige,ECPAT Sverige,5761
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,5747
101031531768338,Mer än ett leende,Operation Smile Sverige,5707
178945208783463,Willys,Willys,5669
1545369075688158,Brottsofferjouren Sverige,Projekt Swevic,5616
238291762898419,ECOKRAFT AB,ECOKRAFT AB,5567
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,5493
399863096781774,Mind,Mind,5179
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,5157
61602439009,NCC,NCC,5135
554520268281045,Doconomy,Doconomy,5065
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,5064
496067290759872,LRF Jag bryr mig,LRF Jag bryr mig,4961
249195615122371,Sara Skyttedal,Sara Skyttedal,4881
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,4774
188821514474911,Preem,Preem,4680
120797374935881,Vida Gruppen,Axel Thorén,4675
113710601984970,Barnfonden,Barnfonden,4642
323156205347,Vänsterpartiet,Vänsterpartiet,4635
2048371868720619,Cell Solar Nordic AB,Filip Waak,4620
133910158381,Saco,Saco,4459
270592853332987,Alternativ för Sverige,Alternativ för Sverige,4378
110813562940,Vision,Vision,4303
193718334685636,Miljöpartiet i Alvesta,These ads ran without a disclaimer,4040
121489607875162,Vänsterpartiet Växjö,These ads ran without a disclaimer,3976
829011830554926,Premium Lifestyle Club,Jonas Eriksson,3864
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,3823
104868656264137,Quorn,These ads ran without a disclaimer,3794
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,3752
601924389861969,Svea Solar Sverige,These ads ran without a disclaimer,3751
121489607875162,Vänsterpartiet Växjö,Kleinhenz Björn Joachim Mickael,3728
148926808494478,Synsam,Synsam Sverige,3676
280313835329493,Officersförbundet,Officersförbundet,3517
1177015185803869,Textilsmart,Naturvårdsverket,3503
151450234896857,Barndiabetesfonden,Barndiabetesfonden,3481
19746853632,Djurens Rätt,Djurens Rätt,3469
661702230515862,Ebba Busch,Kristdemokraterna,3450
153028052500,Kvinna till Kvinna,Kvinna till Kvinna,3436
334318366655425,Facebook,Facebook,3434
56002955332,Jörgen Warborn,Moderaterna,3433
212049035488183,The Hunger Project Sverige,Hungerprojektet,3298
152343168813435,Informationscentrum för hållbart byggande,Informationscentrum för hållbart byggande,3264
15223945415,Svenska kyrkan,Svenska kyrkan,3227
116898726366043,Skatteverket - Företag,Skatteverket - Företag,3151
614939535271869,Tobias Baudin,Kommunal,3081
273053169937029,ClimateHero,ClimateHero,3074
19746853632,Djurens Rätt,These ads ran without a disclaimer,3048
135535579842556,Läkarförbundet,Läkarförbundet,2996
118943054880945,Annie Lööf,Centerpartiet,2967
361313524734299,Alivia,Alivia,2966
176407156115,OLW,These ads ran without a disclaimer,2935
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,2926
141366725876424,European Greens,European Greens,2904
107221887331261,Exakt24,Pavel Gamov,2867
399044617221,Läraren,Lärarnas tidning,2859
194584990588253,Vattenfall,Vattenfall Sverige,2850
496067290759872,LRF Jag bryr mig,These ads ran without a disclaimer,2833
799634660143537,Arbetsmarknadsnytt,Arbetsmarknadsnytt,2771
107898832590939,European Commission,These ads ran without a disclaimer,2751
219410318157271,Läkarmissionen,Läkarmissionen,2728
157164123601,Trafikverket,Trafikverket,2726
191293334563233,Clio,Clio,2706
2100149783361416,Jobba i Alvesta kommun,KSMG,2705
59324455950,UNICEF Sverige,These ads ran without a disclaimer,2674
150057951690751,OKQ8,These ads ran without a disclaimer,2654
255497147555,Outnorth,Outnorth,2622
1884410665176817,Frösunda Personlig Assistans,Quist Martin Wetiono,2578
1753266461644353,Socialdemokraterna Markarydskommun,These ads ran without a disclaimer,2543
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,2542
273053169937029,ClimateHero,ClimateHero AB,2525
1133304143374162,Tullverket,KSMG,2521
1591202340989596,Bygg Klimatsmart,Informationscentrum för hållbart byggande,2505
280875784474,Löfbergs,Löfbergs,2503
138031150110651,Kristdemokraterna Kronoberg,Chavez Avelar Ricardo Arturo,2457
110605492300,RFSL,RFSL,2431
328463587686363,Biogas till folket,Miljöfordon Sverige,2409
182933185135,Skogsindustrierna,Skogsindustrierna,2382
118090278221826,Erikshjälpen,Erikshjälpen,2380
116155191929039,Gårdssällskapet,Gårdssällskapet,2378
119647334855044,Telinet Energi Sverige,Telinet,2348
171919835807,TCO,TCO,2313
2337692372925538,Reformisterna,Reformisterna,2307
234172635050,Forum för levande historia,Forum för levande historia,2303
140417992681511,Clowner utan Gränser,Clowner utan Gränser,2278
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,2153
455521331205717,Arvsfonden,Arvsfonden,2142
329885883718979,Stefan Löfven,Socialdemokraterna,2126
365318283559965,Spotify,Spotify,2102
1757191391203190,Proethos fond,Proethos AB,2096
155535611147164,GS,GS-facket,2088
347852331958080,En Företagares Vardag,Eriksson Mats Ove,2076
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,2076
103915918247717,Bulletin,Bulletin,2074
1941736302747070,Världens Chans,Världens Chans,2038
952158124988143,Pinky Pine,These ads ran without a disclaimer,2029
746491858766619,Region Jönköpings län,Region Jönköpings län,1994
120633071295935,Fairtrade Sverige,Fairtrade Sverige,1947
710383215713602,Special Nest,Special Nest,1945
160989331158715,klimatkompensera.se,klimatkompensera.se,1938
147416461965256,Vänsterpartiet i Älmhult,Nilsson Jerker Jan Inge,1935
273644476088862,Fiat,FCA Sweden,1928
107661276615407,Enkla Kassen,Enkla Kassen,1928
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,1927
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1924
101046821819253,Planethjältar,WWF,1904
172441106275050,KPA Pension,These ads ran without a disclaimer,1900
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,1888
369122343101775,e.on,These ads ran without a disclaimer,1876
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,1831
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,1759
139767876088719,Skandia,Skandia,1756
100283070150569,Sverigedemokraterna Karlskrona,SD Karlskrona,1743
264875033604598,Extra Tuggummi,Alexandra Casquilho,1707
22561206841,MAX Burgers,Max Burgers,1706
208751565805849,Stiftelsen Expo,Stiftelsen Expo,1700
237813956289260,Maskrosbarn,Maskrosbarn,1693
757931234599499,Eric Luth,Eric Luth – Centerpartiet,1684
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,1678
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,1647
1847145068882499,Affärsverken,Affärsverken,1642
449577235139576,Socialdemokraterna i Ljungby kommun,Matija Rafaj,1628
216311481960,Bill Gates,These ads ran without a disclaimer,1626
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,1616
368972829945550,AP7 Statens premiepensionsfonder,AP7,1615
112513375470294,Feministiskt initiativ,Feministiskt initiativ,1615
120477444659925,Svensk Handel,Svensk Handel,1604
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,1583
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,1562
172455246970,Sweco,Sweco,1557
476930319155435,Orthex,Orthex,1541
112243630493418,Speedy Spel,These ads ran without a disclaimer,1528
119450207545,Almega,Almega AB,1526
1829725353928210,Tomas Tobé,Moderaterna,1498
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,1497
309283471958,Hyresgästföreningen Region Sydost,Mats Olof Claesson,1480
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,1480
101376125280259,Sträck ut en hand,Läkarmissionen,1475
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,1466
508303959269502,Svenska Kyl & Värmepumpföreningen,Cecilia Branting,1455
80386149597,ABF,ABF,1454
101694568427294,Baggy,These ads ran without a disclaimer,1446
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1441
100650935646,Skiftet,Skiftet,1438
125674417545908,Centerpartiet Kronoberg,Centerpartiet Kronoberg,1436
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,1432
109067724119285,hyllningsklader.se,Frankieboy,1422
708835582620733,Centerpartiet Ljungby,These ads ran without a disclaimer,1411
273053169937029,ClimateHero,These ads ran without a disclaimer,1405
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,1402
135251863288,Polisförbundet,Polisförbundet,1397
1047016558650888,Yrkesdörren,ÖppnaDörren,1392
186258296859,Kommunistiska Partiet i Växjö,"Kommunistiska Partiet, Växjö",1386
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,1381
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,1377
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,1350
37267060518,Världens Barn,Världens Barn,1344
115317275164993,RFSU,RFSU,1341
212604496324,Fackförbundet ST,Fackförbundet ST,1336
429281013874289,Kalmarsundsveckan,Alarmstreet,1334
62185934430,Olof Palme International Center,Olof Palme International Center,1327
124892400864698,Företagarna,Företagarna,1325
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,1321
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,1319
185230521507744,Kommunalarbetaren,Kommunalarbetaren,1313
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,1293
951217261634608,Naturvårdsverket,Naturvårdsverket,1292
163305633746125,Karneval förlag,Holviks,1290
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,1279
636103536446815,Johan Danielsson,LO Sverige,1279
183257281869053,Nestlé,Nestlé,1271
161513867384504,Giving People,Giving People,1264
76677247875,Wikimedia Sverige,Wikimedia Sverige,1263
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),1255
109098320518639,Dogoodel.,Veeradeth Thamhaksa,1254
602053453278014,NIBE,Carla Lind Andersson,1248
608975645850217,Vattenfall Sverige,Vattenfall Group,1232
988106004636766,SAVR,These ads ran without a disclaimer,1226
114411691995670,Moderatkvinnorna,Moderatkvinnorna,1223
640780126093378,Norstedts Juridik,Norstedts Juridik,1213
296423575695,Afrikagrupperna,Afrikagrupperna,1208
2051786408399126,Sverigedemokraterna Kronoberg,Simon Bring,1203
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,1199
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,1180
2407206712838704,Christoffer Nordmark,Christoffer Nordmark,1179
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,1167
636176223070965,Socialdemokraterna i Tingsryds kommun,Carlberg Magnus Claes,1161
328754490337,Vårdförbundet,Vårdförbundet,1137
414884688611657,IVECO,These ads ran without a disclaimer,1135
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Skåne,1131
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",1127
1616562981695494,Barnsmart,These ads ran without a disclaimer,1125
294275997335715,Advania Sverige,Advania Sverige,1122
28237261288,IOGT-NTO,IOGT-NTO,1096
175409944016081,Min hållbara karriär,Naturvetarna,1091
175656912484553,Unionen,These ads ran without a disclaimer,1083
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,1048
1532024840379422,Rättvisa bilskatter,Martin Eriksson,1036
267558189923974,Estrella,Estrella,1031
114526821939129,Arla,Arla,1019
408171019221426,Slöseriombudsmannen,Skattebetalarna,1016
138031150110651,Kristdemokraterna Kronoberg,These ads ran without a disclaimer,1012
917361771610259,Gärahovs Bygg AB,Gärahovs Bygg,1011
685746988175151,Kry,These ads ran without a disclaimer,1004
770859709613264,PwC Sverige,PwC Sverige,1002
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,1000
100642360004457,Unga Feminister,Unga Feminister,994
145401631365,SSAB,Esatto,990
103997904708356,M-lotten,M-Lotten,988
179931025357058,Kommunal,These ads ran without a disclaimer,987
347852331958080,En Företagares Vardag,En Företagares Vardag,976
996264337099052,Arabiska Teatern / أرابيسكا تياترن,Arabiska Teatern / أرابيسكا تياترن,969
195379633820701,Svenskt Kött,These ads ran without a disclaimer,967
123337624363698,Volvo Car Sverige,Volvo Car Sverige,963
304506059702034,Tidningen Fönstret,Tidningen Fönstret,958
404799406383484,myNanny,These ads ran without a disclaimer,957
537053146327418,Readly,These ads ran without a disclaimer,957
382243262003,Plan International Sverige,These ads ran without a disclaimer,956
169872296400480,gop,Glasfiber & Plastprodukter AB,955
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,953
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,938
159701814199732,Business Sweden,Business Sweden,935
259503044175168,Barnvagnsmarschen,RFSU,929
429354810518636,Johan Nissinen,Nissinen Johan Harry,929
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,921
137752179593270,Kristdemokraterna Värnamo,Kristdemokraterna Värnamo,917
183174951720116,Skogaholm,Esatto,909
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,904
105353814867299,Grytorochkastruller,Svenska Brasserier,897
767749640051136,Heléne Fritzon,Socialdemokraterna,895
138739162831736,ABB,ABB,893
473590032845127,Tankesmedjan Futurion,Futurion,890
20393019390,mymuesli,These ads ran without a disclaimer,886
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,883
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,882
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,878
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,874
209271425846739,Open Doors Sverige,Open Doors Sverige,868
899603916845362,JAG Personlig assistans,JAG Personlig assistans,861
217391588404948,Katalys,Katalys,853
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,852
222878274426091,Sverigedemokraterna Skåne,Sverigedemokraterna Skåne,839
366598357326886,Mean deposition,These ads ran without a disclaimer,835
1531207330504867,Solkraft Sverige - en del av Bravida,Solkraft Sverige,830
79587079066,Ljus i Öster,Erik Thunberg,829
106548512712870,Klarna,These ads ran without a disclaimer,829
1359442884155278,Järvaveckan,Stiftelsen The Global Village,825
1758741457724205,Ulf Erlingsson,Ulf Erlingsson,819
433162944115601,Sesol,These ads ran without a disclaimer,817
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,815
154369674717313,Socialdemokraterna Blekinge,Johansson Jan Magnus,812
144395935966586,Generation Pep,Generation Pep,797
251829904829983,David Lega,David Lega,794
112338252157105,Viskadalen,Viskadalen,786
325212711627446,Biovisor,Biovisor Healthcare AB,784
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,777
108476980690724,VOTO,These ads ran without a disclaimer,774
120745044633792,Lunds universitet,Lunds universitet,769
1530370053926078,Vision Chef,Vision,765
251829904829983,David Lega,Kristdemokraterna,760
542531812761544,Holtab,GoBrave,759
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,755
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,746
239855722130,Nyhetsmagasinet Fokus,Fokus,740
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,732
237287320360804,Omtanke.today,Jenny Fors,731
165345187194459,Comfort,Comfort,720
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,720
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,718
166237054048166,MyPick,These ads ran without a disclaimer,716
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,714
357453258411,Naturvetarna,Johanna Rösth,704
223053457729155,Unga Örnar,Unga Örnars Riksförbund,696
100283070150569,Sverigedemokraterna Karlskrona,These ads ran without a disclaimer,694
166819093366519,UN Women Sverige,UN Women Sverige,693
314872662206,Ekonomifakta,Ekonomifakta,689
378638422760827,Forward Energy,Forward Energy AB,689
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,686
114603753626064,Du kan göra skillnad,ActionAid Sverige,684
143375352357454,En bok för alla,En bok för alla AB,676
137013703017885,Svensk fotboll,Svensk fotboll,673
699391876922779,Veronica Magnusson,Vision,669
1700525460180235,Arbetet Global,Arbetet Global,669
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,667
115853198450591,Energigas Sverige,A Beautiful Soup,665
112644953916525,Facklig Vänster,Vänsterpartiet,660
184875658369652,Sverigedemokraterna Växjö,These ads ran without a disclaimer,660
1440827192814915,Vårdföretagarna,Vårdföretagarna,658
130022160902,Fastighetsbyrån,Fastighetsbyrån,655
112338252157105,Viskadalen,Carin Elisabeth Carlström,654
355060434560962,Reach for Change,Reach for Change,652
334691179891,Swedavia,Swedavia,639
158920367453258,Vinnova,Vinnova,637
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna i Växjö,637
189332844828330,Medborgerlig Samling,Medborgerlig Samling,632
130148200513245,Amazon Watch Sverige,Alex Brekke,631
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,628
297117110403163,Centerpartiets Ungdomsförbund i Kronobergs län,These ads ran without a disclaimer,626
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,625
161302754576832,Magnus Thulin,These ads ran without a disclaimer,624
125440780804852,Childhood,Childhood,623
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,623
646148725543687,SelmaStories,SelmaStories,616
95044806149,Democrats Abroad Sweden,Democrats Abroad,609
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,604
132266740623,Liberalerna,These ads ran without a disclaimer,601
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,597
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,594
130666626950917,Öresundskraft,Öresundskraft,594
957746597628770,Fakta om Höghastighetstågsprojektet,Martin Eriksson,593
212648058838987,Träffpunkt Idrott,Axel Birgerstam,592
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,587
123739584343055,Social Media Rekrytering,These ads ran without a disclaimer,584
251324658704719,Streamify,These ads ran without a disclaimer,584
118653498212819,National Geographic,These ads ran without a disclaimer,581
102466371208854,Fertilitetskollen,Gedeon Richter,581
135566233221900,Vitalis,Svenska Mässan,574
1558123334435806,War Child Sweden,War Child,574
112286742140820,Scandorama,Scandorama,572
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,571
268608766607208,Svensk Tidskrift,Svensk Tidskrift,568
97647277672,Växjö konsthall,Josephine Jigander,561
912978142210566,Trygghetsfonden TSL,Sofia Lund,559
132008873631170,Skatteverket,Skatteverket,558
540799486089503,Allan Widman,Liberalerna,548
539297539496434,Dagens Samhälle,Dagens Samhälle,548
124819254209264,Försvarsmakten,These ads ran without a disclaimer,546
109098320518639,Dogoodel.,DoGood EL,544
111005714391,Scouterna,Scouterna,544
297648278370,Ölvemarks Holiday,Ölvemarks Holiday,527
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,525
150980231653371,Anders W Jonsson Centerpartiet,Anders W Jonsson,520
1025003297639834,Sverigedemokraterna Uppvidinge,Simon Bring,520
460395575572,Kundkraft,Kundkraft,517
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,517
119962554717759,Skåne Stadsmission,Skåne Stadsmission,515
1722887348013516,Frihet,Hayrynen Lotta Ilona,497
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,487
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,483
100759046999,HSB,HSB,482
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),480
127998171203331,Adressändring,These ads ran without a disclaimer,480
712230305617939,Uniper i Sverige,Uniper i Sverige,479
1042091032500520,Kvartal,Kvartal,478
819100341608134,Switchr,Jonathan Galovan,472
337086006951883,Jessica Polfjärd,Moderaterna,471
178945208783463,Willys,These ads ran without a disclaimer,468
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,465
369882229866380,El av Sol Nordic AB,These ads ran without a disclaimer,463
150021835034399,XXL Sport & Vildmark,These ads ran without a disclaimer,460
1591202340989596,Bygg Klimatsmart,These ads ran without a disclaimer,459
219410318157271,Läkarmissionen,Rosell Hanna Maria,455
139375052786521,Moderata Ungdomsförbundet,Moderata Ungdomsförbundet,447
197903515345,Institute for Security & Development Policy (ISDP),ISDP,443
1180301415368551,Chatflights Sverige,Barnekow Alexis James,441
324914190902686,Magasinet Paragraf,Magasinet Paragraf,441
1404726273155127,Bli Miljönär-vänlig,Amanda Jaako,441
340450486371178,Deedster,Deedster,439
576845979156129,Techarenan,Omid Ekhlasi,438
466531623734110,Unga Reportrar,Håll Sverige Rent,436
117674658246693,Sveriges Radio P3,These ads ran without a disclaimer,435
311373388976447,Peace Parks Foundation Sweden,Magnus Sjöbäck,434
156850001149439,Folkhälsomyndigheten,Folkhälsomyndigheten,432
1557508081238895,Dagens Samhälle Jobb & Karriär,Sara Lundblad,430
158161947576383,Skolverket,Josefin Zachrisson,428
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,427
1487953558104229,Svenska ESF-rådet,Svenska ESF-rådet,427
164732593563582,Söderberg & Partners,Söderberg & Partners,424
150453111655854,Folkbildningsrådet,Elin Sundling,418
189892183097,Fredrick Federley,Fredrick Federley,416
196425370398126,Teskedsorden,Teskedsorden,414
191359334218856,Internetstiftelsen,These ads ran without a disclaimer,414
