Page ID,Page Name,Disclaimer,Amount Spent (SEK)
17775970938,Cancerfonden,Cancerfonden,13671
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,13416
1737852076287450,Valmyndigheten,Valmyndigheten,13396
150057951690751,OKQ8,OKQ8,13190
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,12975
379686162129542,Svea Ekonomi,Svea Ekonomi,12783
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,12244
369337099772743,Skanska Sverige,Skanska Sverige,12118
161213770567846,Operation Smile Sverige,Operation Smile Sverige,11866
1409496505838142,Doktor.se,These ads ran without a disclaimer,11862
294378704099,FELIX,FELIX,11186
356032977210,Vi-skogen,Vi-skogen,11135
1847145068882499,Affärsverken,Affärsverken,11057
115198178364,Kristdemokraterna,Kristdemokraterna,10989
108184264291841,Frankful,Frankful,10920
118736418170998,Arbetsförmedlingen,Arbetsförmedlingen,10679
110723197258182,Sverige inför verkligheten,Tankesmedjan Tiden,10240
180578795331360,Svenskt Näringsliv Blekinge,Svenskt Näringsliv,10045
191359334218856,Internetstiftelsen,Internetstiftelsen,9935
108492218918,IF Metall,IF Metall,9372
186513678039755,Fortum Sverige,Fortum Sverige,9125
175656912484553,Unionen,Unionen,9117
279974638809211,Oxfam Sverige,Oxfam Sverige,8964
116032393137834,Jessica Stegrud MEP,Jessica J Stegrud,8952
237187386324119,Frälsningsarmén,Frälsningsarmén,8819
91818886532,We Effect,We Effect,8693
134203416648288,Socialdemokraterna i Sölvesborg,Socialdemokraterna i Sölvesborg,8460
166859653342254,Roks - mot mäns våld mot kvinnor,Roks - mot mäns våld mot kvinnor,8056
100283070150569,Sverigedemokraterna Karlskrona,SD Karlskrona,7758
126840196572,Kia Motors Sweden,Kia Motors Sweden,7439
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,7216
171884817870,Lärarförbundet,Lärarförbundet,7202
109886133732943,RESCUE - Sverige,RESCUE – Sverige,7068
602053453278014,NIBE,NIBE,6952
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,6742
368972829945550,AP7 Statens premiepensionsfonder,AP7 Statens pensionsfonder,6669
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,6622
105235179512713,WW ViktVäktarna,WW ViktVäktarna,6538
935167936599501,CSN,CSN,6489
163820136238,LO Sverige,LO Sverige,6429
717523045086468,Johanna Jaara Åstrand,Lärarförbundet,6214
153270724787,Amnesty International Sverige,Amnesty International Sverige,6202
208619589270223,Nextory,These ads ran without a disclaimer,6086
178362315106,European Parliament,These ads ran without a disclaimer,6062
176407156115,OLW,OLW,6058
107898832590939,European Commission,European Commission,6052
133536819999319,SOS Barnbyar,SOS Barnbyar,6045
643137272398136,Sverige för UNHCR,Viva Media,5966
142412302620892,Liberalerna i Karlshamn,Liberalerna i Karlshamn,5944
314283591054,Byggnads,Byggnads,5928
178945208783463,Willys,Willys,5838
371791194529,Världsnaturfonden WWF,These ads ran without a disclaimer,5809
104424181445833,Hela Sverige mot Hungerpandemin,We Effect,5610
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,5586
131257053599743,AMF,AMF,5549
214856611410,Svenska Postkodlotteriet,Svenska Postkodlotteriet,5251
132266740623,Liberalerna,Liberalerna,5109
291973617241,Ben & Jerry's,Ben & Jerry's,4999
153985509353,Holmgrens Bil,Holmgrens Bil,4996
211654172200965,Pantamera,Pantamera,4902
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,4825
412192732132640,ECPAT Sverige,ECPAT Sverige,4818
1797724450537743,GoClimate,Go Climate Neutral,4781
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,4747
261455205686,LRF,LRF,4680
1545369075688158,Brottsofferjouren Sverige,Projekt Swevic,4628
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,4602
249195615122371,Sara Skyttedal,Sara Skyttedal,4554
323156205347,Vänsterpartiet,Vänsterpartiet,4507
110813562940,Vision,Vision,4352
270592853332987,Alternativ för Sverige,Alternativ för Sverige,4297
399863096781774,Mind,Mind,4243
101031531768338,Mer än ett leende,Operation Smile Sverige,4232
175843834306,WaterAid Sverige,WaterAid Sverige,4150
133910158381,Saco,Saco,4144
138031150110651,Kristdemokraterna Kronoberg,These ads ran without a disclaimer,4138
188821514474911,Preem,Preem,4092
2048371868720619,Cell Solar Nordic AB,Filip Waak,4016
2194546487442221,Neste,Neste,3960
554520268281045,Doconomy,Doconomy,3732
329885883718979,Stefan Löfven,Socialdemokraterna,3723
601924389861969,Svea Solar Sverige,These ads ran without a disclaimer,3718
829011830554926,Premium Lifestyle Club,Jonas Eriksson,3560
496067290759872,LRF Jag bryr mig,LRF Jag bryr mig,3527
177342259513521,Otovo Solar,These ads ran without a disclaimer,3446
19746853632,Djurens Rätt,Djurens Rätt,3380
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,3373
614939535271869,Tobias Baudin,Kommunal,3343
280313835329493,Officersförbundet,Officersförbundet,3314
152343168813435,Informationscentrum för hållbart byggande,Informationscentrum för hållbart byggande,3283
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Skåne,3236
151450234896857,Barndiabetesfonden,Barndiabetesfonden,3227
19746853632,Djurens Rätt,These ads ran without a disclaimer,3138
104868656264137,Quorn,These ads ran without a disclaimer,3136
661702230515862,Ebba Busch,Kristdemokraterna,3012
799634660143537,Arbetsmarknadsnytt,Arbetsmarknadsnytt,2994
280875784474,Löfbergs,Löfbergs,2972
148926808494478,Synsam,Synsam Sverige,2885
113710601984970,Barnfonden,Barnfonden,2871
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,2839
15223945415,Svenska kyrkan,Svenska kyrkan,2777
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,2771
399044617221,Läraren,Lärarnas tidning,2742
334318366655425,Facebook,Facebook,2705
191293334563233,Clio,Clio,2637
118943054880945,Annie Lööf,Centerpartiet,2600
361313524734299,Alivia,Alivia,2590
212049035488183,The Hunger Project Sverige,Hungerprojektet,2587
880075395418375,Liberalerna Karlskrona,Nilsson Bo Jan Michael,2559
194584990588253,Vattenfall,Vattenfall Sverige,2559
116898726366043,Skatteverket - Företag,Skatteverket - Företag,2534
135535579842556,Läkarförbundet,Läkarförbundet,2532
187832004591985,LO-distriktet i Småland och Blekinge,These ads ran without a disclaimer,2500
597732487037039,Moderaterna i Region Blekinge,Moderaterna i Region Blekinge,2482
1884410665176817,Frösunda Personlig Assistans,Quist Martin Wetiono,2479
141366725876424,European Greens,European Greens,2455
153028052500,Kvinna till Kvinna,Kvinna till Kvinna,2440
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,2425
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),2400
100283070150569,Sverigedemokraterna Karlskrona,These ads ran without a disclaimer,2350
1177015185803869,Textilsmart,Naturvårdsverket,2344
119450207545,Almega,Almega AB,2327
69080762563,P1 Dokumentär,These ads ran without a disclaimer,2311
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,2299
176407156115,OLW,These ads ran without a disclaimer,2282
347852331958080,En Företagares Vardag,Eriksson Mats Ove,2272
150057951690751,OKQ8,These ads ran without a disclaimer,2258
59324455950,UNICEF Sverige,These ads ran without a disclaimer,2237
107898832590939,European Commission,These ads ran without a disclaimer,2231
119647334855044,Telinet Energi Sverige,Telinet,2221
273053169937029,ClimateHero,ClimateHero,2207
120719934617952,Sverigedemokraterna Karlshamn,Sverigedemokraterna Karlshamn,2180
1591202340989596,Bygg Klimatsmart,Informationscentrum för hållbart byggande,2156
110605492300,RFSL,RFSL,2141
103915918247717,Bulletin,Bulletin,2133
234172635050,Forum för levande historia,Forum för levande historia,2089
255497147555,Outnorth,Outnorth,2065
952158124988143,Pinky Pine,These ads ran without a disclaimer,2054
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",2052
455521331205717,Arvsfonden,Arvsfonden,2019
1133304143374162,Tullverket,KSMG,1971
710383215713602,Special Nest,Special Nest,1965
116155191929039,Gårdssällskapet,Gårdssällskapet,1955
56002955332,Jörgen Warborn,Moderaterna,1946
171919835807,TCO,TCO,1906
341738875932179,Centerpartiet i Karlskrona,Johan Genestig,1900
155535611147164,GS,GS-facket,1866
273053169937029,ClimateHero,ClimateHero AB,1854
140417992681511,Clowner utan Gränser,Clowner utan Gränser,1850
273644476088862,Fiat,FCA Sweden,1837
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,1809
365318283559965,Spotify,Spotify,1806
767749640051136,Heléne Fritzon,Socialdemokraterna,1801
101046821819253,Planethjältar,WWF,1798
275483316204748,Kristdemokraterna i Karlskrona,Anne-Sophie Sriwong,1771
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,1732
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,1716
120477444659925,Svensk Handel,Svensk Handel,1710
222878274426091,Sverigedemokraterna Skåne,Sverigedemokraterna Skåne,1702
238291762898419,ECOKRAFT AB,ECOKRAFT AB,1673
408171019221426,Slöseriombudsmannen,Skattebetalarna,1667
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,1666
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,1654
2337692372925538,Reformisterna,Reformisterna,1653
369122343101775,e.on,These ads ran without a disclaimer,1610
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,1600
114411691995670,Moderatkvinnorna,Moderatkvinnorna,1594
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,1592
1829725353928210,Tomas Tobé,Moderaterna,1587
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,1572
292703890868788,Sverigedemokraterna Olofström,Sverigedemokraterna Olofström,1544
120633071295935,Fairtrade Sverige,Fairtrade Sverige,1543
100650935646,Skiftet,Skiftet,1540
208751565805849,Stiftelsen Expo,Stiftelsen Expo,1522
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,1509
237813956289260,Maskrosbarn,Maskrosbarn,1495
112513375470294,Feministiskt initiativ,Feministiskt initiativ,1485
109067724119285,hyllningsklader.se,Frankieboy,1481
135251863288,Polisförbundet,Polisförbundet,1475
160989331158715,klimatkompensera.se,klimatkompensera.se,1468
116549525053325,Karlskrona kommun,Karlskrona kommun,1458
22561206841,MAX Burgers,Max Burgers,1447
139767876088719,Skandia,Skandia,1436
368972829945550,AP7 Statens premiepensionsfonder,AP7,1422
172441106275050,KPA Pension,These ads ran without a disclaimer,1410
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,1409
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,1397
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,1378
264875033604598,Extra Tuggummi,Alexandra Casquilho,1367
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,1367
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,1352
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),1348
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,1343
476930319155435,Orthex,Orthex,1307
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,1297
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,1290
1757191391203190,Proethos fond,Proethos AB,1273
712230305617939,Uniper i Sverige,Uniper i Sverige,1268
951217261634608,Naturvårdsverket,Naturvårdsverket,1267
62185934430,Olof Palme International Center,Olof Palme International Center,1263
112243630493418,Speedy Spel,These ads ran without a disclaimer,1263
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,1241
163305633746125,Karneval förlag,Holviks,1225
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,1225
757931234599499,Eric Luth,Eric Luth – Centerpartiet,1221
185230521507744,Kommunalarbetaren,Kommunalarbetaren,1201
161513867384504,Giving People,Giving People,1199
273053169937029,ClimateHero,These ads ran without a disclaimer,1188
636103536446815,Johan Danielsson,LO Sverige,1187
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",1181
130666626950917,Öresundskraft,Öresundskraft,1175
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,1175
640780126093378,Norstedts Juridik,Norstedts Juridik,1173
429281013874289,Kalmarsundsveckan,Alarmstreet,1172
118090278221826,Erikshjälpen,Erikshjälpen,1166
179931025357058,Kommunal,These ads ran without a disclaimer,1161
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,1154
183257281869053,Nestlé,Nestlé,1138
216311481960,Bill Gates,These ads ran without a disclaimer,1137
37267060518,Världens Barn,Världens Barn,1134
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,1113
80386149597,ABF,ABF,1098
347852331958080,En Företagares Vardag,En Företagares Vardag,1091
115317275164993,RFSU,RFSU,1085
101376125280259,Sträck ut en hand,Läkarmissionen,1074
251829904829983,David Lega,David Lega,1058
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,1055
429354810518636,Johan Nissinen,Nissinen Johan Harry,1052
1616562981695494,Barnsmart,These ads ran without a disclaimer,1051
608975645850217,Vattenfall Sverige,Vattenfall Group,1051
576752802348509,Moderaterna i Karlskrona,Caroline Lindheimer,1050
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,1042
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1041
124892400864698,Företagarna,Företagarna,1040
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,1034
212604496324,Fackförbundet ST,Fackförbundet ST,1021
1532024840379422,Rättvisa bilskatter,Martin Eriksson,1014
294275997335715,Advania Sverige,Advania Sverige,1012
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,1009
1870861246487307,OBOS Kärnhem,These ads ran without a disclaimer,983
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,972
602053453278014,NIBE,Carla Lind Andersson,971
1531207330504867,Solkraft Sverige - en del av Bravida,Solkraft Sverige,970
304506059702034,Tidningen Fönstret,Tidningen Fönstret,953
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,951
1047016558650888,Yrkesdörren,ÖppnaDörren,950
114526821939129,Arla,Arla,942
28237261288,IOGT-NTO,IOGT-NTO,929
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,927
175656912484553,Unionen,These ads ran without a disclaimer,925
296423575695,Afrikagrupperna,Afrikagrupperna,923
328754490337,Vårdförbundet,Vårdförbundet,918
988106004636766,SAVR,These ads ran without a disclaimer,916
61602439009,NCC,NCC,910
20393019390,mymuesli,These ads ran without a disclaimer,907
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,905
144395935966586,Generation Pep,Generation Pep,896
540799486089503,Allan Widman,Liberalerna,882
770859709613264,PwC Sverige,PwC Sverige,881
382243262003,Plan International Sverige,These ads ran without a disclaimer,874
219410318157271,Läkarmissionen,Läkarmissionen,871
404799406383484,myNanny,These ads ran without a disclaimer,870
106548512712870,Klarna,These ads ran without a disclaimer,870
100642360004457,Unga Feminister,Unga Feminister,868
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,868
996264337099052,Arabiska Teatern / أرابيسكا تياترن,Arabiska Teatern / أرابيسكا تياترن,855
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,854
108476980690724,VOTO,These ads ran without a disclaimer,851
120745044633792,Lunds universitet,Lunds universitet,850
414884688611657,IVECO,These ads ran without a disclaimer,849
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,837
195379633820701,Svenskt Kött,These ads ran without a disclaimer,835
417448774970335,Enterprise Magazine,Enterprise Magazine,824
222878274426091,Sverigedemokraterna Skåne,These ads ran without a disclaimer,822
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,815
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,810
217391588404948,Katalys,Katalys,809
237287320360804,Omtanke.today,Jenny Fors,807
267558189923974,Estrella,Estrella,804
145401631365,SSAB,Esatto,804
119962554717759,Skåne Stadsmission,Skåne Stadsmission,799
109355149179811,Grön Ungdom Syd,Grön Ungdom Syd,795
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,787
384726708273511,Enterprise Media Group,Enterprise Magazine,779
103997904708356,M-lotten,M-Lotten,779
138739162831736,ABB,ABB,775
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,770
259503044175168,Barnvagnsmarschen,RFSU,765
297648278370,Ölvemarks Holiday,Ölvemarks Holiday,759
1530370053926078,Vision Chef,Vision,758
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,755
123337624363698,Volvo Car Sverige,Volvo Car Sverige,754
159701814199732,Business Sweden,Business Sweden,750
325212711627446,Biovisor,Biovisor Healthcare AB,746
189332844828330,Medborgerlig Samling,Medborgerlig Samling,746
169872296400480,gop,Glasfiber & Plastprodukter AB,746
899603916845362,JAG Personlig assistans,JAG Personlig assistans,729
537053146327418,Readly,These ads ran without a disclaimer,729
685746988175151,Kry,These ads ran without a disclaimer,728
251829904829983,David Lega,Kristdemokraterna,726
79587079066,Ljus i Öster,Erik Thunberg,722
268608766607208,Svensk Tidskrift,Svensk Tidskrift,721
166237054048166,MyPick,These ads ran without a disclaimer,718
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,711
473590032845127,Tankesmedjan Futurion,Futurion,711
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,701
112286742140820,Scandorama,Scandorama,692
337623463039217,Liberalerna Blekinge,Liberalerna i Blekinge,691
137013703017885,Svensk fotboll,Svensk fotboll,684
165345187194459,Comfort,Comfort,682
132266740623,Liberalerna,These ads ran without a disclaimer,681
183174951720116,Skogaholm,Esatto,676
334691179891,Swedavia,Swedavia,672
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,660
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,659
112338252157105,Viskadalen,Viskadalen,647
239855722130,Nyhetsmagasinet Fokus,Fokus,647
1700525460180235,Arbetet Global,Arbetet Global,643
172455246970,Sweco,Sweco,636
194461597254790,Sydöstran,These ads ran without a disclaimer,630
125440780804852,Childhood,Childhood,629
378638422760827,Forward Energy,Forward Energy AB,628
1440827192814915,Vårdföretagarna,Vårdföretagarna,627
112644953916525,Facklig Vänster,Vänsterpartiet,627
109098320518639,Dogoodel.,DoGood EL,622
209271425846739,Open Doors Sverige,Open Doors Sverige,615
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,611
223053457729155,Unga Örnar,Unga Örnars Riksförbund,606
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,599
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,598
114603753626064,Du kan göra skillnad,ActionAid Sverige,598
111005714391,Scouterna,Scouterna,591
219410318157271,Läkarmissionen,Rosell Hanna Maria,590
105115637496267,Klimattorget,These ads ran without a disclaimer,589
539297539496434,Dagens Samhälle,Dagens Samhälle,587
126472494084296,Energi- och klimatrådgivarna i Skåne,Johannes Nilsson,585
366598357326886,Mean deposition,These ads ran without a disclaimer,581
105353814867299,Grytorochkastruller,Svenska Brasserier,577
166819093366519,UN Women Sverige,UN Women Sverige,575
1359442884155278,Järvaveckan,Stiftelsen The Global Village,575
699391876922779,Veronica Magnusson,Vision,566
361313524734299,Alivia,These ads ran without a disclaimer,564
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,563
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,562
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,557
150980231653371,Anders W Jonsson Centerpartiet,Anders W Jonsson,543
337086006951883,Jessica Polfjärd,Moderaterna,541
375510819147237,Sverigedemokraterna Kristianstad,Sverigedemokraterna Kristianstad,539
371321779600920,EnergiEngagemang,EnergiEngagemang Sverige AB,535
130022160902,Fastighetsbyrån,Fastighetsbyrån,531
314872662206,Ekonomifakta,Ekonomifakta,529
130148200513245,Amazon Watch Sverige,Alex Brekke,528
135566233221900,Vitalis,Svenska Mässan,520
1042091032500520,Kvartal,Kvartal,519
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,513
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,509
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,505
460395575572,Kundkraft,Kundkraft,503
2100149783361416,Jobba i Alvesta kommun,KSMG,501
103390247890178,Karlshamnsoppositionen,Noren Bo Johan Emanuel,500
158161947576383,Skolverket,Josefin Zachrisson,499
2003077833243266,Optimist för havet,Håll Sverige Rent,499
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,497
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,496
653072158104424,Emma Wiesner,Emma Wiesner (Centerpartiet),493
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,490
393959767360779,Sverigedemokraterna Region Skåne,These ads ran without a disclaimer,489
1557508081238895,Dagens Samhälle Jobb & Karriär,Sara Lundblad,488
112338252157105,Viskadalen,Carin Elisabeth Carlström,484
355060434560962,Reach for Change,Reach for Change,480
150453111655854,Folkbildningsrådet,Elin Sundling,479
1558123334435806,War Child Sweden,War Child,478
10150161538825010,Medborgarskolan,Nadia Bhere,476
109098320518639,Dogoodel.,Veeradeth Thamhaksa,467
212284955495610,Elektrikerna,Elektrikerna,463
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,463
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,462
118653498212819,National Geographic,These ads ran without a disclaimer,461
877007112330399,Cross Sportswear,These ads ran without a disclaimer,461
237146235237,Timbro,Timbro,461
175409944016081,Min hållbara karriär,Naturvetarna,458
957746597628770,Fakta om Höghastighetstågsprojektet,Martin Eriksson,458
466531623734110,Unga Reportrar,Håll Sverige Rent,457
311373388976447,Peace Parks Foundation Sweden,Magnus Sjöbäck,453
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,450
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,449
130927360876045,FPlus – nyhetstjänsten för företagsamma,These ads ran without a disclaimer,448
212648058838987,Träffpunkt Idrott,Axel Birgerstam,448
124819254209264,Försvarsmakten,These ads ran without a disclaimer,445
972455966286401,Torgny Jönsson,Jonsson Bjorn Torgny,442
118191008217331,Handelsbanken,Handelsbanken,441
178945208783463,Willys,These ads ran without a disclaimer,440
2171970199486213,Jesper Skalberg Karlsson,Skalberg Karlsson Jesper Jens J,433
102466371208854,Fertilitetskollen,Gedeon Richter,429
132008873631170,Skatteverket,Skatteverket,429
596466710820200,Give me a Chance,These ads ran without a disclaimer,428
115853198450591,Energigas Sverige,A Beautiful Soup,425
646148725543687,SelmaStories,SelmaStories,423
209420749086971,Samhall,Samhall AB,419
112365668840291,Pelmatic,Maja Sturkman,417
123739584343055,Social Media Rekrytering,These ads ran without a disclaimer,415
110947880775699,Sverigedemokraterna Ängelholm,Johan Wifralius,415
104705051522999,Bulletin Ledare,Bulletin,415
8005743307,Nyhetssajten Europaportalen,Nyhetssajten Europaportalen,415
912978142210566,Trygghetsfonden TSL,Sofia Lund,414
221292842061953,Love my country,These ads ran without a disclaimer,413
1722887348013516,Frihet,Hayrynen Lotta Ilona,412
324914190902686,Magasinet Paragraf,Magasinet Paragraf,408
1591202340989596,Bygg Klimatsmart,These ads ran without a disclaimer,407
143375352357454,En bok för alla,En bok för alla AB,403
368972829945550,AP7 Statens premiepensionsfonder,KIT,402
887305194662637,Axess Magasin & TV,Axess Magasin & TV,401
341738875932179,Centerpartiet i Karlskrona,These ads ran without a disclaimer,400
189892183097,Fredrick Federley,Fredrick Federley,399
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,399
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,397
299871453730354,Vi står inte ut men vi slutar aldrig kämpa,Helena Lindroos,395
120797374935881,Vida Gruppen,Axel Thorén,394
177549278946958,KDU Sverige,KDU Sverige,392
157164123601,Trafikverket,Trafikverket,386
164732593563582,Söderberg & Partners,Söderberg & Partners,385
1419307421424959,Demokraterna,Demokraterna,385
139375052786521,Moderata Ungdomsförbundet,Moderata Ungdomsförbundet,384
127998171203331,Adressändring,These ads ran without a disclaimer,383
183905751632130,Dagens industri,These ads ran without a disclaimer,382
120333831348039,Ardalan Shekarabi,Socialdemokraterna,380
100759046999,HSB,HSB,379
507821365927958,Svemin,Svemin,376
380300382005060,Arvid Nilsson,Arvid Nilsson Sverige AB,374
95044806149,Democrats Abroad Sweden,Democrats Abroad,373
158920367453258,Vinnova,Vinnova,369
251324658704719,Streamify,These ads ran without a disclaimer,367
1702634723115004,Miljökämpar,Nilsson Patrik Topias Lennart,364
1180301415368551,Chatflights Sverige,Barnekow Alexis James,358
138671496295297,HBO Nordic,These ads ran without a disclaimer,357
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,355
176901155727909,VVS-branschens yrkesnämnd,VVS-Branschens Yrkesnämnd,354
196425370398126,Teskedsorden,Teskedsorden,349
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,348
191359334218856,Internetstiftelsen,These ads ran without a disclaimer,348
312916959122730,Bostadspolitik.se,Annika Miscevic,341
108941769135355,Liberala ungdomsförbundet,Tilstam Emilie Josefin,340
