Page ID,Page Name,Disclaimer,Amount Spent (SEK)
120477444659925,Svensk Handel,Svensk Handel,863
135535579842556,Läkarförbundet,Läkarförbundet,859
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,857
141366725876424,European Greens,European Greens,846
101376125280259,Sträck ut en hand,Läkarmissionen,831
140417992681511,Clowner utan Gränser,Clowner utan Gränser,831
68996482861,Miljömärkningen Svanen,These ads ran without a disclaimer,829
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,809
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,806
296423575695,Afrikagrupperna,Afrikagrupperna,804
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,802
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,799
176407156115,OLW,These ads ran without a disclaimer,799
422434914779167,LRF Gotland,LRF Gotland,786
101046821819253,Planethjältar,WWF,785
244019882334711,Lidl Sverige,These ads ran without a disclaimer,781
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,759
212604496324,Fackförbundet ST,Fackförbundet ST,758
216311481960,Bill Gates,These ads ran without a disclaimer,758
365318283559965,Spotify,Spotify,751
109067724119285,hyllningsklader.se,Frankieboy,751
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,748
103915918247717,Bulletin,Bulletin,745
710383215713602,Special Nest,Special Nest,735
115317275164993,RFSU,RFSU,734
150453111655854,Folkbildningsrådet,Elin Sundling,732
119647334855044,Telinet Energi Sverige,Telinet,732
255497147555,Outnorth,Outnorth,723
194584990588253,Vattenfall,Vattenfall Sverige,716
107898832590939,European Commission,These ads ran without a disclaimer,713
197192533624700,Feministiskt Initiativ Gotland,Gubb Marit Stigson,710
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,706
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,702
952158124988143,Pinky Pine,These ads ran without a disclaimer,700
328337361307099,Lars Thomsson - Riksdagsledamot C,These ads ran without a disclaimer,700
347852331958080,En Företagares Vardag,En Företagares Vardag,679
408171019221426,Slöseriombudsmannen,Skattebetalarna,669
155535611147164,GS,GS-facket,656
160989331158715,klimatkompensera.se,klimatkompensera.se,655
139767876088719,Skandia,Skandia,654
951217261634608,Naturvårdsverket,Naturvårdsverket,653
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,646
1133304143374162,Tullverket,KSMG,638
163305633746125,Karneval förlag,Holviks,632
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,628
208751565805849,Stiftelsen Expo,Stiftelsen Expo,621
237813956289260,Maskrosbarn,Maskrosbarn,619
176901155727909,VVS-branschens yrkesnämnd,VVS-Branschens Yrkesnämnd,615
118943054880945,Annie Lööf,Centerpartiet,606
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,597
56002955332,Jörgen Warborn,Moderaterna,597
112513375470294,Feministiskt initiativ,Feministiskt initiativ,593
273644476088862,Fiat,FCA Sweden,580
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,580
62185934430,Olof Palme International Center,Olof Palme International Center,577
119450207545,Almega,Almega AB,569
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,567
304506059702034,Tidningen Fönstret,Tidningen Fönstret,563
135251863288,Polisförbundet,Polisförbundet,562
100650935646,Skiftet,Skiftet,559
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),559
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,558
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,557
369122343101775,e.on,These ads ran without a disclaimer,543
22561206841,MAX Burgers,Max Burgers,541
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,526
1757191391203190,Proethos fond,Proethos AB,525
117056501654820,Socialdemokraterna i Stockholm,Socialdemokraterna i Stockholm,519
640780126093378,Norstedts Juridik,Norstedts Juridik,516
120633071295935,Fairtrade Sverige,Fairtrade Sverige,515
334691179891,Swedavia,Swedavia,514
569173933133573,ICLD - Swedish International Centre for Local Democracy,ICLD - Swedish International Centre for Local Democracy,510
114411691995670,Moderatkvinnorna,Moderatkvinnorna,507
124892400864698,Företagarna,Företagarna,505
391419744523659,Länsstyrelsen Gotland,These ads ran without a disclaimer,500
80386149597,ABF,ABF,499
172441106275050,KPA Pension,These ads ran without a disclaimer,493
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,483
264875033604598,Extra Tuggummi,Alexandra Casquilho,481
1829725353928210,Tomas Tobé,Moderaterna,480
608975645850217,Vattenfall Sverige,Vattenfall Group,480
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,478
273053169937029,ClimateHero,These ads ran without a disclaimer,478
161513867384504,Giving People,Giving People,477
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,477
368972829945550,AP7 Statens premiepensionsfonder,AP7,472
259503044175168,Barnvagnsmarschen,RFSU,471
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,470
112243630493418,Speedy Spel,These ads ran without a disclaimer,469
115802783674837,Vänstern i Svenska kyrkan i Visby stift,Mona Olsson,468
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,457
104678318149231,Gotland 60.000,These ads ran without a disclaimer,444
105353814867299,Grytorochkastruller,Svenska Brasserier,440
37267060518,Världens Barn,Världens Barn,440
382243262003,Plan International Sverige,These ads ran without a disclaimer,439
476930319155435,Orthex,Orthex,427
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,419
138739162831736,ABB,ABB,418
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,416
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,411
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,405
183174951720116,Skogaholm,Esatto,404
183257281869053,Nestlé,Nestlé,393
1616562981695494,Barnsmart,These ads ran without a disclaimer,392
28237261288,IOGT-NTO,IOGT-NTO,390
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,387
175409944016081,Min hållbara karriär,Naturvetarna,384
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,383
876302839113312,Energiexpo Gotland,These ads ran without a disclaimer,378
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",376
219410318157271,Läkarmissionen,Läkarmissionen,374
217391588404948,Katalys,Katalys,368
988106004636766,SAVR,These ads ran without a disclaimer,368
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,366
636103536446815,Johan Danielsson,LO Sverige,366
239855722130,Nyhetsmagasinet Fokus,Fokus,364
61602439009,NCC,NCC,363
251829904829983,David Lega,David Lega,362
123739584343055,Social Media Rekrytering,These ads ran without a disclaimer,358
175656912484553,Unionen,These ads ran without a disclaimer,357
1047016558650888,Yrkesdörren,ÖppnaDörren,356
108476980690724,VOTO,These ads ran without a disclaimer,355
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,355
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,353
114526821939129,Arla,Arla,351
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,350
106548512712870,Klarna,These ads ran without a disclaimer,347
166819093366519,UN Women Sverige,UN Women Sverige,345
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,344
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,342
185230521507744,Kommunalarbetaren,Kommunalarbetaren,340
329885883718979,Stefan Löfven,Socialdemokraterna,339
540799486089503,Allan Widman,Liberalerna,337
145401631365,SSAB,Esatto,335
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,330
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,329
294275997335715,Advania Sverige,Advania Sverige,327
31779071967,Gröna Studenter,Almén Henrik Carl Olof,324
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,321
539297539496434,Dagens Samhälle,Dagens Samhälle,319
179931025357058,Kommunal,These ads ran without a disclaimer,318
1532024840379422,Rättvisa bilskatter,Martin Eriksson,312
143375352357454,En bok för alla,En bok för alla AB,310
325212711627446,Biovisor,Biovisor Healthcare AB,309
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),307
111005714391,Scouterna,Scouterna,306
125440780804852,Childhood,Childhood,302
602053453278014,NIBE,Carla Lind Andersson,301
100642360004457,Unga Feminister,Unga Feminister,299
120745044633792,Lunds universitet,Lunds universitet,298
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,297
20393019390,mymuesli,These ads ran without a disclaimer,295
158920367453258,Vinnova,Vinnova,288
114603753626064,Du kan göra skillnad,ActionAid Sverige,286
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,286
112644953916525,Facklig Vänster,Vänsterpartiet,286
404799406383484,myNanny,These ads ran without a disclaimer,280
159701814199732,Business Sweden,Business Sweden,279
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,278
899603916845362,JAG Personlig assistans,JAG Personlig assistans,274
166237054048166,MyPick,These ads ran without a disclaimer,273
209271425846739,Open Doors Sverige,Open Doors Sverige,268
172455246970,Sweco,Sweco,267
126346954086279,Tricorona Climate Partner,Tricorona Climate Partner,266
115853198450591,Energigas Sverige,A Beautiful Soup,264
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,263
130148200513245,Amazon Watch Sverige,Alex Brekke,263
268608766607208,Svensk Tidskrift,Svensk Tidskrift,260
1043734909092612,Uppsala i Almedalen,Uppsala kommun,260
770859709613264,PwC Sverige,PwC Sverige,260
76472413284,Tidningen Vi,Tidningen Vi,260
267558189923974,Estrella,Estrella,259
79587079066,Ljus i Öster,Erik Thunberg,256
366598357326886,Mean deposition,These ads ran without a disclaimer,255
138773199596288,Kommunal Öst,Dan Alf,254
137013703017885,Svensk fotboll,Svensk fotboll,253
1557508081238895,Dagens Samhälle Jobb & Karriär,Sara Lundblad,252
123337624363698,Volvo Car Sverige,Volvo Car Sverige,251
429354810518636,Johan Nissinen,Nissinen Johan Harry,249
1700525460180235,Arbetet Global,Arbetet Global,249
165345187194459,Comfort,Comfort,248
1558123334435806,War Child Sweden,War Child,247
473590032845127,Tankesmedjan Futurion,Futurion,247
109313415766603,Sifo,Salgado,245
537053146327418,Readly,These ads ran without a disclaimer,244
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,244
237287320360804,Omtanke.today,Jenny Fors,239
378638422760827,Forward Energy,Forward Energy AB,236
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,236
169872296400480,gop,Glasfiber & Plastprodukter AB,235
189892183097,Fredrick Federley,Fredrick Federley,235
102627866442123,Folkets Bio,Folkets Bio,234
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,233
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,231
190533360983432,FUF - Föreningen för Utvecklingsfrågor,Edquist Kerstin Helena,230
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,230
91217182731,Nordiska museet,Nordiska museet,227
95044806149,Democrats Abroad Sweden,Democrats Abroad,225
158161947576383,Skolverket,Josefin Zachrisson,225
132266740623,Liberalerna,These ads ran without a disclaimer,224
646148725543687,SelmaStories,SelmaStories,224
103997904708356,M-lotten,M-Lotten,223
112338252157105,Viskadalen,Viskadalen,223
183905751632130,Dagens industri,These ads ran without a disclaimer,223
144395935966586,Generation Pep,Generation Pep,221
189332844828330,Medborgerlig Samling,Medborgerlig Samling,220
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,219
195379633820701,Svenskt Kött,These ads ran without a disclaimer,217
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,216
361313524734299,Alivia,These ads ran without a disclaimer,214
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,213
328754490337,Vårdförbundet,Vårdförbundet,212
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,210
251829904829983,David Lega,Kristdemokraterna,209
261024395813,Union to Union,Nylander Anna Margareta,206
887305194662637,Axess Magasin & TV,Axess Magasin & TV,206
1440827192814915,Vårdföretagarna,Vårdföretagarna,205
222041680270,NonStop Entertainment,These ads ran without a disclaimer,200
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,199
150980231653371,Anders W Jonsson Centerpartiet,Anders W Jonsson,199
152060917636,ForumCiv,These ads ran without a disclaimer,197
130666626950917,Öresundskraft,Öresundskraft,196
122896161100392,Make Equal,Make Equal,196
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,194
596466710820200,Give me a Chance,These ads ran without a disclaimer,194
223053457729155,Unga Örnar,Unga Örnars Riksförbund,194
324914190902686,Magasinet Paragraf,Magasinet Paragraf,193
877007112330399,Cross Sportswear,These ads ran without a disclaimer,190
1359442884155278,Järvaveckan,Stiftelsen The Global Village,189
112513375470294,Feministiskt initiativ,These ads ran without a disclaimer,189
101694326700495,Gutegymnasiet,These ads ran without a disclaimer,188
212284955495610,Elektrikerna,Elektrikerna,187
299871453730354,Vi står inte ut men vi slutar aldrig kämpa,Helena Lindroos,186
130022160902,Fastighetsbyrån,Fastighetsbyrån,186
219410318157271,Läkarmissionen,Rosell Hanna Maria,184
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,183
1702634723115004,Miljökämpar,Nilsson Patrik Topias Lennart,183
699391876922779,Veronica Magnusson,Vision,183
819100341608134,Switchr,Jonathan Galovan,182
414884688611657,IVECO,These ads ran without a disclaimer,182
460395575572,Kundkraft,Kundkraft,181
212648058838987,Träffpunkt Idrott,Axel Birgerstam,181
1530370053926078,Vision Chef,Vision,181
197903515345,Institute for Security & Development Policy (ISDP),ISDP,179
118090278221826,Erikshjälpen,Erikshjälpen,179
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,177
712230305617939,Uniper i Sverige,Uniper i Sverige,176
311373388976447,Peace Parks Foundation Sweden,Magnus Sjöbäck,175
142320852554,Fotografiska Stockholm,Fotografiska Stockholm,174
28312410177,World Food Programme,These ads ran without a disclaimer,173
118191008217331,Handelsbanken,Handelsbanken,173
312916959122730,Bostadspolitik.se,Annika Miscevic,171
135566233221900,Vitalis,Svenska Mässan,170
1487953558104229,Svenska ESF-rådet,Svenska ESF-rådet,169
112338252157105,Viskadalen,Carin Elisabeth Carlström,168
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,167
152060917636,ForumCiv,Forum Syd,165
528718827152707,Färnebo folkhögskola,Färnebo folkhögskola,165
355060434560962,Reach for Change,Reach for Change,163
118653498212819,National Geographic,These ads ran without a disclaimer,161
1591202340989596,Bygg Klimatsmart,These ads ran without a disclaimer,161
957746597628770,Fakta om Höghastighetstågsprojektet,Martin Eriksson,160
368972829945550,AP7 Statens premiepensionsfonder,KIT,160
380300382005060,Arvid Nilsson,Arvid Nilsson Sverige AB,159
209420749086971,Samhall,Samhall AB,159
196425370398126,Teskedsorden,Teskedsorden,159
634151680054842,Assistentjobb i JAG,JAG Personlig assistans,158
767749640051136,Heléne Fritzon,Socialdemokraterna,157
124819254209264,Försvarsmakten,These ads ran without a disclaimer,157
314872662206,Ekonomifakta,Ekonomifakta,157
259704671149051,Stockholm-Gotlands distrikt av SAC Syndikalisterna,Forsberg Peter Erik,156
1180301415368551,Chatflights Sverige,Barnekow Alexis James,156
355672478378995,Myndigheten för arbetsmiljökunskap,Myndigheten för arbetsmiljökunskap,154
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,153
384726708273511,Enterprise Media Group,Enterprise Magazine,151
178945208783463,Willys,These ads ran without a disclaimer,150
1722887348013516,Frihet,Hayrynen Lotta Ilona,149
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,149
109098320518639,Dogoodel.,Veeradeth Thamhaksa,148
102466371208854,Fertilitetskollen,Gedeon Richter,146
972455966286401,Torgny Jönsson,Jonsson Bjorn Torgny,145
312084019369,Dagens Medicin,Dagens Medicin,145
191359334218856,Internetstiftelsen,These ads ran without a disclaimer,144
237569296304645,Bilsport & Mc Specialförsäkring,These ads ran without a disclaimer,144
130927360876045,FPlus – nyhetstjänsten för företagsamma,These ads ran without a disclaimer,143
450439405144673,RadioPlaySE,These ads ran without a disclaimer,142
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),142
636103536446815,Johan Danielsson,These ads ran without a disclaimer,141
1042091032500520,Kvartal,Kvartal,141
104683956235498,Majblommans Riksförbund,These ads ran without a disclaimer,140
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,139
164732593563582,Söderberg & Partners,Söderberg & Partners,139
139375052786521,Moderata Ungdomsförbundet,Moderata Ungdomsförbundet,138
337086006951883,Jessica Polfjärd,Moderaterna,138
248456458810,Hjärnfonden,These ads ran without a disclaimer,138
357453258411,Naturvetarna,Johanna Rösth,137
102331493143871,Sveriges Radio P1,Sveriges Radio P1,136
203197030603239,8 Billion Trees,These ads ran without a disclaimer,135
415552042234038,Vi måste prata,Torpe Joelson Jonas Lars,135
104705051522999,Bulletin Ledare,Bulletin,134
193309030695120,UR,UR,132
138671496295297,HBO Nordic,These ads ran without a disclaimer,131
132008873631170,Skatteverket,Skatteverket,131
190577763347,Svenska Turistföreningen,Svenska Turistföreningen,130
184540919804,Sommarnöjen,These ads ran without a disclaimer,130
109342580979385,Klimathjältarna,Absorb,130
269023740216512,Orkla FoodSolutions SE,Orkla Foodsolution SE,129
719593051541191,Sightsavers Sverige,These ads ran without a disclaimer,129
1432591790382295,ByMartinsdotter,By Martinsdotter,128
100759046999,HSB,HSB,127
127998171203331,Adressändring,These ads ran without a disclaimer,127
212604496324,Fackförbundet ST,These ads ran without a disclaimer,127
