Page ID,Page Name,Disclaimer,Amount Spent (SEK)
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,3220
112954049344765,Tom Silverklo - Centerpartiet,Tom Silverklo,3193
19746853632,Djurens Rätt,These ads ran without a disclaimer,3142
316856411803681,Solenergi Norr AB,Tony Arnqvist,3128
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,3032
19746853632,Djurens Rätt,Djurens Rätt,3023
601924389861969,Svea Solar Sverige,These ads ran without a disclaimer,3019
116898726366043,Skatteverket - Företag,Skatteverket - Företag,2926
148926808494478,Synsam,Synsam Sverige,2863
280875784474,Löfbergs,Löfbergs,2861
113710601984970,Barnfonden,Barnfonden,2831
554520268281045,Doconomy,Doconomy,2812
347852331958080,En Företagares Vardag,Eriksson Mats Ove,2766
1177015185803869,Textilsmart,Naturvårdsverket,2736
799634660143537,Arbetsmarknadsnytt,Arbetsmarknadsnytt,2723
273053169937029,ClimateHero,ClimateHero,2706
614939535271869,Tobias Baudin,Kommunal,2672
151450234896857,Barndiabetesfonden,Barndiabetesfonden,2665
829011830554926,Premium Lifestyle Club,Jonas Eriksson,2661
104868656264137,Quorn,These ads ran without a disclaimer,2608
178945208783463,Willys,Willys,2549
508303959269502,Svenska Kyl & Värmepumpföreningen,Cecilia Branting,2539
212049035488183,The Hunger Project Sverige,Hungerprojektet,2487
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,2453
273053169937029,ClimateHero,ClimateHero AB,2444
153028052500,Kvinna till Kvinna,Kvinna till Kvinna,2438
634151680054842,Assistentjobb i JAG,JAG Personlig assistans,2428
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2424
110605492300,RFSL,RFSL,2420
334318366655425,Facebook,Facebook,2303
399044617221,Läraren,Lärarnas tidning,2301
455521331205717,Arvsfonden,Arvsfonden,2266
141366725876424,European Greens,European Greens,2252
107898832590939,European Commission,These ads ran without a disclaimer,2252
767749640051136,Heléne Fritzon,Socialdemokraterna,2248
171919835807,TCO,TCO,2222
191293334563233,Clio,Clio,2194
135535579842556,Läkarförbundet,Läkarförbundet,2180
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,2166
15223945415,Svenska kyrkan,Svenska kyrkan,2161
1591202340989596,Bygg Klimatsmart,Informationscentrum för hållbart byggande,2155
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",2130
280313835329493,Officersförbundet,Officersförbundet,2128
361313524734299,Alivia,Alivia,2118
155535611147164,GS,GS-facket,2105
182933185135,Skogsindustrierna,Skogsindustrierna,2092
952158124988143,Pinky Pine,These ads ran without a disclaimer,2087
661702230515862,Ebba Busch,Kristdemokraterna,2071
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,2055
120477444659925,Svensk Handel,Svensk Handel,2053
1884410665176817,Frösunda Personlig Assistans,Quist Martin Wetiono,2048
205357482914141,CUF Jämtlands län,These ads ran without a disclaimer,2000
219410318157271,Läkarmissionen,Läkarmissionen,1994
194584990588253,Vattenfall,Vattenfall Sverige,1978
176407156115,OLW,These ads ran without a disclaimer,1953
59324455950,UNICEF Sverige,These ads ran without a disclaimer,1912
103915918247717,Bulletin,Bulletin,1907
56002955332,Jörgen Warborn,Moderaterna,1859
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,1822
160499987718510,Kulturaktiebolaget,Ki Sandholm,1798
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,1785
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,1737
160989331158715,klimatkompensera.se,klimatkompensera.se,1731
140417992681511,Clowner utan Gränser,Clowner utan Gränser,1723
951217261634608,Naturvårdsverket,Naturvårdsverket,1706
365318283559965,Spotify,Spotify,1680
2337692372925538,Reformisterna,Reformisterna,1668
138739162831736,ABB,ABB,1650
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,1639
119647334855044,Telinet Energi Sverige,Telinet,1594
163305633746125,Karneval förlag,Holviks,1565
237813956289260,Maskrosbarn,Maskrosbarn,1552
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,1541
118943054880945,Annie Lööf,Centerpartiet,1519
109067724119285,hyllningsklader.se,Frankieboy,1516
408171019221426,Slöseriombudsmannen,Skattebetalarna,1513
216311481960,Bill Gates,These ads ran without a disclaimer,1508
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,1503
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,1492
710383215713602,Special Nest,Special Nest,1491
139767876088719,Skandia,Skandia,1487
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,1483
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,1475
120633071295935,Fairtrade Sverige,Fairtrade Sverige,1472
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,1451
135251863288,Polisförbundet,Polisförbundet,1434
273644476088862,Fiat,FCA Sweden,1414
115317275164993,RFSU,RFSU,1404
100650935646,Skiftet,Skiftet,1398
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,1396
101046821819253,Planethjältar,WWF,1391
508303959269502,Svenska Kyl & Värmepumpföreningen,Svenska Kyl & Värmepumpföreningen,1367
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,1365
172455246970,Sweco,Sweco,1362
369122343101775,e.on,These ads ran without a disclaimer,1357
368972829945550,AP7 Statens premiepensionsfonder,AP7,1351
347852331958080,En Företagares Vardag,En Företagares Vardag,1325
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,1307
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,1300
211271818937262,Centerpartiet i Krokoms kommun,Mahmoud Addas,1288
608975645850217,Vattenfall Sverige,Vattenfall Group,1286
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,1278
124892400864698,Företagarna,Företagarna,1262
1005361066218702,Norrtåg,Vy,1253
273053169937029,ClimateHero,These ads ran without a disclaimer,1249
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,1247
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),1243
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,1243
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,1217
119450207545,Almega,Almega AB,1216
476930319155435,Orthex,Orthex,1192
172441106275050,KPA Pension,These ads ran without a disclaimer,1191
259503044175168,Barnvagnsmarschen,RFSU,1186
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,1181
1829725353928210,Tomas Tobé,Moderaterna,1174
212604496324,Fackförbundet ST,Fackförbundet ST,1164
208751565805849,Stiftelsen Expo,Stiftelsen Expo,1162
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",1158
296423575695,Afrikagrupperna,Afrikagrupperna,1157
264875033604598,Extra Tuggummi,Alexandra Casquilho,1153
112513375470294,Feministiskt initiativ,Feministiskt initiativ,1152
28237261288,IOGT-NTO,IOGT-NTO,1151
62185934430,Olof Palme International Center,Olof Palme International Center,1150
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,1147
101376125280259,Sträck ut en hand,Läkarmissionen,1131
1532024840379422,Rättvisa bilskatter,Martin Eriksson,1131
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,1128
22561206841,MAX Burgers,Max Burgers,1124
1757191391203190,Proethos fond,Proethos AB,1109
114411691995670,Moderatkvinnorna,Moderatkvinnorna,1100
37267060518,Världens Barn,Världens Barn,1091
334691179891,Swedavia,Swedavia,1084
176640602428919,PLUSMINUSNOLL,These ads ran without a disclaimer,1074
209420749086971,Samhall,Samhall AB,1061
112243630493418,Speedy Spel,These ads ran without a disclaimer,1060
786156274854416,Svenskt Näringsliv Jämtland,Svenskt Näringsliv,1014
304506059702034,Tidningen Fönstret,Tidningen Fönstret,1010
20393019390,mymuesli,These ads ran without a disclaimer,1009
161513867384504,Giving People,Giving People,1007
186038296018,BoKlok Sverige,BoKlok Sverige,1006
636103536446815,Johan Danielsson,LO Sverige,1005
769689373178831,Sjukvårdspartiet Västernorrland,Sjukvårdspartiet Västernorrland,1004
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,1000
102654346518564,Centerpartiet i Östersund,Fallman Eva Kristina Jeanette,1000
770859709613264,PwC Sverige,PwC Sverige,985
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,980
101694568427294,Baggy,These ads ran without a disclaimer,973
429354810518636,Johan Nissinen,Nissinen Johan Harry,964
179931025357058,Kommunal,These ads ran without a disclaimer,960
80386149597,ABF,ABF,960
988106004636766,SAVR,These ads ran without a disclaimer,957
539297539496434,Dagens Samhälle,Dagens Samhälle,953
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,951
294275997335715,Advania Sverige,Advania Sverige,950
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,947
640780126093378,Norstedts Juridik,Norstedts Juridik,947
183257281869053,Nestlé,Nestlé,946
61602439009,NCC,NCC,937
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,932
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,930
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,929
166819093366519,UN Women Sverige,UN Women Sverige,927
276637759146677,Kristdemokraterna Jämtlands Län,Kristdemokraterna,924
540799486089503,Allan Widman,Liberalerna,923
145401631365,SSAB,Esatto,919
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,901
382243262003,Plan International Sverige,These ads ran without a disclaimer,894
217391588404948,Katalys,Katalys,885
168837923314573,Moderaterna i Östersunds kommun,Pär Jönsson,873
602053453278014,NIBE,Carla Lind Andersson,865
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,863
1616562981695494,Barnsmart,These ads ran without a disclaimer,860
147148791997676,RFSL Jämtland Härjedalen,RFSL Jämtland Härjedalen,843
1047016558650888,Yrkesdörren,ÖppnaDörren,841
190577763347,Svenska Turistföreningen,Svenska Turistföreningen,835
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,834
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,828
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,818
111005714391,Scouterna,Scouterna,814
123337624363698,Volvo Car Sverige,Volvo Car Sverige,813
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),811
251829904829983,David Lega,David Lega,809
185230521507744,Kommunalarbetaren,Kommunalarbetaren,803
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,796
105353814867299,Grytorochkastruller,Svenska Brasserier,792
144395935966586,Generation Pep,Generation Pep,791
175409944016081,Min hållbara karriär,Naturvetarna,782
712230305617939,Uniper i Sverige,Uniper i Sverige,780
175656912484553,Unionen,These ads ran without a disclaimer,777
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,759
114526821939129,Arla,Arla,759
1457555697852444,Miljöpartiet Östersund,Miljöpartiet de gröna Östersunds kommun,750
802118396482430,Miljöpartiet de gröna i Åre,Miljöpartiet de gröna i Åre kommun,750
267558189923974,Estrella,Estrella,736
209271425846739,Open Doors Sverige,Open Doors Sverige,735
328754490337,Vårdförbundet,Vårdförbundet,734
378638422760827,Forward Energy,Forward Energy AB,724
1017885421625799,Kristdemokraterna Sundsvall,Kristdemokraterna Sundsvall,718
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,712
166237054048166,MyPick,These ads ran without a disclaimer,708
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,706
325212711627446,Biovisor,Biovisor Healthcare AB,699
106548512712870,Klarna,These ads ran without a disclaimer,696
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,690
103997904708356,M-lotten,M-Lotten,686
159701814199732,Business Sweden,Business Sweden,680
126346954086279,Tricorona Climate Partner,Tricorona Climate Partner,680
108476980690724,VOTO,These ads ran without a disclaimer,679
183174951720116,Skogaholm,Esatto,677
899603916845362,JAG Personlig assistans,JAG Personlig assistans,675
404799406383484,myNanny,These ads ran without a disclaimer,673
79587079066,Ljus i Öster,Erik Thunberg,666
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,664
1557508081238895,Dagens Samhälle Jobb & Karriär,Sara Lundblad,663
158920367453258,Vinnova,Vinnova,663
195379633820701,Svenskt Kött,These ads ran without a disclaimer,659
143375352357454,En bok för alla,En bok för alla AB,646
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,642
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,638
189892183097,Fredrick Federley,Fredrick Federley,636
76677247875,Wikimedia Sverige,Wikimedia Sverige,634
150021835034399,XXL Sport & Vildmark,These ads ran without a disclaimer,630
1558123334435806,War Child Sweden,War Child,627
1910518509223653,SMICE,These ads ran without a disclaimer,625
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,621
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,618
132266740623,Liberalerna,These ads ran without a disclaimer,617
125440780804852,Childhood,Childhood,616
251829904829983,David Lega,Kristdemokraterna,615
118191008217331,Handelsbanken,Handelsbanken,615
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,614
189332844828330,Medborgerlig Samling,Medborgerlig Samling,610
165345187194459,Comfort,Comfort,608
137013703017885,Svensk fotboll,Svensk fotboll,607
414884688611657,IVECO,These ads ran without a disclaimer,606
133234606721672,Sveriges Kommunistiska Parti,Fredde Jönsson,600
473590032845127,Tankesmedjan Futurion,Futurion,599
237287320360804,Omtanke.today,Jenny Fors,599
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,587
219410318157271,Läkarmissionen,Rosell Hanna Maria,577
537053146327418,Readly,These ads ran without a disclaimer,575
112644953916525,Facklig Vänster,Vänsterpartiet,575
460395575572,Kundkraft,Kundkraft,573
1722887348013516,Frihet,Hayrynen Lotta Ilona,573
150980231653371,Anders W Jonsson Centerpartiet,Anders W Jonsson,571
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,568
268608766607208,Svensk Tidskrift,Svensk Tidskrift,567
130927360876045,FPlus – nyhetstjänsten för företagsamma,These ads ran without a disclaimer,566
114603753626064,Du kan göra skillnad,ActionAid Sverige,562
1440827192814915,Vårdföretagarna,Vårdföretagarna,561
276637759146677,Kristdemokraterna Jämtlands Län,These ads ran without a disclaimer,550
877007112330399,Cross Sportswear,These ads ran without a disclaimer,548
120745044633792,Lunds universitet,Lunds universitet,546
239855722130,Nyhetsmagasinet Fokus,Fokus,546
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,543
100642360004457,Unga Feminister,Unga Feminister,538
1487953558104229,Svenska ESF-rådet,Svenska ESF-rådet,532
183905751632130,Dagens industri,These ads ran without a disclaimer,524
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,522
1530370053926078,Vision Chef,Vision,522
334741620478680,Partiet Vändpunkt,Partiet Vändpunkt,521
122896161100392,Make Equal,Make Equal,513
106444306044816,Nordens välfärdscenter,Joakim K E Johansson,512
135566233221900,Vitalis,Svenska Mässan,511
100297004030721,Hållbaraval.se,Sven Brueckmann,509
380300382005060,Arvid Nilsson,Arvid Nilsson Sverige AB,501
254576021596844,Vänsterpartiet Härjedalen,These ads ran without a disclaimer,500
130148200513245,Amazon Watch Sverige,Alex Brekke,497
169872296400480,gop,Glasfiber & Plastprodukter AB,496
361313524734299,Alivia,These ads ran without a disclaimer,494
699391876922779,Veronica Magnusson,Vision,493
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,490
337086006951883,Jessica Polfjärd,Moderaterna,471
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,469
355060434560962,Reach for Change,Reach for Change,467
172120626133061,Klättermusen,These ads ran without a disclaimer,467
1700525460180235,Arbetet Global,Arbetet Global,463
191359334218856,Internetstiftelsen,These ads ran without a disclaimer,461
366598357326886,Mean deposition,These ads ran without a disclaimer,458
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,456
112338252157105,Viskadalen,Viskadalen,455
368972829945550,AP7 Statens premiepensionsfonder,KIT,451
205850992918,Mittuniversitetet,These ads ran without a disclaimer,448
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,447
1359442884155278,Järvaveckan,Stiftelsen The Global Village,444
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,444
183799678305354,Åre Business Forum,Adeprimo,443
115853198450591,Energigas Sverige,A Beautiful Soup,441
653072158104424,Emma Wiesner,Emma Wiesner (Centerpartiet),439
132008873631170,Skatteverket,Skatteverket,433
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,432
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,431
957746597628770,Fakta om Höghastighetstågsprojektet,Martin Eriksson,431
596466710820200,Give me a Chance,These ads ran without a disclaimer,428
314872662206,Ekonomifakta,Ekonomifakta,428
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,427
223053457729155,Unga Örnar,Unga Örnars Riksförbund,426
118090278221826,Erikshjälpen,Erikshjälpen,425
130666626950917,Öresundskraft,Öresundskraft,423
312916959122730,Bostadspolitik.se,Annika Miscevic,419
102331493143871,Sveriges Radio P1,Sveriges Radio P1,417
118653498212819,National Geographic,These ads ran without a disclaimer,416
324914190902686,Magasinet Paragraf,Magasinet Paragraf,415
887305194662637,Axess Magasin & TV,Axess Magasin & TV,413
507821365927958,Svemin,Svemin,412
749720208403535,Folkuniversitetet Jämtland,Folkuniversitetet Jämtland Härjedalen,411
761381800679159,Peab Asfalt,Peab Asfalt AB,411
164732593563582,Söderberg & Partners,Söderberg & Partners,409
212648058838987,Träffpunkt Idrott,Axel Birgerstam,404
452255021829924,Guovssonásti,partiet Guovssonásti,403
1374925102519271,Wedonthavetime.org,Wedonthavetime.org,402
102466371208854,Fertilitetskollen,Gedeon Richter,399
116181085093710,Outdoorexperten,These ads ran without a disclaimer,399
351909289002,Länstidningen i Östersund,These ads ran without a disclaimer,396
130022160902,Fastighetsbyrån,Fastighetsbyrån,395
127998171203331,Adressändring,These ads ran without a disclaimer,395
150453111655854,Folkbildningsrådet,Elin Sundling,390
311373388976447,Peace Parks Foundation Sweden,Magnus Sjöbäck,389
197903515345,Institute for Security & Development Policy (ISDP),ISDP,388
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,387
588424477851080,NSV - Nordens Solvärme AB,These ads ran without a disclaimer,386
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),383
102627866442123,Folkets Bio,Folkets Bio,382
528718827152707,Färnebo folkhögskola,Färnebo folkhögskola,382
299871453730354,Vi står inte ut men vi slutar aldrig kämpa,Helena Lindroos,379
212284955495610,Elektrikerna,Elektrikerna,373
646148725543687,SelmaStories,SelmaStories,373
516140855078262,Krokoms kommun,These ads ran without a disclaimer,368
407115956047999,Centerpartiet Strömsund,These ads ran without a disclaimer,364
178945208783463,Willys,These ads ran without a disclaimer,363
112338252157105,Viskadalen,Carin Elisabeth Carlström,362
196425370398126,Teskedsorden,Teskedsorden,361
124819254209264,Försvarsmakten,These ads ran without a disclaimer,359
91217182731,Nordiska museet,Nordiska museet,358
156850001149439,Folkhälsomyndigheten,Folkhälsomyndigheten,356
655649581113743,Sundsvalls kommun,Sundsvalls kommun,355
221292842061953,Love my country,These ads ran without a disclaimer,354
466531623734110,Unga Reportrar,Håll Sverige Rent,351
100283070150569,Sverigedemokraterna Karlskrona,SD Karlskrona,350
972455966286401,Torgny Jönsson,Jonsson Bjorn Torgny,348
355672478378995,Myndigheten för arbetsmiljökunskap,Myndigheten för arbetsmiljökunskap,346
1180301415368551,Chatflights Sverige,Barnekow Alexis James,344
1042091032500520,Kvartal,Kvartal,343
237569296304645,Bilsport & Mc Specialförsäkring,These ads ran without a disclaimer,342
1591202340989596,Bygg Klimatsmart,These ads ran without a disclaimer,339
1288661951220034,Närhetsliv Boden,Bodens kommun,335
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,334
