Page ID,Page Name,Disclaimer,Amount Spent (SEK)
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,3050
160989331158715,klimatkompensera.se,klimatkompensera.se,3045
120633071295935,Fairtrade Sverige,Fairtrade Sverige,3034
767749640051136,Heléne Fritzon,Socialdemokraterna,3023
237813956289260,Maskrosbarn,Maskrosbarn,3023
163305633746125,Karneval förlag,Holviks,2998
275106878584,Högskolan i Gävle,Högskolan i Gävle,2971
408171019221426,Slöseriombudsmannen,Skattebetalarna,2968
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,2947
109067724119285,hyllningsklader.se,Frankieboy,2938
951217261634608,Naturvårdsverket,Naturvårdsverket,2910
368972829945550,AP7 Statens premiepensionsfonder,AP7,2897
476930319155435,Orthex,Orthex,2887
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,2875
112513375470294,Feministiskt initiativ,Feministiskt initiativ,2873
219410318157271,Läkarmissionen,Läkarmissionen,2844
1629987440566705,PrivataHyresvärdar.nu,These ads ran without a disclaimer,2830
61602439009,NCC,NCC,2797
103487509736810,Socialdemokraterna i  Gävleborg,Backeskog Sanna Agnes Moa,2776
1829725353928210,Tomas Tobé,Moderaterna,2772
264875033604598,Extra Tuggummi,Alexandra Casquilho,2745
172441106275050,KPA Pension,These ads ran without a disclaimer,2718
369122343101775,e.on,These ads ran without a disclaimer,2709
100650935646,Skiftet,Skiftet,2688
761381800679159,Peab Asfalt,Peab Asfalt AB,2680
80386149597,ABF,ABF,2614
419339524766872,Vänsterpartiet Gävle,These ads ran without a disclaimer,2595
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),2559
62185934430,Olof Palme International Center,Olof Palme International Center,2543
138739162831736,ABB,ABB,2532
508303959269502,Svenska Kyl & Värmepumpföreningen,Cecilia Branting,2518
455521331205717,Arvsfonden,Arvsfonden,2513
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),2456
276115645732500,Socialdemokraterna i Gävle,Amin Ahmed Angelus,2448
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,2444
1757191391203190,Proethos fond,Proethos AB,2443
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,2438
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,2394
114411691995670,Moderatkvinnorna,Moderatkvinnorna,2388
112243630493418,Speedy Spel,These ads ran without a disclaimer,2384
608975645850217,Vattenfall Sverige,Vattenfall Group,2364
212604496324,Fackförbundet ST,Fackförbundet ST,2352
101376125280259,Sträck ut en hand,Läkarmissionen,2351
37267060518,Världens Barn,Världens Barn,2343
1532024840379422,Rättvisa bilskatter,Martin Eriksson,2334
347852331958080,En Företagares Vardag,En Företagares Vardag,2314
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,2309
172455246970,Sweco,Sweco,2304
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,2294
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,2254
636103536446815,Johan Danielsson,LO Sverige,2239
1047016558650888,Yrkesdörren,ÖppnaDörren,2237
124892400864698,Företagarna,Företagarna,2210
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,2210
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,2210
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",2186
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,2174
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,2152
640780126093378,Norstedts Juridik,Norstedts Juridik,2148
181174968704638,Kompis Sverige,Kompis Sverige,2122
296423575695,Afrikagrupperna,Afrikagrupperna,2117
118090278221826,Erikshjälpen,Erikshjälpen,2116
183257281869053,Nestlé,Nestlé,2116
179931025357058,Kommunal,These ads ran without a disclaimer,2112
1017885421625799,Kristdemokraterna Sundsvall,Kristdemokraterna Sundsvall,2099
602053453278014,NIBE,Carla Lind Andersson,2099
28237261288,IOGT-NTO,IOGT-NTO,2098
273053169937029,ClimateHero,These ads ran without a disclaimer,2085
115317275164993,RFSU,RFSU,2083
320647081367873,Företagarna Bollnäs,Annelie Svensson,2065
304506059702034,Tidningen Fönstret,Tidningen Fönstret,2062
216311481960,Bill Gates,These ads ran without a disclaimer,2005
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,1981
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,1980
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,1949
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,1926
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,1898
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,1889
145401631365,SSAB,Esatto,1882
186038296018,BoKlok Sverige,BoKlok Sverige,1879
345384912242426,Sverigedemokraterna Gävleborg,Sverigedemokraterna Gävleborg,1877
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,1871
209271425846739,Open Doors Sverige,Open Doors Sverige,1859
114526821939129,Arla,Arla,1852
185230521507744,Kommunalarbetaren,Kommunalarbetaren,1835
508303959269502,Svenska Kyl & Värmepumpföreningen,Svenska Kyl & Värmepumpföreningen,1833
251829904829983,David Lega,David Lega,1832
217391588404948,Katalys,Katalys,1809
528718827152707,Färnebo folkhögskola,Färnebo folkhögskola,1807
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,1804
294275997335715,Advania Sverige,Advania Sverige,1783
328754490337,Vårdförbundet,Vårdförbundet,1781
221292842061953,Love my country,These ads ran without a disclaimer,1778
770859709613264,PwC Sverige,PwC Sverige,1776
175656912484553,Unionen,These ads ran without a disclaimer,1774
104760926229060,Uppsala kommun,Uppsala kommun,1769
79587079066,Ljus i Öster,Erik Thunberg,1760
539297539496434,Dagens Samhälle,Dagens Samhälle,1752
123337624363698,Volvo Car Sverige,Volvo Car Sverige,1733
108476980690724,VOTO,These ads ran without a disclaimer,1724
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,1714
106548512712870,Klarna,These ads ran without a disclaimer,1703
1414027498810768,Liberalerna Bollnäs,Liberalerna Bollnäs,1698
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,1691
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,1687
144395935966586,Generation Pep,Generation Pep,1687
382243262003,Plan International Sverige,These ads ran without a disclaimer,1679
840264879353861,Ellevio,These ads ran without a disclaimer,1660
988106004636766,SAVR,These ads ran without a disclaimer,1645
727583257436235,Carl von Linnékliniken,Jesper Sjöström,1636
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,1633
130199083682736,Gästrike återvinnare,Gästrike återvinnare,1620
20393019390,mymuesli,These ads ran without a disclaimer,1610
1616562981695494,Barnsmart,These ads ran without a disclaimer,1602
899603916845362,JAG Personlig assistans,JAG Personlig assistans,1600
325212711627446,Biovisor,Biovisor Healthcare AB,1582
1392886280956745,Socialdemokraterna i Söderhamn,Tyve Lars Johannes,1575
259503044175168,Barnvagnsmarschen,RFSU,1564
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,1563
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,1557
115148865168902,Moderaterna i Gävleborg,Stenvard Rolf Patrik,1550
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,1541
511739728900893,Liberalerna i Gävle,These ads ran without a disclaimer,1519
414884688611657,IVECO,These ads ran without a disclaimer,1519
267558189923974,Estrella,Estrella,1516
100642360004457,Unga Feminister,Unga Feminister,1495
111005714391,Scouterna,Scouterna,1491
159701814199732,Business Sweden,Business Sweden,1474
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,1452
183174951720116,Skogaholm,Esatto,1440
473590032845127,Tankesmedjan Futurion,Futurion,1438
540799486089503,Allan Widman,Liberalerna,1434
165345187194459,Comfort,Comfort,1434
326758930826774,Vänsterpartiet Nordanstig,Vänsterpartiet Nordanstig,1432
404799406383484,myNanny,These ads ran without a disclaimer,1432
157164123601,Trafikverket,Trafikverket,1404
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,1402
201635673191504,Miljöpartiet de gröna Gävleborg,Miljöpartiet de gröna Gävleborg,1400
195379633820701,Svenskt Kött,These ads ran without a disclaimer,1369
169872296400480,gop,Glasfiber & Plastprodukter AB,1369
419339524766872,Vänsterpartiet Gävle,Vänsterpartiet Gävle,1361
166819093366519,UN Women Sverige,UN Women Sverige,1360
511739728900893,Liberalerna i Gävle,Liberalerna Gävle,1346
1558123334435806,War Child Sweden,War Child,1342
334691179891,Swedavia,Swedavia,1320
125440780804852,Childhood,Childhood,1317
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,1316
132266740623,Liberalerna,These ads ran without a disclaimer,1307
251829904829983,David Lega,Kristdemokraterna,1303
189332844828330,Medborgerlig Samling,Medborgerlig Samling,1301
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,1299
377620908986237,Moderaterna Gävle,Moderaterna i Gävle,1299
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,1295
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,1294
655649581113743,Sundsvalls kommun,Sundsvalls kommun,1279
137604056369425,Vänsterpartiet Gävleborg,These ads ran without a disclaimer,1278
1440827192814915,Vårdföretagarna,Vårdföretagarna,1273
712230305617939,Uniper i Sverige,Uniper i Sverige,1273
537053146327418,Readly,These ads ran without a disclaimer,1273
137013703017885,Svensk fotboll,Svensk fotboll,1270
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,1266
378638422760827,Forward Energy,Forward Energy AB,1259
1700525460180235,Arbetet Global,Arbetet Global,1242
460395575572,Kundkraft,Kundkraft,1238
634151680054842,Assistentjobb i JAG,JAG Personlig assistans,1232
1359442884155278,Järvaveckan,Stiftelsen The Global Village,1204
326729237396677,Vänsterpartiet Uppsala län,Bergegardh Hans Andreas Abe,1201
219410318157271,Läkarmissionen,Rosell Hanna Maria,1199
112644953916525,Facklig Vänster,Vänsterpartiet,1195
114603753626064,Du kan göra skillnad,ActionAid Sverige,1194
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,1190
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,1182
1530370053926078,Vision Chef,Vision,1174
100759046999,HSB,These ads ran without a disclaimer,1168
996264337099052,Arabiska Teatern / أرابيسكا تياترن,Arabiska Teatern / أرابيسكا تياترن,1144
112338252157105,Viskadalen,Viskadalen,1143
366598357326886,Mean deposition,These ads ran without a disclaimer,1121
475827765784530,Strängbetong,Alexandra Topvisible,1117
685746988175151,Kry,These ads ran without a disclaimer,1103
699391876922779,Veronica Magnusson,Vision,1095
268608766607208,Svensk Tidskrift,Svensk Tidskrift,1089
158920367453258,Vinnova,Vinnova,1086
166237054048166,MyPick,These ads ran without a disclaimer,1081
877007112330399,Cross Sportswear,These ads ran without a disclaimer,1077
130022160902,Fastighetsbyrån,Fastighetsbyrån,1076
872493709501005,Svenskt Näringsliv Gävleborg,Svenskt Näringsliv,1070
175409944016081,Min hållbara karriär,Naturvetarna,1070
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),1068
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,1062
105353814867299,Grytorochkastruller,Svenska Brasserier,1053
120745044633792,Lunds universitet,Lunds universitet,1051
118191008217331,Handelsbanken,Handelsbanken,1050
355060434560962,Reach for Change,Reach for Change,1047
130148200513245,Amazon Watch Sverige,Alex Brekke,1045
135566233221900,Vitalis,Svenska Mässan,1042
212648058838987,Träffpunkt Idrott,Axel Birgerstam,1038
143375352357454,En bok för alla,En bok för alla AB,1023
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,1023
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,1020
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,1019
537414056278216,Clockwork Bemanning & Rekrytering AB,These ads ran without a disclaimer,1017
150021835034399,XXL Sport & Vildmark,These ads ran without a disclaimer,1007
183905751632130,Dagens industri,These ads ran without a disclaimer,1000
793833190747206,Faxepark - Söderhamns arena för innovativ tillväxt,These ads ran without a disclaimer,1000
297919123676259,Länsförsäkringar Gävleborg,Länsförsäkringar Gävleborg,1000
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,998
103997904708356,M-lotten,M-Lotten,996
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,994
212284955495610,Elektrikerna,Elektrikerna,986
239855722130,Nyhetsmagasinet Fokus,Fokus,981
235906853248814,Socialdemokraterna i Bollnäs,These ads ran without a disclaimer,974
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,959
191359334218856,Internetstiftelsen,These ads ran without a disclaimer,955
112338252157105,Viskadalen,Carin Elisabeth Carlström,950
115853198450591,Energigas Sverige,A Beautiful Soup,943
223053457729155,Unga Örnar,Unga Örnars Riksförbund,941
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,935
190577763347,Svenska Turistföreningen,Svenska Turistföreningen,931
466531623734110,Unga Reportrar,Håll Sverige Rent,929
130927360876045,FPlus – nyhetstjänsten för företagsamma,These ads ran without a disclaimer,927
126346954086279,Tricorona Climate Partner,Tricorona Climate Partner,925
189892183097,Fredrick Federley,Fredrick Federley,913
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,912
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,910
957746597628770,Fakta om Höghastighetstågsprojektet,Martin Eriksson,910
251324658704719,Streamify,These ads ran without a disclaimer,907
130666626950917,Öresundskraft,Öresundskraft,905
314872662206,Ekonomifakta,Ekonomifakta,902
100283070150569,Sverigedemokraterna Karlskrona,SD Karlskrona,896
150453111655854,Folkbildningsrådet,Elin Sundling,879
1722887348013516,Frihet,Hayrynen Lotta Ilona,878
596466710820200,Give me a Chance,These ads ran without a disclaimer,876
507821365927958,Svemin,Svemin,874
220956427982731,Iggesund Paperboard AB,Iggesund Paperboard,873
111780857067002,Henrik Estander Liberalerna,Henrik Estander,858
295528650465383,Familjehem Stockholms stad,Familjehem Stockholms stad,852
1591202340989596,Bygg Klimatsmart,These ads ran without a disclaimer,852
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,851
181590326029,Tillväxtverket,Alice Levén,850
100759046999,HSB,HSB,849
368972829945550,AP7 Statens premiepensionsfonder,KIT,847
1180301415368551,Chatflights Sverige,Barnekow Alexis James,846
118653498212819,National Geographic,These ads ran without a disclaimer,844
887305194662637,Axess Magasin & TV,Axess Magasin & TV,843
1557508081238895,Dagens Samhälle Jobb & Karriär,Sara Lundblad,840
324914190902686,Magasinet Paragraf,Magasinet Paragraf,839
122896161100392,Make Equal,Make Equal,835
646148725543687,SelmaStories,SelmaStories,835
164732593563582,Söderberg & Partners,Söderberg & Partners,822
311373388976447,Peace Parks Foundation Sweden,Magnus Sjöbäck,822
95044806149,Democrats Abroad Sweden,Democrats Abroad,819
1487953558104229,Svenska ESF-rådet,Svenska ESF-rådet,807
178945208783463,Willys,These ads ran without a disclaimer,804
132008873631170,Skatteverket,Skatteverket,800
380300382005060,Arvid Nilsson,Arvid Nilsson Sverige AB,799
843248982451786,Kristdemokraterna Gävleborg,Kristdemokraterna i Gävleborg,796
1042091032500520,Kvartal,Kvartal,791
91217182731,Nordiska museet,Nordiska museet,779
102331493143871,Sveriges Radio P1,Sveriges Radio P1,773
850584251725329,Kristdemokraterna i Gävle,Kristdemokraterna i Gävle,765
337086006951883,Jessica Polfjärd,Moderaterna,761
