Page ID,Page Name,Disclaimer,Amount Spent (SEK)
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,38011
177342259513521,Otovo Solar,These ads ran without a disclaimer,37434
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,37163
157164123601,Trafikverket,Trafikverket,36881
116155191929039,Gårdssällskapet,Gårdssällskapet,35552
110813562940,Vision,Vision,35509
1757191391203190,Proethos fond,Proethos AB,35235
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,33744
334318366655425,Facebook,Facebook,33635
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,33104
104868656264137,Quorn,These ads ran without a disclaimer,33088
135535579842556,Läkarförbundet,Läkarförbundet,31639
152343168813435,Informationscentrum för hållbart byggande,Informationscentrum för hållbart byggande,31429
280313835329493,Officersförbundet,Officersförbundet,30812
1591202340989596,Bygg Klimatsmart,Informationscentrum för hållbart byggande,30705
273053169937029,ClimateHero,ClimateHero,30683
186221904743410,Bliwa,Bliwa,30473
212049035488183,The Hunger Project Sverige,Hungerprojektet,30415
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,30341
148926808494478,Synsam,Synsam Sverige,30335
369337099772743,Skanska Sverige,Skanska Sverige,30332
361313524734299,Alivia,Alivia,30293
270592853332987,Alternativ för Sverige,Alternativ för Sverige,29879
413815351963135,Life-time.se,Kent Göran Björkquist,29780
601924389861969,Svea Solar Sverige,These ads ran without a disclaimer,29396
141366725876424,European Greens,European Greens,29252
107642670661799,Soltrygg AB,Oliver Holm,29127
151450234896857,Barndiabetesfonden,Barndiabetesfonden,28759
1047016558650888,Yrkesdörren,ÖppnaDörren,28477
113710601984970,Barnfonden,Barnfonden,28424
187406391635,Casino Cosmopol,Casino Cosmopol,28410
194584990588253,Vattenfall,Vattenfall Sverige,27637
280875784474,Löfbergs,Löfbergs,27185
273053169937029,ClimateHero,ClimateHero AB,27022
59324455950,UNICEF Sverige,These ads ran without a disclaimer,26688
118943054880945,Annie Lööf,Centerpartiet,25834
176407156115,OLW,These ads ran without a disclaimer,25829
496067290759872,LRF Jag bryr mig,These ads ran without a disclaimer,25814
399044617221,Läraren,Lärarnas tidning,25662
116898726366043,Skatteverket - Företag,Skatteverket - Företag,25398
712230305617939,Uniper i Sverige,Uniper,25395
799634660143537,Arbetsmarknadsnytt,Arbetsmarknadsnytt,25322
19746853632,Djurens Rätt,These ads ran without a disclaimer,25073
15223945415,Svenska kyrkan,Svenska kyrkan,25001
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,24966
107898832590939,European Commission,These ads ran without a disclaimer,24901
119647334855044,Telinet Energi Sverige,Telinet,24863
234172635050,Forum för levande historia,Forum för levande historia,24549
110605492300,RFSL,RFSL,24457
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,24374
661702230515862,Ebba Busch,Kristdemokraterna,24074
150057951690751,OKQ8,These ads ran without a disclaimer,24061
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,24034
103915918247717,Bulletin,Bulletin,23943
191293334563233,Clio,Clio,23929
118090278221826,Erikshjälpen,Erikshjälpen,23383
614939535271869,Tobias Baudin,Kommunal,23260
106102553268601,Liberalerna Västsverige,Liberalerna Västsverige,23036
100650935646,Skiftet,Skiftet,22783
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,22780
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,22410
255497147555,Outnorth,Outnorth,22401
216311481960,Bill Gates,These ads ran without a disclaimer,22328
199121803446165,Centerpartiet Västra Götaland,Centerpartiet,21836
219410318157271,Läkarmissionen,Läkarmissionen,21372
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,21242
140417992681511,Clowner utan Gränser,Clowner utan Gränser,20944
238974066637565,Västpunkt,Högskolan Väst,20753
1884410665176817,Frösunda Personlig Assistans,Quist Martin Wetiono,20528
365318283559965,Spotify,Spotify,20202
1829725353928210,Tomas Tobé,Moderaterna,20147
112513375470294,Feministiskt initiativ,Feministiskt initiativ,20096
112338252157105,Viskadalen,Viskadalen,19839
1133304143374162,Tullverket,KSMG,19747
122769781081764,Vy Flygbussarna,These ads ran without a disclaimer,19722
171919835807,TCO,TCO,19450
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",19439
232873963389824,Göteborg Energi,Göteborg Energi,19103
1731576980266356,Zandra Pettersson SD politiker,Pettersson Zandra Margareta,19070
1618410401798691,Socialdemokraterna i Fyrbodal,Andersson Karl Bengt Mikael,18623
952158124988143,Pinky Pine,These ads ran without a disclaimer,18604
101046821819253,Planethjältar,WWF,18369
237813956289260,Maskrosbarn,Maskrosbarn,18301
1928591733901079,Brf-mappen,These ads ran without a disclaimer,18216
710383215713602,Special Nest,Special Nest,18085
585837208126176,Naturbruksförvaltningen,Naturbruksförvaltningen,17990
172441106275050,KPA Pension,These ads ran without a disclaimer,17986
988106004636766,SAVR,These ads ran without a disclaimer,17972
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,17951
119450207545,Almega,Almega AB,17830
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,17794
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,17750
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,17718
2337692372925538,Reformisterna,Reformisterna,17429
160989331158715,klimatkompensera.se,klimatkompensera.se,17390
182933185135,Skogsindustrierna,Skogsindustrierna,17336
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,17270
153985509353,Holmgrens Bil,Holmgrens Bil,17149
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,17076
208751565805849,Stiftelsen Expo,Stiftelsen Expo,17031
485606201650261,Idealbilar,Idealbilar,16824
101376125280259,Sträck ut en hand,Läkarmissionen,16611
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,16256
209420749086971,Samhall,Samhall AB,16142
347852331958080,En Företagares Vardag,Eriksson Mats Ove,16123
329210137283862,Capfor,Capfor,15898
368972829945550,AP7 Statens premiepensionsfonder,AP7,15881
61602439009,NCC,NCC,15805
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,15540
195379633820701,Svenskt Kött,Svenskt Kött,15421
264875033604598,Extra Tuggummi,Alexandra Casquilho,15351
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,15324
329885883718979,Stefan Löfven,Socialdemokraterna,15278
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,15085
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,15025
339528276596,Kungälvs kommun,Kungälvs kommun,15000
294275997335715,Advania Sverige,Advania Sverige,14926
223999147762604,Miljöpartiet de gröna i Göteborg,Miljöpartiet de gröna i Göteborg,14845
112243630493418,Speedy Spel,These ads ran without a disclaimer,14824
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),14742
120633071295935,Fairtrade Sverige,Fairtrade Sverige,14678
711920139172984,Interreg Öresund-Kattegat-Skagerrak,Interreg Öresund-Kattegat-Skagerrak,14432
408171019221426,Slöseriombudsmannen,Skattebetalarna,14311
443880022322989,Moderaterna i Ale,Liljeberg Erik Hans,14196
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,14068
159701814199732,Business Sweden,Business Sweden,14055
120477444659925,Svensk Handel,Svensk Handel,13983
369122343101775,e.on,These ads ran without a disclaimer,13968
195634151279064,Crime Walks,Crime Walks,13960
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,13895
640780126093378,Norstedts Juridik,Norstedts Juridik,13718
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,13636
115317275164993,RFSU,RFSU,13608
695869687141003,Liberalerna Borås,Liberalerna Borås,13600
62185934430,Olof Palme International Center,Olof Palme International Center,13554
296423575695,Afrikagrupperna,Afrikagrupperna,13548
213326548681872,LO-distriktet i Västsverige,LO-distriktet i Västsverige,13409
22561206841,MAX Burgers,Max Burgers,13365
273644476088862,Fiat,FCA Sweden,13340
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,13304
1764033887144522,Kristdemokraterna Fyrbodal,Kristdemokraterna i VGN,13219
163305633746125,Karneval förlag,Holviks,13072
112338252157105,Viskadalen,Carin Elisabeth Carlström,13028
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,12977
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,12781
135251863288,Polisförbundet,Polisförbundet,12748
155535611147164,GS,GS-facket,12677
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,12602
80386149597,ABF,ABF,12526
273053169937029,ClimateHero,These ads ran without a disclaimer,12525
181174968704638,Kompis Sverige,Kompis Sverige,12522
212604496324,Fackförbundet ST,Fackförbundet ST,12340
161513867384504,Giving People,Giving People,12332
251829904829983,David Lega,Kristdemokraterna,12242
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,12097
37267060518,Världens Barn,Världens Barn,12052
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,11969
157317435119920,Milkywire,Milkywire,11931
1757410027826711,Skaramoderaterna,Grönlund Plöen Anna Lotta,11908
1042091032500520,Kvartal,Kvartal,11864
321467908264338,Centerpartiet Alingsås,Centerpartiet i Alingsås,11780
183257281869053,Nestlé,Nestlé,11768
602053453278014,NIBE,Carla Lind Andersson,11673
476930319155435,Orthex,Orthex,11616
209371689462498,Socialdemokraterna i Skaraborg,Socialdemokraterna i Skaraborg,11488
101866174876994,Fresh.Land.Sverige,These ads ran without a disclaimer,11472
109067724119285,hyllningsklader.se,Frankieboy,11461
404799406383484,myNanny,These ads ran without a disclaimer,11412
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,11258
175656912484553,Unionen,These ads ran without a disclaimer,11224
361300916858,Vy Bus4You,Anna-Karin Mooren,11217
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,11127
342468755889056,Feministiskt initiativ Göteborg,Feministiskt initiativ Göteborg,11108
202952346393650,Borås Stad,Borås Stad,11108
382243262003,Plan International Sverige,These ads ran without a disclaimer,10928
251829904829983,David Lega,David Lega,10876
770859709613264,PwC Sverige,PwC Sverige,10867
951217261634608,Naturvårdsverket,Naturvårdsverket,10851
1616562981695494,Barnsmart,These ads ran without a disclaimer,10850
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",10834
498055310222383,UD Resklar,Utrikesdepartementet,10797
304506059702034,Tidningen Fönstret,Tidningen Fönstret,10755
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),10743
414884688611657,IVECO,These ads ran without a disclaimer,10723
76847196995,Göteborgs stadsbibliotek,Göteborgs stadsbibliotek,10607
152809741473321,Trollhättan Energi AB,Kristiansson Anna Sofi,10594
608975645850217,Vattenfall Sverige,Vattenfall Group,10586
334691179891,Swedavia,Swedavia,10561
366598357326886,Mean deposition,These ads ran without a disclaimer,10474
114411691995670,Moderatkvinnorna,Moderatkvinnorna,10446
636103536446815,Johan Danielsson,LO Sverige,10367
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,10349
138739162831736,ABB,ABB,10336
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,10281
1553944598209170,Vänsterpartiet Alingsås,Vänterpartiet Alingsås,10210
124892400864698,Företagarna,Företagarna,10165
175409944016081,Min hållbara karriär,Naturvetarna,10098
473590032845127,Tankesmedjan Futurion,Futurion,10053
76677247875,Wikimedia Sverige,Wikimedia Sverige,10034
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,10011
109098320518639,Dogoodel.,DoGood EL,9966
840264879353861,Ellevio,Jonatan Björck,9965
685746988175151,Kry,These ads ran without a disclaimer,9905
123337624363698,Volvo Car Sverige,Volvo Car Sverige,9874
105353814867299,Grytorochkastruller,Svenska Brasserier,9713
206273962768960,Moderaterna Alingsås,Moderaterna i Alingsås,9579
172455246970,Sweco,Sweco,9517
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,9294
209271425846739,Open Doors Sverige,Open Doors Sverige,9248
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,9228
677603098938486,Socialdemokraterna Tjörn,Christer Olofsson,9143
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,9102
635481149919229,Liberalerna Stenungsund,Emerse,9051
166237054048166,MyPick,These ads ran without a disclaimer,8942
1531207330504867,Solkraft Sverige - en del av Bravida,Solkraft Sverige,8916
508303959269502,Svenska Kyl & Värmepumpföreningen,Cecilia Branting,8848
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,8825
239855722130,Nyhetsmagasinet Fokus,Fokus,8815
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,8733
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,8722
20393019390,mymuesli,These ads ran without a disclaimer,8711
655356351168366,SD Västra Götaland Västra,Sverigedemokraterna,8634
267558189923974,Estrella,Estrella,8629
28237261288,IOGT-NTO,IOGT-NTO,8619
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,8604
347852331958080,En Företagares Vardag,En Företagares Vardag,8590
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,8577
116621488352172,Centerpartiet i Göteborg,Centerpartiet i Göteborg,8569
123739584343055,Social Media Rekrytering,Social Media Rekrytering,8402
169872296400480,gop,Glasfiber & Plastprodukter AB,8375
185230521507744,Kommunalarbetaren,Kommunalarbetaren,8315
106548512712870,Klarna,These ads ran without a disclaimer,8251
145401631365,SSAB,Esatto,8218
183174951720116,Skogaholm,Esatto,8203
255852234491202,Miljöpartiet de gröna i Härryda,Miljöpartiet de gröna Härryda,8200
114526821939129,Arla,Arla,8189
466531623734110,Unga Reportrar,Håll Sverige Rent,8174
217391588404948,Katalys,Katalys,8081
411824305172,Säffle kommun,Säffle kommun,8047
1184069418301675,Rönnäng Industritjänst,These ads ran without a disclaimer,8027
290735261080438,Moderaterna i Göteborg,Karlsson Anna Caroline,8001
328754490337,Vårdförbundet,Vårdförbundet,7991
1522679411362377,Lighthouse - Swedish Maritime Competence Centre,Lars Nicklason,7981
79587079066,Ljus i Öster,Erik Thunberg,7956
111005714391,Scouterna,Scouterna,7952
537053146327418,Readly,These ads ran without a disclaimer,7931
972455966286401,Torgny Jönsson,Jonsson Bjorn Torgny,7912
1532024840379422,Rättvisa bilskatter,Martin Eriksson,7904
100642360004457,Unga Feminister,Unga Feminister,7861
250833255029427,Socialdemokraterna Kungsbacka,Strand Bo Jonas,7842
2003077833243266,Optimist för havet,Håll Sverige Rent,7828
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,7715
186038296018,BoKlok Sverige,BoKlok Sverige,7701
179931025357058,Kommunal,These ads ran without a disclaimer,7656
102453659895245,Moderaterna i Lerum,Moderaterna i Lerum,7640
996264337099052,Arabiska Teatern / أرابيسكا تياترن,Arabiska Teatern / أرابيسكا تياترن,7606
125440780804852,Childhood,Childhood,7557
259503044175168,Barnvagnsmarschen,RFSU,7518
125396154314182,Moderaterna i Mölndal,Brown Stjarna Amanda Charlotte,7467
293503930724894,Hyresgästföreningen västra Sverige,Hyresgästföreningen västra Sverige,7455
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,7401
119271124771486,Globala Torget,These ads ran without a disclaimer,7386
899603916845362,JAG Personlig assistans,JAG Personlig assistans,7385
166819093366519,UN Women Sverige,UN Women Sverige,7380
109098320518639,Dogoodel.,Veeradeth Thamhaksa,7348
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,7341
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,7314
455521331205717,Arvsfonden,Arvsfonden,7296
429354810518636,Johan Nissinen,Nissinen Johan Harry,7286
95044806149,Democrats Abroad Sweden,Democrats Abroad,7176
1558123334435806,War Child Sweden,War Child,7175
1359442884155278,Järvaveckan,Stiftelsen The Global Village,7130
365761266941335,Vårt Göteborg,Vårt Göteborg,7109
160499987718510,Kulturaktiebolaget,Kulturaktiebolaget,7100
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,7035
344490105376,Årstiderna,Årstiderna,7034
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,7029
355819811185620,Arba Kokalari,Moderaterna,7020
724230134583812,Kongahälla Center,These ads ran without a disclaimer,6996
125809117477618,Recycla.se,These ads ran without a disclaimer,6791
361313524734299,Alivia,These ads ran without a disclaimer,6733
195723743804480,Moderaterna i Trollhättan,Gustagsson Cecilia Madeleine,6614
114603753626064,Du kan göra skillnad,ActionAid Sverige,6594
143375352357454,En bok för alla,En bok för alla AB,6559
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,6540
293503930724894,Hyresgästföreningen västra Sverige,These ads ran without a disclaimer,6498
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,6497
354067957968746,Kommunal Väst,Kommunal,6472
1700525460180235,Arbetet Global,Arbetet Global,6465
108476980690724,VOTO,These ads ran without a disclaimer,6430
378638422760827,Forward Energy,Forward Energy AB,6392
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,6390
189332844828330,Medborgerlig Samling,Medborgerlig Samling,6278
195379633820701,Svenskt Kött,These ads ran without a disclaimer,6259
1440827192814915,Vårdföretagarna,Vårdföretagarna,6253
237287320360804,Omtanke.today,Jenny Fors,6248
312916959122730,Bostadspolitik.se,Kristina Gill,6233
102466371208854,Fertilitetskollen,Gedeon Richter,6228
135566233221900,Vitalis,Svenska Mässan,6218
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,6216
28312410177,World Food Programme,These ads ran without a disclaimer,6185
130148200513245,Amazon Watch Sverige,Alex Brekke,6184
325212711627446,Biovisor,Biovisor Healthcare AB,6184
147248651959750,Samhällsvetenskap-GU,Lars-Olof Karlsson,6158
147868325286010,Skövde kommun,Skövde kommun,6146
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,6145
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,6139
1530370053926078,Vision Chef,Vision,6102
223053457729155,Unga Örnar,Unga Örnars Riksförbund,6052
132266740623,Liberalerna,These ads ran without a disclaimer,6047
240966039259839,Slush,These ads ran without a disclaimer,6011
540799486089503,Allan Widman,Liberalerna,5991
120745044633792,Lunds universitet,Lunds universitet,5969
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,5927
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,5855
251324658704719,Streamify,These ads ran without a disclaimer,5828
112644953916525,Facklig Vänster,Vänsterpartiet,5817
314872662206,Ekonomifakta,Ekonomifakta,5816
169151353117822,Folkuniversitetet Göteborg,Folkuniversitetet Göteborg,5807
183735218708198,GetGeek,GetGeek,5806
355060434560962,Reach for Change,Reach for Change,5765
357453258411,Naturvetarna,Johanna Rösth,5764
268608766607208,Svensk Tidskrift,Svensk Tidskrift,5728
165345187194459,Comfort,Comfort,5674
440104529489281,Grön Ungdom Fyrbodal,Viking Leon Fredrik,5575
767749640051136,Heléne Fritzon,Socialdemokraterna,5504
539297539496434,Dagens Samhälle,Dagens Samhälle,5488
508303959269502,Svenska Kyl & Värmepumpföreningen,Svenska Kyl & Värmepumpföreningen,5486
953625484698810,Brottsofferjouren Storgöteborg,Brottsofferjouren Storgöteborg,5480
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,5460
196425370398126,Teskedsorden,Teskedsorden,5455
154507768394620,Vänsterpartiet Fyrbodal,Vänsterpartiet Fyrbodal,5450
312916959122730,Bostadspolitik.se,Annika Miscevic,5346
184529224341,Mölndal Energi,These ads ran without a disclaimer,5239
113234935374946,Grön Ungdom,Grön Ungdom,5210
120797374935881,Vida Gruppen,Axel Thorén,5180
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,5155
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,5144
137013703017885,Svensk fotboll,Svensk fotboll,5112
103997904708356,M-lotten,M-Lotten,5102
