Page ID,Page Name,Disclaimer,Amount Spent (SEK)
279974638809211,Oxfam Sverige,Oxfam Sverige,17423
91818886532,We Effect,We Effect,17067
110723197258182,Sverige inför verkligheten,Tankesmedjan Tiden,16942
175656912484553,Unionen,Unionen,16230
237187386324119,Frälsningsarmén,Frälsningsarmén,16178
250766161722636,Europa Direkt Halland,Lindgren Stina Rebecka,16035
126840196572,Kia Motors Sweden,Kia Motors Sweden,15622
109886133732943,RESCUE - Sverige,RESCUE – Sverige,15214
166859653342254,Roks - mot mäns våld mot kvinnor,Roks - mot mäns våld mot kvinnor,15040
303963156401468,Centerpartiet Halland,Centerpartiet Halland,15027
780698325379963,Liberalerna Varberg,Liberalerna Varberg,14915
108492218918,IF Metall,IF Metall,14541
184529224341,Mölndal Energi,Mölndal Energi,14534
153386171353294,LRF Västra Sverige,LRF Västra Sverige,14170
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,13849
153270724787,Amnesty International Sverige,Amnesty International Sverige,13715
2194546487442221,Neste,Neste,13104
643137272398136,Sverige för UNHCR,Viva Media,12783
371791194529,Världsnaturfonden WWF,These ads ran without a disclaimer,12771
232873963389824,Göteborg Energi,These ads ran without a disclaimer,12744
399863096781774,Mind,Mind,12630
116032393137834,Jessica Stegrud MEP,Jessica J Stegrud,12511
368972829945550,AP7 Statens premiepensionsfonder,AP7 Statens pensionsfonder,12275
176407156115,OLW,OLW,12033
133536819999319,SOS Barnbyar,SOS Barnbyar,11773
171884817870,Lärarförbundet,Lärarförbundet,11600
105235179512713,WW ViktVäktarna,WW ViktVäktarna,11572
602053453278014,NIBE,NIBE,11454
1797724450537743,GoClimate,Go Climate Neutral,11370
935167936599501,CSN,CSN,11133
665682436792792,Moderaterna i Varberg,Moderaterna,10848
208619589270223,Nextory,These ads ran without a disclaimer,10781
104424181445833,Hela Sverige mot Hungerpandemin,We Effect,10636
314283591054,Byggnads,Byggnads,10597
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,10537
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,10207
412192732132640,ECPAT Sverige,ECPAT Sverige,10116
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,10008
291973617241,Ben & Jerry's,Ben & Jerry's,9983
178362315106,European Parliament,These ads ran without a disclaimer,9954
250833255029427,Socialdemokraterna Kungsbacka,Strand Bo Jonas,9910
107898832590939,European Commission,European Commission,9883
131257053599743,AMF,AMF,9762
177342259513521,Otovo Solar,These ads ran without a disclaimer,9721
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,9558
163820136238,LO Sverige,LO Sverige,9516
1383867568544212,Socialdemokraterna Falkenberg - Hela kommunens framtidsparti,Svensson Per Johan Klas,9153
101031531768338,Mer än ett leende,Operation Smile Sverige,9135
1177015185803869,Textilsmart,Naturvårdsverket,9081
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,9022
178945208783463,Willys,Willys,9021
261455205686,LRF,LRF,8885
113710601984970,Barnfonden,Barnfonden,8729
188821514474911,Preem,Preem,8599
717523045086468,Johanna Jaara Åstrand,Lärarförbundet,8597
211654172200965,Pantamera,Pantamera,8501
315445060496,Falkenbergs kommun,Falkenbergs kommun,8191
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,8135
175843834306,WaterAid Sverige,WaterAid Sverige,8125
554520268281045,Doconomy,Doconomy,8091
1545369075688158,Brottsofferjouren Sverige,Projekt Swevic,7933
121182911263997,Moderaterna Kungsbacka,Moderaterna Kungsbackakretsen,7888
829011830554926,Premium Lifestyle Club,Jonas Eriksson,7495
712230305617939,Uniper i Sverige,Uniper i Sverige,7480
496067290759872,LRF Jag bryr mig,LRF Jag bryr mig,7399
132266740623,Liberalerna,Liberalerna,7156
799634660143537,Arbetsmarknadsnytt,Arbetsmarknadsnytt,7145
155120071294454,Socialdemokraterna i Varberg,SVENSSON-STOLTZ THERESE EBBA VIKTORIA,7136
601924389861969,Svea Solar Sverige,These ads ran without a disclaimer,7065
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,7034
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,6943
133910158381,Saco,Saco,6877
249195615122371,Sara Skyttedal,Sara Skyttedal,6696
19746853632,Djurens Rätt,Djurens Rätt,6378
303963156401468,Centerpartiet Halland,ENEVOLDSEN SONJA ANN-KRISTIN,6160
687371547986856,Moderaterna i Halland,Moderaterna i Halland,6102
152343168813435,Informationscentrum för hållbart byggande,Informationscentrum för hållbart byggande,5923
116155191929039,Gårdssällskapet,Gårdssällskapet,5877
133856199969575,CUF Halland,CUF Halland,5832
148926808494478,Synsam,Synsam Sverige,5706
118943054880945,Annie Lööf,Centerpartiet,5688
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,5665
110813562940,Vision,Vision,5609
104868656264137,Quorn,These ads ran without a disclaimer,5603
323156205347,Vänsterpartiet,Vänsterpartiet,5591
151450234896857,Barndiabetesfonden,Barndiabetesfonden,5539
361313524734299,Alivia,Alivia,5491
280313835329493,Officersförbundet,Officersförbundet,5433
107661276615407,Enkla Kassen,Enkla Kassen,5165
181280624436,Region Halland,Region Halland,5149
575521206217600,Filip Zackrisson - Liberal,Zackrisson Filip Mikael,5097
270592853332987,Alternativ för Sverige,Alternativ för Sverige,5059
112225970344,Räddningsmissionen,Räddningsmissionen,5033
177611198953756,Revisionskonsulterna J Hägglund,Revisionskonsulterna J Hägglund AB,4999
687371547986856,Moderaterna i Halland,Moderaterna,4992
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,4992
329885883718979,Stefan Löfven,Socialdemokraterna,4960
116898726366043,Skatteverket - Företag,Skatteverket - Företag,4959
130666626950917,Öresundskraft,Öresundskraft,4945
135535579842556,Läkarförbundet,Läkarförbundet,4880
212049035488183,The Hunger Project Sverige,Hungerprojektet,4825
124058570945217,LRF Halland,LRF Västra Sverige,4682
466722986850260,Kolla Byggtjänst,Svensk Byggtjänst,4666
139767876088719,Skandia,Skandia,4625
191293334563233,Clio,Clio,4621
273053169937029,ClimateHero,ClimateHero,4614
153028052500,Kvinna till Kvinna,Kvinna till Kvinna,4556
15223945415,Svenska kyrkan,Svenska kyrkan,4525
399044617221,Läraren,Lärarnas tidning,4473
334318366655425,Facebook,Facebook,4423
614939535271869,Tobias Baudin,Kommunal,4358
19746853632,Djurens Rätt,These ads ran without a disclaimer,4302
496067290759872,LRF Jag bryr mig,These ads ran without a disclaimer,4280
103915918247717,Bulletin,Bulletin,4259
1591202340989596,Bygg Klimatsmart,Informationscentrum för hållbart byggande,4117
280875784474,Löfbergs,Löfbergs,4106
176407156115,OLW,These ads ran without a disclaimer,4084
1757191391203190,Proethos fond,Proethos AB,4083
150057951690751,OKQ8,These ads ran without a disclaimer,4057
163601217178420,Sverigedemokraterna Varberg,Sverigedemokraterna Varberg,4001
255497147555,Outnorth,Outnorth,3958
119647334855044,Telinet Energi Sverige,Telinet,3957
273053169937029,ClimateHero,ClimateHero AB,3877
229936971031161,S i världen- En rättvis värld är möjlig,Socialdemokraterna,3846
1884410665176817,Frösunda Personlig Assistans,Quist Martin Wetiono,3758
194584990588253,Vattenfall,Vattenfall Sverige,3756
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner / Friends of the Earth Sweden,3748
1557508081238895,Dagens Samhälle Jobb & Karriär,Dagens Samhälle,3737
107898832590939,European Commission,These ads ran without a disclaimer,3678
661702230515862,Ebba Busch,Kristdemokraterna,3676
155120071294454,Socialdemokraterna i Varberg,These ads ran without a disclaimer,3676
234172635050,Forum för levande historia,Forum för levande historia,3627
59324455950,UNICEF Sverige,These ads ran without a disclaimer,3608
110605492300,RFSL,RFSL,3599
141366725876424,European Greens,European Greens,3586
365318283559965,Spotify,Spotify,3572
1133304143374162,Tullverket,KSMG,3487
140417992681511,Clowner utan Gränser,Clowner utan Gränser,3477
106102553268601,Liberalerna Västsverige,Liberalerna Västsverige,3464
124406344329453,Hyundai Sverige,These ads ran without a disclaimer,3409
710383215713602,Special Nest,Special Nest,3351
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Skåne,3345
301591067339906,Chomla Thai Food,These ads ran without a disclaimer,3333
118090278221826,Erikshjälpen,Erikshjälpen,3325
101046821819253,Planethjältar,WWF,3257
347852331958080,En Företagares Vardag,Eriksson Mats Ove,3199
952158124988143,Pinky Pine,These ads ran without a disclaimer,3168
508303959269502,Svenska Kyl & Värmepumpföreningen,Cecilia Branting,3091
216311481960,Bill Gates,These ads ran without a disclaimer,3058
368972829945550,AP7 Statens premiepensionsfonder,AP7,3015
171919835807,TCO,TCO,2974
2048371868720619,Cell Solar Nordic AB,Filip Waak,2940
172964230195,Hallandsposten,These ads ran without a disclaimer,2925
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",2920
237813956289260,Maskrosbarn,Maskrosbarn,2911
450853258274653,Vänsterpartiet Halmstad,Vänsterpartiet Halmstad,2907
640780126093378,Norstedts Juridik,Norstedts Juridik,2904
1673788782717355,Helena Antoni - Politiker,Helena Antoni,2892
1346402725428641,Eco Fashion By Wilma,Wilma of Sweden AB,2863
160989331158715,klimatkompensera.se,klimatkompensera.se,2839
159383957136,Centerpartiet Varberg,Centerpartiet Varberg,2835
239855722130,Nyhetsmagasinet Fokus,These ads ran without a disclaimer,2795
172441106275050,KPA Pension,These ads ran without a disclaimer,2785
119450207545,Almega,Almega AB,2667
264875033604598,Extra Tuggummi,Alexandra Casquilho,2646
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,2643
1308296045984813,Adnan Dibrani - Socialdemokraterna,Ghafari Sebastian,2642
2337692372925538,Reformisterna,Reformisterna,2638
369122343101775,e.on,These ads ran without a disclaimer,2624
502186816505247,Mercy Ships Sverige,Mercy Ships Sverige,2619
458660087499201,Socialdemokraterna Halmstad,Lars El Hayek,2614
172455246970,Sweco,Sweco,2612
408171019221426,Slöseriombudsmannen,Skattebetalarna,2609
163305633746125,Karneval förlag,Holviks,2585
142635305886763,IKEM Innovations- och kemiindustrierna i Sverige,Johan Erik Kinnman,2573
127757523931098,Emrahus AB,Emrahus,2548
101376125280259,Sträck ut en hand,Läkarmissionen,2515
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,2514
61602439009,NCC,NCC,2490
120477444659925,Svensk Handel,Svensk Handel,2478
329448624811,Liberalerna Kungsbacka,Liberalerna Kungsbacka,2472
100650935646,Skiftet,Skiftet,2465
161091412206,Friluftsfrämjandet,Friluftsfrämjandet,2462
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2445
112243630493418,Speedy Spel,These ads ran without a disclaimer,2435
208751565805849,Stiftelsen Expo,Stiftelsen Expo,2427
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,2413
161513867384504,Giving People,Giving People,2410
1829725353928210,Tomas Tobé,Moderaterna,2405
140971869265514,LUF Halland,LUF Halland,2400
112513375470294,Feministiskt initiativ,Feministiskt initiativ,2392
840264879353861,Ellevio,Jonatan Björck,2363
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,2362
112338252157105,Viskadalen,Viskadalen,2336
402476996541581,Centerpartiet i Halmstad,Jessica Geijer,2336
294275997335715,Advania Sverige,Advania Sverige,2336
286340975339038,Tillbaka till livet,These ads ran without a disclaimer,2325
107642670661799,Soltrygg AB,Oliver Holm,2324
22561206841,MAX Burgers,Max Burgers,2308
120633071295935,Fairtrade Sverige,Fairtrade Sverige,2302
109067724119285,hyllningsklader.se,Frankieboy,2301
508303959269502,Svenska Kyl & Värmepumpföreningen,Svenska Kyl & Värmepumpföreningen,2299
183257281869053,Nestlé,Nestlé,2294
182595121869724,Sverigedemokraterna Stockholms stad,Sverigedemokraterna Stockholms stad,2276
988106004636766,SAVR,These ads ran without a disclaimer,2265
135251863288,Polisförbundet,Polisförbundet,2263
186221904743410,Bliwa,Bliwa,2256
124892400864698,Företagarna,Företagarna,2249
161302754576832,Magnus Thulin,Thulin Magnus Nils Oscar,2224
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,2216
122512491125750,Ängelholms kommun,Ängelholms kommun,2205
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),2204
114411691995670,Moderatkvinnorna,Moderatkvinnorna,2199
455521331205717,Arvsfonden,Arvsfonden,2189
110793008936879,Centerpartiets Ungdomsförbund,Centerpartiets Ungdomsförbund,2176
273644476088862,Fiat,FCA Sweden,2171
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,2144
155535611147164,GS,GS-facket,2095
951217261634608,Naturvårdsverket,Naturvårdsverket,2073
37267060518,Världens Barn,Världens Barn,2053
476930319155435,Orthex,Orthex,2037
1729304067391998,Sverigedemokraterna Region Stockholm,SD Stockholm,2031
155824787799,EU-kommissionen i Sverige,These ads ran without a disclaimer,2017
163601217178420,Sverigedemokraterna Varberg,These ads ran without a disclaimer,2004
174975703060811,Alice Bah Kuhnke,Miljöpartiet i Europaparlamentet,1989
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,1986
178392422290780,Gratis i skolan,Kunskapskraft & Media Sweden AB (KKM),1978
80386149597,ABF,ABF,1943
1509050235995572,Said till Europaparlamentet,Liberalernas riksorganisation,1942
222878274426091,Sverigedemokraterna Skåne,Sverigedemokraterna Skåne,1932
159701814199732,Business Sweden,Business Sweden,1916
347852331958080,En Företagares Vardag,En Företagares Vardag,1910
273053169937029,ClimateHero,These ads ran without a disclaimer,1895
1616562981695494,Barnsmart,These ads ran without a disclaimer,1878
767749640051136,Heléne Fritzon,Socialdemokraterna,1870
369337099772743,Skanska Sverige,Skanska Sverige,1867
1308296045984813,Adnan Dibrani - Socialdemokraterna,Dibrani Adnan,1866
602053453278014,NIBE,Carla Lind Andersson,1864
101866174876994,Fresh.Land.Sverige,These ads ran without a disclaimer,1854
1047016558650888,Yrkesdörren,ÖppnaDörren,1844
404799406383484,myNanny,These ads ran without a disclaimer,1837
185230521507744,Kommunalarbetaren,Kommunalarbetaren,1823
2410759675669394,Kungsbackaborna,Ulf Hellgesson,1808
175656912484553,Unionen,These ads ran without a disclaimer,1806
101694568427294,Baggy,These ads ran without a disclaimer,1802
115317275164993,RFSU,RFSU,1802
251829904829983,David Lega,David Lega,1760
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,1750
585837208126176,Naturbruksförvaltningen,Naturbruksförvaltningen,1729
219410318157271,Läkarmissionen,Läkarmissionen,1729
209420749086971,Samhall,Samhall AB,1722
608975645850217,Vattenfall Sverige,Vattenfall Group,1712
296423575695,Afrikagrupperna,Afrikagrupperna,1711
109098320518639,Dogoodel.,DoGood EL,1710
62185934430,Olof Palme International Center,Olof Palme International Center,1705
213326548681872,LO-distriktet i Västsverige,LO-distriktet i Västsverige,1689
263335257048218,NMT THINK PINK,These ads ran without a disclaimer,1674
237952092910326,Diskrimineringsombudsmannen,Diskrimineringsombudsmannen,1671
28237261288,IOGT-NTO,IOGT-NTO,1667
100572418483794,Kungsbackaborna,Ulf Hellgesson,1630
382243262003,Plan International Sverige,These ads ran without a disclaimer,1624
169872296400480,gop,Glasfiber & Plastprodukter AB,1612
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,1603
325867968114416,Pär Holmgren,Miljöpartiet i Europaparlamentet,1589
112338252157105,Viskadalen,Carin Elisabeth Carlström,1587
140038609395696,Lif,LIF - de forskande läkemedelsföretagen,1583
1532024840379422,Rättvisa bilskatter,Martin Eriksson,1571
110038103985174,Inspektionen för vård och omsorg,"IVO, Inspektionen för vård och omsorg",1562
114526821939129,Arla,Arla,1558
212604496324,Fackförbundet ST,Fackförbundet ST,1540
138739162831736,ABB,ABB,1536
123337624363698,Volvo Car Sverige,Volvo Car Sverige,1525
105353814867299,Grytorochkastruller,Svenska Brasserier,1519
20393019390,mymuesli,These ads ran without a disclaimer,1508
1531207330504867,Solkraft Sverige - en del av Bravida,Solkraft Sverige,1507
770859709613264,PwC Sverige,PwC Sverige,1505
162551727139730,PRO Pensionärernas Riksorganisation,Anton Emanuelsson,1495
145401631365,SSAB,Esatto,1493
450853258274653,Vänsterpartiet Halmstad,These ads ran without a disclaimer,1492
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,1489
166237054048166,MyPick,These ads ran without a disclaimer,1482
304506059702034,Tidningen Fönstret,Tidningen Fönstret,1482
239855722130,Nyhetsmagasinet Fokus,Fokus,1475
366598357326886,Mean deposition,These ads ran without a disclaimer,1467
537053146327418,Readly,These ads ran without a disclaimer,1444
267558189923974,Estrella,Estrella,1410
111005714391,Scouterna,Scouterna,1408
841675695959993,Energiföretagen Sverige,Energiföretagen Sverige,1398
141018729443,Hallands Nyheter,These ads ran without a disclaimer,1394
2003077833243266,Optimist för havet,Håll Sverige Rent,1393
334691179891,Swedavia,Swedavia,1369
95735961890,Greenpeace Sverige,These ads ran without a disclaimer,1366
685746988175151,Kry,These ads ran without a disclaimer,1364
473590032845127,Tankesmedjan Futurion,Futurion,1358
100642360004457,Unga Feminister,Unga Feminister,1358
175409944016081,Min hållbara karriär,Naturvetarna,1353
124807114213780,Sveriges Ingenjörer,Sveriges Ingenjörer,1352
368972829945550,AP7 Statens premiepensionsfonder,Maria Schultz,1351
102389457864860,Treehuggers Bracelets,These ads ran without a disclaimer,1340
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,1334
121702404531696,Islamic Relief Sverige,Islamic Relief Sverige,1330
259503044175168,Barnvagnsmarschen,RFSU,1329
179931025357058,Kommunal,These ads ran without a disclaimer,1321
79587079066,Ljus i Öster,Erik Thunberg,1318
414884688611657,IVECO,These ads ran without a disclaimer,1314
636103536446815,Johan Danielsson,LO Sverige,1313
1604039079717231,Kristdemokraterna Varberg,Kardemark Benny Roger,1300
252516142116820,Abir Al-Sahlani,Nyberg Claes Otto,1299
120745044633792,Lunds universitet,Lunds universitet,1287
102331493143871,Sveriges Radio P1,These ads ran without a disclaimer,1275
328754490337,Vårdförbundet,Vårdförbundet,1261
125440780804852,Childhood,Childhood,1260
1359442884155278,Järvaveckan,Stiftelsen The Global Village,1257
183174951720116,Skogaholm,Esatto,1249
746491858766619,Region Jönköpings län,Region Jönköpings län,1236
195379633820701,Svenskt Kött,Mårten Rolf Mårre Skånman,1227
209271425846739,Open Doors Sverige,Open Doors Sverige,1226
106548512712870,Klarna,These ads ran without a disclaimer,1213
217391588404948,Katalys,Katalys,1190
429354810518636,Johan Nissinen,Nissinen Johan Harry,1186
251829904829983,David Lega,Kristdemokraterna,1184
712230305617939,Uniper i Sverige,Uniper,1180
103997904708356,M-lotten,M-Lotten,1157
370074966371352,Varbergs Sparbank,Varbergs Sparbank,1157
996264337099052,Arabiska Teatern / أرابيسكا تياترن,Arabiska Teatern / أرابيسكا تياترن,1150
189332844828330,Medborgerlig Samling,Medborgerlig Samling,1141
378638422760827,Forward Energy,Forward Energy AB,1140
195379633820701,Svenskt Kött,These ads ran without a disclaimer,1128
268608766607208,Svensk Tidskrift,Svensk Tidskrift,1117
119962554717759,Skåne Stadsmission,Skåne Stadsmission,1115
1700525460180235,Arbetet Global,Arbetet Global,1110
144395935966586,Generation Pep,Generation Pep,1106
325212711627446,Biovisor,Biovisor Healthcare AB,1098
496356157043523,Sveriges Radio P4,These ads ran without a disclaimer,1078
899603916845362,JAG Personlig assistans,JAG Personlig assistans,1077
355060434560962,Reach for Change,Reach for Change,1073
374810402587531,Vi som älskar svenskt kött,These ads ran without a disclaimer,1072
108476980690724,VOTO,These ads ran without a disclaimer,1068
1737852076287450,Valmyndigheten,These ads ran without a disclaimer,1057
166819093366519,UN Women Sverige,UN Women Sverige,1044
137013703017885,Svensk fotboll,Svensk fotboll,1039
237287320360804,Omtanke.today,Jenny Fors,1029
1440827192814915,Vårdföretagarna,Vårdföretagarna,1026
361313524734299,Alivia,These ads ran without a disclaimer,1006
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,1005
195634151279064,Crime Walks,Crime Walks,1005
109098320518639,Dogoodel.,Veeradeth Thamhaksa,1004
1079596175429205,Dizparc,Alice Båvner,1001
329938067056917,Socialdemokraterna Halland,These ads ran without a disclaimer,1000
165345187194459,Comfort,Comfort,1000
157164123601,Trafikverket,Trafikverket,994
237187386324119,Frälsningsarmén,These ads ran without a disclaimer,991
223053457729155,Unga Örnar,Unga Örnars Riksförbund,988
1401558216532453,Kristdemokraterna Laholm,Nilsson Jorgen Christian,988
1558123334435806,War Child Sweden,War Child,978
314872662206,Ekonomifakta,Ekonomifakta,978
130148200513245,Amazon Watch Sverige,Alex Brekke,977
135566233221900,Vitalis,Svenska Mässan,974
121930081210838,Prisjakt Sverige,These ads ran without a disclaimer,965
877007112330399,Cross Sportswear,These ads ran without a disclaimer,964
114603753626064,Du kan göra skillnad,ActionAid Sverige,962
466531623734110,Unga Reportrar,Håll Sverige Rent,946
102466371208854,Fertilitetskollen,Gedeon Richter,941
95044806149,Democrats Abroad Sweden,Democrats Abroad,940
738108149546777,Länsförsäkringar Halland,These ads ran without a disclaimer,928
102527074549766,Sparklubben.nu,These ads ran without a disclaimer,927
458660087499201,Socialdemokraterna Halmstad,Carl-Johan Eriksson,926
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,923
475827765784530,Strängbetong,Alexandra Topvisible,914
157317435119920,Milkywire,Milkywire,907
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,896
130022160902,Fastighetsbyrån,Fastighetsbyrån,889
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,884
191461210865031,Industriarbetsgivarna,Industriarbetsgivarna i Sverige service AB,869
646148725543687,SelmaStories,SelmaStories,866
539297539496434,Dagens Samhälle,Dagens Samhälle,866
143375352357454,En bok för alla,En bok för alla AB,861
1404608653129570,Bostad&Co,These ads ran without a disclaimer,859
187668981268099,Konradssons Kakel,These ads ran without a disclaimer,859
540799486089503,Allan Widman,Liberalerna,858
212648058838987,Träffpunkt Idrott,Axel Birgerstam,857
142054355833069,FOI Totalförsvarets forskningsinstitut,Totalförsvarets forskningsinstitut,850
132266740623,Liberalerna,These ads ran without a disclaimer,848
158161947576383,Skolverket,Josefin Zachrisson,848
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,842
1042091032500520,Kvartal,Kvartal,841
181174968704638,Kompis Sverige,Kompis Sverige,837
115853198450591,Energigas Sverige,A Beautiful Soup,837
112286742140820,Scandorama,Scandorama,834
722853564439941,Gustav Hemming,Gustav Hemming (Centerpartiet),834
297648278370,Ölvemarks Holiday,Ölvemarks Holiday,830
118653498212819,National Geographic,These ads ran without a disclaimer,828
124819254209264,Försvarsmakten,These ads ran without a disclaimer,826
344490105376,Årstiderna,Årstiderna,823
182933185135,Skogsindustrierna,Skogsindustrierna,821
148938588465816,Derome,These ads ran without a disclaimer,821
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,819
254125931364372,Sveriges Allmännytta,Sveriges Allmännytta,819
130927360876045,FPlus – nyhetstjänsten för företagsamma,These ads ran without a disclaimer,817
337086006951883,Jessica Polfjärd,Moderaterna,815
132008873631170,Skatteverket,Skatteverket,807
228827593798898,Kungsbacka kommun,These ads ran without a disclaimer,797
100283070150569,Sverigedemokraterna Karlskrona,SD Karlskrona,795
446180572845931,Kärnfull Energi,Kärnfull Energi,791
104705051522999,Bulletin Ledare,Bulletin,790
596466710820200,Give me a Chance,These ads ran without a disclaimer,785
126346954086279,Tricorona Climate Partner,Tricorona Climate Partner,779
112644953916525,Facklig Vänster,Vänsterpartiet,773
183905751632130,Dagens industri,These ads ran without a disclaimer,772
653072158104424,Emma Wiesner,Emma Wiesner (Centerpartiet),771
219410318157271,Läkarmissionen,Rosell Hanna Maria,770
150980231653371,Anders W Jonsson Centerpartiet,Anders W Jonsson,765
957746597628770,Fakta om Höghastighetstågsprojektet,Martin Eriksson,759
357453258411,Naturvetarna,Johanna Rösth,756
293503930724894,Hyresgästföreningen västra Sverige,These ads ran without a disclaimer,754
456602417738661,Riksförbundet HOBS - Hälsa oberoende av storlek,Jenny Vinglid,753
158920367453258,Vinnova,Vinnova,753
460395575572,Kundkraft,Kundkraft,752
1530370053926078,Vision Chef,Vision,747
